,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/24/2017 12:49:21
,     Stop Time: ~10/24/2017 13:49:21


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Counter/Animal ID, Ri7_H, Ri7_S, Ri8_H, Ri8_S, Vi7_H, Vi7_S, Vi8_H, Vi8_S, Di5_H, Di5_S, Di6_H, Di6_S,
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,


Total Counts,210.00,2563.00,450.00,3373.00,170.00,1674.00,226.00,1109.00,65.00,3350.00,3868.00,1831.00,

 13:33:53
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,170.00,1674.00,226.00,1109.00,68.00,3350.00,3868.00,1831.00,

 13:34:23
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,170.00,1674.00,226.00,1109.00,68.00,3350.00,3868.00,1831.00,

 13:34:53
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,170.00,1674.00,226.00,1109.00,68.00,3350.00,3868.00,1831.00,

 13:35:23
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,170.00,1675.00,226.00,1109.00,68.00,3350.00,3868.00,1831.00,

 13:35:53
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,170.00,1675.00,226.00,1109.00,68.00,3437.00,3868.00,1831.00,

 13:36:23
Interval Count,0.00,0.00,0.00,0.00,0.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,170.00,1708.00,226.00,1109.00,68.00,3437.00,3868.00,1831.00,

 13:36:53
Interval Count,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,171.00,1709.00,226.00,1109.00,68.00,3437.00,3868.00,1831.00,

 13:37:23
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,171.00,1709.00,226.00,1109.00,68.00,3490.00,3868.00,1831.00,

 13:37:53
Interval Count,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,171.00,1718.00,226.00,1109.00,68.00,3490.00,3868.00,1831.00,

 13:38:23
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,171.00,1718.00,226.00,1109.00,68.00,3490.00,3868.00,1831.00,

 13:38:53
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,171.00,1718.00,226.00,1109.00,68.00,3490.00,3868.00,1831.00,

 13:39:23
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,171.00,1718.00,226.00,1109.00,68.00,3490.00,3868.00,1831.00,

 13:39:53
Interval Count,0.00,0.00,0.00,0.00,0.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,171.00,1759.00,226.00,1109.00,68.00,3490.00,3868.00,1831.00,

 13:40:23
Interval Count,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,103.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,171.00,1794.00,226.00,1109.00,68.00,3593.00,3868.00,1831.00,

 13:40:53
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,171.00,1794.00,226.00,1109.00,68.00,3593.00,3868.00,1831.00,

 13:41:23
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,171.00,1794.00,226.00,1109.00,68.00,3593.00,3868.00,1831.00,

 13:41:53
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,171.00,1794.00,226.00,1109.00,68.00,3593.00,3868.00,1831.00,

 13:42:23
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,171.00,1794.00,226.00,1109.00,68.00,3593.00,3868.00,1831.00,

 13:42:53
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,171.00,1794.00,226.00,1109.00,68.00,3594.00,3868.00,1831.00,

 13:43:23
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,171.00,1794.00,226.00,1109.00,69.00,3594.00,3868.00,1831.00,

 13:43:53
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,171.00,1794.00,226.00,1109.00,69.00,3650.00,3868.00,1831.00,

 13:44:23
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,171.00,1794.00,226.00,1109.00,69.00,3650.00,3868.00,1831.00,

 13:44:53
Interval Count,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2563.00,450.00,3373.00,175.00,1794.00,226.00,1109.00,69.00,3650.00,3868.00,1831.00,

 13:45:23
Interval Count,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2653.00,450.00,3373.00,175.00,1794.00,226.00,1109.00,69.00,3650.00,3868.00,1831.00,

 13:45:53
Interval Count,0.00,89.00,0.00,0.00,0.00,6.00,0.00,0.00,9.00,0.00,0.00,0.00,
Total Counts,210.00,2742.00,450.00,3373.00,175.00,1800.00,226.00,1109.00,78.00,3650.00,3868.00,1831.00,

 13:46:23
Interval Count,0.00,53.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2795.00,450.00,3373.00,175.00,1800.00,226.00,1109.00,78.00,3650.00,3868.00,1831.00,

 13:46:53
Interval Count,0.00,24.00,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,210.00,2819.00,450.00,3418.00,175.00,1800.00,226.00,1109.00,78.00,3650.00,3868.00,1831.00,

 13:47:23
Interval Count,1.00,53.00,0.00,40.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,
Total Counts,211.00,2872.00,450.00,3458.00,175.00,1800.00,226.00,1109.00,82.00,3651.00,3868.00,1831.00,

 13:47:53
Interval Count,2.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,0.00,0.00,
Total Counts,213.00,2906.00,450.00,3458.00,175.00,1800.00,226.00,1109.00,82.00,3695.00,3868.00,1831.00,

 13:48:23
Interval Count,1.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,214.00,2935.00,450.00,3458.00,175.00,1800.00,226.00,1109.00,82.00,3695.00,3868.00,1831.00,

 13:48:53
Interval Count,0.00,16.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,214.00,2951.00,450.00,3458.00,177.00,1800.00,226.00,1109.00,82.00,3695.00,3868.00,1831.00,

 13:49:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,214.00,2951.00,450.00,3458.00,177.00,1800.00,226.00,1109.00,82.00,3696.00,3868.00,1831.00,
