,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/4/2006 15:49:23
,     Stop Time: ~1/4/2006 16:49:23


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
 16:02:23
Interval Count,1.00,0.00,0.00,43.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,131.00,
Total Counts,23.00,919.00,4.00,1497.00,175.00,18.00,349.00,27.00,759.00,16.00,38.00,159.00,

 16:02:53
Interval Count,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,23.00,919.00,4.00,1499.00,175.00,18.00,349.00,27.00,759.00,16.00,38.00,159.00,

 16:03:23
Interval Count,0.00,129.00,13.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,23.00,1048.00,17.00,1499.00,176.00,18.00,350.00,27.00,759.00,16.00,38.00,159.00,

 16:03:53
Interval Count,0.00,87.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,23.00,1135.00,17.00,1499.00,176.00,18.00,350.00,27.00,759.00,16.00,38.00,160.00,

 16:04:24
Interval Count,0.00,0.00,0.00,97.00,2.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,
Total Counts,23.00,1135.00,17.00,1596.00,178.00,18.00,350.00,27.00,759.00,16.00,42.00,160.00,

 16:04:53
Interval Count,0.00,0.00,0.00,142.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,0.00,
Total Counts,23.00,1135.00,17.00,1738.00,178.00,18.00,350.00,63.00,759.00,16.00,42.00,160.00,

 16:05:23
Interval Count,1.00,73.00,0.00,50.00,0.00,0.00,0.00,45.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,1208.00,17.00,1788.00,178.00,18.00,350.00,108.00,759.00,16.00,42.00,160.00,

 16:05:54
Interval Count,0.00,43.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,1251.00,17.00,1788.00,178.00,18.00,350.00,108.00,759.00,16.00,42.00,160.00,

 16:06:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,1251.00,17.00,1788.00,178.00,18.00,350.00,108.00,759.00,16.00,42.00,160.00,

 16:06:54
Interval Count,0.00,39.00,0.00,74.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,1290.00,17.00,1862.00,178.00,18.00,350.00,108.00,759.00,16.00,42.00,160.00,

 16:07:23
Interval Count,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,1295.00,17.00,1862.00,178.00,18.00,350.00,108.00,759.00,16.00,42.00,160.00,

 16:07:54
Interval Count,1.00,103.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,25.00,1398.00,17.00,1864.00,178.00,18.00,350.00,108.00,759.00,16.00,42.00,160.00,

 16:08:24
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,1398.00,17.00,1864.00,178.00,18.00,350.00,108.00,759.00,16.00,42.00,160.00,

 16:08:54
Interval Count,0.00,49.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,1447.00,17.00,1864.00,178.00,18.00,350.00,108.00,759.00,16.00,42.00,160.00,

 16:09:24
Interval Count,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,212.00,0.00,0.00,0.00,
Total Counts,26.00,1459.00,17.00,1864.00,178.00,18.00,350.00,108.00,971.00,16.00,42.00,160.00,

 16:09:54
Interval Count,0.00,128.00,0.00,0.00,0.00,0.00,0.00,0.00,183.00,0.00,0.00,0.00,
Total Counts,26.00,1587.00,17.00,1864.00,178.00,18.00,350.00,108.00,1154.00,16.00,42.00,160.00,

 16:10:24
Interval Count,0.00,116.00,0.00,0.00,0.00,0.00,3.00,0.00,162.00,0.00,0.00,0.00,
Total Counts,26.00,1703.00,17.00,1864.00,178.00,18.00,353.00,108.00,1316.00,16.00,42.00,160.00,

 16:10:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,213.00,0.00,94.00,0.00,0.00,0.00,
Total Counts,26.00,1703.00,17.00,1864.00,178.00,18.00,566.00,108.00,1410.00,16.00,42.00,160.00,

 16:11:24
Interval Count,0.00,31.00,0.00,0.00,0.00,0.00,172.00,0.00,75.00,0.00,0.00,0.00,
Total Counts,26.00,1734.00,17.00,1864.00,178.00,18.00,738.00,108.00,1485.00,16.00,42.00,160.00,

 16:11:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,1734.00,17.00,1864.00,178.00,18.00,739.00,110.00,1485.00,16.00,42.00,160.00,

 16:12:24
Interval Count,0.00,43.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,1777.00,17.00,1864.00,178.00,20.00,739.00,110.00,1485.00,16.00,42.00,160.00,

 16:12:54
Interval Count,0.00,29.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,1806.00,17.00,1889.00,178.00,20.00,739.00,110.00,1485.00,16.00,42.00,160.00,

 16:13:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,1806.00,17.00,1889.00,178.00,20.00,739.00,110.00,1485.00,16.00,42.00,160.00,

 16:13:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,1806.00,17.00,1889.00,178.00,20.00,739.00,110.00,1485.00,16.00,42.00,160.00,

 16:14:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,
Total Counts,26.00,1806.00,17.00,1889.00,178.00,20.00,739.00,110.00,1488.00,16.00,42.00,160.00,

 16:14:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,
Total Counts,26.00,1806.00,17.00,1889.00,178.00,20.00,739.00,110.00,1490.00,16.00,42.00,160.00,

 16:15:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,1806.00,17.00,1889.00,178.00,20.00,739.00,154.00,1490.00,16.00,42.00,160.00,

 16:15:54
Interval Count,0.00,127.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,1933.00,17.00,1889.00,178.00,20.00,739.00,154.00,1490.00,16.00,42.00,160.00,

 16:16:24
Interval Count,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,26.00,1963.00,17.00,1889.00,178.00,20.00,739.00,154.00,1491.00,16.00,42.00,160.00,

 16:16:54
Interval Count,0.00,175.00,0.00,189.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,2138.00,17.00,2078.00,178.00,20.00,739.00,154.00,1491.00,16.00,42.00,160.00,

 16:17:24
Interval Count,0.00,39.00,0.00,211.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,2177.00,17.00,2289.00,178.00,20.00,739.00,154.00,1491.00,16.00,42.00,160.00,

 16:17:54
Interval Count,0.00,86.00,0.00,180.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,2263.00,17.00,2469.00,178.00,20.00,741.00,154.00,1491.00,16.00,42.00,160.00,

 16:18:24
Interval Count,0.00,109.00,0.00,117.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,2372.00,17.00,2586.00,220.00,20.00,741.00,154.00,1491.00,16.00,42.00,160.00,

 16:18:54
Interval Count,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,2372.00,17.00,2586.00,320.00,20.00,741.00,154.00,1491.00,16.00,42.00,160.00,

 16:19:24
Interval Count,1.00,0.00,0.00,9.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,
Total Counts,27.00,2372.00,17.00,2595.00,320.00,20.00,741.00,155.00,1492.00,16.00,42.00,160.00,

 16:19:54
Interval Count,1.00,34.00,0.00,144.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2406.00,17.00,2739.00,320.00,20.00,742.00,155.00,1492.00,16.00,42.00,160.00,

 16:20:24
Interval Count,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2434.00,17.00,2739.00,320.00,20.00,742.00,155.00,1492.00,16.00,42.00,160.00,

 16:20:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2434.00,17.00,2739.00,320.00,20.00,742.00,155.00,1492.00,16.00,42.00,160.00,

 16:21:24
Interval Count,0.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2471.00,17.00,2739.00,320.00,20.00,742.00,155.00,1492.00,16.00,42.00,160.00,

 16:21:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,33.00,0.00,0.00,
Total Counts,28.00,2471.00,17.00,2739.00,320.00,20.00,743.00,155.00,1492.00,49.00,42.00,160.00,

 16:22:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,0.00,0.00,0.00,
Total Counts,28.00,2471.00,17.00,2739.00,320.00,20.00,743.00,155.00,1573.00,49.00,42.00,160.00,

 16:22:54
Interval Count,0.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,0.00,0.00,0.00,
Total Counts,28.00,2523.00,17.00,2739.00,320.00,20.00,743.00,155.00,1655.00,49.00,42.00,160.00,

 16:23:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2523.00,17.00,2739.00,320.00,20.00,743.00,155.00,1655.00,49.00,42.00,160.00,

 16:23:54
Interval Count,0.00,41.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2564.00,17.00,2739.00,334.00,20.00,743.00,155.00,1655.00,49.00,42.00,160.00,

 16:24:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2564.00,17.00,2739.00,334.00,20.00,743.00,155.00,1655.00,49.00,42.00,160.00,

 16:24:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2564.00,17.00,2739.00,334.00,20.00,743.00,155.00,1655.00,49.00,42.00,160.00,

 16:25:24
Interval Count,0.00,0.00,0.00,145.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2564.00,17.00,2884.00,334.00,20.00,743.00,155.00,1655.00,49.00,42.00,160.00,

 16:25:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2564.00,17.00,2884.00,334.00,20.00,743.00,155.00,1655.00,49.00,42.00,160.00,

 16:26:24
Interval Count,0.00,90.00,3.00,49.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2654.00,20.00,2933.00,334.00,20.00,743.00,155.00,1655.00,49.00,42.00,160.00,

 16:26:54
Interval Count,0.00,108.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2762.00,20.00,2943.00,334.00,20.00,743.00,155.00,1655.00,49.00,42.00,160.00,

 16:27:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,28.00,2762.00,20.00,2943.00,334.00,20.00,743.00,155.00,1655.00,49.00,42.00,160.00,

 16:27:54
Interval Count,5.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2762.00,20.00,2945.00,334.00,20.00,743.00,155.00,1655.00,49.00,42.00,160.00,

 16:28:24
Interval Count,0.00,58.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2820.00,20.00,2945.00,334.00,20.00,743.00,155.00,1655.00,49.00,42.00,160.00,

 16:28:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2820.00,20.00,2945.00,334.00,20.00,743.00,155.00,1655.00,49.00,42.00,160.00,

 16:29:24
Interval Count,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,
Total Counts,33.00,2824.00,20.00,2945.00,334.00,20.00,743.00,155.00,1658.00,49.00,42.00,160.00,

 16:29:54
Interval Count,0.00,59.00,0.00,0.00,0.00,0.00,117.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2883.00,20.00,2945.00,334.00,20.00,860.00,155.00,1658.00,49.00,42.00,160.00,

 16:30:24
Interval Count,0.00,18.00,0.00,0.00,0.00,0.00,163.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2901.00,20.00,2945.00,334.00,20.00,1023.00,155.00,1658.00,49.00,42.00,160.00,

 16:30:54
Interval Count,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2925.00,20.00,2945.00,334.00,20.00,1023.00,155.00,1658.00,49.00,42.00,160.00,

 16:31:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,168.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2925.00,20.00,2945.00,334.00,20.00,1191.00,155.00,1658.00,49.00,42.00,160.00,

 16:31:54
Interval Count,0.00,15.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2940.00,20.00,2945.00,334.00,20.00,1200.00,155.00,1658.00,49.00,42.00,160.00,

 16:32:24
Interval Count,0.00,51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2991.00,20.00,2945.00,334.00,20.00,1200.00,155.00,1658.00,49.00,42.00,160.00,

 16:32:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2991.00,20.00,2945.00,334.00,20.00,1200.00,155.00,1658.00,49.00,42.00,160.00,

 16:33:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2991.00,20.00,2945.00,334.00,20.00,1200.00,155.00,1658.00,49.00,42.00,160.00,

 16:33:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2991.00,20.00,2945.00,334.00,20.00,1200.00,155.00,1658.00,49.00,42.00,160.00,

 16:34:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,
Total Counts,33.00,2991.00,20.00,2945.00,334.00,20.00,1200.00,155.00,1663.00,49.00,42.00,160.00,

 16:34:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,33.00,2991.00,20.00,2945.00,334.00,20.00,1200.00,155.00,1663.00,50.00,42.00,160.00,

 16:35:24
Interval Count,0.00,85.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,
Total Counts,33.00,3076.00,20.00,2945.00,334.00,21.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:35:54
Interval Count,0.00,116.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3192.00,20.00,2945.00,334.00,21.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:36:24
Interval Count,0.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3253.00,20.00,2945.00,334.00,21.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:36:54
Interval Count,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3277.00,20.00,2945.00,334.00,21.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:37:25
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3277.00,20.00,2945.00,334.00,21.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:37:54
Interval Count,0.00,28.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3305.00,20.00,2969.00,334.00,21.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:38:24
Interval Count,0.00,68.00,0.00,211.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,20.00,3180.00,334.00,21.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:38:55
Interval Count,0.00,0.00,0.00,149.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,20.00,3329.00,334.00,21.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:39:25
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,20.00,3329.00,334.00,21.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:39:55
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,20.00,3329.00,334.00,21.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:40:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,20.00,3329.00,334.00,21.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:40:55
Interval Count,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,22.00,3329.00,334.00,21.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:41:25
Interval Count,0.00,0.00,0.00,200.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,22.00,3529.00,334.00,22.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:41:55
Interval Count,0.00,0.00,0.00,115.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,22.00,3644.00,334.00,22.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:42:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,22.00,3644.00,334.00,22.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:42:55
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,22.00,3644.00,334.00,22.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:43:25
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,22.00,3644.00,334.00,22.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:43:55
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,3373.00,22.00,3644.00,334.00,22.00,1200.00,155.00,1663.00,54.00,42.00,160.00,

 16:44:25
