,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W3
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/3/2018 13:42:44
,     Stop Time: ~1/3/2018 14:42:44


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Counter/Animal ID, Di15_S, Di15_H, Di16_S, Di16_H, Vi17_S, Vi17_H, Vi18_H, Vi18_S, Ri15_H, Ri15_S, Ri16_H, Ri16_S,
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,


 14:31:46
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,22.00,4418.00,16.00,1585.00,80.00,181.00,1140.00,97.00,1011.00,92.00,1050.00,

 14:32:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,22.00,4418.00,16.00,1585.00,80.00,181.00,1203.00,97.00,1011.00,92.00,1050.00,

 14:32:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,22.00,4418.00,16.00,1585.00,80.00,181.00,1203.00,97.00,1011.00,92.00,1050.00,

 14:33:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,22.00,4418.00,16.00,1585.00,80.00,181.00,1203.00,97.00,1011.00,92.00,1050.00,

 14:33:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,22.00,4418.00,16.00,1585.00,80.00,181.00,1203.00,97.00,1011.00,92.00,1050.00,

 14:34:16
Interval Count,0.00,0.00,0.00,0.00,83.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,22.00,4418.00,16.00,1668.00,80.00,181.00,1203.00,97.00,1011.00,92.00,1050.00,

 14:34:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,22.00,4418.00,16.00,1668.00,80.00,181.00,1205.00,97.00,1011.00,92.00,1050.00,

 14:35:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,22.00,4418.00,16.00,1668.00,80.00,181.00,1205.00,97.00,1011.00,92.00,1050.00,

 14:35:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,22.00,4418.00,16.00,1668.00,80.00,181.00,1205.00,97.00,1011.00,92.00,1050.00,

 14:36:16
Interval Count,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,22.00,4418.00,16.00,1728.00,80.00,181.00,1205.00,97.00,1011.00,92.00,1050.00,

 14:36:46
Interval Count,0.00,0.00,0.00,0.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,22.00,4418.00,16.00,1782.00,80.00,181.00,1205.00,97.00,1011.00,92.00,1050.00,

 14:37:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,22.00,4418.00,16.00,1782.00,80.00,181.00,1205.00,97.00,1011.00,92.00,1050.00,

 14:37:46
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,23.00,4418.00,16.00,1782.00,80.00,181.00,1205.00,97.00,1011.00,92.00,1050.00,

 14:38:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,23.00,4418.00,16.00,1782.00,80.00,181.00,1205.00,97.00,1011.00,92.00,1050.00,

 14:38:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,1.00,0.00,0.00,
Total Counts,2016.00,23.00,4418.00,16.00,1782.00,80.00,181.00,1241.00,97.00,1012.00,92.00,1050.00,

 14:39:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,23.00,4418.00,16.00,1782.00,80.00,181.00,1241.00,97.00,1012.00,92.00,1050.00,

 14:39:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,23.00,4418.00,16.00,1782.00,80.00,181.00,1241.00,97.00,1012.00,92.00,1050.00,

 14:40:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,23.00,4418.00,16.00,1782.00,80.00,181.00,1241.00,97.00,1012.00,92.00,1050.00,

 14:40:46
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,23.00,4419.00,16.00,1782.00,80.00,181.00,1241.00,97.00,1012.00,92.00,1050.00,

 14:41:16
Interval Count,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,23.00,4420.00,16.00,1782.00,81.00,181.00,1241.00,97.00,1012.00,92.00,1050.00,

 14:41:46
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,5.00,0.00,0.00,
Total Counts,2016.00,23.00,4420.00,16.00,1783.00,81.00,181.00,1242.00,97.00,1017.00,92.00,1050.00,

 14:42:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,23.00,4420.00,16.00,1783.00,81.00,181.00,1269.00,97.00,1017.00,92.00,1050.00,

 14:42:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2016.00,23.00,4420.00,16.00,1783.00,81.00,181.00,1269.00,97.00,1017.00,92.00,1050.00,
