,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/7/2006 19:21:34
,     Stop Time: ~1/7/2006 20:21:34


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Counter/Animal ID, Dq7_H, Dq7_S, Dq8_H, Dq8_S, Dq9_H, Dq9_S, Dq10_S, Dq10_H, , , , ,
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,

Total Counts,14.00,1285.00,8.00,2038.00,7.00,391.00,1894.00,19.00,0.00,0.00,0.00,0.00,

 19:33:35
Interval Count,0.00,0.00,0.00,216.00,0.00,0.00,94.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1285.00,8.00,2254.00,7.00,391.00,1988.00,21.00,0.00,0.00,0.00,0.00,

 19:34:05
Interval Count,0.00,0.00,0.00,104.00,8.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1285.00,8.00,2358.00,15.00,391.00,2009.00,21.00,0.00,0.00,0.00,0.00,

 19:34:35
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,136.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1285.00,9.00,2358.00,15.00,391.00,2145.00,21.00,0.00,0.00,0.00,0.00,

 19:35:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,77.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1285.00,9.00,2358.00,15.00,391.00,2222.00,21.00,0.00,0.00,0.00,0.00,

 19:35:35
Interval Count,0.00,0.00,0.00,149.00,0.00,0.00,64.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1285.00,9.00,2507.00,15.00,391.00,2286.00,21.00,0.00,0.00,0.00,0.00,

 19:36:05
Interval Count,0.00,0.00,0.00,109.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1285.00,9.00,2616.00,15.00,391.00,2320.00,21.00,0.00,0.00,0.00,0.00,

 19:36:35
Interval Count,0.00,169.00,0.00,59.00,0.00,0.00,130.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1454.00,9.00,2675.00,15.00,391.00,2450.00,21.00,0.00,0.00,0.00,0.00,

 19:37:05
Interval Count,0.00,1.00,0.00,24.00,0.00,0.00,138.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1455.00,9.00,2699.00,15.00,391.00,2588.00,21.00,0.00,0.00,0.00,0.00,

 19:37:35
Interval Count,0.00,0.00,0.00,185.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1455.00,9.00,2884.00,15.00,391.00,2638.00,21.00,0.00,0.00,0.00,0.00,

 19:38:05
Interval Count,0.00,0.00,0.00,70.00,0.00,0.00,165.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1455.00,9.00,2954.00,15.00,391.00,2803.00,21.00,0.00,0.00,0.00,0.00,

 19:38:35
Interval Count,0.00,0.00,0.00,44.00,0.00,0.00,157.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1455.00,9.00,2998.00,15.00,391.00,2960.00,21.00,0.00,0.00,0.00,0.00,

 19:39:05
Interval Count,0.00,0.00,0.00,191.00,0.00,175.00,121.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1455.00,9.00,3189.00,15.00,566.00,3081.00,21.00,0.00,0.00,0.00,0.00,

 19:39:35
Interval Count,0.00,0.00,0.00,0.00,0.00,212.00,72.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1455.00,9.00,3189.00,15.00,778.00,3153.00,21.00,0.00,0.00,0.00,0.00,

 19:40:05
Interval Count,0.00,0.00,0.00,91.00,0.00,217.00,107.00,0.00,0.00,0.00,0.00,0.00,
