,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/17/2017 10:32:25
,     Stop Time: ~10/17/2017 11:32:25


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,1.00,0.00,97.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,
Total Counts,349.00,53.00,484.00,21.00,86.00,32.00,788.00,19.00,1136.00,32.00,410.00,112.00,

 10:53:26
Interval Count,16.00,11.00,129.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,
Total Counts,365.00,64.00,613.00,21.00,86.00,32.00,788.00,19.00,1136.00,32.00,410.00,123.00,

 10:53:56
Interval Count,23.00,0.00,58.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,388.00,64.00,671.00,21.00,86.00,32.00,788.00,19.00,1137.00,32.00,410.00,123.00,

 10:54:26
Interval Count,26.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,414.00,64.00,671.00,21.00,86.00,32.00,794.00,19.00,1137.00,33.00,410.00,123.00,

 10:54:56
Interval Count,4.00,0.00,98.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,418.00,64.00,769.00,21.00,86.00,39.00,794.00,19.00,1137.00,33.00,410.00,123.00,

 10:55:26
Interval Count,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,419.00,64.00,772.00,21.00,86.00,39.00,794.00,19.00,1137.00,33.00,410.00,123.00,

 10:55:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,419.00,64.00,772.00,21.00,86.00,39.00,794.00,19.00,1137.00,33.00,410.00,123.00,

 10:56:26
Interval Count,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,419.00,64.00,772.00,21.00,86.00,54.00,794.00,19.00,1137.00,33.00,410.00,123.00,

 10:56:56
Interval Count,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.00,0.00,
Total Counts,419.00,64.00,776.00,21.00,86.00,54.00,794.00,19.00,1137.00,33.00,562.00,123.00,

 10:57:26
Interval Count,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,91.00,0.00,
Total Counts,419.00,64.00,776.00,21.00,86.00,57.00,794.00,19.00,1137.00,33.00,653.00,123.00,

 10:57:56
Interval Count,44.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,463.00,64.00,776.00,21.00,86.00,57.00,794.00,19.00,1137.00,34.00,653.00,123.00,

 10:58:26
Interval Count,20.00,0.00,0.00,0.00,0.00,0.00,45.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,483.00,64.00,776.00,21.00,86.00,57.00,839.00,19.00,1138.00,34.00,653.00,123.00,

 10:58:56
Interval Count,34.00,0.00,0.00,0.00,0.00,0.00,91.00,0.00,32.00,0.00,0.00,0.00,
Total Counts,517.00,64.00,776.00,21.00,86.00,57.00,930.00,19.00,1170.00,34.00,653.00,123.00,

 10:59:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,19.00,0.00,0.00,
Total Counts,517.00,64.00,776.00,21.00,86.00,57.00,930.00,19.00,1171.00,53.00,653.00,123.00,

 10:59:56
Interval Count,21.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,114.00,
Total Counts,538.00,64.00,776.00,21.00,86.00,61.00,930.00,19.00,1171.00,53.00,653.00,237.00,

 11:00:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,141.00,0.00,
Total Counts,538.00,64.00,776.00,21.00,86.00,61.00,930.00,19.00,1171.00,87.00,794.00,237.00,

 11:00:56
Interval Count,24.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,84.00,0.00,
Total Counts,562.00,64.00,782.00,21.00,86.00,61.00,930.00,19.00,1173.00,89.00,878.00,237.00,

 11:01:26
Interval Count,0.00,0.00,112.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,562.00,64.00,894.00,21.00,86.00,61.00,930.00,19.00,1173.00,89.00,878.00,237.00,

 11:01:56
Interval Count,24.00,0.00,53.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,
Total Counts,586.00,64.00,947.00,21.00,86.00,61.00,930.00,19.00,1175.00,89.00,879.00,237.00,

 11:02:26
Interval Count,21.00,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,607.00,64.00,1053.00,21.00,86.00,61.00,930.00,19.00,1175.00,89.00,880.00,237.00,

 11:02:56
Interval Count,44.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,651.00,64.00,1054.00,21.00,86.00,61.00,930.00,19.00,1175.00,89.00,880.00,237.00,

 11:03:26
Interval Count,11.00,0.00,83.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,662.00,64.00,1137.00,21.00,86.00,61.00,930.00,19.00,1175.00,89.00,880.00,237.00,

 11:03:56
Interval Count,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,690.00,64.00,1137.00,21.00,86.00,61.00,930.00,19.00,1175.00,89.00,880.00,237.00,

 11:04:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,690.00,64.00,1137.00,21.00,86.00,61.00,939.00,19.00,1175.00,89.00,880.00,237.00,

 11:04:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,161.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,690.00,64.00,1137.00,21.00,86.00,61.00,1100.00,19.00,1175.00,89.00,880.00,237.00,

 11:05:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,108.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,690.00,64.00,1137.00,21.00,86.00,61.00,1208.00,19.00,1175.00,89.00,880.00,237.00,

 11:05:56
Interval Count,17.00,0.00,0.00,0.00,0.00,0.00,91.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,707.00,64.00,1137.00,21.00,86.00,61.00,1299.00,19.00,1175.00,89.00,880.00,237.00,

 11:06:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,707.00,64.00,1137.00,21.00,86.00,61.00,1299.00,19.00,1175.00,89.00,880.00,237.00,

 11:06:56
Interval Count,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,725.00,64.00,1137.00,21.00,86.00,61.00,1299.00,19.00,1175.00,89.00,880.00,237.00,

 11:07:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,725.00,64.00,1137.00,21.00,86.00,61.00,1299.00,19.00,1175.00,89.00,880.00,237.00,

 11:07:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,725.00,64.00,1137.00,21.00,86.00,61.00,1299.00,19.00,1175.00,89.00,880.00,237.00,

 11:08:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,725.00,64.00,1137.00,21.00,86.00,61.00,1299.00,19.00,1175.00,89.00,880.00,238.00,

 11:08:57
Interval Count,20.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,0.00,0.00,130.00,0.00,
Total Counts,745.00,64.00,1137.00,21.00,86.00,61.00,1340.00,19.00,1175.00,89.00,1010.00,238.00,

 11:09:26
Interval Count,24.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,1.00,0.00,57.00,0.00,
Total Counts,769.00,64.00,1137.00,51.00,86.00,61.00,1340.00,19.00,1176.00,89.00,1067.00,238.00,

 11:09:56
Interval Count,35.00,0.00,2.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,804.00,64.00,1139.00,69.00,86.00,61.00,1340.00,19.00,1176.00,89.00,1067.00,238.00,

 11:10:27
Interval Count,0.00,0.00,0.00,56.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,
Total Counts,804.00,64.00,1139.00,125.00,86.00,61.00,1340.00,37.00,1176.00,89.00,1067.00,238.00,

 11:10:57
Interval Count,0.00,0.00,0.00,36.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,804.00,64.00,1139.00,161.00,87.00,61.00,1340.00,37.00,1176.00,89.00,1067.00,238.00,

 11:11:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.00,0.00,0.00,0.00,
Total Counts,804.00,64.00,1139.00,161.00,87.00,61.00,1340.00,37.00,1250.00,89.00,1067.00,238.00,

 11:11:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,
Total Counts,804.00,64.00,1139.00,161.00,87.00,61.00,1340.00,37.00,1263.00,89.00,1067.00,238.00,

 11:12:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,804.00,64.00,1139.00,161.00,87.00,61.00,1340.00,37.00,1263.00,89.00,1067.00,238.00,

 11:12:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,804.00,64.00,1139.00,161.00,87.00,61.00,1340.00,37.00,1263.00,89.00,1067.00,238.00,

 11:13:27
Interval Count,0.00,0.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,804.00,64.00,1183.00,161.00,87.00,61.00,1340.00,37.00,1263.00,90.00,1067.00,238.00,

 11:13:57
Interval Count,31.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1.00,1.00,
Total Counts,835.00,64.00,1183.00,161.00,87.00,61.00,1345.00,37.00,1263.00,90.00,1068.00,239.00,

 11:14:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,835.00,64.00,1183.00,161.00,87.00,61.00,1345.00,37.00,1263.00,90.00,1068.00,239.00,

 11:14:57
Interval Count,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,10.00,0.00,
Total Counts,839.00,64.00,1183.00,161.00,87.00,61.00,1345.00,37.00,1268.00,90.00,1078.00,239.00,

 11:15:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,
Total Counts,839.00,64.00,1183.00,161.00,87.00,61.00,1345.00,37.00,1290.00,90.00,1078.00,239.00,

 11:15:57
Interval Count,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,65.00,0.00,0.00,
Total Counts,862.00,64.00,1183.00,161.00,87.00,61.00,1345.00,37.00,1315.00,155.00,1078.00,239.00,

 11:16:27
Interval Count,19.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,881.00,64.00,1186.00,161.00,87.00,61.00,1345.00,37.00,1315.00,155.00,1078.00,239.00,

 11:16:57
Interval Count,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,
Total Counts,882.00,64.00,1186.00,161.00,88.00,61.00,1345.00,37.00,1319.00,156.00,1078.00,239.00,

 11:17:27
Interval Count,0.00,0.00,2.00,6.00,0.00,0.00,3.00,0.00,169.00,0.00,2.00,0.00,
Total Counts,882.00,64.00,1188.00,167.00,88.00,61.00,1348.00,37.00,1488.00,156.00,1080.00,239.00,

 11:17:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,169.00,0.00,0.00,0.00,
Total Counts,882.00,64.00,1188.00,167.00,88.00,61.00,1348.00,38.00,1657.00,156.00,1080.00,239.00,

 11:18:27
Interval Count,21.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,196.00,0.00,181.00,0.00,
Total Counts,903.00,64.00,1188.00,167.00,89.00,61.00,1348.00,38.00,1853.00,156.00,1261.00,239.00,

 11:18:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.00,0.00,70.00,0.00,
Total Counts,903.00,64.00,1188.00,167.00,89.00,61.00,1348.00,38.00,2041.00,156.00,1331.00,239.00,

 11:19:27
Interval Count,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184.00,0.00,0.00,0.00,
Total Counts,921.00,64.00,1188.00,167.00,89.00,61.00,1348.00,38.00,2225.00,156.00,1331.00,239.00,

 11:19:57
Interval Count,19.00,0.00,63.00,0.00,0.00,0.00,1.00,0.00,157.00,0.00,0.00,0.00,
Total Counts,940.00,64.00,1251.00,167.00,89.00,61.00,1349.00,38.00,2382.00,156.00,1331.00,239.00,

 11:20:27
Interval Count,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.00,0.00,0.00,1.00,
Total Counts,961.00,64.00,1251.00,167.00,89.00,61.00,1349.00,38.00,2506.00,156.00,1331.00,240.00,

 11:20:57
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,154.00,0.00,0.00,0.00,
Total Counts,961.00,64.00,1251.00,168.00,89.00,61.00,1349.00,38.00,2660.00,156.00,1331.00,240.00,

 11:21:27
Interval Count,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,
Total Counts,976.00,64.00,1251.00,168.00,89.00,61.00,1349.00,38.00,2680.00,156.00,1331.00,240.00,

 11:21:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,64.00,1251.00,168.00,89.00,61.00,1349.00,38.00,2680.00,156.00,1331.00,240.00,

 11:22:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,0.00,0.00,0.00,
Total Counts,976.00,64.00,1251.00,168.00,89.00,61.00,1349.00,38.00,2824.00,156.00,1331.00,240.00,

 11:22:57
Interval Count,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.00,0.00,0.00,0.00,
Total Counts,1011.00,64.00,1251.00,168.00,89.00,61.00,1349.00,38.00,2938.00,156.00,1331.00,240.00,

 11:23:27
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,0.00,0.00,0.00,
Total Counts,1012.00,64.00,1251.00,168.00,89.00,61.00,1349.00,38.00,2984.00,156.00,1331.00,240.00,

 11:23:57
Interval Count,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,0.00,0.00,0.00,
Total Counts,1024.00,64.00,1251.00,168.00,89.00,61.00,1349.00,38.00,3039.00,156.00,1331.00,240.00,

 11:24:27
Interval Count,30.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1054.00,64.00,1251.00,168.00,89.00,61.00,1350.00,38.00,3039.00,156.00,1331.00,240.00,

 11:24:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,49.00,1.00,71.00,0.00,0.00,0.00,
Total Counts,1054.00,64.00,1251.00,168.00,89.00,61.00,1399.00,39.00,3110.00,156.00,1331.00,240.00,

 11:25:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,46.00,0.00,1.00,22.00,
Total Counts,1054.00,64.00,1251.00,168.00,89.00,61.00,1400.00,39.00,3156.00,156.00,1332.00,262.00,

 11:25:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,115.00,0.00,23.00,0.00,0.00,0.00,
Total Counts,1054.00,64.00,1251.00,168.00,89.00,61.00,1515.00,39.00,3179.00,156.00,1332.00,262.00,

 11:26:27
Interval Count,16.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,2.00,0.00,0.00,0.00,
Total Counts,1070.00,64.00,1251.00,168.00,89.00,61.00,1551.00,39.00,3181.00,156.00,1332.00,262.00,

 11:26:57
Interval Count,24.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1094.00,67.00,1251.00,168.00,89.00,61.00,1551.00,39.00,3181.00,156.00,1332.00,262.00,

 11:27:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.00,0.00,0.00,0.00,
