,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W4
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/24/2017 15:26:26
,     Stop Time: ~10/24/2017 16:26:26


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,112.00,0.00,155.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,3.00,0.00,419.00,15.00,573.00,14.00,7.00,7.00,

 15:29:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,0.00,4.00,
Total Counts,0.00,0.00,0.00,0.00,3.00,0.00,419.00,15.00,614.00,14.00,7.00,11.00,

 15:30:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,195.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,3.00,0.00,419.00,15.00,809.00,14.00,7.00,11.00,

 15:30:56
Interval Count,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,145.00,0.00,1.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,3.00,5.00,419.00,15.00,954.00,14.00,8.00,11.00,

 15:31:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,29.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,3.00,5.00,419.00,15.00,1049.00,43.00,8.00,11.00,

 15:31:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,37.00,5.00,208.00,0.00,1.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,3.00,5.00,456.00,20.00,1257.00,43.00,9.00,11.00,

 15:32:26
Interval Count,0.00,0.00,0.00,0.00,1.00,1.00,211.00,0.00,134.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,4.00,6.00,667.00,20.00,1391.00,43.00,9.00,11.00,

 15:32:56
Interval Count,0.00,0.00,0.00,0.00,8.00,10.00,9.00,6.00,142.00,0.00,13.00,42.00,
Total Counts,0.00,0.00,0.00,0.00,12.00,16.00,676.00,26.00,1533.00,43.00,22.00,53.00,

 15:33:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,2.00,10.00,174.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,12.00,16.00,678.00,36.00,1707.00,43.00,22.00,53.00,

 15:33:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,130.00,0.00,177.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,12.00,16.00,808.00,36.00,1884.00,43.00,22.00,53.00,

 15:34:26
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,200.00,0.00,26.00,3.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,12.00,17.00,1008.00,36.00,1910.00,46.00,22.00,53.00,

 15:34:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,75.00,1.00,2.00,1.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,12.00,17.00,1083.00,37.00,1912.00,47.00,22.00,53.00,

 15:35:26
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,150.00,0.00,0.00,1.00,
Total Counts,0.00,0.00,0.00,0.00,13.00,17.00,1083.00,37.00,2062.00,47.00,22.00,54.00,

 15:35:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,13.00,17.00,1083.00,37.00,2177.00,47.00,22.00,54.00,

 15:36:26
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,156.00,0.00,0.00,25.00,
Total Counts,0.00,0.00,0.00,0.00,14.00,17.00,1083.00,37.00,2333.00,47.00,22.00,79.00,

 15:36:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,44.00,10.00,1.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,14.00,17.00,1114.00,37.00,2377.00,57.00,23.00,79.00,

 15:37:26
Interval Count,0.00,0.00,0.00,0.00,88.00,6.00,198.00,0.00,133.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,102.00,23.00,1312.00,37.00,2510.00,57.00,23.00,79.00,

 15:37:56
Interval Count,0.00,0.00,0.00,0.00,192.00,0.00,51.00,0.00,5.00,1.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,294.00,23.00,1363.00,37.00,2515.00,58.00,23.00,79.00,

 15:38:26
Interval Count,0.00,0.00,0.00,0.00,167.00,0.00,182.00,0.00,57.00,0.00,0.00,2.00,
Total Counts,0.00,0.00,0.00,0.00,461.00,23.00,1545.00,37.00,2572.00,58.00,23.00,81.00,

 15:38:56
Interval Count,0.00,0.00,0.00,0.00,94.00,0.00,0.00,6.00,108.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,555.00,23.00,1545.00,43.00,2680.00,58.00,23.00,81.00,

 15:39:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,555.00,23.00,1545.00,43.00,2813.00,58.00,23.00,81.00,

 15:39:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,116.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,555.00,23.00,1545.00,45.00,2929.00,58.00,23.00,81.00,

 15:40:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,146.00,0.00,3.00,13.00,
Total Counts,0.00,0.00,0.00,0.00,555.00,23.00,1545.00,71.00,3075.00,58.00,26.00,94.00,

 15:40:56
Interval Count,0.00,0.00,0.00,0.00,80.00,0.00,166.00,0.00,131.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,635.00,23.00,1711.00,71.00,3206.00,58.00,26.00,94.00,

 15:41:26
Interval Count,0.00,0.00,0.00,0.00,0.00,25.00,201.00,0.00,90.00,1.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,635.00,48.00,1912.00,71.00,3296.00,59.00,26.00,94.00,

 15:41:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00,110.00,0.00,2.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,635.00,48.00,1959.00,71.00,3406.00,59.00,28.00,94.00,

 15:42:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,635.00,48.00,1959.00,71.00,3510.00,59.00,28.00,94.00,

 15:42:56
Interval Count,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,73.00,0.00,0.00,8.00,
Total Counts,0.00,0.00,0.00,0.00,635.00,53.00,1959.00,71.00,3583.00,59.00,28.00,102.00,

 15:43:26
Interval Count,0.00,0.00,0.00,0.00,146.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,781.00,53.00,1959.00,71.00,3618.00,59.00,28.00,102.00,

 15:43:56
Interval Count,0.00,0.00,0.00,0.00,29.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,810.00,53.00,1962.00,71.00,3618.00,59.00,28.00,102.00,

 15:44:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,810.00,53.00,1962.00,76.00,3618.00,60.00,28.00,102.00,

 15:44:56
Interval Count,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,37.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,811.00,54.00,1962.00,76.00,3655.00,60.00,28.00,102.00,

 15:45:26
Interval Count,0.00,0.00,0.00,0.00,90.00,0.00,5.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,901.00,54.00,1967.00,76.00,3656.00,60.00,28.00,102.00,

 15:45:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,901.00,54.00,1967.00,76.00,3656.00,60.00,28.00,102.00,

 15:46:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,91.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,901.00,54.00,2058.00,76.00,3656.00,60.00,28.00,102.00,

 15:46:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,69.00,0.00,98.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,901.00,54.00,2127.00,76.00,3754.00,60.00,28.00,102.00,

 15:47:26
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,901.00,55.00,2127.00,76.00,3754.00,60.00,28.00,102.00,

 15:47:57
Interval Count,0.00,0.00,0.00,0.00,33.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,934.00,56.00,2127.00,76.00,3754.00,60.00,28.00,102.00,

 15:48:26
Interval Count,0.00,0.00,0.00,0.00,31.00,0.00,0.00,0.00,82.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,965.00,56.00,2127.00,76.00,3836.00,60.00,28.00,102.00,

 15:48:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,965.00,56.00,2127.00,76.00,3836.00,60.00,28.00,102.00,

 15:49:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,965.00,56.00,2127.00,76.00,3836.00,60.00,28.00,102.00,

 15:49:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,965.00,56.00,2127.00,76.00,3836.00,60.00,28.00,102.00,

 15:50:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,1.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,965.00,56.00,2127.00,76.00,3866.00,61.00,28.00,102.00,

 15:50:56
Interval Count,0.00,0.00,0.00,0.00,49.00,3.00,0.00,0.00,132.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1014.00,59.00,2127.00,76.00,3998.00,61.00,28.00,102.00,

 15:51:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1014.00,59.00,2127.00,76.00,4011.00,61.00,28.00,102.00,

 15:51:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,2.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1014.00,59.00,2127.00,76.00,4045.00,63.00,28.00,102.00,

 15:52:27
Interval Count,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,109.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1017.00,59.00,2127.00,76.00,4154.00,63.00,28.00,102.00,

 15:52:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1017.00,59.00,2127.00,76.00,4154.00,63.00,28.00,102.00,

 15:53:27
Interval Count,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2127.00,76.00,4154.00,63.00,28.00,102.00,

 15:53:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,7.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2127.00,76.00,4155.00,70.00,28.00,102.00,

 15:54:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2127.00,76.00,4247.00,70.00,28.00,102.00,

 15:54:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2127.00,79.00,4247.00,70.00,28.00,102.00,

 15:55:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2127.00,79.00,4247.00,70.00,28.00,102.00,

 15:55:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2127.00,79.00,4247.00,70.00,28.00,102.00,

 15:56:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,68.00,0.00,44.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2195.00,79.00,4291.00,70.00,28.00,102.00,

 15:56:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,134.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2295.00,79.00,4425.00,70.00,28.00,102.00,

 15:57:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2295.00,79.00,4425.00,70.00,28.00,102.00,

 15:57:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2295.00,79.00,4425.00,70.00,28.00,102.00,

 15:58:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2295.00,79.00,4506.00,70.00,28.00,102.00,

 15:58:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2295.00,79.00,4572.00,70.00,28.00,102.00,

 15:59:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2295.00,79.00,4572.00,70.00,28.00,102.00,

 15:59:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2295.00,79.00,4707.00,70.00,28.00,102.00,

 16:00:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2295.00,79.00,4783.00,70.00,28.00,102.00,

 16:00:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2295.00,79.00,4783.00,70.00,28.00,102.00,

 16:01:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2295.00,79.00,4856.00,70.00,28.00,102.00,

 16:01:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2295.00,79.00,4909.00,70.00,28.00,102.00,

 16:02:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2295.00,79.00,4909.00,70.00,28.00,102.00,

 16:02:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2295.00,79.00,4909.00,70.00,28.00,102.00,

 16:03:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,156.00,0.00,93.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2451.00,79.00,5002.00,70.00,28.00,102.00,

 16:03:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,7.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2472.00,79.00,5009.00,70.00,28.00,102.00,

 16:04:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2472.00,79.00,5009.00,71.00,28.00,102.00,

 16:04:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2472.00,79.00,5009.00,71.00,28.00,102.00,

 16:05:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2472.00,79.00,5009.00,71.00,28.00,102.00,

 16:05:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2472.00,79.00,5009.00,71.00,28.00,102.00,

 16:06:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2472.00,79.00,5009.00,71.00,28.00,102.00,

 16:06:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2472.00,79.00,5009.00,71.00,28.00,102.00,

 16:07:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2472.00,79.00,5009.00,71.00,28.00,102.00,

 16:07:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2472.00,80.00,5009.00,71.00,28.00,102.00,

 16:08:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2472.00,80.00,5009.00,71.00,28.00,102.00,

 16:08:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2472.00,80.00,5009.00,71.00,28.00,102.00,

 16:09:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2472.00,80.00,5009.00,71.00,28.00,102.00,

 16:09:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2472.00,80.00,5009.00,71.00,28.00,102.00,

 16:10:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2472.00,80.00,5009.00,71.00,28.00,102.00,

 16:10:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2472.00,80.00,5009.00,71.00,28.00,102.00,

 16:11:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2472.00,80.00,5009.00,71.00,28.00,102.00,

 16:11:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2475.00,80.00,5009.00,71.00,28.00,102.00,

 16:12:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2475.00,80.00,5009.00,71.00,28.00,102.00,

 16:12:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2475.00,80.00,5009.00,71.00,28.00,102.00,

 16:13:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.00,4.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2475.00,80.00,5127.00,75.00,28.00,102.00,

 16:13:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2475.00,80.00,5127.00,75.00,28.00,102.00,

 16:14:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2482.00,80.00,5127.00,75.00,28.00,102.00,

 16:14:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2482.00,80.00,5127.00,75.00,28.00,102.00,

 16:15:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2482.00,81.00,5127.00,76.00,28.00,102.00,

 16:15:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2482.00,81.00,5127.00,79.00,28.00,102.00,

 16:16:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,99.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2581.00,81.00,5127.00,79.00,28.00,102.00,

 16:16:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,149.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2730.00,81.00,5127.00,79.00,28.00,102.00,

 16:17:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,61.00,0.00,174.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2791.00,81.00,5301.00,79.00,28.00,102.00,

 16:17:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,1.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2791.00,81.00,5308.00,79.00,29.00,102.00,

 16:18:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2791.00,81.00,5308.00,79.00,29.00,102.00,

 16:18:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2791.00,81.00,5308.00,79.00,29.00,102.00,

 16:19:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2791.00,81.00,5308.00,79.00,29.00,102.00,

 16:19:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2791.00,81.00,5412.00,79.00,29.00,102.00,

 16:20:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,96.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2791.00,83.00,5508.00,79.00,29.00,102.00,

 16:20:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,17.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1019.00,59.00,2797.00,83.00,5525.00,79.00,29.00,102.00,

 16:21:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,
