,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/3/2018 11:04:22
,     Stop Time: ~1/3/2018 12:04:22


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,2.00,104.00,0.00,119.00,0.00,53.00,
Total Counts,92.00,9.00,675.00,63.00,0.00,0.00,36.00,1360.00,44.00,1451.00,74.00,554.00,

 11:13:53
Interval Count,0.00,0.00,138.00,0.00,0.00,0.00,0.00,215.00,0.00,0.00,3.00,55.00,
Total Counts,92.00,9.00,813.00,63.00,0.00,0.00,36.00,1575.00,44.00,1451.00,77.00,609.00,

 11:14:23
Interval Count,0.00,16.00,194.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,17.00,
Total Counts,92.00,25.00,1007.00,63.00,0.00,0.00,36.00,1575.00,44.00,1452.00,77.00,626.00,

 11:14:53
Interval Count,0.00,0.00,119.00,0.00,0.00,0.00,0.00,96.00,0.00,0.00,0.00,0.00,
Total Counts,92.00,25.00,1126.00,63.00,0.00,0.00,36.00,1671.00,44.00,1452.00,77.00,626.00,

 11:15:23
Interval Count,0.00,0.00,100.00,0.00,0.00,0.00,0.00,77.00,0.00,0.00,0.00,0.00,
Total Counts,92.00,25.00,1226.00,63.00,0.00,0.00,36.00,1748.00,44.00,1452.00,77.00,626.00,

 11:15:53
Interval Count,0.00,0.00,107.00,0.00,0.00,0.00,0.00,55.00,0.00,0.00,0.00,0.00,
Total Counts,92.00,25.00,1333.00,63.00,0.00,0.00,36.00,1803.00,44.00,1452.00,77.00,626.00,

 11:16:23
Interval Count,0.00,10.00,73.00,0.00,0.00,0.00,1.00,42.00,0.00,0.00,0.00,0.00,
Total Counts,92.00,35.00,1406.00,63.00,0.00,0.00,37.00,1845.00,44.00,1452.00,77.00,626.00,

 11:16:53
Interval Count,165.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,257.00,35.00,1406.00,63.00,0.00,0.00,37.00,1845.00,44.00,1452.00,77.00,626.00,

 11:17:23
Interval Count,124.00,0.00,57.00,0.00,0.00,0.00,1.00,46.00,0.00,178.00,0.00,0.00,
Total Counts,381.00,35.00,1463.00,63.00,0.00,0.00,38.00,1891.00,44.00,1630.00,77.00,626.00,

 11:17:53
Interval Count,65.00,25.00,21.00,0.00,0.00,0.00,0.00,18.00,0.00,239.00,1.00,0.00,
Total Counts,446.00,60.00,1484.00,63.00,0.00,0.00,38.00,1909.00,44.00,1869.00,78.00,626.00,

 11:18:23
Interval Count,2.00,14.00,0.00,0.00,0.00,0.00,0.00,92.00,0.00,60.00,0.00,33.00,
Total Counts,448.00,74.00,1484.00,63.00,0.00,0.00,38.00,2001.00,44.00,1929.00,78.00,659.00,

 11:18:53
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,
Total Counts,448.00,74.00,1484.00,63.00,0.00,0.00,38.00,2001.00,44.00,1929.00,78.00,734.00,

 11:19:23
Interval Count,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,
Total Counts,448.00,74.00,1485.00,65.00,0.00,0.00,38.00,2001.00,45.00,1929.00,80.00,735.00,

 11:19:53
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,
Total Counts,448.00,74.00,1485.00,65.00,0.00,0.00,38.00,2001.00,46.00,1929.00,80.00,740.00,

 11:20:23
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.00,0.00,
Total Counts,448.00,74.00,1486.00,65.00,0.00,0.00,38.00,2001.00,46.00,1985.00,80.00,740.00,

 11:20:53
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.00,0.00,0.00,
Total Counts,448.00,74.00,1486.00,65.00,0.00,0.00,38.00,2001.00,46.00,2201.00,80.00,740.00,

 11:21:23
Interval Count,2.00,0.00,0.00,0.00,0.00,0.00,2.00,122.00,0.00,66.00,2.00,28.00,
Total Counts,450.00,74.00,1486.00,65.00,0.00,0.00,40.00,2123.00,46.00,2267.00,82.00,768.00,

 11:21:53
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,
Total Counts,450.00,74.00,1486.00,65.00,0.00,0.00,40.00,2123.00,46.00,2273.00,82.00,768.00,

 11:22:23
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,
Total Counts,450.00,74.00,1486.00,65.00,0.00,0.00,40.00,2123.00,46.00,2273.00,82.00,770.00,

 11:22:53
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,
Total Counts,450.00,74.00,1486.00,65.00,0.00,0.00,40.00,2123.00,46.00,2273.00,82.00,782.00,

 11:23:23
Interval Count,0.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,114.00,0.00,58.00,
Total Counts,450.00,74.00,1491.00,66.00,0.00,0.00,40.00,2123.00,46.00,2387.00,82.00,840.00,

 11:23:53
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,0.00,0.00,
Total Counts,450.00,74.00,1491.00,66.00,0.00,0.00,40.00,2123.00,46.00,2469.00,82.00,840.00,

 11:24:23
Interval Count,179.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,62.00,0.00,92.00,
Total Counts,629.00,74.00,1491.00,66.00,0.00,0.00,40.00,2123.00,53.00,2531.00,82.00,932.00,

 11:24:53
Interval Count,60.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,
Total Counts,689.00,76.00,1491.00,66.00,0.00,0.00,40.00,2123.00,53.00,2566.00,82.00,932.00,

 11:25:23
Interval Count,59.00,0.00,0.00,0.00,0.00,0.00,0.00,124.00,0.00,0.00,0.00,143.00,
Total Counts,748.00,76.00,1491.00,66.00,0.00,0.00,40.00,2247.00,53.00,2566.00,82.00,1075.00,

 11:25:53
Interval Count,12.00,0.00,0.00,0.00,0.00,0.00,0.00,193.00,3.00,162.00,0.00,2.00,
Total Counts,760.00,76.00,1491.00,66.00,0.00,0.00,40.00,2440.00,56.00,2728.00,82.00,1077.00,

 11:26:23
Interval Count,2.00,0.00,74.00,2.00,0.00,0.00,0.00,119.00,0.00,184.00,0.00,38.00,
Total Counts,762.00,76.00,1565.00,68.00,0.00,0.00,40.00,2559.00,56.00,2912.00,82.00,1115.00,

 11:26:53
Interval Count,5.00,0.00,166.00,0.00,0.00,0.00,0.00,58.00,1.00,103.00,11.00,0.00,
Total Counts,767.00,76.00,1731.00,68.00,0.00,0.00,40.00,2617.00,57.00,3015.00,93.00,1115.00,

 11:27:23
Interval Count,0.00,0.00,200.00,0.00,0.00,0.00,0.00,76.00,0.00,4.00,7.00,0.00,
Total Counts,767.00,76.00,1931.00,68.00,0.00,0.00,40.00,2693.00,57.00,3019.00,100.00,1115.00,

 11:27:53
Interval Count,49.00,7.00,186.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,
Total Counts,816.00,83.00,2117.00,68.00,0.00,0.00,40.00,2696.00,57.00,3019.00,100.00,1116.00,

 11:28:23
Interval Count,134.00,0.00,81.00,0.00,0.00,0.00,1.00,8.00,0.00,23.00,0.00,39.00,
Total Counts,950.00,83.00,2198.00,68.00,0.00,0.00,41.00,2704.00,57.00,3042.00,100.00,1155.00,

 11:28:53
Interval Count,25.00,0.00,176.00,0.00,0.00,0.00,0.00,0.00,0.00,160.00,0.00,0.00,
Total Counts,975.00,83.00,2374.00,68.00,0.00,0.00,41.00,2704.00,57.00,3202.00,100.00,1155.00,

 11:29:23
Interval Count,0.00,0.00,110.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,16.00,
Total Counts,975.00,83.00,2484.00,68.00,0.00,0.00,42.00,2704.00,57.00,3202.00,101.00,1171.00,

 11:29:53
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,0.00,0.00,0.00,94.00,
Total Counts,975.00,83.00,2484.00,68.00,0.00,0.00,42.00,2785.00,57.00,3202.00,101.00,1265.00,

 11:30:23
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,975.00,83.00,2484.00,68.00,0.00,0.00,42.00,2786.00,57.00,3202.00,101.00,1265.00,

 11:30:53
Interval Count,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,975.00,83.00,2484.00,71.00,0.00,0.00,42.00,2786.00,57.00,3202.00,101.00,1265.00,

 11:31:23
Interval Count,95.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,146.00,0.00,79.00,
Total Counts,1070.00,83.00,2484.00,71.00,0.00,0.00,43.00,2786.00,57.00,3348.00,101.00,1344.00,

 11:31:53
Interval Count,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,8.00,135.00,2.00,4.00,
Total Counts,1070.00,86.00,2487.00,71.00,0.00,0.00,43.00,2786.00,65.00,3483.00,103.00,1348.00,

 11:32:23
Interval Count,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,0.00,8.00,60.00,
Total Counts,1142.00,86.00,2487.00,71.00,0.00,0.00,43.00,2786.00,97.00,3483.00,111.00,1408.00,

 11:32:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.00,0.00,33.00,
Total Counts,1142.00,86.00,2487.00,71.00,0.00,0.00,43.00,2786.00,97.00,3567.00,111.00,1441.00,

 11:33:23
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1142.00,86.00,2487.00,71.00,0.00,0.00,43.00,2786.00,97.00,3567.00,111.00,1441.00,

 11:33:53
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,59.00,
Total Counts,1142.00,86.00,2487.00,71.00,0.00,0.00,43.00,2786.00,97.00,3567.00,112.00,1500.00,

 11:34:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1142.00,86.00,2487.00,71.00,0.00,0.00,43.00,2786.00,97.00,3567.00,112.00,1500.00,

 11:34:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1142.00,86.00,2487.00,71.00,0.00,0.00,43.00,2786.00,97.00,3567.00,112.00,1500.00,

 11:35:24
Interval Count,7.00,0.00,0.00,0.00,0.00,0.00,0.00,126.00,0.00,2.00,0.00,0.00,
Total Counts,1149.00,86.00,2487.00,71.00,0.00,0.00,43.00,2912.00,97.00,3569.00,112.00,1500.00,

 11:35:53
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,42.00,
Total Counts,1149.00,86.00,2487.00,72.00,0.00,0.00,43.00,2913.00,97.00,3569.00,112.00,1542.00,

 11:36:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,0.00,0.00,0.00,16.00,
Total Counts,1149.00,86.00,2487.00,72.00,0.00,0.00,43.00,2989.00,97.00,3569.00,112.00,1558.00,

 11:36:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,26.00,
Total Counts,1149.00,86.00,2487.00,72.00,0.00,0.00,43.00,2990.00,97.00,3569.00,112.00,1584.00,

 11:37:24
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1149.00,86.00,2488.00,72.00,0.00,0.00,43.00,2990.00,97.00,3569.00,112.00,1584.00,

 11:37:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.00,0.00,0.00,9.00,0.00,
Total Counts,1149.00,86.00,2488.00,72.00,0.00,0.00,43.00,3112.00,97.00,3569.00,121.00,1584.00,

 11:38:24
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,60.00,
Total Counts,1149.00,87.00,2488.00,72.00,0.00,0.00,43.00,3112.00,97.00,3569.00,122.00,1644.00,

 11:38:54
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.00,0.00,0.00,
Total Counts,1149.00,88.00,2488.00,72.00,0.00,0.00,43.00,3112.00,97.00,3662.00,122.00,1644.00,

 11:39:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190.00,0.00,0.00,
Total Counts,1149.00,88.00,2488.00,72.00,0.00,0.00,43.00,3112.00,97.00,3852.00,122.00,1644.00,

 11:39:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,4.00,1.00,0.00,2.00,
Total Counts,1149.00,88.00,2488.00,72.00,0.00,0.00,43.00,3141.00,101.00,3853.00,122.00,1646.00,

 11:40:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.00,0.00,0.00,1.00,1.00,
Total Counts,1149.00,88.00,2488.00,72.00,0.00,0.00,43.00,3228.00,101.00,3853.00,123.00,1647.00,

 11:40:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,
Total Counts,1149.00,88.00,2488.00,72.00,0.00,0.00,43.00,3258.00,101.00,3853.00,123.00,1647.00,

 11:41:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,0.00,178.00,0.00,0.00,
Total Counts,1149.00,88.00,2488.00,72.00,0.00,0.00,43.00,3323.00,101.00,4031.00,123.00,1647.00,

 11:41:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.00,0.00,0.00,
Total Counts,1149.00,88.00,2488.00,72.00,0.00,0.00,43.00,3323.00,101.00,4110.00,123.00,1647.00,

 11:42:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,3.00,0.00,0.00,0.00,
Total Counts,1149.00,88.00,2488.00,72.00,0.00,0.00,43.00,3404.00,104.00,4110.00,123.00,1647.00,

 11:42:54
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,93.00,0.00,0.00,0.00,0.00,
Total Counts,1149.00,88.00,2489.00,72.00,0.00,0.00,43.00,3497.00,104.00,4110.00,123.00,1647.00,

 11:43:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,3.00,34.00,0.00,14.00,0.00,0.00,
Total Counts,1149.00,88.00,2489.00,72.00,0.00,0.00,46.00,3531.00,104.00,4124.00,123.00,1647.00,

 11:43:54
Interval Count,0.00,1.00,0.00,1.00,0.00,0.00,0.00,175.00,0.00,106.00,0.00,63.00,
Total Counts,1149.00,89.00,2489.00,73.00,0.00,0.00,46.00,3706.00,104.00,4230.00,123.00,1710.00,

 11:44:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,37.00,
Total Counts,1149.00,89.00,2489.00,73.00,0.00,0.00,46.00,3715.00,104.00,4230.00,123.00,1747.00,

 11:44:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1149.00,89.00,2489.00,73.00,0.00,0.00,46.00,3715.00,104.00,4230.00,123.00,1747.00,

 11:45:24
Interval Count,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1149.00,89.00,2489.00,83.00,0.00,0.00,46.00,3715.00,104.00,4230.00,123.00,1747.00,

 11:45:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,65.00,1.00,0.00,
Total Counts,1149.00,89.00,2489.00,83.00,0.00,0.00,46.00,3715.00,129.00,4295.00,124.00,1747.00,

 11:46:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,47.00,0.00,0.00,
Total Counts,1149.00,89.00,2489.00,83.00,0.00,0.00,46.00,3715.00,194.00,4342.00,124.00,1747.00,

 11:46:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,
Total Counts,1149.00,89.00,2489.00,83.00,0.00,0.00,46.00,3715.00,194.00,4345.00,124.00,1747.00,

 11:47:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1149.00,89.00,2489.00,83.00,0.00,0.00,46.00,3715.00,194.00,4345.00,124.00,1747.00,

 11:47:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.00,
Total Counts,1149.00,89.00,2489.00,83.00,0.00,0.00,46.00,3715.00,194.00,4345.00,124.00,1850.00,

 11:48:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,75.00,
Total Counts,1149.00,89.00,2489.00,83.00,0.00,0.00,46.00,3715.00,197.00,4345.00,124.00,1925.00,

 11:48:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,21.00,0.00,0.00,10.00,
Total Counts,1149.00,89.00,2489.00,83.00,0.00,0.00,46.00,3716.00,218.00,4345.00,124.00,1935.00,

 11:49:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1149.00,89.00,2489.00,83.00,0.00,0.00,46.00,3716.00,218.00,4345.00,124.00,1935.00,

 11:49:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1149.00,89.00,2489.00,83.00,0.00,0.00,46.00,3716.00,218.00,4345.00,124.00,1935.00,

 11:50:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,111.00,0.00,0.00,
Total Counts,1149.00,89.00,2489.00,83.00,0.00,0.00,46.00,3716.00,219.00,4456.00,124.00,1935.00,

 11:50:54
Interval Count,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00,0.00,
Total Counts,1153.00,89.00,2489.00,83.00,0.00,0.00,46.00,3716.00,219.00,4503.00,124.00,1935.00,

 11:51:24
Interval Count,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1157.00,89.00,2489.00,83.00,0.00,0.00,46.00,3716.00,219.00,4503.00,124.00,1935.00,

 11:51:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1157.00,89.00,2489.00,83.00,0.00,0.00,46.00,3716.00,219.00,4503.00,124.00,1935.00,

 11:52:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1157.00,89.00,2489.00,83.00,0.00,0.00,48.00,3716.00,219.00,4503.00,124.00,1935.00,

 11:52:54
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1157.00,89.00,2490.00,83.00,0.00,0.00,48.00,3716.00,219.00,4503.00,124.00,1935.00,

 11:53:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,
Total Counts,1157.00,89.00,2490.00,83.00,0.00,0.00,48.00,3731.00,219.00,4503.00,124.00,1935.00,

 11:53:54
Interval Count,41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1198.00,89.00,2490.00,83.00,0.00,0.00,48.00,3731.00,219.00,4503.00,124.00,1935.00,

 11:54:24
Interval Count,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174.00,2.00,0.00,
Total Counts,1206.00,89.00,2490.00,83.00,0.00,0.00,48.00,3731.00,219.00,4677.00,126.00,1935.00,

 11:54:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.00,1.00,0.00,
Total Counts,1206.00,89.00,2490.00,83.00,0.00,0.00,48.00,3731.00,219.00,4805.00,127.00,1935.00,

 11:55:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,196.00,0.00,0.00,
Total Counts,1206.00,89.00,2490.00,83.00,0.00,0.00,48.00,3731.00,219.00,5001.00,127.00,1935.00,

 11:55:54
Interval Count,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,
Total Counts,1239.00,89.00,2490.00,83.00,0.00,0.00,48.00,3731.00,219.00,5015.00,127.00,1935.00,

 11:56:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,0.00,0.00,
Total Counts,1239.00,89.00,2490.00,83.00,0.00,0.00,48.00,3731.00,219.00,5079.00,127.00,1935.00,

 11:56:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,
Total Counts,1239.00,89.00,2490.00,83.00,0.00,0.00,48.00,3731.00,219.00,5079.00,127.00,2018.00,

 11:57:24
Interval Count,4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,126.00,
Total Counts,1243.00,89.00,2490.00,83.00,0.00,0.00,48.00,3732.00,219.00,5079.00,127.00,2144.00,

 11:57:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,
Total Counts,1243.00,89.00,2490.00,83.00,0.00,0.00,48.00,3732.00,219.00,5079.00,127.00,2147.00,

 11:58:24
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.00,
Total Counts,1243.00,89.00,2490.00,83.00,0.00,0.00,48.00,3732.00,219.00,5079.00,127.00,2283.00,

 11:58:54
