,Activity Wheel Software from Lafayette Instrument Company.,,,,,,,,,,,
,Version 10.2.2966.20953,,,,,,,,,,,
,Experiment Setup:,,,,,,,,,,,
,Connected Hardware:,,,,,,,,,,,
,,USB Interface REV 1 [1],,,,,,,,,,
,     Experiment Name: SaccharinPrefG2W2,,,,,,,,,,,
,     Experiment Length: 1 Hour,,,,,,,,,,,
,     Download Interval(Active Cycle): 30 Seconds,,,,,,,,,,,
,     Date Format: M/d/yyyy,,,,,,,,,,,
,     Time Format: H:mm:ss,,,,,,,,,,,
,     Start Time: 10/16/2017 10:55:03,,,,,,,,,,,
,     Stop Time: ~10/16/2017 11:55:03,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12
Counter/Animal ID, Ri7_H, Ri7_S, Ri8_H, Ri8_S, Vi7_H, Vi7_S, Vi8_H, Vi8_S, Di5_H, Di5_S, Di6_H, Di6_S
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat
,,,,,,,,,,,,
,,,,,,,,,,,,
 10/16/2017 10:55:03,,,,,,,,,,,,
Interval Count,0,14,0,0,0,0,0,0,0,0,0,236
Total Counts,23,1097,11,665,3418,1525,26,1145,1,2,51,4139
,,,,,,,,,,,,
 11:07:04,,,,,,,,,,,,
Interval Count,3,87,0,20,0,0,0,0,72,1,0,3
Total Counts,26,1184,11,685,3418,1525,26,1145,73,3,51,4142
,,,,,,,,,,,,
 11:07:34,,,,,,,,,,,,
Interval Count,0,1,1,48,0,0,0,2,0,0,0,10
Total Counts,26,1185,12,733,3418,1525,26,1147,73,3,51,4152
,,,,,,,,,,,,
 11:08:04,,,,,,,,,,,,
Interval Count,0,51,0,68,0,0,1,0,0,0,8,87
Total Counts,26,1236,12,801,3418,1525,27,1147,73,3,59,4239
,,,,,,,,,,,,
 11:08:34,,,,,,,,,,,,
Interval Count,3,62,0,46,4,8,0,0,0,0,0,0
Total Counts,29,1298,12,847,3422,1533,27,1147,73,3,59,4239
,,,,,,,,,,,,
 11:09:04,,,,,,,,,,,,
Interval Count,0,87,0,10,0,0,0,0,0,0,0,6
Total Counts,29,1385,12,857,3422,1533,27,1147,73,3,59,4245
,,,,,,,,,,,,
 11:09:34,,,,,,,,,,,,
Interval Count,0,82,0,0,1,0,0,75,0,0,0,0
Total Counts,29,1467,12,857,3423,1533,27,1222,73,3,59,4245
,,,,,,,,,,,,
 11:10:04,,,,,,,,,,,,
Interval Count,1,4,0,90,0,0,0,0,0,0,0,1
Total Counts,30,1471,12,947,3423,1533,27,1222,73,3,59,4246
,,,,,,,,,,,,
 11:10:34,,,,,,,,,,,,
Interval Count,0,26,0,163,0,0,0,0,0,0,0,3
Total Counts,30,1497,12,1110,3423,1533,27,1222,73,3,59,4249
,,,,,,,,,,,,
 11:11:04,,,,,,,,,,,,
Interval Count,0,44,0,0,0,0,0,0,0,0,0,0
Total Counts,30,1541,12,1110,3423,1533,27,1222,73,3,59,4249
,,,,,,,,,,,,
 11:11:34,,,,,,,,,,,,
Interval Count,0,30,0,131,0,0,0,0,1,0,0,0
Total Counts,30,1571,12,1241,3423,1533,27,1222,74,3,59,4249
,,,,,,,,,,,,
 11:12:04,,,,,,,,,,,,
Interval Count,0,4,0,54,0,205,0,0,7,0,0,0
Total Counts,30,1575,12,1295,3423,1738,27,1222,81,3,59,4249
,,,,,,,,,,,,
 11:12:34,,,,,,,,,,,,
Interval Count,1,42,0,0,0,159,0,0,2,0,3,0
Total Counts,31,1617,12,1295,3423,1897,27,1222,83,3,62,4249
,,,,,,,,,,,,
 11:13:04,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,31,1617,12,1295,3423,1897,27,1222,83,3,62,4249
,,,,,,,,,,,,
 11:13:34,,,,,,,,,,,,
Interval Count,0,25,0,0,22,0,0,0,1,0,0,79
Total Counts,31,1642,12,1295,3445,1897,27,1222,84,3,62,4328
,,,,,,,,,,,,
 11:14:04,,,,,,,,,,,,
Interval Count,0,37,0,0,0,103,0,0,1,0,0,5
Total Counts,31,1679,12,1295,3445,2000,27,1222,85,3,62,4333
,,,,,,,,,,,,
 11:14:34,,,,,,,,,,,,
Interval Count,0,86,0,154,0,129,0,0,0,0,0,0
Total Counts,31,1765,12,1449,3445,2129,27,1222,85,3,62,4333
,,,,,,,,,,,,
 11:15:04,,,,,,,,,,,,
Interval Count,0,90,0,35,0,0,4,59,0,0,0,0
Total Counts,31,1855,12,1484,3445,2129,31,1281,85,3,62,4333
,,,,,,,,,,,,
 11:15:34,,,,,,,,,,,,
Interval Count,0,31,0,0,0,0,4,0,2,0,0,0
Total Counts,31,1886,12,1484,3445,2129,35,1281,87,3,62,4333
,,,,,,,,,,,,
 11:16:04,,,,,,,,,,,,
Interval Count,0,102,1,53,0,0,0,0,0,5,0,0
Total Counts,31,1988,13,1537,3445,2129,35,1281,87,8,62,4333
,,,,,,,,,,,,
 11:16:34,,,,,,,,,,,,
Interval Count,0,32,0,185,0,0,0,0,37,37,0,0
Total Counts,31,2020,13,1722,3445,2129,35,1281,124,45,62,4333
,,,,,,,,,,,,
 11:17:04,,,,,,,,,,,,
Interval Count,0,0,0,111,0,0,0,0,0,0,0,0
Total Counts,31,2020,13,1833,3445,2129,35,1281,124,45,62,4333
,,,,,,,,,,,,
 11:17:34,,,,,,,,,,,,
Interval Count,0,12,0,235,0,0,0,0,5,0,0,0
Total Counts,31,2032,13,2068,3445,2129,35,1281,129,45,62,4333
,,,,,,,,,,,,
 11:18:04,,,,,,,,,,,,
Interval Count,0,52,0,240,0,0,0,0,0,0,0,0
Total Counts,31,2084,13,2308,3445,2129,35,1281,129,45,62,4333
,,,,,,,,,,,,
 11:18:34,,,,,,,,,,,,
Interval Count,0,0,0,209,0,2,0,0,0,0,0,0
Total Counts,31,2084,13,2517,3445,2131,35,1281,129,45,62,4333
,,,,,,,,,,,,
 11:19:04,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,31,2084,13,2517,3445,2131,35,1281,129,45,62,4333
,,,,,,,,,,,,
 11:19:34,,,,,,,,,,,,
Interval Count,1,62,0,0,0,0,0,0,0,0,0,0
Total Counts,32,2146,13,2517,3445,2131,35,1281,129,45,62,4333
,,,,,,,,,,,,
 11:20:04,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,1,0
Total Counts,32,2146,13,2517,3445,2131,35,1281,129,45,63,4333
,,,,,,,,,,,,
 11:20:34,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,32,2146,13,2517,3445,2131,35,1281,129,45,63,4333
,,,,,,,,,,,,
 11:21:04,,,,,,,,,,,,
Interval Count,0,0,0,61,0,4,0,0,0,0,0,0
Total Counts,32,2146,13,2578,3445,2135,35,1281,129,45,63,4333
,,,,,,,,,,,,
 11:21:34,,,,,,,,,,,,
