,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/3/2018 12:20:03
,     Stop Time: ~1/3/2018 13:20:03


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,909.00,34.00,1127.00,15.00,635.00,143.00,42.00,170.00,19.00,195.00,29.00,502.00,

 12:28:34
Interval Count,0.00,0.00,1.00,12.00,84.00,1.00,0.00,0.00,9.00,0.00,4.00,33.00,
Total Counts,909.00,34.00,1128.00,27.00,719.00,144.00,42.00,170.00,28.00,195.00,33.00,535.00,

 12:29:04
Interval Count,59.00,0.00,121.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,5.00,
Total Counts,968.00,34.00,1249.00,27.00,719.00,147.00,43.00,170.00,28.00,195.00,33.00,540.00,

 12:29:34
Interval Count,0.00,0.00,154.00,0.00,150.00,1.00,0.00,0.00,0.00,68.00,0.00,42.00,
Total Counts,968.00,34.00,1403.00,27.00,869.00,148.00,43.00,170.00,28.00,263.00,33.00,582.00,

 12:30:04
Interval Count,1.00,0.00,130.00,0.00,35.00,0.00,0.00,0.00,0.00,28.00,1.00,9.00,
Total Counts,969.00,34.00,1533.00,27.00,904.00,148.00,43.00,170.00,28.00,291.00,34.00,591.00,

 12:30:34
Interval Count,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,
Total Counts,969.00,34.00,1568.00,27.00,904.00,148.00,43.00,170.00,28.00,291.00,34.00,615.00,

 12:31:04
Interval Count,0.00,0.00,125.00,0.00,52.00,4.00,0.00,0.00,0.00,87.00,0.00,47.00,
Total Counts,969.00,34.00,1693.00,27.00,956.00,152.00,43.00,170.00,28.00,378.00,34.00,662.00,

 12:31:34
Interval Count,0.00,0.00,57.00,0.00,53.00,0.00,0.00,0.00,0.00,2.00,0.00,8.00,
Total Counts,969.00,34.00,1750.00,27.00,1009.00,152.00,43.00,170.00,28.00,380.00,34.00,670.00,

 12:32:04
Interval Count,60.00,0.00,4.00,0.00,62.00,0.00,0.00,0.00,0.00,2.00,21.00,56.00,
Total Counts,1029.00,34.00,1754.00,27.00,1071.00,152.00,43.00,170.00,28.00,382.00,55.00,726.00,

 12:32:34
Interval Count,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,
Total Counts,1029.00,34.00,1754.00,29.00,1071.00,152.00,43.00,170.00,28.00,382.00,55.00,780.00,

 12:33:04
Interval Count,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,23.00,
Total Counts,1029.00,34.00,1754.00,29.00,1071.00,154.00,43.00,170.00,28.00,382.00,55.00,803.00,

 12:33:34
Interval Count,0.00,0.00,0.00,0.00,98.00,0.00,0.00,0.00,0.00,185.00,2.00,20.00,
Total Counts,1029.00,34.00,1754.00,29.00,1169.00,154.00,43.00,170.00,28.00,567.00,57.00,823.00,

 12:34:04
Interval Count,0.00,0.00,1.00,0.00,106.00,8.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,1029.00,34.00,1755.00,29.00,1275.00,162.00,43.00,170.00,28.00,568.00,57.00,823.00,

 12:34:34
Interval Count,7.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,
Total Counts,1036.00,34.00,1755.00,29.00,1283.00,162.00,43.00,170.00,28.00,568.00,57.00,852.00,

 12:35:04
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.00,
Total Counts,1036.00,34.00,1755.00,29.00,1283.00,162.00,43.00,170.00,28.00,568.00,57.00,909.00,

 12:35:34
Interval Count,0.00,0.00,0.00,0.00,116.00,19.00,0.00,2.00,0.00,15.00,1.00,48.00,
Total Counts,1036.00,34.00,1755.00,29.00,1399.00,181.00,43.00,172.00,28.00,583.00,58.00,957.00,

 12:36:04
Interval Count,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,88.00,0.00,15.00,
Total Counts,1036.00,34.00,1755.00,29.00,1425.00,181.00,43.00,172.00,28.00,671.00,58.00,972.00,

 12:36:34
Interval Count,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,
Total Counts,1036.00,34.00,1855.00,29.00,1425.00,181.00,43.00,172.00,28.00,671.00,58.00,991.00,

 12:37:04
Interval Count,115.00,0.00,138.00,0.00,2.00,9.00,0.00,0.00,0.00,173.00,0.00,43.00,
Total Counts,1151.00,34.00,1993.00,29.00,1427.00,190.00,43.00,172.00,28.00,844.00,58.00,1034.00,

 12:37:34
Interval Count,215.00,0.00,74.00,0.00,0.00,49.00,0.00,0.00,0.00,0.00,0.00,38.00,
Total Counts,1366.00,34.00,2067.00,29.00,1427.00,239.00,43.00,172.00,28.00,844.00,58.00,1072.00,

 12:38:04
Interval Count,117.00,0.00,1.00,0.00,0.00,65.00,0.00,0.00,73.00,0.00,0.00,58.00,
Total Counts,1483.00,34.00,2068.00,29.00,1427.00,304.00,43.00,172.00,101.00,844.00,58.00,1130.00,

 12:38:34
Interval Count,182.00,0.00,0.00,0.00,106.00,0.00,0.00,0.00,241.00,4.00,0.00,48.00,
Total Counts,1665.00,34.00,2068.00,29.00,1533.00,304.00,43.00,172.00,342.00,848.00,58.00,1178.00,

 12:39:04
Interval Count,139.00,0.00,0.00,0.00,195.00,0.00,0.00,0.00,35.00,2.00,0.00,23.00,
Total Counts,1804.00,34.00,2068.00,29.00,1728.00,304.00,43.00,172.00,377.00,850.00,58.00,1201.00,

 12:39:34
Interval Count,70.00,0.00,0.00,0.00,174.00,0.00,0.00,2.00,0.00,0.00,0.00,31.00,
Total Counts,1874.00,34.00,2068.00,29.00,1902.00,304.00,43.00,174.00,377.00,850.00,58.00,1232.00,

 12:40:04
Interval Count,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,
Total Counts,1876.00,34.00,2068.00,29.00,1902.00,304.00,43.00,174.00,377.00,850.00,58.00,1241.00,

 12:40:34
Interval Count,30.00,0.00,0.00,0.00,0.00,9.00,2.00,0.00,0.00,40.00,0.00,0.00,
Total Counts,1906.00,34.00,2068.00,29.00,1902.00,313.00,45.00,174.00,377.00,890.00,58.00,1241.00,

 12:41:04
Interval Count,22.00,0.00,0.00,0.00,76.00,35.00,1.00,1.00,0.00,180.00,0.00,36.00,
Total Counts,1928.00,34.00,2068.00,29.00,1978.00,348.00,46.00,175.00,377.00,1070.00,58.00,1277.00,

 12:41:34
Interval Count,0.00,0.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,105.00,0.00,20.00,
Total Counts,1928.00,34.00,2068.00,29.00,2097.00,348.00,46.00,175.00,377.00,1175.00,58.00,1297.00,

 12:42:04
Interval Count,113.00,0.00,0.00,0.00,94.00,0.00,0.00,0.00,0.00,78.00,0.00,48.00,
Total Counts,2041.00,34.00,2068.00,29.00,2191.00,348.00,46.00,175.00,377.00,1253.00,58.00,1345.00,

 12:42:34
Interval Count,127.00,0.00,0.00,0.00,49.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,
Total Counts,2168.00,34.00,2068.00,29.00,2240.00,348.00,46.00,175.00,377.00,1253.00,58.00,1350.00,

 12:43:04
Interval Count,13.00,0.00,156.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,
Total Counts,2181.00,34.00,2224.00,29.00,2240.00,348.00,46.00,176.00,377.00,1253.00,58.00,1351.00,

 12:43:34
Interval Count,3.00,0.00,155.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,
Total Counts,2184.00,34.00,2379.00,29.00,2240.00,348.00,46.00,176.00,377.00,1255.00,60.00,1351.00,

 12:44:04
Interval Count,48.00,0.00,6.00,0.00,24.00,0.00,0.00,0.00,0.00,2.00,0.00,18.00,
Total Counts,2232.00,34.00,2385.00,29.00,2264.00,348.00,46.00,176.00,377.00,1257.00,60.00,1369.00,

 12:44:34
Interval Count,33.00,10.00,0.00,0.00,104.00,0.00,0.00,0.00,0.00,73.00,0.00,30.00,
Total Counts,2265.00,44.00,2385.00,29.00,2368.00,348.00,46.00,176.00,377.00,1330.00,60.00,1399.00,

 12:45:04
Interval Count,0.00,0.00,0.00,0.00,11.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,2265.00,44.00,2385.00,29.00,2379.00,349.00,46.00,176.00,377.00,1330.00,60.00,1400.00,

 12:45:34
Interval Count,93.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,1.00,4.00,
Total Counts,2358.00,44.00,2385.00,29.00,2379.00,349.00,46.00,176.00,401.00,1330.00,61.00,1404.00,

 12:46:04
Interval Count,2.00,0.00,0.00,0.00,76.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,2360.00,44.00,2385.00,29.00,2455.00,349.00,46.00,176.00,402.00,1330.00,61.00,1404.00,

 12:46:34
Interval Count,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,33.00,
Total Counts,2360.00,44.00,2398.00,29.00,2455.00,349.00,46.00,176.00,402.00,1330.00,62.00,1437.00,

 12:47:04
Interval Count,0.00,0.00,156.00,0.00,0.00,0.00,0.00,0.00,0.00,101.00,0.00,0.00,
Total Counts,2360.00,44.00,2554.00,29.00,2455.00,349.00,46.00,176.00,402.00,1431.00,62.00,1437.00,

 12:47:34
Interval Count,32.00,0.00,0.00,0.00,44.00,0.00,0.00,0.00,0.00,36.00,0.00,3.00,
Total Counts,2392.00,44.00,2554.00,29.00,2499.00,349.00,46.00,176.00,402.00,1467.00,62.00,1440.00,

 12:48:04
Interval Count,0.00,0.00,0.00,3.00,163.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2392.00,44.00,2554.00,32.00,2662.00,349.00,46.00,176.00,402.00,1467.00,62.00,1440.00,

 12:48:34
Interval Count,0.00,0.00,0.00,0.00,68.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2392.00,44.00,2554.00,32.00,2730.00,349.00,46.00,176.00,402.00,1467.00,62.00,1440.00,

 12:49:04
Interval Count,0.00,0.00,8.00,0.00,67.00,0.00,0.00,0.00,0.00,6.00,0.00,2.00,
Total Counts,2392.00,44.00,2562.00,32.00,2797.00,349.00,46.00,176.00,402.00,1473.00,62.00,1442.00,

 12:49:35
Interval Count,0.00,0.00,140.00,0.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2392.00,44.00,2702.00,32.00,2835.00,349.00,46.00,176.00,402.00,1473.00,62.00,1442.00,

 12:50:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,
Total Counts,2392.00,44.00,2702.00,32.00,2835.00,349.00,46.00,176.00,402.00,1477.00,62.00,1442.00,

 12:50:34
Interval Count,0.00,0.00,0.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2392.00,44.00,2702.00,32.00,2877.00,349.00,46.00,176.00,402.00,1477.00,62.00,1442.00,

 12:51:04
Interval Count,0.00,0.00,0.00,0.00,157.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2392.00,44.00,2702.00,32.00,3034.00,349.00,49.00,176.00,402.00,1477.00,62.00,1442.00,

 12:51:35
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00,
Total Counts,2392.00,44.00,2702.00,32.00,3034.00,349.00,49.00,181.00,403.00,1477.00,62.00,1442.00,

 12:52:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2392.00,44.00,2702.00,32.00,3034.00,349.00,49.00,181.00,403.00,1477.00,62.00,1442.00,

 12:52:35
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2392.00,44.00,2702.00,32.00,3034.00,349.00,49.00,181.00,403.00,1477.00,62.00,1442.00,

 12:53:05
Interval Count,0.00,0.00,2.00,2.00,116.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2392.00,44.00,2704.00,34.00,3150.00,349.00,49.00,181.00,403.00,1477.00,62.00,1442.00,

 12:53:35
Interval Count,0.00,0.00,0.00,0.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2392.00,44.00,2704.00,34.00,3187.00,349.00,49.00,181.00,403.00,1477.00,62.00,1442.00,

 12:54:05
Interval Count,0.00,0.00,0.00,0.00,131.00,0.00,0.00,0.00,0.00,0.00,0.00,123.00,
Total Counts,2392.00,44.00,2704.00,34.00,3318.00,349.00,49.00,181.00,403.00,1477.00,62.00,1565.00,

 12:54:35
Interval Count,0.00,0.00,0.00,0.00,51.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2392.00,44.00,2704.00,34.00,3369.00,352.00,49.00,181.00,403.00,1477.00,62.00,1565.00,

 12:55:05
Interval Count,0.00,0.00,0.00,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,94.00,
Total Counts,2392.00,44.00,2704.00,34.00,3414.00,352.00,49.00,181.00,403.00,1477.00,62.00,1659.00,

 12:55:35
Interval Count,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,3.00,0.00,59.00,
Total Counts,2392.00,44.00,2705.00,34.00,3416.00,352.00,49.00,181.00,403.00,1480.00,62.00,1718.00,

 12:56:05
Interval Count,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1.00,0.00,0.00,40.00,
Total Counts,2392.00,44.00,2705.00,34.00,3516.00,352.00,49.00,181.00,404.00,1480.00,62.00,1758.00,

 12:56:35
Interval Count,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2394.00,44.00,2705.00,34.00,3516.00,352.00,49.00,181.00,404.00,1480.00,62.00,1758.00,

 12:57:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,
Total Counts,2394.00,44.00,2705.00,34.00,3516.00,352.00,49.00,181.00,404.00,1480.00,62.00,1805.00,

 12:57:35
Interval Count,0.00,0.00,0.00,0.00,6.00,7.00,0.00,0.00,0.00,190.00,1.00,152.00,
Total Counts,2394.00,44.00,2705.00,34.00,3522.00,359.00,49.00,181.00,404.00,1670.00,63.00,1957.00,

 12:58:05
Interval Count,0.00,0.00,0.00,0.00,122.00,0.00,0.00,0.00,0.00,111.00,0.00,66.00,
Total Counts,2394.00,44.00,2705.00,34.00,3644.00,359.00,49.00,181.00,404.00,1781.00,63.00,2023.00,

 12:58:35
Interval Count,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,170.00,0.00,0.00,
Total Counts,2394.00,44.00,2705.00,34.00,3704.00,359.00,49.00,181.00,404.00,1951.00,63.00,2023.00,

 12:59:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,105.00,0.00,0.00,
Total Counts,2394.00,44.00,2705.00,34.00,3704.00,359.00,49.00,183.00,404.00,2056.00,63.00,2023.00,

 12:59:35
Interval Count,0.00,0.00,0.00,1.00,32.00,3.00,0.00,0.00,0.00,0.00,0.00,84.00,
Total Counts,2394.00,44.00,2705.00,35.00,3736.00,362.00,49.00,183.00,404.00,2056.00,63.00,2107.00,

 13:00:05
Interval Count,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00,
Total Counts,2412.00,44.00,2705.00,35.00,3736.00,362.00,49.00,183.00,404.00,2056.00,63.00,2173.00,

 13:00:35
Interval Count,131.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2543.00,44.00,2705.00,35.00,3736.00,362.00,49.00,183.00,404.00,2056.00,63.00,2173.00,

 13:01:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2543.00,44.00,2705.00,35.00,3736.00,362.00,49.00,183.00,404.00,2056.00,63.00,2173.00,

 13:01:35
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2543.00,44.00,2705.00,35.00,3736.00,362.00,49.00,183.00,404.00,2056.00,63.00,2173.00,

 13:02:05
Interval Count,0.00,0.00,61.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,15.00,0.00,
Total Counts,2543.00,44.00,2766.00,35.00,3736.00,362.00,58.00,183.00,404.00,2056.00,78.00,2173.00,

 13:02:35
Interval Count,0.00,0.00,175.00,0.00,36.00,0.00,0.00,0.00,0.00,0.00,12.00,90.00,
Total Counts,2543.00,44.00,2941.00,35.00,3772.00,362.00,58.00,183.00,404.00,2056.00,90.00,2263.00,

 13:03:05
Interval Count,0.00,0.00,155.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2543.00,44.00,3096.00,35.00,3793.00,362.00,58.00,183.00,404.00,2056.00,90.00,2263.00,

 13:03:35
Interval Count,0.00,0.00,171.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,2543.00,44.00,3267.00,35.00,3793.00,362.00,58.00,183.00,404.00,2056.00,91.00,2263.00,

 13:04:05
Interval Count,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,0.00,
Total Counts,2543.00,44.00,3317.00,35.00,3793.00,362.00,58.00,183.00,404.00,2116.00,91.00,2263.00,

 13:04:35
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,109.00,
Total Counts,2543.00,44.00,3317.00,35.00,3793.00,362.00,58.00,183.00,404.00,2117.00,91.00,2372.00,

 13:05:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,37.00,
Total Counts,2543.00,44.00,3317.00,35.00,3793.00,362.00,58.00,183.00,404.00,2117.00,92.00,2409.00,

 13:05:35
Interval Count,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,
Total Counts,2543.00,44.00,3320.00,35.00,3793.00,362.00,58.00,183.00,404.00,2117.00,92.00,2430.00,

 13:06:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,24.00,
Total Counts,2543.00,44.00,3320.00,35.00,3793.00,362.00,58.00,183.00,404.00,2117.00,93.00,2454.00,

 13:06:35
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,2543.00,45.00,3320.00,35.00,3793.00,362.00,58.00,185.00,404.00,2117.00,93.00,2454.00,

 13:07:05
Interval Count,0.00,10.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2543.00,55.00,3320.00,35.00,3793.00,381.00,58.00,185.00,404.00,2117.00,93.00,2454.00,

 13:07:35
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2543.00,55.00,3320.00,35.00,3793.00,381.00,58.00,185.00,404.00,2117.00,93.00,2454.00,

 13:08:05
Interval Count,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,11.00,40.00,
Total Counts,2543.00,55.00,3320.00,35.00,3793.00,383.00,59.00,185.00,404.00,2117.00,104.00,2494.00,

 13:08:35
Interval Count,0.00,0.00,0.00,0.00,42.00,3.00,0.00,0.00,0.00,3.00,0.00,38.00,
Total Counts,2543.00,55.00,3320.00,35.00,3835.00,386.00,59.00,185.00,404.00,2120.00,104.00,2532.00,

 13:09:05
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,
Total Counts,2543.00,55.00,3320.00,36.00,3835.00,386.00,59.00,185.00,404.00,2120.00,104.00,2545.00,

 13:09:35
Interval Count,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,2547.00,55.00,3320.00,36.00,3835.00,386.00,59.00,185.00,404.00,2120.00,104.00,2546.00,

 13:10:05
Interval Count,122.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2669.00,55.00,3320.00,36.00,3835.00,386.00,59.00,185.00,404.00,2120.00,104.00,2546.00,

 13:10:35
Interval Count,171.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2840.00,55.00,3320.00,36.00,3835.00,386.00,59.00,185.00,404.00,2120.00,104.00,2546.00,

 13:11:05
Interval Count,146.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2986.00,55.00,3320.00,36.00,3836.00,386.00,59.00,185.00,404.00,2120.00,104.00,2546.00,

 13:11:35
Interval Count,104.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3090.00,55.00,3320.00,36.00,3836.00,386.00,59.00,185.00,404.00,2120.00,104.00,2546.00,

 13:12:05
Interval Count,129.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,
Total Counts,3219.00,55.00,3320.00,36.00,3837.00,386.00,59.00,185.00,404.00,2122.00,104.00,2546.00,

 13:12:35
Interval Count,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,
Total Counts,3235.00,55.00,3320.00,36.00,3837.00,386.00,59.00,185.00,404.00,2122.00,115.00,2546.00,

 13:13:05
Interval Count,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,
Total Counts,3260.00,55.00,3320.00,36.00,3837.00,386.00,59.00,185.00,404.00,2122.00,118.00,2546.00,

 13:13:35
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,3260.00,55.00,3320.00,36.00,3837.00,386.00,59.00,185.00,404.00,2122.00,119.00,2546.00,

 13:14:05
Interval Count,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,107.00,
Total Counts,3260.00,55.00,3320.00,36.00,3855.00,386.00,59.00,185.00,404.00,2122.00,119.00,2653.00,

 13:14:35
