,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/3/2006 17:48:57
,     Stop Time: ~1/3/2006 18:48:57


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,10.00,613.00,9.00,66.00,4.00,2.00,465.00,8.00,0.00,0.00,0.00,0.00,

 17:56:27
Interval Count,0.00,94.00,0.00,0.00,0.00,0.00,73.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,707.00,9.00,66.00,4.00,2.00,538.00,8.00,0.00,0.00,0.00,0.00,

 17:56:58
Interval Count,0.00,82.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,789.00,9.00,66.00,4.00,2.00,538.00,8.00,0.00,0.00,0.00,0.00,

 17:57:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,117.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,789.00,9.00,66.00,4.00,2.00,655.00,8.00,0.00,0.00,0.00,0.00,

 17:57:57
Interval Count,0.00,1.00,0.00,0.00,25.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,790.00,9.00,66.00,29.00,2.00,655.00,15.00,0.00,0.00,0.00,0.00,

 17:58:28
Interval Count,0.00,85.00,5.00,0.00,0.00,0.00,82.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,875.00,14.00,66.00,29.00,2.00,737.00,15.00,0.00,0.00,0.00,0.00,

 17:58:58
Interval Count,0.00,51.00,0.00,0.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,926.00,14.00,66.00,29.00,2.00,872.00,15.00,0.00,0.00,0.00,0.00,

 17:59:28
Interval Count,0.00,0.00,0.00,0.00,0.00,79.00,111.00,3.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,926.00,14.00,66.00,29.00,81.00,983.00,18.00,0.00,0.00,0.00,0.00,

 17:59:58
Interval Count,0.00,0.00,0.00,6.00,0.00,190.00,42.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,926.00,14.00,72.00,29.00,271.00,1025.00,18.00,0.00,0.00,0.00,0.00,

 18:00:28
Interval Count,0.00,0.00,0.00,0.00,0.00,203.00,86.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,926.00,14.00,72.00,29.00,474.00,1111.00,19.00,0.00,0.00,0.00,0.00,

 18:00:58
Interval Count,0.00,0.00,0.00,0.00,0.00,33.00,53.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,926.00,14.00,72.00,29.00,507.00,1164.00,19.00,0.00,0.00,0.00,0.00,

 18:01:28
Interval Count,0.00,173.00,0.00,118.00,0.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,1099.00,14.00,190.00,29.00,507.00,1248.00,19.00,0.00,0.00,0.00,0.00,

 18:01:58
Interval Count,0.00,32.00,0.00,164.00,0.00,112.00,25.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,1131.00,14.00,354.00,29.00,619.00,1273.00,19.00,0.00,0.00,0.00,0.00,

 18:02:28
Interval Count,0.00,179.00,1.00,126.00,0.00,1.00,71.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,1310.00,15.00,480.00,29.00,620.00,1344.00,19.00,0.00,0.00,0.00,0.00,

 18:02:58
Interval Count,0.00,156.00,0.00,119.00,0.00,0.00,76.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,1466.00,15.00,599.00,29.00,620.00,1420.00,19.00,0.00,0.00,0.00,0.00,

 18:03:28
Interval Count,0.00,186.00,0.00,0.00,0.00,0.00,111.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,1652.00,15.00,599.00,29.00,620.00,1531.00,20.00,0.00,0.00,0.00,0.00,

 18:03:58
Interval Count,0.00,219.00,0.00,1.00,0.00,0.00,107.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,1871.00,15.00,600.00,29.00,620.00,1638.00,20.00,0.00,0.00,0.00,0.00,

 18:04:28
Interval Count,0.00,140.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,2011.00,15.00,600.00,29.00,620.00,1638.00,20.00,0.00,0.00,0.00,0.00,

 18:04:58
Interval Count,0.00,34.00,1.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,2045.00,16.00,600.00,29.00,680.00,1638.00,20.00,0.00,0.00,0.00,0.00,

 18:05:28
Interval Count,0.00,0.00,0.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,2045.00,16.00,600.00,29.00,815.00,1638.00,20.00,0.00,0.00,0.00,0.00,

 18:05:58
Interval Count,0.00,24.00,0.00,0.00,0.00,0.00,115.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,2069.00,16.00,600.00,29.00,815.00,1753.00,20.00,0.00,0.00,0.00,0.00,

 18:06:28
Interval Count,0.00,53.00,2.00,0.00,0.00,0.00,62.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,2122.00,18.00,600.00,29.00,815.00,1815.00,20.00,0.00,0.00,0.00,0.00,

 18:06:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,140.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,2122.00,18.00,600.00,29.00,815.00,1955.00,21.00,0.00,0.00,0.00,0.00,

 18:07:28
Interval Count,0.00,0.00,0.00,148.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,2122.00,18.00,748.00,29.00,815.00,2015.00,21.00,0.00,0.00,0.00,0.00,

 18:07:58
Interval Count,0.00,0.00,0.00,50.00,0.00,0.00,57.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,2122.00,18.00,798.00,29.00,815.00,2072.00,21.00,0.00,0.00,0.00,0.00,

 18:08:28
Interval Count,0.00,54.00,0.00,147.00,0.00,123.00,6.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,2176.00,18.00,945.00,29.00,938.00,2078.00,21.00,0.00,0.00,0.00,0.00,

 18:08:58
Interval Count,0.00,23.00,0.00,10.00,0.00,0.00,74.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,2199.00,18.00,955.00,29.00,938.00,2152.00,21.00,0.00,0.00,0.00,0.00,

 18:09:28
Interval Count,0.00,70.00,0.00,0.00,0.00,0.00,125.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,2269.00,18.00,955.00,29.00,938.00,2277.00,21.00,0.00,0.00,0.00,0.00,

 18:09:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,2269.00,18.00,955.00,29.00,938.00,2311.00,21.00,0.00,0.00,0.00,0.00,

 18:10:28
Interval Count,0.00,0.00,1.00,47.00,9.00,0.00,64.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,2269.00,19.00,1002.00,38.00,938.00,2375.00,21.00,0.00,0.00,0.00,0.00,

 18:10:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,99.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,10.00,2269.00,19.00,1002.00,38.00,938.00,2474.00,22.00,0.00,0.00,0.00,0.00,

 18:11:28
Interval Count,2.00,0.00,0.00,0.00,0.00,2.00,171.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,12.00,2269.00,19.00,1002.00,38.00,940.00,2645.00,22.00,0.00,0.00,0.00,0.00,

 18:11:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,80.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,12.00,2269.00,19.00,1002.00,38.00,940.00,2725.00,22.00,0.00,0.00,0.00,0.00,

 18:12:28
Interval Count,9.00,0.00,1.00,0.00,0.00,0.00,167.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,2269.00,20.00,1002.00,38.00,940.00,2892.00,24.00,0.00,0.00,0.00,0.00,

 18:12:58
Interval Count,0.00,155.00,1.00,57.00,0.00,0.00,56.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,2424.00,21.00,1059.00,38.00,940.00,2948.00,24.00,0.00,0.00,0.00,0.00,

 18:13:28
Interval Count,0.00,97.00,0.00,215.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,2521.00,21.00,1274.00,38.00,940.00,3036.00,24.00,0.00,0.00,0.00,0.00,

 18:13:58
Interval Count,0.00,167.00,0.00,186.00,0.00,0.00,72.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,2688.00,21.00,1460.00,38.00,940.00,3108.00,24.00,0.00,0.00,0.00,0.00,

 18:14:28
Interval Count,0.00,124.00,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,2812.00,21.00,1523.00,38.00,940.00,3108.00,24.00,0.00,0.00,0.00,0.00,

 18:14:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,49.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,2812.00,21.00,1523.00,38.00,940.00,3157.00,24.00,0.00,0.00,0.00,0.00,

 18:15:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,79.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,2812.00,21.00,1523.00,38.00,940.00,3236.00,24.00,0.00,0.00,0.00,0.00,

 18:15:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,2812.00,21.00,1523.00,38.00,940.00,3292.00,24.00,0.00,0.00,0.00,0.00,

 18:16:28
Interval Count,0.00,0.00,0.00,133.00,0.00,1.00,24.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,2812.00,21.00,1656.00,38.00,941.00,3316.00,24.00,0.00,0.00,0.00,0.00,

 18:16:58
Interval Count,0.00,0.00,0.00,34.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,2812.00,21.00,1690.00,38.00,941.00,3342.00,24.00,0.00,0.00,0.00,0.00,

 18:17:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,2812.00,21.00,1690.00,38.00,941.00,3368.00,24.00,0.00,0.00,0.00,0.00,

 18:17:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,2812.00,21.00,1690.00,38.00,941.00,3370.00,24.00,0.00,0.00,0.00,0.00,

 18:18:28
Interval Count,0.00,22.00,0.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,2834.00,21.00,1749.00,38.00,941.00,3370.00,24.00,0.00,0.00,0.00,0.00,

 18:18:58
Interval Count,0.00,128.00,0.00,53.00,0.00,0.00,67.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,2962.00,21.00,1802.00,38.00,941.00,3437.00,24.00,0.00,0.00,0.00,0.00,

 18:19:28
Interval Count,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,34.00,2962.00,21.00,1802.00,38.00,941.00,3437.00,24.00,0.00,0.00,0.00,0.00,

 18:19:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,34.00,2962.00,21.00,1802.00,38.00,941.00,3437.00,24.00,0.00,0.00,0.00,0.00,

 18:20:28
Interval Count,0.00,80.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,34.00,3042.00,21.00,1802.00,38.00,941.00,3437.00,24.00,0.00,0.00,0.00,0.00,

 18:20:58
Interval Count,0.00,139.00,0.00,0.00,0.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,34.00,3181.00,21.00,1802.00,38.00,942.00,3444.00,24.00,0.00,0.00,0.00,0.00,

 18:21:28
Interval Count,0.00,71.00,0.00,0.00,0.00,0.00,71.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,34.00,3252.00,21.00,1802.00,38.00,942.00,3515.00,24.00,0.00,0.00,0.00,0.00,

 18:21:58
Interval Count,0.00,0.00,0.00,103.00,0.00,0.00,66.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,34.00,3252.00,21.00,1905.00,38.00,942.00,3581.00,24.00,0.00,0.00,0.00,0.00,

 18:22:28
Interval Count,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,34.00,3252.00,21.00,1925.00,38.00,942.00,3581.00,24.00,0.00,0.00,0.00,0.00,

 18:22:58
Interval Count,0.00,60.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,34.00,3312.00,21.00,1925.00,38.00,942.00,3597.00,24.00,0.00,0.00,0.00,0.00,

 18:23:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,34.00,3312.00,21.00,1925.00,38.00,942.00,3608.00,24.00,0.00,0.00,0.00,0.00,

 18:23:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,34.00,3312.00,21.00,1925.00,38.00,942.00,3618.00,24.00,0.00,0.00,0.00,0.00,

 18:24:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,34.00,3312.00,21.00,1925.00,38.00,942.00,3618.00,24.00,0.00,0.00,0.00,0.00,

 18:24:58
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00,
Total Counts,34.00,3312.00,22.00,1925.00,38.00,942.00,3618.00,47.00,0.00,0.00,0.00,0.00,

 18:25:28
Interval Count,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,44.00,3312.00,22.00,1925.00,38.00,942.00,3618.00,47.00,0.00,0.00,0.00,0.00,

 18:25:58
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3312.00,22.00,1925.00,38.00,942.00,3618.00,47.00,0.00,0.00,0.00,0.00,

 18:26:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3312.00,22.00,1925.00,38.00,942.00,3618.00,47.00,0.00,0.00,0.00,0.00,

 18:26:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3312.00,22.00,1925.00,38.00,942.00,3618.00,47.00,0.00,0.00,0.00,0.00,

 18:27:28
Interval Count,0.00,77.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3389.00,22.00,1925.00,38.00,942.00,3618.00,47.00,0.00,0.00,0.00,0.00,

 18:27:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,128.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3389.00,22.00,1925.00,38.00,942.00,3746.00,47.00,0.00,0.00,0.00,0.00,

 18:28:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3389.00,22.00,1925.00,38.00,942.00,3746.00,47.00,0.00,0.00,0.00,0.00,

 18:28:58
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3389.00,22.00,1925.00,39.00,942.00,3746.00,47.00,0.00,0.00,0.00,0.00,

 18:29:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,54.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3389.00,22.00,1925.00,39.00,942.00,3800.00,47.00,0.00,0.00,0.00,0.00,

 18:29:59
Interval Count,0.00,0.00,0.00,0.00,6.00,0.00,72.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3389.00,22.00,1925.00,45.00,942.00,3872.00,47.00,0.00,0.00,0.00,0.00,

 18:30:29
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,44.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3389.00,22.00,1925.00,46.00,942.00,3916.00,47.00,0.00,0.00,0.00,0.00,

 18:30:58
Interval Count,0.00,0.00,0.00,0.00,0.00,152.00,114.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3389.00,22.00,1925.00,46.00,1094.00,4030.00,47.00,0.00,0.00,0.00,0.00,

 18:31:28
Interval Count,0.00,0.00,0.00,0.00,0.00,10.00,25.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3389.00,22.00,1925.00,46.00,1104.00,4055.00,47.00,0.00,0.00,0.00,0.00,

 18:31:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,66.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3389.00,22.00,1925.00,46.00,1104.00,4121.00,47.00,0.00,0.00,0.00,0.00,

 18:32:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3389.00,22.00,1925.00,46.00,1104.00,4121.00,47.00,0.00,0.00,0.00,0.00,

 18:32:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3389.00,22.00,1925.00,46.00,1104.00,4134.00,47.00,0.00,0.00,0.00,0.00,

 18:33:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,122.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3389.00,22.00,1925.00,46.00,1104.00,4256.00,47.00,0.00,0.00,0.00,0.00,

 18:33:59
Interval Count,0.00,6.00,11.00,0.00,4.00,141.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3395.00,33.00,1925.00,50.00,1245.00,4256.00,47.00,0.00,0.00,0.00,0.00,

 18:34:29
Interval Count,0.00,104.00,0.00,213.00,0.00,202.00,109.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3499.00,33.00,2138.00,50.00,1447.00,4365.00,47.00,0.00,0.00,0.00,0.00,

 18:34:59
Interval Count,0.00,0.00,0.00,72.00,0.00,99.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3499.00,33.00,2210.00,50.00,1546.00,4365.00,47.00,0.00,0.00,0.00,0.00,

 18:35:29
Interval Count,0.00,0.00,1.00,78.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3499.00,34.00,2288.00,50.00,1546.00,4365.00,47.00,0.00,0.00,0.00,0.00,

 18:35:59
Interval Count,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3499.00,34.00,2296.00,50.00,1546.00,4365.00,47.00,0.00,0.00,0.00,0.00,

 18:36:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3499.00,34.00,2296.00,50.00,1546.00,4365.00,47.00,0.00,0.00,0.00,0.00,

 18:36:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3499.00,34.00,2296.00,50.00,1546.00,4365.00,47.00,0.00,0.00,0.00,0.00,

 18:37:29
Interval Count,0.00,55.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3554.00,34.00,2296.00,50.00,1546.00,4365.00,47.00,0.00,0.00,0.00,0.00,

 18:37:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,45.00,3554.00,34.00,2296.00,50.00,1546.00,4365.00,47.00,0.00,0.00,0.00,0.00,

 18:38:29
Interval Count,17.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,62.00,3561.00,34.00,2296.00,50.00,1546.00,4365.00,47.00,0.00,0.00,0.00,0.00,

 18:38:59
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,63.00,3561.00,34.00,2296.00,50.00,1546.00,4375.00,47.00,0.00,0.00,0.00,0.00,

 18:39:29
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,64.00,3561.00,34.00,2296.00,50.00,1546.00,4375.00,47.00,0.00,0.00,0.00,0.00,

 18:39:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,64.00,3561.00,34.00,2296.00,50.00,1546.00,4375.00,47.00,0.00,0.00,0.00,0.00,

 18:40:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,64.00,3561.00,34.00,2296.00,50.00,1546.00,4375.00,47.00,0.00,0.00,0.00,0.00,

 18:40:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,64.00,3561.00,34.00,2296.00,50.00,1546.00,4375.00,47.00,0.00,0.00,0.00,0.00,

 18:41:29
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,65.00,3561.00,34.00,2296.00,50.00,1546.00,4375.00,47.00,0.00,0.00,0.00,0.00,

 18:41:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,65.00,3561.00,34.00,2296.00,50.00,1546.00,4375.00,47.00,0.00,0.00,0.00,0.00,

 18:42:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,65.00,3561.00,34.00,2296.00,50.00,1546.00,4375.00,47.00,0.00,0.00,0.00,0.00,

 18:42:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,65.00,3561.00,34.00,2296.00,50.00,1546.00,4375.00,47.00,0.00,0.00,0.00,0.00,

 18:43:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,65.00,3561.00,34.00,2296.00,50.00,1546.00,4515.00,47.00,0.00,0.00,0.00,0.00,

 18:43:59
Interval Count,0.00,0.00,1.00,0.00,0.00,3.00,119.00,0.00,0.00,0.00,0.00,0.00,
