,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W3
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/1/2018 15:10:47
,     Stop Time: ~1/1/2018 16:10:47


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,0.00,0.00,192.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,85.00,53.00,649.00,99.00,613.00,52.00,12.00,16.00,158.00,3.00,62.00,141.00,

 15:22:18
Interval Count,0.00,0.00,134.00,0.00,6.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,
Total Counts,85.00,53.00,783.00,99.00,619.00,52.00,12.00,16.00,159.00,3.00,62.00,146.00,

 15:22:48
Interval Count,0.00,0.00,2.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,5.00,0.00,
Total Counts,85.00,53.00,785.00,99.00,619.00,52.00,12.00,19.00,161.00,3.00,67.00,146.00,

 15:23:18
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,85.00,54.00,785.00,99.00,619.00,52.00,12.00,19.00,161.00,3.00,67.00,146.00,

 15:23:48
Interval Count,1.00,0.00,0.00,0.00,2.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,86.00,54.00,785.00,99.00,621.00,100.00,12.00,19.00,161.00,3.00,67.00,146.00,

 15:24:18
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,86.00,54.00,785.00,99.00,621.00,100.00,12.00,19.00,161.00,3.00,67.00,146.00,

 15:24:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,86.00,54.00,785.00,99.00,621.00,100.00,12.00,19.00,161.00,3.00,67.00,146.00,

 15:25:18
Interval Count,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,
Total Counts,86.00,54.00,785.00,99.00,626.00,100.00,12.00,19.00,161.00,3.00,67.00,148.00,

 15:25:48
Interval Count,0.00,0.00,0.00,0.00,203.00,0.00,0.00,0.00,0.00,0.00,0.00,109.00,
Total Counts,86.00,54.00,785.00,99.00,829.00,100.00,12.00,19.00,161.00,3.00,67.00,257.00,

 15:26:18
Interval Count,0.00,0.00,0.00,0.00,9.00,0.00,0.00,39.00,0.00,0.00,0.00,31.00,
Total Counts,86.00,54.00,785.00,99.00,838.00,100.00,12.00,58.00,161.00,3.00,67.00,288.00,

 15:26:48
Interval Count,0.00,0.00,6.00,0.00,14.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,86.00,54.00,791.00,99.00,852.00,101.00,12.00,58.00,161.00,3.00,67.00,288.00,

 15:27:18
Interval Count,0.00,8.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,86.00,62.00,791.00,100.00,856.00,101.00,12.00,58.00,161.00,3.00,67.00,288.00,

 15:27:48
Interval Count,0.00,1.00,7.00,4.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,1.00,
Total Counts,86.00,63.00,798.00,104.00,856.00,101.00,12.00,58.00,161.00,21.00,67.00,289.00,

 15:28:18
Interval Count,0.00,1.00,0.00,0.00,103.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,86.00,64.00,798.00,104.00,959.00,103.00,12.00,58.00,161.00,21.00,67.00,289.00,

 15:28:48
Interval Count,0.00,0.00,7.00,0.00,53.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,
Total Counts,86.00,64.00,805.00,104.00,1012.00,103.00,12.00,58.00,162.00,22.00,67.00,289.00,

 15:29:18
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00,
Total Counts,86.00,64.00,806.00,104.00,1012.00,103.00,14.00,61.00,162.00,22.00,67.00,289.00,

 15:29:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,86.00,64.00,806.00,104.00,1012.00,103.00,14.00,61.00,162.00,22.00,67.00,289.00,

 15:30:18
Interval Count,1.00,7.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,87.00,71.00,806.00,104.00,1012.00,103.00,14.00,62.00,162.00,22.00,67.00,289.00,

 15:30:48
Interval Count,0.00,219.00,25.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,87.00,290.00,831.00,104.00,1012.00,103.00,15.00,62.00,162.00,22.00,67.00,289.00,

 15:31:18
Interval Count,0.00,208.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,87.00,498.00,1056.00,104.00,1012.00,103.00,15.00,62.00,162.00,22.00,67.00,290.00,

 15:31:48
Interval Count,0.00,50.00,241.00,0.00,0.00,0.00,0.00,0.00,0.00,99.00,0.00,0.00,
Total Counts,87.00,548.00,1297.00,104.00,1012.00,103.00,15.00,62.00,162.00,121.00,67.00,290.00,

 15:32:18
Interval Count,87.00,0.00,184.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,
Total Counts,174.00,548.00,1481.00,104.00,1012.00,103.00,15.00,62.00,162.00,216.00,67.00,290.00,

 15:32:48
Interval Count,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,9.00,
Total Counts,414.00,548.00,1481.00,104.00,1012.00,103.00,15.00,62.00,162.00,217.00,67.00,299.00,

 15:33:18
Interval Count,110.00,0.00,69.00,0.00,1.00,0.00,59.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,524.00,548.00,1550.00,104.00,1013.00,103.00,74.00,62.00,162.00,217.00,67.00,299.00,

 15:33:48
Interval Count,0.00,14.00,56.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,4.00,
Total Counts,524.00,562.00,1606.00,108.00,1013.00,103.00,74.00,63.00,162.00,217.00,69.00,303.00,

 15:34:18
Interval Count,0.00,0.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,524.00,562.00,1668.00,108.00,1013.00,103.00,74.00,63.00,162.00,217.00,69.00,303.00,

 15:34:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,524.00,562.00,1668.00,108.00,1013.00,103.00,74.00,63.00,162.00,217.00,69.00,303.00,

 15:35:18
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,524.00,563.00,1668.00,108.00,1013.00,103.00,74.00,63.00,162.00,217.00,69.00,303.00,

 15:35:48
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,0.00,0.00,0.00,0.00,
Total Counts,525.00,563.00,1668.00,108.00,1013.00,103.00,74.00,111.00,162.00,217.00,69.00,303.00,

 15:36:19
Interval Count,126.00,0.00,161.00,0.00,4.00,0.00,0.00,72.00,0.00,0.00,0.00,0.00,
Total Counts,651.00,563.00,1829.00,108.00,1017.00,103.00,74.00,183.00,162.00,217.00,69.00,303.00,

 15:36:48
Interval Count,84.00,0.00,2.00,0.00,0.00,0.00,93.00,4.00,0.00,0.00,0.00,0.00,
Total Counts,735.00,563.00,1831.00,108.00,1017.00,103.00,167.00,187.00,162.00,217.00,69.00,303.00,

 15:37:18
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,
Total Counts,735.00,563.00,1831.00,108.00,1017.00,103.00,167.00,187.00,162.00,217.00,69.00,307.00,

 15:37:48
Interval Count,110.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,62.00,0.00,0.00,
Total Counts,845.00,563.00,1831.00,108.00,1017.00,104.00,167.00,187.00,162.00,279.00,69.00,307.00,

 15:38:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.00,0.00,0.00,
Total Counts,845.00,563.00,1831.00,108.00,1017.00,104.00,167.00,187.00,162.00,346.00,69.00,307.00,

 15:38:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.00,
Total Counts,845.00,563.00,1831.00,108.00,1017.00,104.00,167.00,187.00,162.00,346.00,69.00,386.00,

 15:39:18
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,
Total Counts,845.00,563.00,1831.00,108.00,1017.00,104.00,167.00,187.00,162.00,346.00,69.00,437.00,

 15:39:49
Interval Count,9.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,854.00,563.00,1831.00,112.00,1017.00,104.00,167.00,187.00,162.00,346.00,69.00,437.00,

 15:40:19
Interval Count,103.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,957.00,563.00,1831.00,112.00,1017.00,104.00,169.00,187.00,162.00,346.00,69.00,437.00,

 15:40:49
Interval Count,18.00,3.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,975.00,566.00,1831.00,112.00,1017.00,104.00,173.00,188.00,162.00,346.00,69.00,437.00,

 15:41:19
Interval Count,0.00,0.00,0.00,26.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,975.00,566.00,1831.00,138.00,1019.00,104.00,173.00,189.00,162.00,346.00,69.00,437.00,

 15:41:49
Interval Count,0.00,0.00,45.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,975.00,566.00,1876.00,145.00,1019.00,104.00,173.00,189.00,162.00,346.00,69.00,437.00,

 15:42:19
Interval Count,0.00,0.00,187.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,975.00,566.00,2063.00,145.00,1019.00,104.00,173.00,189.00,162.00,346.00,69.00,437.00,

 15:42:49
Interval Count,0.00,0.00,151.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,975.00,566.00,2214.00,145.00,1019.00,104.00,173.00,189.00,162.00,346.00,69.00,437.00,

 15:43:19
Interval Count,0.00,0.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,975.00,566.00,2266.00,145.00,1019.00,104.00,173.00,189.00,162.00,346.00,69.00,437.00,

 15:43:49
Interval Count,1.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,569.00,2266.00,145.00,1019.00,105.00,173.00,189.00,162.00,346.00,69.00,437.00,

 15:44:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,569.00,2266.00,145.00,1019.00,105.00,173.00,189.00,162.00,346.00,69.00,437.00,

 15:44:49
Interval Count,0.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,569.00,2350.00,145.00,1019.00,105.00,173.00,189.00,162.00,346.00,69.00,437.00,

 15:45:19
Interval Count,0.00,0.00,28.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,569.00,2378.00,145.00,1020.00,105.00,173.00,189.00,162.00,346.00,69.00,437.00,

 15:45:49
Interval Count,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,569.00,2378.00,145.00,1026.00,105.00,173.00,189.00,162.00,346.00,69.00,437.00,

 15:46:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,569.00,2378.00,145.00,1026.00,105.00,173.00,189.00,162.00,346.00,69.00,437.00,

 15:46:49
Interval Count,0.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,569.00,2528.00,145.00,1026.00,105.00,173.00,189.00,162.00,346.00,69.00,437.00,

 15:47:19
Interval Count,0.00,0.00,128.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,569.00,2656.00,145.00,1026.00,105.00,174.00,189.00,162.00,346.00,69.00,437.00,

 15:47:49
Interval Count,0.00,0.00,111.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,569.00,2767.00,145.00,1026.00,105.00,174.00,189.00,162.00,346.00,69.00,437.00,

 15:48:19
Interval Count,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,569.00,2771.00,145.00,1026.00,105.00,174.00,189.00,162.00,346.00,69.00,437.00,

 15:48:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,569.00,2771.00,145.00,1026.00,105.00,174.00,189.00,162.00,346.00,69.00,437.00,

 15:49:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,569.00,2771.00,145.00,1026.00,105.00,174.00,189.00,162.00,346.00,69.00,437.00,

 15:49:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,569.00,2771.00,145.00,1026.00,105.00,174.00,200.00,162.00,346.00,69.00,437.00,

 15:50:19
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,570.00,2771.00,145.00,1026.00,105.00,174.00,200.00,162.00,346.00,69.00,437.00,

 15:50:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,570.00,2771.00,145.00,1026.00,105.00,174.00,200.00,162.00,346.00,69.00,437.00,

 15:51:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,570.00,2771.00,145.00,1026.00,105.00,174.00,210.00,162.00,346.00,69.00,437.00,

 15:51:49
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,570.00,2772.00,145.00,1026.00,105.00,174.00,223.00,162.00,346.00,69.00,437.00,

 15:52:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,570.00,2772.00,145.00,1026.00,105.00,174.00,223.00,162.00,346.00,69.00,437.00,

 15:52:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,570.00,2772.00,145.00,1026.00,105.00,174.00,223.00,162.00,346.00,69.00,437.00,

 15:53:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,570.00,2772.00,145.00,1026.00,105.00,174.00,223.00,162.00,346.00,69.00,437.00,

 15:53:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,976.00,570.00,2772.00,145.00,1026.00,105.00,174.00,223.00,162.00,346.00,69.00,437.00,

 15:54:19
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,41.00,29.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,570.00,2772.00,145.00,1026.00,105.00,215.00,252.00,162.00,346.00,69.00,437.00,

 15:54:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,79.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,570.00,2772.00,145.00,1026.00,105.00,294.00,252.00,162.00,346.00,69.00,437.00,

 15:55:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,570.00,2772.00,145.00,1026.00,105.00,294.00,258.00,162.00,346.00,69.00,437.00,

 15:55:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,570.00,2772.00,145.00,1026.00,105.00,294.00,258.00,162.00,346.00,69.00,437.00,

 15:56:19
Interval Count,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,571.00,2772.00,145.00,1026.00,106.00,294.00,258.00,162.00,346.00,69.00,437.00,

 15:56:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,571.00,2772.00,145.00,1026.00,106.00,294.00,258.00,162.00,346.00,69.00,437.00,

 15:57:19
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,571.00,2772.00,145.00,1027.00,106.00,294.00,258.00,162.00,346.00,69.00,437.00,

 15:57:49
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,572.00,2772.00,145.00,1027.00,106.00,294.00,258.00,162.00,346.00,69.00,437.00,

 15:58:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,572.00,2772.00,145.00,1027.00,106.00,294.00,264.00,162.00,346.00,69.00,437.00,

 15:58:49
Interval Count,0.00,0.00,34.00,0.00,0.00,0.00,31.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,572.00,2806.00,145.00,1027.00,106.00,325.00,266.00,162.00,346.00,69.00,437.00,

 15:59:19
Interval Count,0.00,0.00,198.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,572.00,3004.00,145.00,1027.00,106.00,325.00,266.00,162.00,346.00,69.00,437.00,

 15:59:49
Interval Count,0.00,0.00,78.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,572.00,3082.00,145.00,1027.00,106.00,325.00,267.00,162.00,346.00,69.00,437.00,

 16:00:19
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,572.00,3083.00,145.00,1027.00,106.00,325.00,284.00,162.00,346.00,69.00,437.00,

 16:00:49
Interval Count,0.00,0.00,180.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,572.00,3263.00,145.00,1027.00,106.00,331.00,284.00,162.00,346.00,69.00,437.00,

 16:01:19
Interval Count,0.00,0.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,572.00,3272.00,145.00,1028.00,106.00,331.00,284.00,162.00,346.00,69.00,437.00,

 16:01:49
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,6.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,572.00,3273.00,145.00,1028.00,106.00,337.00,286.00,162.00,346.00,69.00,437.00,

 16:02:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,572.00,3273.00,145.00,1028.00,106.00,337.00,286.00,162.00,346.00,69.00,437.00,

 16:02:49
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,572.00,3273.00,145.00,1028.00,107.00,337.00,286.00,162.00,346.00,69.00,437.00,

 16:03:19
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,59.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,572.00,3274.00,145.00,1028.00,107.00,337.00,345.00,162.00,346.00,69.00,437.00,

 16:03:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,3.00,39.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,572.00,3274.00,145.00,1028.00,107.00,340.00,384.00,162.00,346.00,69.00,437.00,

 16:04:19
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,573.00,3274.00,145.00,1028.00,107.00,340.00,384.00,162.00,346.00,69.00,437.00,

 16:04:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,573.00,3274.00,145.00,1028.00,107.00,340.00,384.00,162.00,346.00,69.00,437.00,

 16:05:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,573.00,3274.00,145.00,1028.00,107.00,340.00,384.00,162.00,346.00,69.00,437.00,

 16:05:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,977.00,573.00,3274.00,145.00,1028.00,107.00,340.00,384.00,162.00,346.00,69.00,437.00,

 16:06:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
