,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/29/2017 12:10:56
,     Stop Time: ~10/29/2017 13:10:56


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,3.00,479.00,20.00,357.00,83.00,614.00,5.00,248.00,13.00,283.00,1.00,663.00,

 12:15:27
Interval Count,0.00,106.00,0.00,70.00,0.00,40.00,0.00,102.00,1.00,98.00,5.00,113.00,
Total Counts,3.00,585.00,20.00,427.00,83.00,654.00,5.00,350.00,14.00,381.00,6.00,776.00,

 12:15:57
Interval Count,0.00,68.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,96.00,1.00,131.00,
Total Counts,3.00,653.00,20.00,477.00,83.00,654.00,5.00,350.00,14.00,477.00,7.00,907.00,

 12:16:27
Interval Count,0.00,92.00,4.00,88.00,0.00,0.00,0.00,14.00,0.00,34.00,0.00,83.00,
Total Counts,3.00,745.00,24.00,565.00,83.00,654.00,5.00,364.00,14.00,511.00,7.00,990.00,

 12:16:57
Interval Count,0.00,66.00,125.00,107.00,0.00,0.00,2.00,0.00,0.00,103.00,0.00,74.00,
Total Counts,3.00,811.00,149.00,672.00,83.00,654.00,7.00,364.00,14.00,614.00,7.00,1064.00,

 12:17:27
Interval Count,0.00,57.00,0.00,51.00,0.00,0.00,0.00,165.00,0.00,0.00,0.00,95.00,
Total Counts,3.00,868.00,149.00,723.00,83.00,654.00,7.00,529.00,14.00,614.00,7.00,1159.00,

 12:17:57
Interval Count,1.00,1.00,0.00,48.00,5.00,148.00,0.00,29.00,3.00,45.00,0.00,78.00,
Total Counts,4.00,869.00,149.00,771.00,88.00,802.00,7.00,558.00,17.00,659.00,7.00,1237.00,

 12:18:27
Interval Count,2.00,57.00,0.00,0.00,0.00,181.00,0.00,24.00,0.00,28.00,0.00,31.00,
Total Counts,6.00,926.00,149.00,771.00,88.00,983.00,7.00,582.00,17.00,687.00,7.00,1268.00,

 12:18:57
Interval Count,0.00,48.00,0.00,129.00,0.00,186.00,0.00,0.00,0.00,91.00,0.00,90.00,
Total Counts,6.00,974.00,149.00,900.00,88.00,1169.00,7.00,582.00,17.00,778.00,7.00,1358.00,

 12:19:27
Interval Count,2.00,60.00,0.00,52.00,0.00,54.00,0.00,0.00,5.00,55.00,0.00,117.00,
Total Counts,8.00,1034.00,149.00,952.00,88.00,1223.00,7.00,582.00,22.00,833.00,7.00,1475.00,

 12:19:57
Interval Count,1.00,67.00,0.00,13.00,3.00,43.00,0.00,0.00,0.00,0.00,0.00,45.00,
Total Counts,9.00,1101.00,149.00,965.00,91.00,1266.00,7.00,582.00,22.00,833.00,7.00,1520.00,

 12:20:27
Interval Count,3.00,51.00,0.00,66.00,0.00,105.00,0.00,0.00,0.00,96.00,0.00,85.00,
Total Counts,12.00,1152.00,149.00,1031.00,91.00,1371.00,7.00,582.00,22.00,929.00,7.00,1605.00,

 12:20:57
Interval Count,0.00,68.00,33.00,0.00,2.00,45.00,0.00,0.00,0.00,0.00,0.00,48.00,
Total Counts,12.00,1220.00,182.00,1031.00,93.00,1416.00,7.00,582.00,22.00,929.00,7.00,1653.00,

 12:21:27
Interval Count,0.00,3.00,2.00,141.00,0.00,107.00,0.00,0.00,0.00,38.00,0.00,7.00,
Total Counts,12.00,1223.00,184.00,1172.00,93.00,1523.00,7.00,582.00,22.00,967.00,7.00,1660.00,

 12:21:57
Interval Count,1.00,41.00,0.00,101.00,8.00,75.00,6.00,67.00,2.00,106.00,0.00,88.00,
Total Counts,13.00,1264.00,184.00,1273.00,101.00,1598.00,13.00,649.00,24.00,1073.00,7.00,1748.00,

 12:22:27
Interval Count,0.00,51.00,0.00,22.00,4.00,91.00,0.00,177.00,0.00,81.00,0.00,75.00,
Total Counts,13.00,1315.00,184.00,1295.00,105.00,1689.00,13.00,826.00,24.00,1154.00,7.00,1823.00,

 12:22:57
Interval Count,0.00,19.00,0.00,0.00,0.00,95.00,0.00,191.00,1.00,15.00,0.00,0.00,
Total Counts,13.00,1334.00,184.00,1295.00,105.00,1784.00,13.00,1017.00,25.00,1169.00,7.00,1823.00,

 12:23:27
Interval Count,0.00,0.00,0.00,0.00,13.00,29.00,0.00,82.00,0.00,73.00,0.00,59.00,
Total Counts,13.00,1334.00,184.00,1295.00,118.00,1813.00,13.00,1099.00,25.00,1242.00,7.00,1882.00,

 12:23:57
Interval Count,0.00,102.00,84.00,199.00,1.00,2.00,0.00,0.00,0.00,25.00,1.00,64.00,
Total Counts,13.00,1436.00,268.00,1494.00,119.00,1815.00,13.00,1099.00,25.00,1267.00,8.00,1946.00,

 12:24:27
Interval Count,0.00,0.00,0.00,142.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,89.00,
Total Counts,13.00,1436.00,268.00,1636.00,121.00,1815.00,13.00,1099.00,25.00,1267.00,8.00,2035.00,

 12:24:57
Interval Count,0.00,84.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,65.00,0.00,0.00,
Total Counts,13.00,1520.00,268.00,1636.00,121.00,1815.00,14.00,1099.00,29.00,1332.00,8.00,2035.00,

 12:25:27
Interval Count,0.00,47.00,0.00,148.00,0.00,0.00,0.00,1.00,0.00,104.00,0.00,111.00,
Total Counts,13.00,1567.00,268.00,1784.00,121.00,1815.00,14.00,1100.00,29.00,1436.00,8.00,2146.00,

 12:25:57
Interval Count,0.00,43.00,0.00,11.00,0.00,0.00,0.00,147.00,0.00,8.00,0.00,0.00,
Total Counts,13.00,1610.00,268.00,1795.00,121.00,1815.00,14.00,1247.00,29.00,1444.00,8.00,2146.00,

 12:26:27
Interval Count,0.00,44.00,0.00,118.00,0.00,0.00,0.00,184.00,2.00,69.00,0.00,0.00,
Total Counts,13.00,1654.00,268.00,1913.00,121.00,1815.00,14.00,1431.00,31.00,1513.00,8.00,2146.00,

 12:26:57
Interval Count,0.00,36.00,0.00,5.00,0.00,0.00,0.00,139.00,2.00,78.00,0.00,0.00,
Total Counts,13.00,1690.00,268.00,1918.00,121.00,1815.00,14.00,1570.00,33.00,1591.00,8.00,2146.00,

 12:27:27
Interval Count,0.00,26.00,0.00,101.00,0.00,192.00,0.00,0.00,0.00,44.00,0.00,100.00,
Total Counts,13.00,1716.00,268.00,2019.00,121.00,2007.00,14.00,1570.00,33.00,1635.00,8.00,2246.00,

 12:27:57
Interval Count,0.00,46.00,0.00,174.00,0.00,196.00,0.00,0.00,0.00,75.00,0.00,0.00,
Total Counts,13.00,1762.00,268.00,2193.00,121.00,2203.00,14.00,1570.00,33.00,1710.00,8.00,2246.00,

 12:28:27
Interval Count,0.00,22.00,0.00,1.00,0.00,149.00,0.00,0.00,1.00,32.00,0.00,0.00,
Total Counts,13.00,1784.00,268.00,2194.00,121.00,2352.00,14.00,1570.00,34.00,1742.00,8.00,2246.00,

 12:28:57
Interval Count,0.00,70.00,0.00,0.00,8.00,52.00,0.00,162.00,0.00,14.00,0.00,0.00,
Total Counts,13.00,1854.00,268.00,2194.00,129.00,2404.00,14.00,1732.00,34.00,1756.00,8.00,2246.00,

 12:29:27
Interval Count,0.00,0.00,0.00,88.00,2.00,66.00,0.00,0.00,0.00,54.00,0.00,113.00,
Total Counts,13.00,1854.00,268.00,2282.00,131.00,2470.00,14.00,1732.00,34.00,1810.00,8.00,2359.00,

 12:29:57
Interval Count,2.00,60.00,0.00,111.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,15.00,1914.00,268.00,2393.00,131.00,2486.00,14.00,1732.00,34.00,1810.00,8.00,2360.00,

 12:30:27
Interval Count,0.00,7.00,0.00,72.00,0.00,0.00,1.00,0.00,0.00,34.00,0.00,56.00,
Total Counts,15.00,1921.00,268.00,2465.00,131.00,2486.00,15.00,1732.00,34.00,1844.00,8.00,2416.00,

 12:30:57
Interval Count,0.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0.00,66.00,
Total Counts,15.00,1975.00,268.00,2465.00,131.00,2486.00,15.00,1732.00,34.00,1882.00,8.00,2482.00,

 12:31:27
Interval Count,0.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,0.00,80.00,
Total Counts,15.00,2002.00,268.00,2465.00,131.00,2486.00,15.00,1732.00,34.00,1936.00,8.00,2562.00,

 12:31:57
Interval Count,4.00,51.00,0.00,9.00,0.00,0.00,0.00,158.00,0.00,11.00,0.00,118.00,
Total Counts,19.00,2053.00,268.00,2474.00,131.00,2486.00,15.00,1890.00,34.00,1947.00,8.00,2680.00,

 12:32:27
Interval Count,0.00,41.00,0.00,171.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,
Total Counts,19.00,2094.00,268.00,2645.00,131.00,2486.00,15.00,1890.00,34.00,1947.00,8.00,2731.00,

 12:32:57
Interval Count,1.00,43.00,5.00,109.00,0.00,174.00,0.00,0.00,0.00,0.00,0.00,87.00,
Total Counts,20.00,2137.00,273.00,2754.00,131.00,2660.00,15.00,1890.00,34.00,1947.00,8.00,2818.00,

 12:33:27
Interval Count,0.00,28.00,0.00,22.00,2.00,34.00,0.00,0.00,0.00,76.00,0.00,22.00,
Total Counts,20.00,2165.00,273.00,2776.00,133.00,2694.00,15.00,1890.00,34.00,2023.00,8.00,2840.00,

 12:33:57
Interval Count,0.00,56.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,73.00,0.00,15.00,
Total Counts,20.00,2221.00,273.00,2836.00,133.00,2694.00,15.00,1890.00,34.00,2096.00,8.00,2855.00,

 12:34:27
Interval Count,0.00,43.00,0.00,101.00,0.00,138.00,0.00,0.00,0.00,123.00,0.00,0.00,
Total Counts,20.00,2264.00,273.00,2937.00,133.00,2832.00,15.00,1890.00,34.00,2219.00,8.00,2855.00,

 12:34:57
Interval Count,0.00,18.00,0.00,111.00,0.00,2.00,0.00,0.00,0.00,97.00,0.00,84.00,
Total Counts,20.00,2282.00,273.00,3048.00,133.00,2834.00,15.00,1890.00,34.00,2316.00,8.00,2939.00,

 12:35:27
Interval Count,0.00,19.00,1.00,138.00,0.00,74.00,0.00,0.00,0.00,0.00,0.00,17.00,
Total Counts,20.00,2301.00,274.00,3186.00,133.00,2908.00,15.00,1890.00,34.00,2316.00,8.00,2956.00,

 12:35:57
Interval Count,0.00,38.00,0.00,47.00,0.00,32.00,1.00,0.00,3.00,48.00,0.00,0.00,
Total Counts,20.00,2339.00,274.00,3233.00,133.00,2940.00,16.00,1890.00,37.00,2364.00,8.00,2956.00,

 12:36:27
Interval Count,0.00,24.00,0.00,96.00,0.00,66.00,0.00,0.00,0.00,24.00,0.00,0.00,
Total Counts,20.00,2363.00,274.00,3329.00,133.00,3006.00,16.00,1890.00,37.00,2388.00,8.00,2956.00,

 12:36:57
Interval Count,0.00,35.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,72.00,0.00,0.00,
Total Counts,20.00,2398.00,274.00,3329.00,133.00,3094.00,16.00,1890.00,37.00,2460.00,8.00,2956.00,

 12:37:27
Interval Count,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,20.00,2426.00,274.00,3329.00,133.00,3094.00,16.00,1890.00,37.00,2460.00,8.00,2956.00,

 12:37:57
Interval Count,0.00,10.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,52.00,0.00,0.00,
Total Counts,20.00,2436.00,274.00,3329.00,133.00,3145.00,16.00,1890.00,37.00,2512.00,8.00,2956.00,

 12:38:27
Interval Count,0.00,18.00,0.00,134.00,0.00,4.00,0.00,25.00,0.00,39.00,0.00,0.00,
Total Counts,20.00,2454.00,274.00,3463.00,133.00,3149.00,16.00,1915.00,37.00,2551.00,8.00,2956.00,

 12:38:57
Interval Count,0.00,15.00,0.00,67.00,1.00,40.00,0.00,110.00,0.00,0.00,0.00,0.00,
Total Counts,20.00,2469.00,274.00,3530.00,134.00,3189.00,16.00,2025.00,37.00,2551.00,8.00,2956.00,

 12:39:27
Interval Count,0.00,55.00,0.00,89.00,13.00,4.00,0.00,0.00,0.00,0.00,0.00,105.00,
Total Counts,20.00,2524.00,274.00,3619.00,147.00,3193.00,16.00,2025.00,37.00,2551.00,8.00,3061.00,

 12:39:57
Interval Count,0.00,8.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00,0.00,4.00,4.00,
Total Counts,20.00,2532.00,274.00,3619.00,147.00,3220.00,16.00,2025.00,37.00,2551.00,12.00,3065.00,

 12:40:27
Interval Count,0.00,34.00,0.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,20.00,2566.00,274.00,3695.00,147.00,3220.00,16.00,2025.00,37.00,2551.00,12.00,3065.00,

 12:40:57
Interval Count,0.00,37.00,1.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.00,
Total Counts,20.00,2603.00,275.00,3793.00,147.00,3220.00,16.00,2025.00,37.00,2551.00,12.00,3139.00,

 12:41:27
Interval Count,0.00,38.00,0.00,28.00,0.00,0.00,0.00,0.00,3.00,120.00,0.00,1.00,
Total Counts,20.00,2641.00,275.00,3821.00,147.00,3220.00,16.00,2025.00,40.00,2671.00,12.00,3140.00,

 12:41:57
Interval Count,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,20.00,2662.00,275.00,3821.00,147.00,3220.00,16.00,2025.00,40.00,2671.00,12.00,3141.00,

 12:42:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,48.00,2.00,79.00,
Total Counts,20.00,2662.00,275.00,3821.00,147.00,3220.00,16.00,2026.00,41.00,2719.00,14.00,3220.00,

 12:42:58
Interval Count,0.00,42.00,0.00,0.00,0.00,0.00,1.00,8.00,0.00,91.00,0.00,5.00,
Total Counts,20.00,2704.00,275.00,3821.00,147.00,3220.00,17.00,2034.00,41.00,2810.00,14.00,3225.00,

 12:43:27
Interval Count,0.00,31.00,0.00,0.00,0.00,20.00,0.00,131.00,1.00,22.00,0.00,1.00,
Total Counts,20.00,2735.00,275.00,3821.00,147.00,3240.00,17.00,2165.00,42.00,2832.00,14.00,3226.00,

 12:43:57
Interval Count,0.00,23.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,20.00,2758.00,275.00,3821.00,147.00,3240.00,21.00,2165.00,42.00,2832.00,14.00,3226.00,

 12:44:27
Interval Count,0.00,26.00,0.00,178.00,0.00,0.00,0.00,161.00,0.00,0.00,0.00,0.00,
Total Counts,20.00,2784.00,275.00,3999.00,147.00,3240.00,21.00,2326.00,42.00,2832.00,14.00,3226.00,

 12:44:58
Interval Count,0.00,0.00,0.00,65.00,0.00,0.00,0.00,37.00,0.00,0.00,0.00,0.00,
Total Counts,20.00,2784.00,275.00,4064.00,147.00,3240.00,21.00,2363.00,42.00,2832.00,14.00,3226.00,

 12:45:28
Interval Count,0.00,25.00,1.00,99.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,97.00,
Total Counts,20.00,2809.00,276.00,4163.00,147.00,3240.00,23.00,2363.00,42.00,2832.00,14.00,3323.00,

 12:45:57
Interval Count,0.00,0.00,0.00,33.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,20.00,2809.00,276.00,4196.00,147.00,3258.00,23.00,2363.00,42.00,2832.00,14.00,3323.00,

 12:46:28
Interval Count,1.00,12.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,9.00,0.00,66.00,
Total Counts,21.00,2821.00,276.00,4196.00,147.00,3258.00,24.00,2363.00,42.00,2841.00,14.00,3389.00,

 12:46:58
Interval Count,0.00,15.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,1.00,
Total Counts,21.00,2836.00,276.00,4202.00,147.00,3258.00,24.00,2363.00,42.00,2901.00,14.00,3390.00,

 12:47:28
Interval Count,0.00,26.00,0.00,78.00,0.00,0.00,0.00,0.00,0.00,43.00,0.00,0.00,
Total Counts,21.00,2862.00,276.00,4280.00,147.00,3258.00,24.00,2363.00,42.00,2944.00,14.00,3390.00,

 12:47:58
Interval Count,0.00,0.00,0.00,55.00,0.00,0.00,0.00,0.00,0.00,49.00,0.00,0.00,
Total Counts,21.00,2862.00,276.00,4335.00,147.00,3258.00,24.00,2363.00,42.00,2993.00,14.00,3390.00,

 12:48:28
Interval Count,0.00,0.00,0.00,56.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.00,
Total Counts,21.00,2862.00,276.00,4391.00,147.00,3258.00,24.00,2363.00,42.00,2993.00,14.00,3539.00,

 12:48:58
Interval Count,0.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,
Total Counts,21.00,2891.00,276.00,4391.00,147.00,3258.00,24.00,2363.00,42.00,2993.00,14.00,3544.00,

 12:49:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,50.00,
Total Counts,21.00,2891.00,276.00,4391.00,147.00,3258.00,24.00,2363.00,42.00,2993.00,17.00,3594.00,

 12:49:58
Interval Count,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,
Total Counts,21.00,2909.00,276.00,4391.00,147.00,3258.00,24.00,2363.00,42.00,2993.00,17.00,3600.00,

 12:50:28
Interval Count,0.00,33.00,0.00,144.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,21.00,2942.00,276.00,4535.00,147.00,3258.00,24.00,2363.00,42.00,2993.00,17.00,3601.00,

 12:50:58
Interval Count,0.00,13.00,0.00,13.00,0.00,0.00,0.00,8.00,0.00,44.00,0.00,0.00,
Total Counts,21.00,2955.00,276.00,4548.00,147.00,3258.00,24.00,2371.00,42.00,3037.00,17.00,3601.00,

 12:51:28
Interval Count,1.00,9.00,0.00,49.00,1.00,0.00,0.00,0.00,2.00,30.00,0.00,0.00,
Total Counts,22.00,2964.00,276.00,4597.00,148.00,3258.00,24.00,2371.00,44.00,3067.00,17.00,3601.00,

 12:51:58
Interval Count,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,
Total Counts,22.00,2973.00,276.00,4597.00,148.00,3258.00,24.00,2371.00,44.00,3073.00,17.00,3601.00,

 12:52:28
Interval Count,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,
Total Counts,22.00,2981.00,276.00,4597.00,148.00,3258.00,24.00,2371.00,44.00,3108.00,17.00,3601.00,

 12:52:58
Interval Count,0.00,10.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,
Total Counts,22.00,2991.00,277.00,4597.00,148.00,3258.00,24.00,2371.00,44.00,3121.00,17.00,3601.00,

 12:53:28
Interval Count,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,22.00,2998.00,277.00,4597.00,148.00,3258.00,24.00,2371.00,44.00,3121.00,17.00,3601.00,

 12:53:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,22.00,2998.00,277.00,4597.00,148.00,3258.00,24.00,2371.00,44.00,3121.00,17.00,3601.00,

 12:54:28
Interval Count,0.00,7.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,138.00,0.00,
Total Counts,22.00,3005.00,277.00,4597.00,148.00,3258.00,24.00,2376.00,44.00,3121.00,155.00,3601.00,

 12:54:58
Interval Count,2.00,17.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,64.00,0.00,
Total Counts,24.00,3022.00,277.00,4597.00,148.00,3258.00,24.00,2379.00,44.00,3121.00,219.00,3601.00,

 12:55:28
Interval Count,0.00,34.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6.00,1.00,
Total Counts,24.00,3056.00,277.00,4597.00,148.00,3259.00,24.00,2379.00,44.00,3121.00,225.00,3602.00,

 12:55:58
Interval Count,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.00,
Total Counts,24.00,3071.00,277.00,4597.00,148.00,3259.00,24.00,2379.00,44.00,3121.00,225.00,3705.00,

 12:56:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3071.00,277.00,4597.00,148.00,3259.00,24.00,2379.00,44.00,3121.00,225.00,3705.00,

 12:56:58
Interval Count,0.00,10.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3081.00,277.00,4597.00,149.00,3259.00,24.00,2379.00,44.00,3121.00,225.00,3705.00,

 12:57:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,24.00,3081.00,277.00,4597.00,149.00,3259.00,24.00,2379.00,44.00,3121.00,225.00,3706.00,

 12:57:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,
Total Counts,24.00,3081.00,277.00,4597.00,149.00,3259.00,24.00,2379.00,44.00,3121.00,225.00,3709.00,

 12:58:28
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3081.00,277.00,4597.00,150.00,3259.00,24.00,2379.00,44.00,3121.00,225.00,3709.00,

 12:58:58
Interval Count,0.00,25.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3106.00,277.00,4597.00,152.00,3259.00,24.00,2379.00,44.00,3121.00,225.00,3709.00,

 12:59:28
Interval Count,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,24.00,3106.00,277.00,4597.00,152.00,3263.00,24.00,2379.00,44.00,3121.00,226.00,3709.00,

 12:59:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3106.00,277.00,4597.00,152.00,3263.00,24.00,2379.00,44.00,3121.00,226.00,3709.00,

 13:00:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3106.00,277.00,4597.00,152.00,3263.00,24.00,2379.00,44.00,3121.00,226.00,3709.00,

 13:00:58
Interval Count,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3106.00,277.00,4597.00,152.00,3267.00,24.00,2379.00,44.00,3121.00,226.00,3709.00,

 13:01:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,44.00,
Total Counts,24.00,3106.00,277.00,4597.00,152.00,3267.00,24.00,2379.00,44.00,3121.00,289.00,3753.00,

 13:01:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,
Total Counts,24.00,3106.00,277.00,4597.00,152.00,3267.00,24.00,2379.00,44.00,3121.00,301.00,3753.00,

 13:02:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3106.00,277.00,4597.00,152.00,3267.00,24.00,2379.00,44.00,3121.00,301.00,3753.00,

 13:02:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,117.00,
Total Counts,24.00,3106.00,277.00,4597.00,152.00,3267.00,24.00,2379.00,44.00,3121.00,307.00,3870.00,

 13:03:28
Interval Count,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,
Total Counts,24.00,3122.00,277.00,4597.00,152.00,3267.00,24.00,2379.00,44.00,3121.00,307.00,3885.00,

 13:03:58
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,24.00,3122.00,277.00,4597.00,152.00,3268.00,24.00,2379.00,44.00,3121.00,307.00,3885.00,

 13:04:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,
Total Counts,24.00,3122.00,277.00,4597.00,152.00,3268.00,24.00,2379.00,44.00,3121.00,307.00,3894.00,

 13:04:58
