,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/30/2017 11:17:13
,     Stop Time: ~10/30/2017 12:17:13


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Counter/Animal ID, Ri5_S, Ri5_H, Ri6_S, Ri6_H, Vi5_S, Vi5_H, Vi6_S, Vi6_H, Di3_S, Di3_H, Di4_S, Di4_H,
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,

Total Counts,933.00,103.00,458.00,61.00,586.00,313.00,748.00,227.00,585.00,60.00,794.00,30.00,

 12:07:45
Interval Count,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,933.00,103.00,458.00,61.00,588.00,313.00,748.00,227.00,585.00,60.00,794.00,30.00,

 12:08:15
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,933.00,103.00,458.00,61.00,588.00,313.00,748.00,227.00,585.00,60.00,794.00,30.00,

 12:08:45
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,
Total Counts,933.00,103.00,458.00,61.00,588.00,313.00,748.00,227.00,585.00,62.00,794.00,30.00,

 12:09:15
Interval Count,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,933.00,103.00,458.00,61.00,663.00,313.00,748.00,227.00,585.00,62.00,794.00,30.00,

 12:09:45
Interval Count,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,933.00,103.00,458.00,61.00,681.00,313.00,748.00,227.00,585.00,62.00,794.00,30.00,

 12:10:15
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,933.00,103.00,458.00,61.00,681.00,313.00,748.00,227.00,585.00,62.00,794.00,30.00,

 12:10:45
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,933.00,103.00,458.00,61.00,681.00,313.00,748.00,227.00,585.00,62.00,794.00,30.00,

 12:11:15
Interval Count,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,947.00,103.00,458.00,61.00,681.00,313.00,748.00,227.00,585.00,62.00,794.00,30.00,

 12:11:45
Interval Count,0.00,0.00,0.00,0.00,24.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,947.00,103.00,458.00,61.00,705.00,314.00,748.00,227.00,585.00,62.00,794.00,30.00,

 12:12:15
Interval Count,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,947.00,103.00,458.00,61.00,739.00,314.00,748.00,227.00,585.00,62.00,794.00,30.00,

 12:12:45
Interval Count,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,956.00,103.00,458.00,61.00,739.00,314.00,748.00,227.00,585.00,62.00,794.00,30.00,

 12:13:15
Interval Count,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,956.00,103.00,458.00,61.00,739.00,316.00,748.00,227.00,585.00,62.00,794.00,30.00,

 12:13:45
Interval Count,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,965.00,103.00,458.00,61.00,739.00,316.00,748.00,227.00,585.00,62.00,794.00,30.00,

 12:14:15
Interval Count,16.00,74.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,
Total Counts,981.00,177.00,458.00,61.00,739.00,316.00,748.00,227.00,585.00,67.00,794.00,30.00,

 12:14:45
Interval Count,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,981.00,181.00,458.00,61.00,739.00,316.00,748.00,227.00,585.00,67.00,794.00,30.00,

 12:15:15
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,981.00,181.00,458.00,61.00,739.00,316.00,748.00,227.00,585.00,67.00,794.00,30.00,

 12:15:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,981.00,181.00,458.00,61.00,739.00,316.00,748.00,227.00,585.00,67.00,794.00,30.00,

 12:16:15
Interval Count,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,995.00,181.00,458.00,61.00,739.00,316.00,748.00,227.00,585.00,67.00,794.00,30.00,

 12:16:45
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,995.00,181.00,458.00,61.00,739.00,316.00,748.00,227.00,585.00,67.00,794.00,30.00,

 12:17:13
Interval Count,12.00,0.00,0.00,0.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1007.00,181.00,458.00,61.00,809.00,316.00,748.00,227.00,585.00,67.00,794.00,30.00,
