,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W3
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/24/2017 14:07:59
,     Stop Time: ~10/24/2017 15:07:59


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Counter/Animal ID, Ri9_H, Ri9_S, Ri10_H, Ri10_S, Vi9_H, Vi9_S, Vi10_H, Vi10_S, Di7_H, Di7_S, Di8_H, Di8_S,
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,


Interval Count,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,
Total Counts,85.00,4092.00,78.00,1548.00,20.00,2340.00,53.00,1388.00,67.00,1626.00,87.00,5111.00,

 14:57:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,52.00,
Total Counts,85.00,4092.00,78.00,1548.00,20.00,2340.00,53.00,1388.00,67.00,1627.00,87.00,5163.00,

 14:57:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,42.00,
Total Counts,85.00,4092.00,78.00,1548.00,20.00,2340.00,53.00,1388.00,67.00,1641.00,87.00,5205.00,

 14:58:01
Interval Count,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,85.00,4103.00,78.00,1548.00,20.00,2340.00,53.00,1388.00,67.00,1641.00,87.00,5205.00,

 14:58:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,85.00,4103.00,78.00,1548.00,20.00,2340.00,53.00,1388.00,67.00,1641.00,87.00,5205.00,

 14:59:01
Interval Count,0.00,135.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,85.00,4238.00,78.00,1548.00,20.00,2340.00,53.00,1388.00,67.00,1641.00,87.00,5205.00,

 14:59:31
Interval Count,0.00,0.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,85.00,4238.00,81.00,1548.00,22.00,2340.00,53.00,1388.00,67.00,1641.00,87.00,5205.00,

 15:00:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,
Total Counts,85.00,4238.00,81.00,1548.00,22.00,2340.00,53.00,1388.00,67.00,1645.00,87.00,5205.00,

 15:00:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,85.00,4238.00,81.00,1548.00,22.00,2340.00,53.00,1388.00,67.00,1646.00,87.00,5205.00,

 15:01:01
Interval Count,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,4.00,0.00,
Total Counts,85.00,4238.00,81.00,1548.00,22.00,2355.00,53.00,1388.00,67.00,1646.00,91.00,5205.00,

 15:01:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,85.00,4238.00,81.00,1548.00,22.00,2355.00,53.00,1388.00,67.00,1646.00,91.00,5205.00,

 15:02:01
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,85.00,4238.00,81.00,1548.00,23.00,2355.00,53.00,1388.00,67.00,1646.00,91.00,5205.00,

 15:02:31
Interval Count,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,85.00,4250.00,81.00,1548.00,23.00,2355.00,53.00,1388.00,67.00,1646.00,91.00,5205.00,

 15:03:01
Interval Count,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,85.00,4268.00,81.00,1548.00,23.00,2355.00,53.00,1388.00,67.00,1646.00,91.00,5205.00,

 15:03:31
Interval Count,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,
Total Counts,85.00,4270.00,81.00,1548.00,23.00,2355.00,53.00,1388.00,67.00,1646.00,91.00,5287.00,

 15:04:01
Interval Count,0.00,177.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,85.00,4447.00,81.00,1548.00,23.00,2355.00,53.00,1388.00,67.00,1646.00,91.00,5287.00,

 15:04:31
Interval Count,0.00,172.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,85.00,4619.00,81.00,1548.00,23.00,2355.00,53.00,1388.00,67.00,1646.00,91.00,5287.00,

 15:05:01
Interval Count,0.00,175.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.00,
Total Counts,85.00,4794.00,81.00,1548.00,23.00,2355.00,53.00,1388.00,67.00,1646.00,91.00,5394.00,

 15:05:31
Interval Count,0.00,86.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,
Total Counts,85.00,4880.00,81.00,1548.00,23.00,2355.00,53.00,1388.00,67.00,1646.00,91.00,5445.00,

 15:06:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,
Total Counts,85.00,4880.00,81.00,1548.00,23.00,2355.00,53.00,1388.00,67.00,1646.00,91.00,5472.00,

 15:06:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,
Total Counts,85.00,4880.00,81.00,1548.00,23.00,2355.00,53.00,1388.00,67.00,1646.00,91.00,5509.00,

 15:07:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,
Total Counts,85.00,4880.00,81.00,1548.00,23.00,2355.00,53.00,1388.00,67.00,1646.00,91.00,5540.00,

 15:07:31
Interval Count,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,85.00,4880.00,81.00,1548.00,23.00,2365.00,53.00,1388.00,67.00,1646.00,91.00,5540.00,

 15:07:58
Interval Count,0.00,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,85.00,4880.00,81.00,1548.00,23.00,2425.00,53.00,1388.00,67.00,1646.00,91.00,5540.00,
