,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/15/2017 11:31:37
,     Stop Time: ~10/15/2017 12:31:37


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
 11:52:08
Interval Count,241.00,0.00,0.00,0.00,57.00,1.00,175.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,5843.00,142.00,579.00,108.00,405.00,116.00,456.00,106.00,749.00,56.00,130.00,106.00,

 11:52:38
Interval Count,240.00,1.00,36.00,0.00,0.00,13.00,106.00,0.00,8.00,0.00,0.00,1.00,
Total Counts,6083.00,143.00,615.00,108.00,405.00,129.00,562.00,106.00,757.00,56.00,130.00,107.00,

 11:53:08
Interval Count,240.00,0.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,6323.00,143.00,713.00,108.00,405.00,129.00,562.00,106.00,757.00,56.00,130.00,107.00,

 11:53:38
Interval Count,207.00,0.00,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,6530.00,143.00,713.00,171.00,405.00,129.00,562.00,106.00,757.00,56.00,130.00,107.00,

 11:54:08
Interval Count,17.00,0.00,87.00,0.00,0.00,0.00,0.00,0.00,9.00,1.00,80.00,0.00,
Total Counts,6547.00,143.00,800.00,171.00,405.00,129.00,562.00,106.00,766.00,57.00,210.00,107.00,

 11:54:38
Interval Count,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,139.00,0.00,
Total Counts,6547.00,143.00,803.00,171.00,405.00,129.00,562.00,106.00,772.00,57.00,349.00,107.00,

 11:55:08
Interval Count,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126.00,0.00,
Total Counts,6637.00,143.00,803.00,171.00,405.00,129.00,562.00,106.00,772.00,57.00,475.00,107.00,

 11:55:38
Interval Count,40.00,7.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,7.00,0.00,
Total Counts,6677.00,150.00,803.00,171.00,405.00,129.00,570.00,106.00,772.00,57.00,482.00,107.00,

 11:56:08
Interval Count,20.00,12.00,0.00,0.00,97.00,0.00,0.00,3.00,1.00,0.00,40.00,2.00,
Total Counts,6697.00,162.00,803.00,171.00,502.00,129.00,570.00,109.00,773.00,57.00,522.00,109.00,

 11:56:38
Interval Count,95.00,18.00,0.00,0.00,20.00,13.00,0.00,0.00,47.00,0.00,13.00,0.00,
Total Counts,6792.00,180.00,803.00,171.00,522.00,142.00,570.00,109.00,820.00,57.00,535.00,109.00,

 11:57:08
Interval Count,0.00,1.00,50.00,0.00,5.00,0.00,1.00,0.00,188.00,0.00,0.00,2.00,
Total Counts,6792.00,181.00,853.00,171.00,527.00,142.00,571.00,109.00,1008.00,57.00,535.00,111.00,

 11:57:38
Interval Count,55.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,43.00,0.00,0.00,2.00,
Total Counts,6847.00,181.00,853.00,171.00,557.00,142.00,571.00,109.00,1051.00,57.00,535.00,113.00,

 11:58:08
Interval Count,46.00,0.00,53.00,0.00,19.00,1.00,0.00,1.00,115.00,0.00,0.00,1.00,
Total Counts,6893.00,181.00,906.00,171.00,576.00,143.00,571.00,110.00,1166.00,57.00,535.00,114.00,

 11:58:38
Interval Count,22.00,3.00,0.00,0.00,36.00,0.00,0.00,0.00,48.00,0.00,0.00,0.00,
Total Counts,6915.00,184.00,906.00,171.00,612.00,143.00,571.00,110.00,1214.00,57.00,535.00,114.00,

 11:59:08
Interval Count,41.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,6956.00,185.00,906.00,171.00,614.00,143.00,571.00,111.00,1214.00,57.00,535.00,114.00,

 11:59:38
Interval Count,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,96.00,6.00,0.00,0.00,
Total Counts,6956.00,185.00,906.00,171.00,622.00,143.00,571.00,111.00,1310.00,63.00,535.00,114.00,

 12:00:08
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,87.00,0.00,3.00,0.00,0.00,0.00,
Total Counts,6956.00,185.00,906.00,171.00,623.00,143.00,658.00,111.00,1313.00,63.00,535.00,114.00,

 12:00:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,
Total Counts,6956.00,185.00,906.00,171.00,623.00,143.00,658.00,111.00,1319.00,63.00,535.00,114.00,

 12:01:08
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,6956.00,185.00,907.00,171.00,623.00,143.00,658.00,111.00,1319.00,63.00,535.00,114.00,

 12:01:38
Interval Count,17.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,41.00,0.00,0.00,0.00,
Total Counts,6973.00,185.00,907.00,171.00,624.00,145.00,658.00,111.00,1360.00,63.00,535.00,114.00,

 12:02:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,6973.00,185.00,907.00,171.00,624.00,145.00,658.00,111.00,1360.00,63.00,535.00,114.00,

 12:02:38
Interval Count,64.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7037.00,185.00,907.00,171.00,624.00,145.00,658.00,111.00,1360.00,63.00,535.00,114.00,

 12:03:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7037.00,185.00,907.00,171.00,624.00,145.00,658.00,111.00,1360.00,63.00,535.00,114.00,

 12:03:38
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7037.00,185.00,908.00,171.00,624.00,145.00,658.00,111.00,1360.00,63.00,535.00,114.00,

 12:04:08
Interval Count,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7072.00,185.00,908.00,171.00,624.00,145.00,658.00,111.00,1360.00,63.00,535.00,114.00,

 12:04:38
Interval Count,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,
Total Counts,7074.00,185.00,908.00,171.00,624.00,145.00,659.00,111.00,1360.00,63.00,537.00,114.00,

 12:05:08
Interval Count,33.00,0.00,0.00,0.00,81.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,
Total Counts,7107.00,185.00,908.00,171.00,705.00,145.00,659.00,111.00,1372.00,63.00,537.00,114.00,

 12:05:38
Interval Count,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7107.00,185.00,908.00,171.00,725.00,145.00,659.00,111.00,1372.00,63.00,537.00,114.00,

 12:06:08
Interval Count,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7140.00,185.00,908.00,171.00,725.00,145.00,659.00,111.00,1372.00,63.00,537.00,114.00,

 12:06:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7140.00,185.00,908.00,171.00,725.00,145.00,659.00,111.00,1372.00,63.00,537.00,114.00,

 12:07:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7140.00,185.00,908.00,171.00,725.00,145.00,659.00,111.00,1372.00,63.00,537.00,114.00,

 12:07:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7140.00,185.00,908.00,171.00,725.00,145.00,664.00,111.00,1372.00,63.00,537.00,114.00,

 12:08:08
Interval Count,0.00,0.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7140.00,185.00,967.00,171.00,725.00,145.00,664.00,111.00,1372.00,63.00,537.00,114.00,

 12:08:38
Interval Count,44.00,0.00,1.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,7184.00,185.00,968.00,171.00,725.00,145.00,667.00,113.00,1372.00,63.00,537.00,114.00,

 12:09:08
Interval Count,0.00,0.00,65.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7184.00,185.00,1033.00,171.00,725.00,145.00,667.00,113.00,1372.00,63.00,537.00,114.00,

 12:09:38
Interval Count,56.00,0.00,0.00,0.00,0.00,0.00,116.00,0.00,1.00,12.00,0.00,0.00,
Total Counts,7240.00,185.00,1033.00,171.00,725.00,145.00,783.00,113.00,1373.00,75.00,537.00,114.00,

 12:10:08
Interval Count,35.00,0.00,0.00,0.00,0.00,0.00,58.00,35.00,0.00,28.00,0.00,0.00,
Total Counts,7275.00,185.00,1033.00,171.00,725.00,145.00,841.00,148.00,1373.00,103.00,537.00,114.00,

 12:10:38
Interval Count,14.00,0.00,0.00,0.00,0.00,8.00,0.00,44.00,0.00,0.00,0.00,0.00,
Total Counts,7289.00,185.00,1033.00,171.00,725.00,153.00,841.00,192.00,1373.00,103.00,537.00,114.00,

 12:11:08
Interval Count,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7291.00,185.00,1033.00,171.00,725.00,153.00,841.00,192.00,1373.00,103.00,537.00,114.00,

 12:11:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.00,0.00,0.00,0.00,
Total Counts,7291.00,185.00,1033.00,171.00,725.00,153.00,841.00,192.00,1482.00,103.00,537.00,114.00,

 12:12:08
Interval Count,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176.00,0.00,0.00,0.00,
Total Counts,7324.00,185.00,1033.00,171.00,725.00,153.00,841.00,192.00,1658.00,103.00,537.00,114.00,

 12:12:38
Interval Count,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,72.00,0.00,0.00,0.00,
Total Counts,7325.00,185.00,1034.00,171.00,725.00,153.00,841.00,192.00,1730.00,103.00,537.00,114.00,

 12:13:08
Interval Count,0.00,0.00,117.00,0.00,0.00,0.00,0.00,0.00,66.00,0.00,0.00,0.00,
Total Counts,7325.00,185.00,1151.00,171.00,725.00,153.00,841.00,192.00,1796.00,103.00,537.00,114.00,

 12:13:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,
Total Counts,7325.00,185.00,1151.00,171.00,725.00,153.00,841.00,192.00,1832.00,103.00,537.00,114.00,

 12:14:08
Interval Count,32.00,0.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,
Total Counts,7357.00,185.00,1187.00,171.00,725.00,153.00,841.00,192.00,1832.00,103.00,539.00,115.00,

 12:14:39
Interval Count,14.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7371.00,185.00,1188.00,171.00,725.00,153.00,841.00,192.00,1832.00,103.00,539.00,115.00,

 12:15:08
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7371.00,186.00,1188.00,171.00,725.00,153.00,841.00,192.00,1832.00,103.00,539.00,115.00,

 12:15:38
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7371.00,186.00,1188.00,171.00,725.00,154.00,841.00,192.00,1832.00,103.00,539.00,115.00,

 12:16:08
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7371.00,186.00,1188.00,171.00,726.00,154.00,841.00,192.00,1832.00,103.00,539.00,115.00,

 12:16:39
Interval Count,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0.00,
Total Counts,7443.00,186.00,1188.00,171.00,726.00,154.00,841.00,192.00,1832.00,103.00,577.00,115.00,

 12:17:09
Interval Count,22.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,128.00,0.00,
Total Counts,7465.00,187.00,1188.00,171.00,726.00,154.00,841.00,192.00,1839.00,103.00,705.00,115.00,

 12:17:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,98.00,0.00,8.00,0.00,177.00,0.00,
Total Counts,7465.00,187.00,1188.00,171.00,726.00,154.00,939.00,192.00,1847.00,103.00,882.00,115.00,

 12:18:09
Interval Count,0.00,0.00,0.00,0.00,0.00,60.00,110.00,0.00,46.00,0.00,7.00,0.00,
Total Counts,7465.00,187.00,1188.00,171.00,726.00,214.00,1049.00,192.00,1893.00,103.00,889.00,115.00,

 12:18:39
Interval Count,0.00,0.00,0.00,0.00,93.00,0.00,111.00,0.00,93.00,0.00,9.00,18.00,
Total Counts,7465.00,187.00,1188.00,171.00,819.00,214.00,1160.00,192.00,1986.00,103.00,898.00,133.00,

 12:19:09
Interval Count,1.00,1.00,0.00,0.00,23.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,
Total Counts,7466.00,188.00,1188.00,171.00,842.00,214.00,1160.00,192.00,1988.00,103.00,898.00,133.00,

 12:19:39
Interval Count,0.00,0.00,0.00,0.00,87.00,0.00,0.00,0.00,0.00,65.00,0.00,0.00,
Total Counts,7466.00,188.00,1188.00,171.00,929.00,214.00,1160.00,192.00,1988.00,168.00,898.00,133.00,

 12:20:09
Interval Count,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,
Total Counts,7466.00,188.00,1188.00,171.00,940.00,214.00,1160.00,192.00,1988.00,218.00,898.00,133.00,

 12:20:39
Interval Count,44.00,0.00,71.00,0.00,37.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,
Total Counts,7510.00,188.00,1259.00,171.00,977.00,214.00,1160.00,192.00,1988.00,232.00,898.00,133.00,

 12:21:09
Interval Count,1.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,1.00,10.00,0.00,0.00,
Total Counts,7511.00,188.00,1259.00,171.00,1013.00,214.00,1160.00,192.00,1989.00,242.00,898.00,133.00,

 12:21:39
Interval Count,0.00,0.00,0.00,0.00,10.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7511.00,188.00,1259.00,171.00,1023.00,214.00,1166.00,192.00,1989.00,242.00,898.00,133.00,

 12:22:09
Interval Count,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,7511.00,204.00,1259.00,171.00,1023.00,214.00,1166.00,192.00,1989.00,243.00,898.00,133.00,

 12:22:39
Interval Count,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,
Total Counts,7511.00,208.00,1259.00,171.00,1023.00,214.00,1166.00,192.00,2008.00,243.00,898.00,133.00,

 12:23:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7511.00,208.00,1259.00,171.00,1023.00,214.00,1168.00,192.00,2008.00,243.00,898.00,133.00,

 12:23:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7511.00,208.00,1259.00,171.00,1023.00,214.00,1168.00,192.00,2008.00,243.00,898.00,133.00,

 12:24:09
Interval Count,0.00,0.00,0.00,0.00,38.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7511.00,208.00,1259.00,171.00,1061.00,214.00,1171.00,192.00,2008.00,243.00,898.00,133.00,

 12:24:39
Interval Count,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7511.00,208.00,1259.00,171.00,1066.00,214.00,1171.00,192.00,2008.00,243.00,898.00,133.00,

 12:25:09
Interval Count,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7537.00,208.00,1259.00,171.00,1066.00,214.00,1171.00,192.00,2008.00,243.00,898.00,133.00,

 12:25:39
Interval Count,0.00,0.00,12.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,7537.00,208.00,1271.00,171.00,1066.00,217.00,1171.00,192.00,2008.00,244.00,898.00,133.00,

 12:26:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7537.00,208.00,1271.00,171.00,1066.00,217.00,1171.00,192.00,2008.00,244.00,898.00,133.00,

 12:26:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,7537.00,208.00,1271.00,171.00,1066.00,217.00,1171.00,192.00,2008.00,244.00,898.00,133.00,
