,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/18/2017 10:07:37
,     Stop Time: ~10/18/2017 11:07:37


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,517.00,109.00,863.00,77.00,74.00,20.00,1652.00,73.00,1726.00,14.00,512.00,40.00,

 10:28:08
Interval Count,0.00,2.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,517.00,111.00,863.00,78.00,74.00,22.00,1652.00,73.00,1726.00,14.00,512.00,40.00,

 10:28:38
Interval Count,20.00,0.00,16.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,537.00,111.00,879.00,78.00,74.00,53.00,1652.00,73.00,1726.00,14.00,512.00,40.00,

 10:29:08
Interval Count,16.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,99.00,1.00,0.00,0.00,
Total Counts,553.00,111.00,879.00,79.00,74.00,53.00,1652.00,73.00,1825.00,15.00,512.00,40.00,

 10:29:38
Interval Count,19.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,102.00,3.00,0.00,6.00,
Total Counts,572.00,115.00,879.00,79.00,74.00,53.00,1652.00,73.00,1927.00,18.00,512.00,46.00,

 10:30:08
Interval Count,0.00,3.00,0.00,0.00,0.00,6.00,78.00,0.00,93.00,0.00,0.00,0.00,
Total Counts,572.00,118.00,879.00,79.00,74.00,59.00,1730.00,73.00,2020.00,18.00,512.00,46.00,

 10:30:38
Interval Count,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,
Total Counts,595.00,118.00,879.00,79.00,74.00,59.00,1730.00,73.00,2108.00,18.00,512.00,46.00,

 10:31:08
Interval Count,4.00,1.00,95.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,599.00,119.00,974.00,79.00,74.00,59.00,1756.00,73.00,2108.00,18.00,512.00,46.00,

 10:31:38
Interval Count,11.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,610.00,119.00,1069.00,79.00,74.00,59.00,1756.00,73.00,2108.00,18.00,512.00,46.00,

 10:32:08
Interval Count,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,
Total Counts,642.00,119.00,1069.00,79.00,74.00,59.00,1756.00,73.00,2108.00,18.00,563.00,46.00,

 10:32:38
Interval Count,15.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,127.00,0.00,197.00,0.00,
Total Counts,657.00,119.00,1069.00,79.00,74.00,60.00,1757.00,73.00,2235.00,18.00,760.00,46.00,

 10:33:08
Interval Count,22.00,0.00,0.00,0.00,0.00,0.00,78.00,0.00,65.00,0.00,52.00,1.00,
Total Counts,679.00,119.00,1069.00,79.00,74.00,60.00,1835.00,73.00,2300.00,18.00,812.00,47.00,

 10:33:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.00,0.00,0.00,0.00,
Total Counts,679.00,119.00,1069.00,79.00,74.00,60.00,1835.00,73.00,2401.00,18.00,812.00,47.00,

 10:34:08
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,
Total Counts,679.00,120.00,1069.00,79.00,74.00,60.00,1835.00,73.00,2401.00,20.00,812.00,47.00,

 10:34:38
Interval Count,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,731.00,120.00,1069.00,79.00,74.00,60.00,1835.00,73.00,2402.00,20.00,812.00,47.00,

 10:35:08
Interval Count,16.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,747.00,120.00,1069.00,80.00,74.00,60.00,1835.00,73.00,2402.00,20.00,812.00,48.00,

 10:35:38
Interval Count,66.00,0.00,82.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,
Total Counts,813.00,120.00,1151.00,80.00,74.00,60.00,1835.00,73.00,2437.00,20.00,812.00,48.00,

 10:36:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.00,0.00,0.00,2.00,
Total Counts,813.00,120.00,1151.00,80.00,74.00,60.00,1835.00,73.00,2534.00,20.00,812.00,50.00,

 10:36:38
Interval Count,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,813.00,120.00,1151.00,80.00,74.00,78.00,1835.00,73.00,2534.00,20.00,812.00,50.00,

 10:37:08
Interval Count,37.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,850.00,120.00,1151.00,80.00,74.00,78.00,1835.00,73.00,2534.00,20.00,813.00,50.00,

 10:37:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,850.00,120.00,1151.00,80.00,74.00,78.00,1835.00,73.00,2534.00,20.00,813.00,50.00,

 10:38:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.00,0.00,0.00,0.00,
Total Counts,850.00,120.00,1151.00,80.00,74.00,78.00,1835.00,73.00,2658.00,20.00,813.00,50.00,

 10:38:38
Interval Count,18.00,0.00,0.00,0.00,0.00,0.00,69.00,0.00,52.00,0.00,0.00,0.00,
Total Counts,868.00,120.00,1151.00,80.00,74.00,78.00,1904.00,73.00,2710.00,20.00,813.00,50.00,

 10:39:08
Interval Count,0.00,0.00,0.00,0.00,0.00,19.00,22.00,0.00,126.00,3.00,0.00,0.00,
Total Counts,868.00,120.00,1151.00,80.00,74.00,97.00,1926.00,73.00,2836.00,23.00,813.00,50.00,

 10:39:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,21.00,0.00,0.00,1.00,
Total Counts,868.00,120.00,1151.00,80.00,74.00,97.00,1928.00,73.00,2857.00,23.00,813.00,51.00,

 10:40:08
Interval Count,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,
Total Counts,871.00,123.00,1151.00,80.00,74.00,97.00,1928.00,73.00,2868.00,23.00,813.00,51.00,

 10:40:38
Interval Count,25.00,0.00,0.00,0.00,0.00,29.00,79.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,896.00,123.00,1151.00,80.00,74.00,126.00,2007.00,73.00,2868.00,23.00,813.00,51.00,

 10:41:08
Interval Count,28.00,0.00,0.00,0.00,0.00,107.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,924.00,123.00,1151.00,80.00,74.00,233.00,2007.00,73.00,2868.00,23.00,813.00,51.00,

 10:41:38
Interval Count,0.00,0.00,0.00,0.00,16.00,0.00,71.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,924.00,123.00,1151.00,80.00,90.00,233.00,2078.00,73.00,2869.00,23.00,813.00,51.00,

 10:42:08
Interval Count,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,946.00,123.00,1151.00,80.00,90.00,233.00,2078.00,73.00,2869.00,23.00,813.00,51.00,

 10:42:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,
Total Counts,946.00,123.00,1151.00,80.00,90.00,233.00,2078.00,73.00,2873.00,23.00,813.00,51.00,

 10:43:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,1.00,
Total Counts,946.00,123.00,1151.00,80.00,90.00,233.00,2078.00,73.00,2878.00,23.00,813.00,52.00,

 10:43:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,
Total Counts,946.00,123.00,1151.00,80.00,90.00,233.00,2078.00,73.00,2882.00,23.00,813.00,52.00,

 10:44:08
Interval Count,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,123.00,0.00,35.00,4.00,
Total Counts,946.00,123.00,1167.00,80.00,90.00,233.00,2078.00,73.00,3005.00,23.00,848.00,56.00,

 10:44:38
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,12.00,0.00,38.00,0.00,209.00,0.00,
Total Counts,946.00,123.00,1168.00,80.00,90.00,233.00,2090.00,73.00,3043.00,23.00,1057.00,56.00,

 10:45:08
Interval Count,0.00,0.00,0.00,0.00,63.00,0.00,46.00,0.00,92.00,0.00,114.00,0.00,
Total Counts,946.00,123.00,1168.00,80.00,153.00,233.00,2136.00,73.00,3135.00,23.00,1171.00,56.00,

 10:45:38
Interval Count,18.00,0.00,0.00,0.00,0.00,90.00,0.00,3.00,32.00,0.00,0.00,0.00,
Total Counts,964.00,123.00,1168.00,80.00,153.00,323.00,2136.00,76.00,3167.00,23.00,1171.00,56.00,

 10:46:08
Interval Count,16.00,0.00,0.00,0.00,0.00,67.00,0.00,9.00,0.00,0.00,15.00,1.00,
Total Counts,980.00,123.00,1168.00,80.00,153.00,390.00,2136.00,85.00,3167.00,23.00,1186.00,57.00,

 10:46:38
Interval Count,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,996.00,123.00,1168.00,80.00,153.00,390.00,2136.00,85.00,3167.00,23.00,1186.00,57.00,

 10:47:08
Interval Count,39.00,2.00,114.00,0.00,0.00,70.00,51.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1035.00,125.00,1282.00,80.00,153.00,460.00,2187.00,85.00,3167.00,23.00,1186.00,57.00,

 10:47:38
Interval Count,40.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1075.00,125.00,1324.00,80.00,153.00,460.00,2187.00,85.00,3167.00,23.00,1186.00,57.00,

 10:48:08
Interval Count,31.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,
Total Counts,1106.00,126.00,1324.00,81.00,153.00,460.00,2187.00,85.00,3167.00,23.00,1187.00,58.00,

 10:48:38
Interval Count,26.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1132.00,126.00,1324.00,82.00,153.00,460.00,2187.00,85.00,3167.00,23.00,1187.00,58.00,

 10:49:08
Interval Count,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1152.00,126.00,1324.00,82.00,153.00,460.00,2187.00,85.00,3167.00,23.00,1187.00,58.00,

 10:49:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1152.00,126.00,1324.00,82.00,153.00,460.00,2187.00,85.00,3167.00,23.00,1187.00,58.00,

 10:50:08
Interval Count,19.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1171.00,128.00,1324.00,82.00,158.00,460.00,2187.00,85.00,3167.00,23.00,1187.00,58.00,

 10:50:38
Interval Count,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1195.00,128.00,1324.00,82.00,158.00,460.00,2187.00,85.00,3167.00,23.00,1187.00,58.00,

 10:51:08
Interval Count,43.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1238.00,128.00,1324.00,85.00,158.00,460.00,2187.00,85.00,3167.00,23.00,1187.00,58.00,

 10:51:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1238.00,128.00,1324.00,85.00,158.00,460.00,2187.00,85.00,3167.00,23.00,1187.00,58.00,

 10:52:08
Interval Count,16.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1254.00,128.00,1324.00,89.00,158.00,460.00,2187.00,85.00,3167.00,23.00,1187.00,58.00,

 10:52:38
Interval Count,18.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1272.00,128.00,1324.00,91.00,158.00,460.00,2187.00,85.00,3167.00,23.00,1187.00,58.00,

 10:53:08
Interval Count,0.00,0.00,55.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,
Total Counts,1272.00,128.00,1379.00,91.00,158.00,460.00,2187.00,85.00,3167.00,26.00,1187.00,58.00,

 10:53:39
Interval Count,18.00,0.00,193.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,1290.00,128.00,1572.00,91.00,158.00,460.00,2187.00,85.00,3167.00,26.00,1188.00,58.00,

 10:54:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1290.00,128.00,1572.00,91.00,158.00,460.00,2187.00,85.00,3167.00,26.00,1188.00,58.00,

 10:54:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1290.00,128.00,1572.00,91.00,158.00,460.00,2187.00,85.00,3167.00,26.00,1188.00,58.00,

 10:55:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1290.00,128.00,1572.00,91.00,158.00,460.00,2187.00,85.00,3167.00,26.00,1188.00,58.00,

 10:55:39
Interval Count,28.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1318.00,129.00,1573.00,91.00,158.00,460.00,2187.00,85.00,3167.00,26.00,1188.00,58.00,

 10:56:09
Interval Count,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1336.00,129.00,1573.00,91.00,158.00,460.00,2187.00,85.00,3167.00,26.00,1188.00,58.00,

 10:56:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,
Total Counts,1336.00,129.00,1573.00,91.00,158.00,460.00,2187.00,85.00,3172.00,27.00,1188.00,58.00,

 10:57:09
Interval Count,21.00,0.00,0.00,1.00,0.00,26.00,0.00,0.00,139.00,0.00,0.00,0.00,
Total Counts,1357.00,129.00,1573.00,92.00,158.00,486.00,2187.00,85.00,3311.00,27.00,1188.00,58.00,

 10:57:39
Interval Count,7.00,0.00,0.00,0.00,0.00,0.00,49.00,0.00,124.00,0.00,0.00,0.00,
Total Counts,1364.00,129.00,1573.00,92.00,158.00,486.00,2236.00,85.00,3435.00,27.00,1188.00,58.00,

 10:58:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,
Total Counts,1364.00,129.00,1573.00,92.00,158.00,486.00,2236.00,85.00,3436.00,27.00,1188.00,59.00,

 10:58:39
Interval Count,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1399.00,129.00,1573.00,92.00,158.00,486.00,2236.00,85.00,3436.00,27.00,1188.00,59.00,

 10:59:09
Interval Count,0.00,0.00,185.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,
Total Counts,1399.00,129.00,1758.00,92.00,158.00,486.00,2236.00,85.00,3448.00,27.00,1188.00,59.00,

 10:59:39
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1399.00,130.00,1758.00,92.00,158.00,486.00,2236.00,85.00,3448.00,27.00,1188.00,59.00,

 11:00:09
Interval Count,24.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,
Total Counts,1423.00,130.00,1759.00,92.00,158.00,486.00,2236.00,85.00,3462.00,27.00,1188.00,59.00,

 11:00:39
Interval Count,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,1.00,
Total Counts,1443.00,130.00,1759.00,92.00,158.00,486.00,2236.00,85.00,3492.00,27.00,1188.00,60.00,

 11:01:09
Interval Count,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.00,0.00,0.00,0.00,
Total Counts,1455.00,130.00,1759.00,92.00,158.00,486.00,2236.00,85.00,3598.00,27.00,1188.00,60.00,

 11:01:39
Interval Count,15.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1470.00,132.00,1759.00,92.00,158.00,486.00,2236.00,85.00,3598.00,27.00,1188.00,60.00,

 11:02:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1470.00,132.00,1759.00,92.00,158.00,486.00,2236.00,85.00,3598.00,27.00,1188.00,60.00,

 11:02:39
Interval Count,0.00,0.00,0.00,2.00,0.00,42.00,0.00,0.00,84.00,0.00,1.00,0.00,
