,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/29/2017 11:01:08
,     Stop Time: ~10/29/2017 12:01:08


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,41.00,0.00,0.00,0.00,0.00,0.00,64.00,6.00,39.00,10.00,0.00,0.00,
Total Counts,1459.00,114.00,1901.00,40.00,837.00,235.00,2991.00,58.00,2053.00,97.00,1887.00,36.00,

 11:21:39
Interval Count,16.00,1.00,33.00,0.00,2.00,7.00,9.00,0.00,136.00,0.00,111.00,0.00,
Total Counts,1475.00,115.00,1934.00,40.00,839.00,242.00,3000.00,58.00,2189.00,97.00,1998.00,36.00,

 11:22:09
Interval Count,24.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,88.00,0.00,141.00,0.00,
Total Counts,1499.00,115.00,1956.00,40.00,839.00,242.00,3000.00,58.00,2277.00,97.00,2139.00,36.00,

 11:22:39
Interval Count,31.00,1.00,0.00,0.00,1.00,0.00,79.00,1.00,0.00,0.00,112.00,0.00,
Total Counts,1530.00,116.00,1956.00,40.00,840.00,242.00,3079.00,59.00,2277.00,97.00,2251.00,36.00,

 11:23:09
Interval Count,31.00,17.00,0.00,0.00,0.00,0.00,42.00,0.00,174.00,0.00,0.00,2.00,
Total Counts,1561.00,133.00,1956.00,40.00,840.00,242.00,3121.00,59.00,2451.00,97.00,2251.00,38.00,

 11:23:39
Interval Count,36.00,3.00,2.00,0.00,0.00,0.00,10.00,0.00,169.00,0.00,23.00,0.00,
Total Counts,1597.00,136.00,1958.00,40.00,840.00,242.00,3131.00,59.00,2620.00,97.00,2274.00,38.00,

 11:24:09
Interval Count,7.00,0.00,1.00,0.00,0.00,0.00,59.00,0.00,32.00,0.00,96.00,0.00,
Total Counts,1604.00,136.00,1959.00,40.00,840.00,242.00,3190.00,59.00,2652.00,97.00,2370.00,38.00,

 11:24:39
Interval Count,30.00,0.00,1.00,0.00,0.00,7.00,2.00,0.00,109.00,0.00,0.00,0.00,
Total Counts,1634.00,136.00,1960.00,40.00,840.00,249.00,3192.00,59.00,2761.00,97.00,2370.00,38.00,

 11:25:09
Interval Count,45.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,26.00,
Total Counts,1679.00,136.00,1962.00,40.00,840.00,249.00,3192.00,61.00,2761.00,97.00,2373.00,64.00,

 11:25:39
Interval Count,18.00,0.00,0.00,0.00,5.00,0.00,90.00,8.00,1.00,26.00,142.00,0.00,
Total Counts,1697.00,136.00,1962.00,40.00,845.00,249.00,3282.00,69.00,2762.00,123.00,2515.00,64.00,

 11:26:09
Interval Count,44.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,18.00,116.00,0.00,
Total Counts,1741.00,136.00,1962.00,40.00,845.00,249.00,3282.00,73.00,2762.00,141.00,2631.00,64.00,

 11:26:39
Interval Count,22.00,0.00,0.00,0.00,4.00,0.00,63.00,0.00,0.00,1.00,101.00,4.00,
Total Counts,1763.00,136.00,1962.00,40.00,849.00,249.00,3345.00,73.00,2762.00,142.00,2732.00,68.00,

 11:27:09
Interval Count,11.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,115.00,0.00,17.00,1.00,
Total Counts,1774.00,136.00,1962.00,40.00,849.00,249.00,3349.00,73.00,2877.00,142.00,2749.00,69.00,

 11:27:39
Interval Count,31.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,58.00,0.00,53.00,0.00,
Total Counts,1805.00,137.00,1962.00,40.00,849.00,249.00,3349.00,73.00,2935.00,142.00,2802.00,69.00,

 11:28:09
Interval Count,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,
Total Counts,1829.00,137.00,1962.00,40.00,849.00,249.00,3349.00,73.00,2935.00,142.00,2843.00,69.00,

 11:28:39
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,11.00,0.00,
Total Counts,1829.00,138.00,1962.00,40.00,849.00,249.00,3349.00,73.00,2939.00,142.00,2854.00,69.00,

 11:29:09
Interval Count,46.00,0.00,0.00,0.00,2.00,0.00,2.00,5.00,0.00,0.00,38.00,2.00,
Total Counts,1875.00,138.00,1962.00,40.00,851.00,249.00,3351.00,78.00,2939.00,142.00,2892.00,71.00,

 11:29:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163.00,0.00,7.00,0.00,
Total Counts,1875.00,138.00,1962.00,40.00,851.00,249.00,3351.00,78.00,3102.00,142.00,2899.00,71.00,

 11:30:09
Interval Count,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,
Total Counts,1897.00,138.00,1962.00,40.00,851.00,249.00,3351.00,78.00,3130.00,142.00,2899.00,71.00,

 11:30:39
Interval Count,39.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,1936.00,139.00,1962.00,40.00,852.00,249.00,3351.00,78.00,3130.00,142.00,2900.00,71.00,

 11:31:09
Interval Count,3.00,0.00,0.00,3.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,1939.00,139.00,1962.00,43.00,852.00,250.00,3351.00,79.00,3130.00,142.00,2900.00,71.00,

 11:31:39
Interval Count,11.00,0.00,0.00,0.00,9.00,179.00,0.00,2.00,0.00,11.00,0.00,0.00,
Total Counts,1950.00,139.00,1962.00,43.00,861.00,429.00,3351.00,81.00,3130.00,153.00,2900.00,71.00,

 11:32:09
Interval Count,24.00,0.00,0.00,0.00,0.00,103.00,82.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,1974.00,139.00,1962.00,43.00,861.00,532.00,3433.00,81.00,3130.00,153.00,2900.00,72.00,

 11:32:39
Interval Count,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,0.00,
Total Counts,1996.00,139.00,1962.00,43.00,861.00,532.00,3433.00,81.00,3130.00,153.00,3030.00,72.00,

 11:33:09
Interval Count,39.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,2035.00,140.00,1962.00,43.00,861.00,532.00,3433.00,81.00,3130.00,153.00,3030.00,73.00,

 11:33:39
Interval Count,14.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,
Total Counts,2049.00,140.00,1962.00,44.00,861.00,532.00,3433.00,81.00,3139.00,153.00,3030.00,73.00,

 11:34:09
Interval Count,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.00,0.00,102.00,0.00,
Total Counts,2069.00,140.00,1962.00,44.00,861.00,532.00,3433.00,81.00,3327.00,153.00,3132.00,73.00,

 11:34:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.00,0.00,27.00,0.00,
Total Counts,2069.00,140.00,1962.00,44.00,861.00,532.00,3433.00,81.00,3483.00,153.00,3159.00,73.00,

 11:35:09
Interval Count,20.00,20.00,6.00,0.00,0.00,0.00,0.00,0.00,118.00,0.00,0.00,0.00,
Total Counts,2089.00,160.00,1968.00,44.00,861.00,532.00,3433.00,81.00,3601.00,153.00,3159.00,73.00,

 11:35:39
Interval Count,26.00,0.00,1.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2115.00,160.00,1969.00,44.00,871.00,532.00,3433.00,81.00,3601.00,153.00,3159.00,73.00,

 11:36:10
Interval Count,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,
Total Counts,2137.00,160.00,1969.00,44.00,871.00,532.00,3433.00,81.00,3603.00,153.00,3159.00,73.00,

 11:36:40
Interval Count,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2149.00,160.00,1969.00,44.00,871.00,532.00,3433.00,81.00,3603.00,153.00,3159.00,73.00,

 11:37:09
Interval Count,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,
Total Counts,2170.00,160.00,1969.00,44.00,871.00,532.00,3433.00,81.00,3603.00,164.00,3159.00,73.00,

 11:37:39
Interval Count,30.00,2.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,7.00,0.00,
Total Counts,2200.00,162.00,1969.00,44.00,871.00,532.00,3440.00,81.00,3603.00,164.00,3166.00,73.00,

 11:38:10
Interval Count,0.00,0.00,104.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2200.00,162.00,2073.00,44.00,871.00,532.00,3441.00,81.00,3603.00,164.00,3166.00,73.00,

 11:38:40
Interval Count,0.00,0.00,90.00,0.00,3.00,0.00,2.00,0.00,115.00,0.00,72.00,0.00,
Total Counts,2200.00,162.00,2163.00,44.00,874.00,532.00,3443.00,81.00,3718.00,164.00,3238.00,73.00,

 11:39:09
Interval Count,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.00,0.00,38.00,0.00,
Total Counts,2220.00,162.00,2163.00,44.00,874.00,532.00,3443.00,81.00,3819.00,164.00,3276.00,73.00,

 11:39:39
Interval Count,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,177.00,0.00,17.00,0.00,
Total Counts,2220.00,162.00,2163.00,44.00,874.00,607.00,3443.00,81.00,3996.00,164.00,3293.00,73.00,

 11:40:10
Interval Count,41.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,176.00,0.00,69.00,0.00,
Total Counts,2261.00,162.00,2163.00,44.00,874.00,692.00,3443.00,81.00,4172.00,164.00,3362.00,73.00,

 11:40:40
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,38.00,0.00,0.00,0.00,
Total Counts,2261.00,162.00,2163.00,44.00,874.00,692.00,3443.00,157.00,4210.00,164.00,3362.00,73.00,

 11:41:10
Interval Count,39.00,0.00,0.00,0.00,15.00,15.00,2.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2300.00,162.00,2163.00,44.00,889.00,707.00,3445.00,157.00,4210.00,164.00,3362.00,73.00,

 11:41:40
Interval Count,20.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2320.00,164.00,2163.00,44.00,889.00,707.00,3445.00,157.00,4210.00,164.00,3362.00,73.00,

 11:42:10
Interval Count,18.00,0.00,57.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2338.00,164.00,2220.00,45.00,889.00,707.00,3445.00,157.00,4210.00,164.00,3362.00,73.00,

 11:42:40
Interval Count,0.00,0.00,162.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,
Total Counts,2338.00,164.00,2382.00,45.00,889.00,707.00,3445.00,157.00,4211.00,164.00,3362.00,74.00,

 11:43:10
Interval Count,0.00,0.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,
Total Counts,2338.00,164.00,2434.00,45.00,889.00,707.00,3445.00,157.00,4211.00,164.00,3373.00,74.00,

 11:43:40
Interval Count,13.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,
Total Counts,2351.00,166.00,2434.00,45.00,889.00,707.00,3445.00,157.00,4211.00,164.00,3376.00,74.00,

 11:44:10
Interval Count,18.00,0.00,0.00,0.00,30.00,3.00,0.00,0.00,0.00,0.00,13.00,0.00,
Total Counts,2369.00,166.00,2434.00,45.00,919.00,710.00,3445.00,157.00,4211.00,164.00,3389.00,74.00,

 11:44:40
Interval Count,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,
Total Counts,2372.00,166.00,2434.00,45.00,919.00,710.00,3445.00,157.00,4211.00,188.00,3389.00,74.00,

 11:45:10
Interval Count,12.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,2384.00,166.00,2435.00,45.00,919.00,710.00,3445.00,157.00,4211.00,189.00,3389.00,74.00,

 11:45:40
Interval Count,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2386.00,167.00,2436.00,45.00,919.00,710.00,3445.00,157.00,4211.00,189.00,3389.00,74.00,

 11:46:10
Interval Count,19.00,0.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,0.00,
Total Counts,2405.00,167.00,2490.00,45.00,919.00,710.00,3445.00,157.00,4211.00,189.00,3461.00,74.00,

 11:46:40
Interval Count,1.00,0.00,0.00,11.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2406.00,167.00,2490.00,56.00,919.00,723.00,3445.00,157.00,4211.00,189.00,3461.00,74.00,

 11:47:10
Interval Count,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,2406.00,168.00,2491.00,56.00,919.00,724.00,3445.00,157.00,4212.00,189.00,3461.00,74.00,

 11:47:40
Interval Count,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,47.00,0.00,
Total Counts,2437.00,168.00,2491.00,56.00,919.00,724.00,3445.00,157.00,4212.00,192.00,3508.00,74.00,

 11:48:10
Interval Count,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,2463.00,168.00,2491.00,56.00,919.00,724.00,3445.00,157.00,4212.00,193.00,3508.00,74.00,

 11:48:40
Interval Count,106.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00,
Total Counts,2569.00,168.00,2491.00,56.00,919.00,724.00,3445.00,158.00,4212.00,193.00,3513.00,74.00,

 11:49:10
Interval Count,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2675.00,168.00,2491.00,56.00,919.00,724.00,3445.00,158.00,4212.00,193.00,3513.00,74.00,

 11:49:40
Interval Count,25.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,113.00,3.00,
Total Counts,2700.00,168.00,2491.00,57.00,919.00,725.00,3445.00,158.00,4212.00,193.00,3626.00,77.00,

 11:50:10
Interval Count,10.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,
Total Counts,2710.00,168.00,2491.00,59.00,920.00,725.00,3445.00,158.00,4212.00,193.00,3637.00,77.00,

 11:50:40
Interval Count,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2738.00,168.00,2491.00,59.00,920.00,725.00,3445.00,158.00,4212.00,193.00,3637.00,77.00,

 11:51:10
Interval Count,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,
Total Counts,2752.00,168.00,2491.00,59.00,920.00,725.00,3445.00,158.00,4213.00,194.00,3637.00,77.00,

 11:51:40
Interval Count,21.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2773.00,168.00,2491.00,59.00,920.00,726.00,3445.00,158.00,4213.00,194.00,3637.00,77.00,

 11:52:10
Interval Count,0.00,0.00,6.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,45.00,0.00,
Total Counts,2773.00,168.00,2497.00,59.00,920.00,730.00,3445.00,158.00,4213.00,194.00,3682.00,77.00,

 11:52:40
Interval Count,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.00,0.00,
Total Counts,2796.00,168.00,2497.00,59.00,920.00,730.00,3445.00,158.00,4213.00,194.00,3799.00,77.00,

 11:53:10
Interval Count,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,
Total Counts,2796.00,171.00,2498.00,59.00,920.00,730.00,3445.00,158.00,4213.00,194.00,3874.00,77.00,

 11:53:40
Interval Count,12.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2808.00,172.00,2501.00,59.00,920.00,730.00,3445.00,158.00,4213.00,194.00,3874.00,77.00,

 11:54:10
Interval Count,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,2822.00,172.00,2501.00,59.00,920.00,730.00,3445.00,158.00,4213.00,194.00,3875.00,77.00,

 11:54:40
Interval Count,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2832.00,172.00,2501.00,59.00,920.00,730.00,3445.00,158.00,4213.00,194.00,3875.00,77.00,

 11:55:10
Interval Count,8.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,
Total Counts,2840.00,172.00,2501.00,59.00,921.00,730.00,3445.00,158.00,4213.00,194.00,3892.00,77.00,

