,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W3
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/8/2018 15:02:30
,     Stop Time: ~1/8/2018 16:02:30


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,1772.00,23.00,2010.00,10.00,878.00,23.00,5.00,248.00,16.00,677.00,1.00,1095.00,

 15:13:30
Interval Count,130.00,0.00,117.00,2.00,97.00,0.00,1.00,17.00,0.00,122.00,0.00,4.00,
Total Counts,1902.00,23.00,2127.00,12.00,975.00,23.00,6.00,265.00,16.00,799.00,1.00,1099.00,

 15:14:00
Interval Count,191.00,0.00,122.00,0.00,66.00,0.00,0.00,20.00,0.00,11.00,0.00,0.00,
Total Counts,2093.00,23.00,2249.00,12.00,1041.00,23.00,6.00,285.00,16.00,810.00,1.00,1099.00,

 15:14:30
Interval Count,71.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,
Total Counts,2164.00,23.00,2249.00,12.00,1041.00,23.00,6.00,285.00,16.00,810.00,1.00,1161.00,

 15:15:00
Interval Count,2.00,0.00,189.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,
Total Counts,2166.00,23.00,2438.00,12.00,1041.00,23.00,6.00,289.00,16.00,810.00,1.00,1161.00,

 15:15:30
Interval Count,129.00,1.00,182.00,0.00,74.00,3.00,0.00,81.00,0.00,50.00,0.00,1.00,
Total Counts,2295.00,24.00,2620.00,12.00,1115.00,26.00,6.00,370.00,16.00,860.00,1.00,1162.00,

 15:16:00
Interval Count,0.00,0.00,109.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2295.00,24.00,2729.00,12.00,1115.00,26.00,6.00,370.00,16.00,860.00,1.00,1162.00,

 15:16:30
Interval Count,0.00,0.00,103.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,
Total Counts,2295.00,24.00,2832.00,12.00,1205.00,26.00,6.00,370.00,16.00,860.00,1.00,1166.00,

 15:17:00
Interval Count,0.00,0.00,73.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2295.00,24.00,2905.00,12.00,1233.00,26.00,6.00,370.00,16.00,860.00,1.00,1166.00,

 15:17:30
Interval Count,0.00,0.00,82.00,1.00,0.00,0.00,0.00,82.00,0.00,0.00,0.00,0.00,
Total Counts,2295.00,24.00,2987.00,13.00,1233.00,26.00,6.00,452.00,16.00,860.00,1.00,1166.00,

 15:18:00
Interval Count,0.00,0.00,95.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,
Total Counts,2295.00,24.00,3082.00,13.00,1233.00,26.00,6.00,482.00,16.00,860.00,1.00,1166.00,

 15:18:30
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.00,
Total Counts,2295.00,24.00,3082.00,13.00,1233.00,26.00,6.00,482.00,16.00,860.00,1.00,1270.00,

 15:19:00
Interval Count,27.00,0.00,53.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2322.00,24.00,3135.00,13.00,1233.00,27.00,6.00,482.00,16.00,860.00,1.00,1270.00,

 15:19:30
Interval Count,155.00,0.00,0.00,0.00,58.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,2477.00,24.00,3135.00,13.00,1291.00,27.00,6.00,482.00,16.00,860.00,1.00,1271.00,

 15:20:00
Interval Count,0.00,0.00,67.00,1.00,22.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3202.00,14.00,1313.00,27.00,6.00,483.00,16.00,860.00,1.00,1271.00,

 15:20:30
Interval Count,0.00,0.00,0.00,0.00,80.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3202.00,14.00,1393.00,27.00,6.00,483.00,16.00,860.00,1.00,1271.00,

 15:21:00
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3202.00,14.00,1393.00,27.00,7.00,483.00,16.00,860.00,1.00,1271.00,

 15:21:30
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3202.00,14.00,1393.00,27.00,7.00,489.00,16.00,860.00,1.00,1271.00,

 15:22:00
Interval Count,0.00,0.00,0.00,1.00,79.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3202.00,15.00,1472.00,27.00,7.00,495.00,16.00,860.00,1.00,1271.00,

 15:22:30
Interval Count,0.00,0.00,0.00,3.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3202.00,18.00,1472.00,27.00,14.00,495.00,16.00,860.00,1.00,1271.00,

 15:23:00
Interval Count,0.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3202.00,18.00,1512.00,27.00,14.00,495.00,16.00,860.00,1.00,1271.00,

 15:23:30
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3202.00,18.00,1512.00,27.00,14.00,496.00,16.00,860.00,1.00,1271.00,

 15:24:00
Interval Count,0.00,0.00,29.00,0.00,0.00,0.00,0.00,68.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3231.00,18.00,1512.00,27.00,14.00,564.00,16.00,860.00,1.00,1271.00,

 15:24:30
Interval Count,0.00,0.00,154.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3385.00,18.00,1512.00,27.00,14.00,564.00,16.00,860.00,1.00,1271.00,

 15:25:00
Interval Count,0.00,0.00,48.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3433.00,19.00,1512.00,27.00,14.00,564.00,16.00,860.00,1.00,1271.00,

 15:25:30
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3433.00,19.00,1512.00,27.00,14.00,628.00,16.00,860.00,1.00,1271.00,

 15:26:01
Interval Count,0.00,0.00,0.00,0.00,86.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,
Total Counts,2477.00,24.00,3433.00,19.00,1598.00,27.00,14.00,628.00,16.00,860.00,1.00,1297.00,

 15:26:30
Interval Count,0.00,0.00,0.00,0.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,
Total Counts,2477.00,24.00,3433.00,19.00,1631.00,27.00,14.00,628.00,16.00,860.00,1.00,1316.00,

 15:27:00
Interval Count,0.00,0.00,0.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,
Total Counts,2477.00,24.00,3433.00,19.00,1751.00,27.00,14.00,628.00,16.00,860.00,1.00,1386.00,

 15:27:31
Interval Count,0.00,0.00,60.00,4.00,86.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3493.00,23.00,1837.00,27.00,14.00,628.00,16.00,860.00,1.00,1386.00,

 15:28:01
Interval Count,0.00,0.00,20.00,1.00,35.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3513.00,24.00,1872.00,28.00,14.00,628.00,16.00,860.00,1.00,1386.00,

 15:28:31
Interval Count,0.00,0.00,66.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3579.00,24.00,1894.00,28.00,14.00,628.00,16.00,860.00,1.00,1386.00,

 15:29:00
Interval Count,0.00,0.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3654.00,24.00,1894.00,28.00,14.00,628.00,16.00,860.00,1.00,1386.00,

 15:29:31
Interval Count,0.00,0.00,154.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3808.00,24.00,1894.00,28.00,14.00,628.00,16.00,860.00,1.00,1386.00,

 15:30:01
Interval Count,0.00,0.00,55.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3863.00,24.00,1894.00,28.00,14.00,641.00,16.00,860.00,1.00,1386.00,

 15:30:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3863.00,24.00,1894.00,28.00,14.00,711.00,16.00,860.00,1.00,1386.00,

 15:31:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3863.00,24.00,1894.00,28.00,14.00,784.00,16.00,860.00,1.00,1386.00,

 15:31:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3863.00,24.00,1894.00,28.00,14.00,784.00,16.00,860.00,1.00,1386.00,

 15:32:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3863.00,24.00,1894.00,28.00,14.00,784.00,16.00,860.00,1.00,1386.00,

 15:32:31
Interval Count,0.00,0.00,33.00,0.00,0.00,0.00,0.00,84.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3896.00,24.00,1894.00,28.00,14.00,868.00,16.00,860.00,1.00,1386.00,

 15:33:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,
Total Counts,2477.00,24.00,3896.00,24.00,1894.00,28.00,14.00,875.00,16.00,860.00,1.00,1386.00,

 15:33:31
Interval Count,50.00,2.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2527.00,26.00,3899.00,31.00,1894.00,28.00,14.00,875.00,16.00,860.00,1.00,1386.00,

 15:34:01
Interval Count,79.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2606.00,26.00,3899.00,31.00,1894.00,28.00,14.00,875.00,16.00,860.00,1.00,1386.00,

 15:34:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.00,0.00,0.00,0.00,0.00,
Total Counts,2606.00,26.00,3899.00,31.00,1894.00,28.00,14.00,954.00,16.00,860.00,1.00,1386.00,

 15:35:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2606.00,26.00,3899.00,31.00,1894.00,28.00,14.00,954.00,16.00,860.00,1.00,1386.00,

 15:35:31
Interval Count,0.00,0.00,0.00,0.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2606.00,26.00,3899.00,31.00,1901.00,31.00,14.00,954.00,16.00,860.00,1.00,1386.00,

 15:36:01
Interval Count,0.00,0.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2606.00,26.00,3958.00,31.00,1901.00,31.00,14.00,954.00,16.00,860.00,1.00,1386.00,

 15:36:31
Interval Count,0.00,0.00,15.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,
Total Counts,2606.00,26.00,3973.00,31.00,1901.00,31.00,14.00,988.00,16.00,860.00,1.00,1386.00,

 15:37:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,
Total Counts,2606.00,26.00,3973.00,31.00,1901.00,31.00,14.00,1022.00,16.00,860.00,1.00,1386.00,

 15:37:31
Interval Count,62.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,
Total Counts,2668.00,26.00,3973.00,31.00,1901.00,31.00,14.00,1027.00,16.00,860.00,1.00,1386.00,

 15:38:01
Interval Count,109.00,0.00,96.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4069.00,31.00,1901.00,31.00,14.00,1027.00,16.00,860.00,1.00,1386.00,

 15:38:31
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4069.00,32.00,1901.00,31.00,14.00,1027.00,16.00,860.00,1.00,1386.00,

 15:39:01
Interval Count,0.00,0.00,70.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4139.00,32.00,1919.00,31.00,14.00,1027.00,16.00,860.00,1.00,1386.00,

 15:39:31
Interval Count,0.00,0.00,39.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4178.00,32.00,1919.00,32.00,14.00,1027.00,16.00,860.00,1.00,1386.00,

 15:40:01
Interval Count,0.00,0.00,102.00,0.00,53.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4280.00,32.00,1972.00,32.00,14.00,1027.00,16.00,860.00,1.00,1386.00,

 15:40:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4280.00,32.00,1972.00,32.00,14.00,1027.00,16.00,860.00,1.00,1386.00,

 15:41:01
Interval Count,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4280.00,32.00,1972.00,41.00,14.00,1027.00,16.00,860.00,1.00,1386.00,

 15:41:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4280.00,32.00,1972.00,41.00,14.00,1027.00,17.00,860.00,1.00,1386.00,

 15:42:01
Interval Count,0.00,0.00,0.00,1.00,76.00,0.00,0.00,0.00,0.00,130.00,0.00,0.00,
Total Counts,2777.00,26.00,4280.00,33.00,2048.00,41.00,14.00,1027.00,17.00,990.00,1.00,1386.00,

 15:42:31
Interval Count,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,
Total Counts,2777.00,26.00,4280.00,33.00,2148.00,41.00,14.00,1027.00,17.00,1030.00,1.00,1386.00,

 15:43:01
Interval Count,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,
Total Counts,2777.00,26.00,4280.00,33.00,2236.00,41.00,14.00,1027.00,17.00,1030.00,1.00,1389.00,

 15:43:31
Interval Count,0.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4280.00,33.00,2260.00,41.00,14.00,1027.00,17.00,1030.00,1.00,1389.00,

 15:44:01
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4280.00,33.00,2260.00,42.00,14.00,1027.00,17.00,1030.00,1.00,1389.00,

 15:44:31
Interval Count,0.00,0.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4285.00,33.00,2261.00,42.00,14.00,1027.00,17.00,1030.00,1.00,1389.00,

 15:45:01
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4285.00,34.00,2261.00,42.00,14.00,1027.00,17.00,1030.00,1.00,1389.00,

 15:45:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4285.00,34.00,2261.00,42.00,14.00,1049.00,17.00,1030.00,1.00,1389.00,

 15:46:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4285.00,34.00,2261.00,42.00,14.00,1063.00,17.00,1030.00,1.00,1389.00,

 15:46:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4285.00,34.00,2261.00,42.00,14.00,1063.00,17.00,1030.00,1.00,1389.00,

 15:47:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4285.00,34.00,2261.00,42.00,14.00,1063.00,17.00,1030.00,1.00,1389.00,

 15:47:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4285.00,34.00,2261.00,42.00,14.00,1063.00,17.00,1030.00,1.00,1389.00,

 15:48:01
Interval Count,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4285.00,34.00,2349.00,42.00,14.00,1063.00,17.00,1030.00,1.00,1389.00,

 15:48:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4285.00,34.00,2349.00,42.00,14.00,1063.00,17.00,1030.00,1.00,1389.00,

 15:49:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4285.00,34.00,2349.00,42.00,16.00,1063.00,17.00,1030.00,1.00,1389.00,

 15:49:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4285.00,34.00,2349.00,42.00,16.00,1065.00,17.00,1030.00,1.00,1389.00,

 15:50:01
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4285.00,34.00,2350.00,42.00,16.00,1065.00,17.00,1030.00,1.00,1389.00,

 15:50:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4285.00,34.00,2350.00,42.00,16.00,1065.00,17.00,1030.00,1.00,1389.00,

 15:51:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4285.00,34.00,2350.00,42.00,16.00,1065.00,17.00,1030.00,1.00,1389.00,

 15:51:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2777.00,26.00,4285.00,34.00,2350.00,42.00,16.00,1065.00,17.00,1030.00,1.00,1389.00,

 15:52:01
Interval Count,41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2818.00,26.00,4285.00,34.00,2350.00,42.00,16.00,1065.00,17.00,1030.00,1.00,1389.00,

 15:52:31
Interval Count,238.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3056.00,26.00,4285.00,38.00,2350.00,42.00,16.00,1065.00,17.00,1030.00,1.00,1389.00,

 15:53:01
Interval Count,31.00,0.00,82.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3087.00,26.00,4367.00,38.00,2350.00,42.00,16.00,1065.00,17.00,1030.00,1.00,1389.00,

 15:53:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3087.00,26.00,4367.00,38.00,2350.00,42.00,16.00,1065.00,17.00,1030.00,1.00,1389.00,

 15:54:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3087.00,26.00,4367.00,38.00,2350.00,42.00,16.00,1065.00,17.00,1030.00,1.00,1389.00,

 15:54:31
Interval Count,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3087.00,26.00,4467.00,38.00,2350.00,42.00,16.00,1065.00,17.00,1030.00,1.00,1389.00,

 15:55:01
Interval Count,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3087.00,26.00,4472.00,38.00,2350.00,42.00,16.00,1065.00,17.00,1030.00,1.00,1389.00,

 15:55:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3087.00,26.00,4472.00,38.00,2350.00,42.00,16.00,1065.00,17.00,1030.00,1.00,1389.00,

 15:56:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3087.00,26.00,4472.00,38.00,2350.00,42.00,16.00,1065.00,17.00,1030.00,1.00,1389.00,

 15:56:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,77.00,0.00,0.00,
Total Counts,3087.00,26.00,4472.00,38.00,2350.00,42.00,16.00,1084.00,17.00,1107.00,1.00,1389.00,

