,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W3
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/7/2018 14:32:55
,     Stop Time: ~1/7/2018 15:32:55


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,26.00,0.00,86.00,0.00,40.00,0.00,0.00,7.00,0.00,58.00,0.00,0.00,
Total Counts,1654.00,11.00,1324.00,2.00,713.00,50.00,26.00,585.00,31.00,800.00,9.00,923.00,

 14:44:26
Interval Count,0.00,0.00,237.00,0.00,12.00,0.00,0.00,24.00,8.00,75.00,0.00,0.00,
Total Counts,1654.00,11.00,1561.00,2.00,725.00,50.00,26.00,609.00,39.00,875.00,9.00,923.00,

 14:44:56
Interval Count,81.00,0.00,62.00,0.00,70.00,0.00,4.00,5.00,0.00,0.00,0.00,0.00,
Total Counts,1735.00,11.00,1623.00,2.00,795.00,50.00,30.00,614.00,39.00,875.00,9.00,923.00,

 14:45:26
Interval Count,21.00,0.00,0.00,0.00,7.00,0.00,0.00,92.00,0.00,31.00,0.00,0.00,
Total Counts,1756.00,11.00,1623.00,2.00,802.00,50.00,30.00,706.00,39.00,906.00,9.00,923.00,

 14:45:56
Interval Count,0.00,0.00,0.00,0.00,35.00,0.00,4.00,31.00,0.00,0.00,0.00,0.00,
Total Counts,1756.00,11.00,1623.00,2.00,837.00,50.00,34.00,737.00,39.00,906.00,9.00,923.00,

 14:46:26
Interval Count,0.00,0.00,0.00,0.00,8.00,0.00,0.00,20.00,1.00,5.00,0.00,4.00,
Total Counts,1756.00,11.00,1623.00,2.00,845.00,50.00,34.00,757.00,40.00,911.00,9.00,927.00,

 14:46:56
Interval Count,0.00,0.00,0.00,4.00,0.00,12.00,0.00,68.00,0.00,0.00,0.00,0.00,
Total Counts,1756.00,11.00,1623.00,6.00,845.00,62.00,34.00,825.00,40.00,911.00,9.00,927.00,

 14:47:26
Interval Count,0.00,0.00,82.00,0.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,159.00,
Total Counts,1756.00,11.00,1705.00,6.00,845.00,86.00,34.00,825.00,40.00,911.00,9.00,1086.00,

 14:47:56
Interval Count,0.00,0.00,140.00,0.00,98.00,0.00,0.00,62.00,0.00,3.00,17.00,0.00,
Total Counts,1756.00,11.00,1845.00,6.00,943.00,86.00,34.00,887.00,40.00,914.00,26.00,1086.00,

 14:48:26
Interval Count,0.00,0.00,122.00,0.00,16.00,0.00,0.00,0.00,0.00,6.00,152.00,0.00,
Total Counts,1756.00,11.00,1967.00,6.00,959.00,86.00,34.00,887.00,40.00,920.00,178.00,1086.00,

 14:48:56
Interval Count,0.00,0.00,75.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1756.00,11.00,2042.00,7.00,959.00,86.00,34.00,887.00,40.00,920.00,178.00,1086.00,

 14:49:26
Interval Count,0.00,0.00,8.00,0.00,51.00,0.00,0.00,64.00,0.00,0.00,0.00,114.00,
Total Counts,1756.00,11.00,2050.00,7.00,1010.00,86.00,34.00,951.00,40.00,920.00,178.00,1200.00,

 14:49:56
Interval Count,0.00,0.00,112.00,0.00,143.00,0.00,0.00,59.00,0.00,0.00,0.00,60.00,
Total Counts,1756.00,11.00,2162.00,7.00,1153.00,86.00,34.00,1010.00,40.00,920.00,178.00,1260.00,

 14:50:26
Interval Count,0.00,0.00,0.00,0.00,0.00,34.00,0.00,48.00,0.00,0.00,0.00,0.00,
Total Counts,1756.00,11.00,2162.00,7.00,1153.00,120.00,34.00,1058.00,40.00,920.00,178.00,1260.00,

 14:50:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,1756.00,11.00,2162.00,7.00,1153.00,120.00,34.00,1058.00,40.00,920.00,179.00,1260.00,

 14:51:26
Interval Count,0.00,0.00,0.00,0.00,25.00,0.00,3.00,31.00,0.00,0.00,0.00,0.00,
Total Counts,1756.00,11.00,2162.00,7.00,1178.00,120.00,37.00,1089.00,40.00,920.00,179.00,1260.00,

 14:51:56
Interval Count,24.00,0.00,84.00,0.00,64.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,
Total Counts,1780.00,11.00,2246.00,7.00,1242.00,120.00,37.00,1106.00,40.00,920.00,179.00,1260.00,

 14:52:26
Interval Count,241.00,0.00,109.00,0.00,29.00,8.00,0.00,0.00,0.00,69.00,0.00,0.00,
Total Counts,2021.00,11.00,2355.00,7.00,1271.00,128.00,37.00,1106.00,40.00,989.00,179.00,1260.00,

 14:52:56
Interval Count,240.00,0.00,149.00,0.00,96.00,0.00,0.00,62.00,0.00,0.00,0.00,0.00,
Total Counts,2261.00,11.00,2504.00,7.00,1367.00,128.00,37.00,1168.00,40.00,989.00,179.00,1260.00,

 14:53:26
Interval Count,240.00,0.00,0.00,0.00,0.00,0.00,1.00,34.00,0.00,0.00,0.00,0.00,
Total Counts,2501.00,11.00,2504.00,7.00,1367.00,128.00,38.00,1202.00,40.00,989.00,179.00,1260.00,

 14:53:56
Interval Count,6.00,1.00,0.00,0.00,0.00,0.00,0.00,55.00,0.00,0.00,0.00,0.00,
Total Counts,2507.00,12.00,2504.00,7.00,1367.00,128.00,38.00,1257.00,40.00,989.00,179.00,1260.00,

 14:54:26
Interval Count,0.00,1.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2507.00,13.00,2504.00,7.00,1390.00,128.00,38.00,1257.00,40.00,989.00,179.00,1260.00,

 14:54:56
Interval Count,0.00,0.00,2.00,0.00,21.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,
Total Counts,2507.00,13.00,2506.00,7.00,1411.00,128.00,38.00,1287.00,40.00,989.00,179.00,1260.00,

 14:55:26
Interval Count,0.00,0.00,0.00,13.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,
Total Counts,2507.00,13.00,2506.00,20.00,1411.00,128.00,38.00,1309.00,40.00,989.00,179.00,1260.00,

 14:55:56
Interval Count,65.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2572.00,13.00,2506.00,21.00,1411.00,128.00,38.00,1309.00,40.00,989.00,179.00,1260.00,

 14:56:26
Interval Count,241.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,
Total Counts,2813.00,13.00,2506.00,21.00,1411.00,128.00,38.00,1314.00,40.00,989.00,179.00,1260.00,

 14:56:56
Interval Count,115.00,0.00,0.00,0.00,0.00,0.00,0.00,77.00,0.00,0.00,0.00,0.00,
Total Counts,2928.00,13.00,2506.00,21.00,1411.00,128.00,38.00,1391.00,40.00,989.00,179.00,1260.00,

 14:57:26
Interval Count,0.00,0.00,0.00,0.00,26.00,0.00,0.00,69.00,0.00,0.00,0.00,0.00,
Total Counts,2928.00,13.00,2506.00,21.00,1437.00,128.00,38.00,1460.00,40.00,989.00,179.00,1260.00,

 14:57:56
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,
Total Counts,2928.00,14.00,2506.00,21.00,1437.00,128.00,38.00,1475.00,40.00,989.00,179.00,1260.00,

 14:58:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.00,0.00,0.00,0.00,
Total Counts,2928.00,14.00,2506.00,21.00,1437.00,128.00,38.00,1512.00,40.00,989.00,179.00,1260.00,

 14:58:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,2.00,2.00,0.00,0.00,
Total Counts,2928.00,14.00,2506.00,21.00,1437.00,128.00,38.00,1529.00,42.00,991.00,179.00,1260.00,

 14:59:26
Interval Count,0.00,0.00,149.00,0.00,0.00,0.00,1.00,25.00,0.00,0.00,0.00,0.00,
Total Counts,2928.00,14.00,2655.00,21.00,1437.00,128.00,39.00,1554.00,42.00,991.00,179.00,1260.00,

 14:59:56
Interval Count,0.00,0.00,228.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2928.00,14.00,2883.00,21.00,1437.00,128.00,39.00,1554.00,42.00,991.00,179.00,1260.00,

 15:00:26
Interval Count,0.00,0.00,169.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2928.00,14.00,3052.00,21.00,1437.00,128.00,39.00,1554.00,42.00,991.00,179.00,1260.00,

 15:00:56
Interval Count,0.00,1.00,120.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,
Total Counts,2928.00,15.00,3172.00,21.00,1437.00,128.00,39.00,1580.00,42.00,991.00,179.00,1260.00,

 15:01:26
Interval Count,106.00,0.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3034.00,15.00,3233.00,21.00,1437.00,128.00,39.00,1580.00,42.00,991.00,179.00,1260.00,

 15:01:56
Interval Count,66.00,0.00,88.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,3321.00,21.00,1437.00,128.00,39.00,1604.00,42.00,991.00,179.00,1260.00,

 15:02:26
Interval Count,0.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,3324.00,21.00,1440.00,128.00,39.00,1604.00,42.00,991.00,179.00,1260.00,

 15:02:56
Interval Count,0.00,0.00,0.00,0.00,148.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,3324.00,21.00,1588.00,128.00,39.00,1604.00,42.00,991.00,179.00,1260.00,

 15:03:26
Interval Count,0.00,0.00,22.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,3346.00,21.00,1678.00,128.00,39.00,1604.00,42.00,991.00,179.00,1260.00,

 15:03:56
Interval Count,0.00,0.00,161.00,0.00,0.00,0.00,68.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,3507.00,21.00,1678.00,128.00,107.00,1604.00,42.00,991.00,179.00,1260.00,

 15:04:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,3507.00,21.00,1678.00,128.00,107.00,1604.00,42.00,991.00,179.00,1260.00,

 15:04:56
Interval Count,0.00,0.00,2.00,0.00,47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,3509.00,21.00,1725.00,128.00,107.00,1604.00,42.00,991.00,179.00,1260.00,

 15:05:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,3509.00,21.00,1725.00,128.00,107.00,1604.00,42.00,991.00,179.00,1260.00,

 15:05:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,3509.00,21.00,1725.00,128.00,107.00,1604.00,42.00,991.00,179.00,1260.00,

 15:06:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,3509.00,21.00,1725.00,128.00,107.00,1604.00,42.00,991.00,179.00,1260.00,

 15:06:56
Interval Count,0.00,0.00,0.00,0.00,8.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,3509.00,21.00,1733.00,128.00,107.00,1609.00,42.00,991.00,179.00,1260.00,

 15:07:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,3509.00,21.00,1733.00,128.00,107.00,1609.00,42.00,991.00,179.00,1260.00,

 15:07:56
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,3509.00,22.00,1733.00,128.00,107.00,1609.00,42.00,991.00,179.00,1260.00,

 15:08:26
Interval Count,0.00,0.00,78.00,0.00,121.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,3587.00,22.00,1854.00,128.00,107.00,1609.00,42.00,991.00,179.00,1260.00,

 15:08:56
Interval Count,0.00,0.00,214.00,0.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,3801.00,22.00,1891.00,128.00,107.00,1609.00,42.00,991.00,179.00,1260.00,

 15:09:26
Interval Count,0.00,0.00,182.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,3983.00,22.00,1891.00,128.00,107.00,1613.00,42.00,991.00,179.00,1260.00,

 15:09:56
Interval Count,0.00,0.00,167.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,4150.00,22.00,1900.00,128.00,107.00,1613.00,42.00,991.00,179.00,1260.00,

 15:10:27
Interval Count,0.00,0.00,24.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,4174.00,22.00,1901.00,128.00,107.00,1613.00,42.00,991.00,179.00,1260.00,

 15:10:56
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,4174.00,22.00,1901.00,128.00,107.00,1613.00,42.00,991.00,179.00,1260.00,

 15:11:26
Interval Count,0.00,0.00,124.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,4298.00,22.00,1901.00,128.00,107.00,1613.00,42.00,991.00,179.00,1260.00,

 15:11:57
Interval Count,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,4300.00,22.00,1901.00,128.00,107.00,1613.00,42.00,991.00,179.00,1260.00,

 15:12:27
Interval Count,0.00,0.00,4.00,0.00,6.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,4304.00,22.00,1907.00,128.00,107.00,1628.00,42.00,991.00,179.00,1260.00,

 15:12:57
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,4304.00,22.00,1907.00,129.00,107.00,1632.00,42.00,991.00,179.00,1260.00,

 15:13:27
Interval Count,0.00,0.00,66.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00,
Total Counts,3100.00,15.00,4370.00,22.00,1907.00,129.00,107.00,1655.00,42.00,991.00,179.00,1260.00,

 15:13:57
Interval Count,40.00,0.00,220.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3140.00,15.00,4590.00,22.00,1907.00,129.00,107.00,1655.00,42.00,991.00,179.00,1260.00,

 15:14:27
Interval Count,157.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3297.00,15.00,4590.00,22.00,1907.00,129.00,107.00,1655.00,42.00,991.00,179.00,1260.00,

 15:14:57
Interval Count,73.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3370.00,15.00,4590.00,23.00,1907.00,129.00,107.00,1655.00,42.00,991.00,179.00,1260.00,

 15:15:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,3370.00,15.00,4590.00,23.00,1907.00,129.00,109.00,1657.00,42.00,991.00,179.00,1260.00,

 15:15:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,
Total Counts,3370.00,15.00,4590.00,23.00,1907.00,129.00,109.00,1660.00,42.00,991.00,179.00,1260.00,

 15:16:27
Interval Count,1.00,0.00,115.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3371.00,15.00,4705.00,23.00,1907.00,129.00,109.00,1660.00,42.00,991.00,179.00,1260.00,

 15:16:57
Interval Count,0.00,0.00,115.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3371.00,15.00,4820.00,23.00,1907.00,129.00,109.00,1660.00,42.00,991.00,179.00,1260.00,

 15:17:27
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3371.00,15.00,4821.00,23.00,1907.00,129.00,109.00,1660.00,42.00,991.00,179.00,1260.00,

 15:17:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3371.00,15.00,4821.00,23.00,1907.00,129.00,109.00,1660.00,42.00,991.00,179.00,1260.00,

 15:18:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3371.00,15.00,4821.00,23.00,1907.00,129.00,109.00,1660.00,42.00,991.00,179.00,1260.00,

 15:18:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3371.00,15.00,4821.00,23.00,1907.00,129.00,109.00,1660.00,42.00,991.00,179.00,1260.00,

 15:19:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3371.00,15.00,4821.00,23.00,1907.00,129.00,109.00,1660.00,42.00,991.00,179.00,1260.00,

 15:19:57
Interval Count,0.00,0.00,0.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3371.00,15.00,4821.00,84.00,1907.00,129.00,109.00,1660.00,42.00,991.00,179.00,1260.00,

 15:20:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3371.00,15.00,4821.00,84.00,1907.00,129.00,109.00,1660.00,42.00,991.00,179.00,1260.00,

 15:20:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3371.00,15.00,4821.00,84.00,1907.00,129.00,109.00,1660.00,42.00,991.00,179.00,1260.00,

 15:21:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3371.00,15.00,4821.00,84.00,1907.00,129.00,109.00,1660.00,42.00,991.00,179.00,1260.00,

 15:21:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,
Total Counts,3371.00,15.00,4821.00,84.00,1907.00,129.00,109.00,1664.00,42.00,991.00,179.00,1260.00,

 15:22:27
Interval Count,0.00,0.00,81.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3371.00,15.00,4902.00,84.00,1907.00,129.00,109.00,1664.00,42.00,991.00,179.00,1260.00,

 15:22:57
Interval Count,226.00,0.00,169.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3597.00,15.00,5071.00,84.00,1907.00,129.00,109.00,1664.00,42.00,991.00,179.00,1260.00,

 15:23:27
Interval Count,20.00,0.00,94.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3617.00,15.00,5165.00,84.00,1907.00,129.00,109.00,1664.00,42.00,991.00,179.00,1260.00,

 15:23:57
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3617.00,15.00,5165.00,85.00,1907.00,129.00,109.00,1664.00,42.00,991.00,179.00,1260.00,

 15:24:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3617.00,15.00,5165.00,85.00,1907.00,129.00,109.00,1664.00,42.00,991.00,179.00,1260.00,

 15:24:57
Interval Count,0.00,0.00,121.00,0.00,177.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3617.00,15.00,5286.00,85.00,2084.00,129.00,109.00,1664.00,42.00,991.00,179.00,1260.00,

 15:25:27
Interval Count,0.00,0.00,144.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3617.00,15.00,5430.00,85.00,2091.00,129.00,109.00,1664.00,42.00,991.00,179.00,1260.00,

 15:25:57
Interval Count,0.00,0.00,0.00,0.00,30.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3617.00,15.00,5430.00,85.00,2121.00,131.00,109.00,1664.00,42.00,991.00,179.00,1260.00,

 15:26:27
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3617.00,15.00,5430.00,85.00,2121.00,131.00,109.00,1664.00,42.00,991.00,179.00,1260.00,

 15:26:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3617.00,15.00,5430.00,85.00,2121.00,131.00,109.00,1664.00,42.00,991.00,179.00,1260.00,

 15:27:27
