,Activity Wheel Software from Lafayette Instrument Company.,,,,,,,,,,,
,Version 10.2.2966.20953,,,,,,,,,,,
,Experiment Setup:,,,,,,,,,,,
,Connected Hardware:,,,,,,,,,,,
,,USB Interface REV 1 [1],,,,,,,,,,
,     Experiment Name: SaccharinPrefG2W2,,,,,,,,,,,
,     Experiment Length: 1 Hour,,,,,,,,,,,
,     Download Interval(Active Cycle): 30 Seconds,,,,,,,,,,,
,     Date Format: M/d/yyyy,,,,,,,,,,,
,     Time Format: H:mm:ss,,,,,,,,,,,
,     Start Time: 10/22/2017 12:27:23,,,,,,,,,,,
,     Stop Time: ~10/22/2017 13:27:23,,,,,,,,,,,


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12
Counter/Animal ID, Ri7_H, Ri7_S, Ri8_H, Ri8_S, Vi8_H, Vi8_S, Vi7_H, Vi7_S, Di5_H, Di5_S, Di6_H, Di6_S
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat


Total Counts,20,2241,64,3660,71,1520,95,2026,34,1023,54,2822

 13:01:25,,,,,,,,,,,,
Interval Count,0,0,0,46,0,0,0,98,2,27,0,18
Total Counts,20,2241,64,3706,71,1520,95,2124,36,1050,54,2840

 13:01:55,,,,,,,,,,,,
Interval Count,1,29,0,34,144,0,0,0,0,0,0,0
Total Counts,21,2270,64,3740,215,1520,95,2124,36,1050,54,2840

 13:02:25,,,,,,,,,,,,
Interval Count,0,33,0,0,25,0,0,0,0,0,0,5
Total Counts,21,2303,64,3740,240,1520,95,2124,36,1050,54,2845

 13:02:55,,,,,,,,,,,,
Interval Count,0,16,0,0,0,0,0,0,0,0,0,0
Total Counts,21,2319,64,3740,240,1520,95,2124,36,1050,54,2845

 13:03:25,,,,,,,,,,,,
Interval Count,0,5,0,0,0,0,0,0,0,9,0,0
Total Counts,21,2324,64,3740,240,1520,95,2124,36,1059,54,2845

 13:03:55,,,,,,,,,,,,
Interval Count,0,49,0,50,0,0,0,0,0,9,0,0
Total Counts,21,2373,64,3790,240,1520,95,2124,36,1068,54,2845

 13:04:25,,,,,,,,,,,,
Interval Count,0,12,0,208,0,0,0,0,0,0,0,0
Total Counts,21,2385,64,3998,240,1520,95,2124,36,1068,54,2845

 13:04:55,,,,,,,,,,,,
Interval Count,0,40,0,0,0,0,0,4,0,15,0,0
Total Counts,21,2425,64,3998,240,1520,95,2128,36,1083,54,2845

 13:05:25,,,,,,,,,,,,
Interval Count,0,20,0,47,0,3,0,0,0,106,0,0
Total Counts,21,2445,64,4045,240,1523,95,2128,36,1189,54,2845

 13:05:55,,,,,,,,,,,,
Interval Count,0,7,0,32,0,0,1,0,0,13,0,0
Total Counts,21,2452,64,4077,240,1523,96,2128,36,1202,54,2845

 13:06:25,,,,,,,,,,,,
Interval Count,0,0,0,0,0,97,0,0,0,0,0,0
Total Counts,21,2452,64,4077,240,1620,96,2128,36,1202,54,2845

 13:06:55,,,,,,,,,,,,
Interval Count,0,15,0,0,0,0,0,0,0,0,0,0
Total Counts,21,2467,64,4077,240,1620,96,2128,36,1202,54,2845

 13:07:25,,,,,,,,,,,,
Interval Count,0,19,90,0,0,0,0,0,0,0,0,104
Total Counts,21,2486,154,4077,240,1620,96,2128,36,1202,54,2949

 13:07:55,,,,,,,,,,,,
Interval Count,0,26,110,0,0,0,0,0,0,5,0,2
Total Counts,21,2512,264,4077,240,1620,96,2128,36,1207,54,2951

 13:08:25,,,,,,,,,,,,
Interval Count,0,14,0,0,0,0,0,0,0,0,0,0
Total Counts,21,2526,264,4077,240,1620,96,2128,36,1207,54,2951

 13:08:55,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,64
Total Counts,21,2526,264,4077,240,1620,96,2128,36,1207,54,3015

 13:09:25,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,54,0,90
Total Counts,21,2526,264,4077,240,1620,96,2128,36,1261,54,3105

 13:09:55,,,,,,,,,,,,
Interval Count,0,7,1,0,0,0,0,0,0,0,0,26
Total Counts,21,2533,265,4077,240,1620,96,2128,36,1261,54,3131

 13:10:25,,,,,,,,,,,,
Interval Count,0,19,0,0,0,0,0,3,0,0,0,80
Total Counts,21,2552,265,4077,240,1620,96,2131,36,1261,54,3211

 13:10:55,,,,,,,,,,,,
Interval Count,0,0,0,48,0,0,0,0,0,0,0,0
Total Counts,21,2552,265,4125,240,1620,96,2131,36,1261,54,3211

 13:11:25,,,,,,,,,,,,
Interval Count,1,0,0,0,0,0,0,0,0,0,1,0
Total Counts,22,2552,265,4125,240,1620,96,2131,36,1261,55,3211

 13:11:55,,,,,,,,,,,,
Interval Count,0,16,0,0,0,0,0,0,0,11,0,0
Total Counts,22,2568,265,4125,240,1620,96,2131,36,1272,55,3211

 13:12:25,,,,,,,,,,,,
Interval Count,0,29,0,0,0,0,0,0,0,0,0,5
Total Counts,22,2597,265,4125,240,1620,96,2131,36,1272,55,3216

 13:12:55,,,,,,,,,,,,
Interval Count,5,19,0,0,0,0,0,0,0,5,0,100
Total Counts,27,2616,265,4125,240,1620,96,2131,36,1277,55,3316

 13:13:25,,,,,,,,,,,,
Interval Count,1,38,0,0,0,0,0,0,0,0,0,0
Total Counts,28,2654,265,4125,240,1620,96,2131,36,1277,55,3316

 13:13:55,,,,,,,,,,,,
Interval Count,0,14,1,0,0,0,0,0,0,1,0,0
Total Counts,28,2668,266,4125,240,1620,96,2131,36,1278,55,3316

 13:14:25,,,,,,,,,,,,
Interval Count,0,9,0,98,0,0,0,0,0,0,76,72
Total Counts,28,2677,266,4223,240,1620,96,2131,36,1278,131,3388

 13:14:55,,,,,,,,,,,,
Interval Count,2,13,0,55,0,0,0,0,0,0,0,0
Total Counts,30,2690,266,4278,240,1620,96,2131,36,1278,131,3388

 13:15:25,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,12,15,0,0,0,0
Total Counts,30,2690,266,4278,240,1620,108,2146,36,1278,131,3388

 13:15:55,,,,,,,,,,,,
Interval Count,0,35,0,0,0,0,0,7,0,1,0,81
Total Counts,30,2725,266,4278,240,1620,108,2153,36,1279,131,3469

 13:16:25,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,30,2725,266,4278,240,1620,108,2153,36,1279,131,3469

 13:16:55,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,30,2725,266,4278,240,1620,108,2153,36,1279,131,3469

 13:17:25,,,,,,,,,,,,
Interval Count,0,33,122,0,0,0,20,0,0,0,0,45
Total Counts,30,2758,388,4278,240,1620,128,2153,36,1279,131,3514

 13:17:55,,,,,,,,,,,,
Interval Count,0,20,0,0,0,0,0,0,0,0,0,42
Total Counts,30,2778,388,4278,240,1620,128,2153,36,1279,131,3556

 13:18:25,,,,,,,,,,,,
Interval Count,0,34,172,0,0,0,0,0,0,0,0,0
Total Counts,30,2812,560,4278,240,1620,128,2153,36,1279,131,3556

 13:18:55,,,,,,,,,,,,
Interval Count,0,41,240,0,0,0,0,0,0,0,0,34
Total Counts,30,2853,800,4278,240,1620,128,2153,36,1279,131,3590

 13:19:25,,,,,,,,,,,,
