,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W3
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/22/2017 13:50:33
,     Stop Time: ~10/22/2017 14:50:33


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Counter/Animal ID, Ri9_H, Ri9_S, Ri10_H, Ri10_S, Vi9_H, Vi9_S, Vi10_H, Vi10_S, Di7_H, Di7_S, Di8_H, Di8_S,
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,


Interval Count,0.00,2.00,40.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,42.00,6541.00,314.00,3749.00,84.00,2264.00,268.00,1906.00,16.00,1081.00,7.00,6511.00,

 14:41:04
Interval Count,0.00,0.00,4.00,16.00,1.00,156.00,0.00,0.00,0.00,0.00,36.00,28.00,
Total Counts,42.00,6541.00,318.00,3765.00,85.00,2420.00,268.00,1906.00,16.00,1081.00,43.00,6539.00,

 14:41:34
Interval Count,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,120.00,
Total Counts,42.00,6541.00,318.00,3765.00,85.00,2428.00,268.00,1906.00,16.00,1081.00,43.00,6659.00,

 14:42:04
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,73.00,
Total Counts,42.00,6541.00,318.00,3765.00,85.00,2429.00,268.00,1906.00,16.00,1081.00,43.00,6732.00,

 14:42:34
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,42.00,6541.00,318.00,3765.00,85.00,2429.00,268.00,1906.00,16.00,1081.00,43.00,6732.00,

 14:43:04
Interval Count,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,42.00,6541.00,318.00,3779.00,85.00,2429.00,268.00,1906.00,16.00,1081.00,43.00,6732.00,

 14:43:34
Interval Count,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,42.00,6541.00,318.00,3784.00,85.00,2429.00,268.00,1906.00,16.00,1081.00,43.00,6732.00,

 14:44:04
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,42.00,6541.00,318.00,3784.00,85.00,2429.00,268.00,1906.00,16.00,1081.00,43.00,6732.00,

 14:44:34
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,66.00,
Total Counts,42.00,6541.00,319.00,3784.00,85.00,2429.00,268.00,1906.00,16.00,1081.00,45.00,6798.00,

 14:45:04
Interval Count,0.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,42.00,6549.00,319.00,3785.00,85.00,2429.00,268.00,1906.00,16.00,1081.00,45.00,6798.00,

 14:45:34
Interval Count,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,42.00,6549.00,319.00,3801.00,85.00,2429.00,268.00,1906.00,16.00,1081.00,45.00,6798.00,

 14:46:05
Interval Count,1.00,0.00,32.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,43.00,6549.00,351.00,3809.00,85.00,2429.00,268.00,1906.00,16.00,1081.00,45.00,6798.00,

 14:46:34
Interval Count,0.00,0.00,4.00,32.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,43.00,6549.00,355.00,3841.00,107.00,2429.00,268.00,1906.00,16.00,1081.00,45.00,6798.00,

 14:47:04
Interval Count,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,43.00,6549.00,357.00,3842.00,107.00,2429.00,268.00,1906.00,16.00,1081.00,45.00,6798.00,

 14:47:34
Interval Count,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,43.00,6549.00,377.00,3842.00,107.00,2429.00,268.00,1906.00,16.00,1081.00,45.00,6798.00,

 14:48:05
Interval Count,0.00,0.00,0.00,2.00,0.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,43.00,6549.00,377.00,3844.00,107.00,2466.00,268.00,1906.00,16.00,1081.00,45.00,6798.00,

 14:48:34
Interval Count,0.00,0.00,0.00,0.00,0.00,171.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,43.00,6549.00,377.00,3844.00,107.00,2637.00,268.00,1906.00,16.00,1081.00,45.00,6798.00,

 14:49:04
Interval Count,0.00,0.00,0.00,12.00,0.00,112.00,0.00,0.00,0.00,0.00,1.00,1.00,
Total Counts,43.00,6549.00,377.00,3856.00,107.00,2749.00,268.00,1906.00,16.00,1081.00,46.00,6799.00,

 14:49:34
Interval Count,0.00,0.00,0.00,3.00,0.00,55.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,43.00,6549.00,377.00,3859.00,107.00,2804.00,268.00,1906.00,16.00,1081.00,46.00,6799.00,

 14:50:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,43.00,6549.00,377.00,3859.00,107.00,2804.00,268.00,1906.00,16.00,1081.00,46.00,6799.00,

 14:50:32
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,43.00,6549.00,377.00,3859.00,107.00,2804.00,268.00,1906.00,16.00,1081.00,46.00,6799.00,
