,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W3
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/15/2017 14:40:06
,     Stop Time: ~10/15/2017 15:40:06


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,0.00,3.00,0.00,27.00,0.00,22.00,0.00,3.00,0.00,0.00,1.00,1.00,
Total Counts,89.00,415.00,21.00,32.00,3.00,29.00,22.00,19.00,37.00,5.00,18.00,5.00,

 14:43:37
Interval Count,0.00,1.00,4.00,0.00,47.00,0.00,27.00,3.00,3.00,0.00,0.00,0.00,
Total Counts,89.00,416.00,25.00,32.00,50.00,29.00,49.00,22.00,40.00,5.00,18.00,5.00,

 14:44:07
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,90.00,0.00,0.00,
Total Counts,89.00,416.00,25.00,33.00,50.00,29.00,51.00,22.00,40.00,95.00,18.00,5.00,

 14:44:37
Interval Count,3.00,12.00,1.00,6.00,1.00,0.00,3.00,0.00,6.00,0.00,13.00,1.00,
Total Counts,92.00,428.00,26.00,39.00,51.00,29.00,54.00,22.00,46.00,95.00,31.00,6.00,

 14:45:07
Interval Count,0.00,0.00,0.00,1.00,0.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,92.00,428.00,26.00,40.00,51.00,38.00,55.00,22.00,46.00,95.00,31.00,6.00,

 14:45:37
Interval Count,0.00,1.00,0.00,2.00,1.00,0.00,35.00,0.00,0.00,0.00,0.00,10.00,
Total Counts,92.00,429.00,26.00,42.00,52.00,38.00,90.00,22.00,46.00,95.00,31.00,16.00,

 14:46:07
Interval Count,25.00,113.00,0.00,0.00,0.00,1.00,0.00,1.00,33.00,0.00,1.00,0.00,
Total Counts,117.00,542.00,26.00,42.00,52.00,39.00,90.00,23.00,79.00,95.00,32.00,16.00,

 14:46:37
Interval Count,0.00,0.00,1.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,117.00,542.00,27.00,42.00,52.00,47.00,90.00,23.00,79.00,95.00,32.00,17.00,

 14:47:07
Interval Count,0.00,168.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,1.00,
Total Counts,117.00,710.00,27.00,42.00,53.00,48.00,90.00,23.00,79.00,95.00,34.00,18.00,

 14:47:37
Interval Count,0.00,182.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,117.00,892.00,27.00,42.00,53.00,48.00,90.00,23.00,79.00,95.00,34.00,18.00,

 14:48:07
Interval Count,0.00,0.00,15.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,117.00,892.00,42.00,43.00,53.00,48.00,90.00,23.00,79.00,96.00,34.00,18.00,

 14:48:37
Interval Count,0.00,0.00,0.00,0.00,21.00,1.00,1.00,0.00,0.00,0.00,0.00,45.00,
Total Counts,117.00,892.00,42.00,43.00,74.00,49.00,91.00,23.00,79.00,96.00,34.00,63.00,

 14:49:07
Interval Count,6.00,2.00,3.00,0.00,0.00,2.00,0.00,19.00,1.00,0.00,0.00,132.00,
Total Counts,123.00,894.00,45.00,43.00,74.00,51.00,91.00,42.00,80.00,96.00,34.00,195.00,

 14:49:37
Interval Count,47.00,150.00,0.00,0.00,0.00,33.00,0.00,158.00,0.00,0.00,22.00,0.00,
Total Counts,170.00,1044.00,45.00,43.00,74.00,84.00,91.00,200.00,80.00,96.00,56.00,195.00,

 14:50:07
Interval Count,16.00,3.00,0.00,0.00,12.00,0.00,0.00,142.00,1.00,0.00,4.00,24.00,
Total Counts,186.00,1047.00,45.00,43.00,86.00,84.00,91.00,342.00,81.00,96.00,60.00,219.00,

 14:50:37
Interval Count,0.00,137.00,2.00,0.00,0.00,2.00,0.00,81.00,0.00,0.00,0.00,0.00,
Total Counts,186.00,1184.00,47.00,43.00,86.00,86.00,91.00,423.00,81.00,96.00,60.00,219.00,

 14:51:07
Interval Count,0.00,143.00,0.00,11.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,186.00,1327.00,47.00,54.00,86.00,88.00,91.00,423.00,81.00,96.00,60.00,219.00,

 14:51:37
Interval Count,0.00,95.00,0.00,0.00,1.00,2.00,1.00,4.00,0.00,2.00,0.00,0.00,
Total Counts,186.00,1422.00,47.00,54.00,87.00,90.00,92.00,427.00,81.00,98.00,60.00,219.00,

 14:52:07
Interval Count,1.00,54.00,1.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,
Total Counts,187.00,1476.00,48.00,54.00,87.00,91.00,92.00,431.00,81.00,98.00,60.00,219.00,

 14:52:37
Interval Count,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134.00,1.00,1.00,
Total Counts,187.00,1481.00,48.00,54.00,87.00,91.00,92.00,431.00,81.00,232.00,61.00,220.00,

 14:53:07
Interval Count,0.00,6.00,0.00,0.00,0.00,0.00,7.00,66.00,0.00,169.00,0.00,0.00,
Total Counts,187.00,1487.00,48.00,54.00,87.00,91.00,99.00,497.00,81.00,401.00,61.00,220.00,

 14:53:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,90.00,0.00,92.00,
Total Counts,187.00,1487.00,48.00,54.00,87.00,91.00,108.00,497.00,81.00,491.00,61.00,312.00,

 14:54:07
Interval Count,0.00,0.00,27.00,0.00,2.00,1.00,2.00,1.00,1.00,61.00,11.00,6.00,
Total Counts,187.00,1487.00,75.00,54.00,89.00,92.00,110.00,498.00,82.00,552.00,72.00,318.00,

 14:54:37
Interval Count,24.00,9.00,11.00,0.00,0.00,0.00,1.00,0.00,18.00,0.00,0.00,0.00,
Total Counts,211.00,1496.00,86.00,54.00,89.00,92.00,111.00,498.00,100.00,552.00,72.00,318.00,

 14:55:07
Interval Count,0.00,34.00,13.00,0.00,0.00,0.00,0.00,79.00,0.00,0.00,0.00,0.00,
Total Counts,211.00,1530.00,99.00,54.00,89.00,92.00,111.00,577.00,100.00,552.00,72.00,318.00,

 14:55:37
Interval Count,0.00,59.00,0.00,0.00,0.00,0.00,4.00,19.00,0.00,0.00,0.00,4.00,
Total Counts,211.00,1589.00,99.00,54.00,89.00,92.00,115.00,596.00,100.00,552.00,72.00,322.00,

 14:56:07
Interval Count,1.00,5.00,0.00,0.00,0.00,71.00,0.00,0.00,0.00,0.00,0.00,50.00,
Total Counts,212.00,1594.00,99.00,54.00,89.00,163.00,115.00,596.00,100.00,552.00,72.00,372.00,

 14:56:37
Interval Count,0.00,29.00,0.00,0.00,0.00,211.00,10.00,8.00,0.00,0.00,0.00,0.00,
Total Counts,212.00,1623.00,99.00,54.00,89.00,374.00,125.00,604.00,100.00,552.00,72.00,372.00,

 14:57:07
Interval Count,0.00,2.00,3.00,0.00,0.00,217.00,0.00,22.00,0.00,0.00,0.00,2.00,
Total Counts,212.00,1625.00,102.00,54.00,89.00,591.00,125.00,626.00,100.00,552.00,72.00,374.00,

 14:57:37
Interval Count,0.00,1.00,0.00,0.00,0.00,178.00,0.00,158.00,0.00,0.00,0.00,6.00,
Total Counts,212.00,1626.00,102.00,54.00,89.00,769.00,125.00,784.00,100.00,552.00,72.00,380.00,

 14:58:07
Interval Count,0.00,0.00,0.00,0.00,0.00,104.00,1.00,85.00,0.00,145.00,0.00,82.00,
Total Counts,212.00,1626.00,102.00,54.00,89.00,873.00,126.00,869.00,100.00,697.00,72.00,462.00,

 14:58:37
Interval Count,92.00,0.00,0.00,0.00,25.00,0.00,0.00,4.00,0.00,90.00,127.00,241.00,
Total Counts,304.00,1626.00,102.00,54.00,114.00,873.00,126.00,873.00,100.00,787.00,199.00,703.00,

 14:59:07
Interval Count,0.00,1.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.00,
Total Counts,304.00,1627.00,102.00,66.00,114.00,873.00,126.00,873.00,100.00,787.00,199.00,752.00,

 14:59:37
Interval Count,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,107.00,0.00,
Total Counts,304.00,1627.00,102.00,66.00,114.00,875.00,126.00,874.00,100.00,787.00,306.00,752.00,

 15:00:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,
Total Counts,304.00,1627.00,102.00,66.00,114.00,875.00,126.00,874.00,100.00,793.00,306.00,752.00,

 15:00:37
Interval Count,0.00,0.00,11.00,0.00,0.00,21.00,0.00,0.00,1.00,1.00,0.00,0.00,
Total Counts,304.00,1627.00,113.00,66.00,114.00,896.00,126.00,874.00,101.00,794.00,306.00,752.00,

 15:01:07
Interval Count,0.00,25.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,
Total Counts,304.00,1652.00,113.00,66.00,114.00,897.00,126.00,875.00,101.00,795.00,307.00,752.00,

 15:01:37
Interval Count,0.00,128.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,88.00,32.00,0.00,
Total Counts,304.00,1780.00,115.00,66.00,114.00,897.00,126.00,875.00,101.00,883.00,339.00,752.00,

 15:02:07
Interval Count,12.00,62.00,0.00,47.00,0.00,0.00,0.00,0.00,0.00,49.00,6.00,91.00,
Total Counts,316.00,1842.00,115.00,113.00,114.00,897.00,126.00,875.00,101.00,932.00,345.00,843.00,

 15:02:37
Interval Count,0.00,75.00,7.00,37.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,63.00,
Total Counts,316.00,1917.00,122.00,150.00,114.00,897.00,131.00,875.00,101.00,932.00,345.00,906.00,

 15:03:07
Interval Count,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,
Total Counts,316.00,1919.00,122.00,150.00,114.00,897.00,132.00,875.00,103.00,932.00,345.00,906.00,

 15:03:37
Interval Count,0.00,0.00,0.00,42.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,316.00,1919.00,122.00,192.00,114.00,897.00,132.00,876.00,103.00,932.00,345.00,906.00,

 15:04:07
Interval Count,0.00,0.00,0.00,103.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,316.00,1919.00,122.00,295.00,114.00,897.00,133.00,876.00,103.00,932.00,345.00,906.00,

 15:04:37
Interval Count,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,63.00,0.00,0.00,0.00,
Total Counts,316.00,1919.00,122.00,323.00,114.00,897.00,133.00,876.00,166.00,932.00,345.00,906.00,

 15:05:07
Interval Count,1.00,22.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,317.00,1941.00,124.00,323.00,114.00,897.00,134.00,876.00,166.00,933.00,345.00,906.00,

 15:05:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,317.00,1941.00,124.00,323.00,114.00,897.00,134.00,876.00,166.00,933.00,345.00,906.00,

 15:06:07
Interval Count,0.00,5.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,317.00,1946.00,124.00,323.00,114.00,897.00,134.00,878.00,166.00,933.00,345.00,906.00,

 15:06:37
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,
Total Counts,318.00,1946.00,124.00,323.00,114.00,897.00,134.00,878.00,166.00,933.00,345.00,908.00,

 15:07:07
Interval Count,0.00,0.00,7.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,318.00,1946.00,131.00,325.00,114.00,899.00,134.00,878.00,166.00,933.00,345.00,908.00,

 15:07:37
Interval Count,0.00,0.00,2.00,7.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,318.00,1946.00,133.00,332.00,114.00,902.00,134.00,878.00,166.00,933.00,345.00,908.00,

 15:08:07
Interval Count,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,318.00,1946.00,141.00,332.00,114.00,902.00,134.00,878.00,166.00,933.00,346.00,908.00,

 15:08:37
Interval Count,0.00,3.00,0.00,38.00,0.00,0.00,0.00,1.00,0.00,0.00,117.00,0.00,
Total Counts,318.00,1949.00,141.00,370.00,114.00,902.00,134.00,879.00,166.00,933.00,463.00,908.00,

 15:09:07
Interval Count,1.00,1.00,0.00,0.00,0.00,133.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,319.00,1950.00,141.00,370.00,114.00,1035.00,134.00,879.00,166.00,933.00,463.00,908.00,

 15:09:37
Interval Count,4.00,0.00,0.00,0.00,0.00,184.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,323.00,1950.00,141.00,370.00,114.00,1219.00,134.00,879.00,166.00,933.00,463.00,908.00,

 15:10:07
Interval Count,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,
Total Counts,323.00,1950.00,141.00,370.00,133.00,1219.00,134.00,879.00,166.00,933.00,463.00,911.00,

 15:10:37
Interval Count,0.00,0.00,0.00,0.00,0.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,323.00,1950.00,141.00,370.00,133.00,1260.00,134.00,879.00,166.00,933.00,463.00,911.00,

 15:11:07
Interval Count,0.00,1.00,0.00,0.00,84.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,323.00,1951.00,141.00,370.00,217.00,1274.00,134.00,879.00,166.00,933.00,463.00,911.00,

 15:11:37
Interval Count,0.00,0.00,0.00,0.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,323.00,1951.00,141.00,370.00,287.00,1274.00,134.00,879.00,166.00,933.00,463.00,911.00,

 15:12:08
Interval Count,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,323.00,1953.00,141.00,370.00,287.00,1274.00,134.00,879.00,166.00,933.00,463.00,911.00,

 15:12:38
Interval Count,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,323.00,1953.00,141.00,375.00,287.00,1274.00,134.00,879.00,166.00,933.00,463.00,911.00,

 15:13:07
Interval Count,0.00,76.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,323.00,2029.00,144.00,375.00,287.00,1274.00,134.00,879.00,166.00,933.00,464.00,911.00,

 15:13:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,323.00,2029.00,144.00,375.00,287.00,1274.00,134.00,879.00,166.00,933.00,464.00,911.00,

 15:14:08
Interval Count,1.00,26.00,0.00,0.00,0.00,10.00,0.00,2.00,0.00,0.00,1.00,5.00,
Total Counts,324.00,2055.00,144.00,375.00,287.00,1284.00,134.00,881.00,166.00,933.00,465.00,916.00,

 15:14:38
Interval Count,1.00,45.00,0.00,0.00,0.00,147.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,325.00,2100.00,144.00,375.00,287.00,1431.00,134.00,881.00,166.00,933.00,465.00,916.00,

 15:15:07
Interval Count,1.00,3.00,0.00,97.00,2.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2103.00,144.00,472.00,289.00,1466.00,134.00,881.00,166.00,933.00,465.00,916.00,

 15:15:37
Interval Count,0.00,3.00,0.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2106.00,144.00,548.00,289.00,1466.00,134.00,881.00,166.00,933.00,465.00,916.00,

 15:16:08
Interval Count,0.00,0.00,0.00,15.00,1.00,0.00,0.00,0.00,0.00,48.00,0.00,0.00,
Total Counts,326.00,2106.00,144.00,563.00,290.00,1466.00,134.00,881.00,166.00,981.00,465.00,916.00,

 15:16:38
Interval Count,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2106.00,144.00,575.00,290.00,1466.00,134.00,881.00,166.00,981.00,465.00,916.00,

 15:17:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,17.00,0.00,0.00,
Total Counts,326.00,2106.00,144.00,575.00,290.00,1466.00,134.00,883.00,166.00,998.00,465.00,916.00,

 15:17:38
Interval Count,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,
Total Counts,326.00,2114.00,144.00,575.00,290.00,1466.00,134.00,883.00,170.00,998.00,465.00,916.00,

 15:18:08
Interval Count,0.00,68.00,0.00,0.00,0.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2182.00,144.00,575.00,290.00,1503.00,134.00,883.00,170.00,998.00,465.00,916.00,

 15:18:38
Interval Count,0.00,1.00,0.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2183.00,144.00,584.00,291.00,1503.00,134.00,883.00,170.00,998.00,465.00,916.00,

 15:19:08
Interval Count,0.00,0.00,0.00,92.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,326.00,2183.00,144.00,676.00,291.00,1503.00,134.00,883.00,170.00,999.00,465.00,916.00,

 15:19:38
Interval Count,0.00,0.00,2.00,0.00,0.00,20.00,0.00,0.00,0.00,86.00,0.00,0.00,
Total Counts,326.00,2183.00,146.00,676.00,291.00,1523.00,134.00,883.00,170.00,1085.00,465.00,916.00,

 15:20:08
Interval Count,0.00,0.00,0.00,34.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2183.00,146.00,710.00,291.00,1527.00,134.00,883.00,170.00,1085.00,465.00,916.00,

 15:20:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2183.00,146.00,710.00,291.00,1527.00,134.00,883.00,170.00,1085.00,465.00,916.00,

 15:21:08
Interval Count,0.00,0.00,0.00,0.00,0.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2183.00,146.00,710.00,291.00,1533.00,136.00,883.00,170.00,1085.00,465.00,916.00,

 15:21:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2183.00,146.00,710.00,291.00,1533.00,136.00,883.00,170.00,1085.00,465.00,916.00,

 15:22:08
Interval Count,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2183.00,146.00,710.00,291.00,1537.00,136.00,883.00,170.00,1085.00,465.00,916.00,

 15:22:38
Interval Count,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2183.00,146.00,710.00,291.00,1541.00,136.00,883.00,170.00,1085.00,465.00,916.00,

 15:23:08
Interval Count,0.00,12.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2195.00,147.00,710.00,291.00,1541.00,136.00,883.00,170.00,1085.00,465.00,916.00,

 15:23:38
Interval Count,0.00,63.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2258.00,148.00,710.00,291.00,1541.00,136.00,885.00,170.00,1085.00,465.00,916.00,

 15:24:08
Interval Count,0.00,47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2305.00,148.00,710.00,291.00,1541.00,136.00,885.00,170.00,1085.00,465.00,916.00,

 15:24:38
Interval Count,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2305.00,159.00,710.00,291.00,1541.00,136.00,885.00,170.00,1085.00,465.00,916.00,

 15:25:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,
Total Counts,326.00,2305.00,159.00,710.00,291.00,1541.00,136.00,885.00,173.00,1085.00,465.00,916.00,

 15:25:38
Interval Count,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2306.00,159.00,711.00,291.00,1541.00,136.00,885.00,173.00,1085.00,465.00,916.00,

 15:26:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2306.00,159.00,711.00,291.00,1541.00,136.00,885.00,173.00,1085.00,465.00,916.00,

 15:26:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2306.00,159.00,711.00,291.00,1541.00,136.00,885.00,173.00,1085.00,465.00,916.00,

 15:27:08
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,326.00,2306.00,159.00,711.00,291.00,1541.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:27:38
Interval Count,1.00,0.00,0.00,153.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,327.00,2306.00,159.00,864.00,291.00,1541.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:28:08
Interval Count,0.00,0.00,0.00,168.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,327.00,2306.00,159.00,1032.00,291.00,1541.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:28:38
Interval Count,0.00,0.00,0.00,110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,327.00,2306.00,159.00,1142.00,291.00,1541.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:29:08
Interval Count,0.00,0.00,0.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,327.00,2306.00,159.00,1171.00,291.00,1541.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:29:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,327.00,2306.00,159.00,1171.00,291.00,1541.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:30:08
Interval Count,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,327.00,2306.00,159.00,1171.00,293.00,1541.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:30:38
Interval Count,0.00,0.00,0.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,327.00,2306.00,159.00,1171.00,293.00,1676.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:31:08
Interval Count,0.00,90.00,0.00,71.00,0.00,147.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,327.00,2396.00,159.00,1242.00,293.00,1823.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:31:38
Interval Count,0.00,170.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,327.00,2566.00,159.00,1273.00,293.00,1823.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:32:08
Interval Count,0.00,115.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,327.00,2681.00,159.00,1273.00,293.00,1829.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:32:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,327.00,2681.00,159.00,1273.00,293.00,1829.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:33:08
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,327.00,2681.00,160.00,1273.00,293.00,1829.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:33:38
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,327.00,2681.00,160.00,1273.00,293.00,1829.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:34:08
Interval Count,0.00,71.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,327.00,2752.00,160.00,1273.00,293.00,1829.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:34:38
Interval Count,0.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,327.00,2827.00,160.00,1273.00,293.00,1829.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:35:08
Interval Count,3.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,330.00,2860.00,160.00,1273.00,293.00,1829.00,137.00,885.00,173.00,1085.00,465.00,916.00,

 15:35:38
