,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/22/2017 11:02:17
,     Stop Time: ~10/22/2017 12:02:17


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,268.00,57.00,1411.00,19.00,47.00,42.00,1667.00,25.00,1599.00,14.00,312.00,2.00,

 11:22:48
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,93.00,0.00,2.00,0.00,0.00,0.00,
Total Counts,268.00,57.00,1411.00,19.00,48.00,42.00,1760.00,25.00,1601.00,14.00,312.00,2.00,

 11:23:18
Interval Count,0.00,0.00,14.00,0.00,0.00,0.00,53.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,268.00,57.00,1425.00,19.00,48.00,42.00,1813.00,25.00,1601.00,14.00,312.00,2.00,

 11:23:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,39.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,268.00,57.00,1425.00,19.00,48.00,42.00,1852.00,26.00,1601.00,14.00,312.00,2.00,

 11:24:18
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,2.00,0.00,88.00,0.00,
Total Counts,268.00,57.00,1425.00,19.00,48.00,42.00,1858.00,26.00,1603.00,14.00,400.00,2.00,

 11:24:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,98.00,1.00,0.00,0.00,201.00,0.00,
Total Counts,268.00,57.00,1425.00,19.00,48.00,42.00,1956.00,27.00,1603.00,14.00,601.00,2.00,

 11:25:18
Interval Count,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,178.00,0.00,
Total Counts,268.00,57.00,1520.00,19.00,48.00,42.00,1956.00,27.00,1603.00,14.00,779.00,2.00,

 11:25:48
Interval Count,0.00,0.00,78.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,0.00,
Total Counts,268.00,57.00,1598.00,19.00,48.00,42.00,1956.00,27.00,1603.00,14.00,823.00,2.00,

 11:26:18
Interval Count,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.00,0.00,23.00,2.00,
Total Counts,285.00,57.00,1598.00,19.00,48.00,42.00,1956.00,27.00,1682.00,14.00,846.00,4.00,

 11:26:48
Interval Count,8.00,0.00,1.00,0.00,0.00,0.00,14.00,0.00,119.00,0.00,0.00,0.00,
Total Counts,293.00,57.00,1599.00,19.00,48.00,42.00,1970.00,27.00,1801.00,14.00,846.00,4.00,

 11:27:18
Interval Count,32.00,1.00,0.00,0.00,1.00,0.00,13.00,0.00,133.00,0.00,0.00,0.00,
Total Counts,325.00,58.00,1599.00,19.00,49.00,42.00,1983.00,27.00,1934.00,14.00,846.00,4.00,

 11:27:48
Interval Count,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,87.00,0.00,0.00,0.00,
Total Counts,327.00,61.00,1599.00,19.00,49.00,42.00,1983.00,27.00,2021.00,14.00,846.00,4.00,

 11:28:18
Interval Count,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,
Total Counts,346.00,61.00,1599.00,19.00,49.00,42.00,1983.00,27.00,2025.00,14.00,846.00,4.00,

 11:28:48
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,116.00,0.00,13.00,0.00,2.00,0.00,
Total Counts,346.00,61.00,1600.00,19.00,49.00,42.00,2099.00,27.00,2038.00,14.00,848.00,4.00,

 11:29:18
Interval Count,0.00,0.00,12.00,0.00,0.00,1.00,10.00,0.00,178.00,0.00,0.00,1.00,
Total Counts,346.00,61.00,1612.00,19.00,49.00,43.00,2109.00,27.00,2216.00,14.00,848.00,5.00,

 11:29:48
Interval Count,0.00,0.00,51.00,1.00,1.00,0.00,4.00,0.00,34.00,2.00,0.00,0.00,
Total Counts,346.00,61.00,1663.00,20.00,50.00,43.00,2113.00,27.00,2250.00,16.00,848.00,5.00,

 11:30:18
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,185.00,0.00,0.00,0.00,
Total Counts,346.00,61.00,1663.00,20.00,50.00,43.00,2117.00,27.00,2435.00,16.00,848.00,5.00,

 11:30:48
Interval Count,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,114.00,0.00,0.00,0.00,
Total Counts,346.00,61.00,1663.00,24.00,50.00,43.00,2117.00,27.00,2549.00,16.00,848.00,5.00,

 11:31:18
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,46.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,346.00,61.00,1663.00,24.00,50.00,43.00,2163.00,27.00,2549.00,16.00,848.00,5.00,

 11:31:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,20.00,0.00,0.00,0.00,
Total Counts,346.00,61.00,1663.00,24.00,50.00,43.00,2194.00,27.00,2569.00,16.00,848.00,5.00,

 11:32:18
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,108.00,0.00,0.00,0.00,
Total Counts,346.00,61.00,1663.00,24.00,50.00,43.00,2195.00,27.00,2677.00,16.00,848.00,5.00,

 11:32:48
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,89.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,346.00,61.00,1664.00,24.00,50.00,43.00,2284.00,27.00,2677.00,16.00,848.00,5.00,

 11:33:18
Interval Count,37.00,0.00,1.00,0.00,2.00,70.00,0.00,0.00,4.00,0.00,0.00,0.00,
Total Counts,383.00,61.00,1665.00,24.00,52.00,113.00,2284.00,27.00,2681.00,16.00,848.00,5.00,

 11:33:48
Interval Count,0.00,0.00,1.00,0.00,0.00,53.00,0.00,0.00,5.00,0.00,0.00,0.00,
Total Counts,383.00,61.00,1666.00,24.00,52.00,166.00,2284.00,27.00,2686.00,16.00,848.00,5.00,

 11:34:18
Interval Count,0.00,0.00,0.00,0.00,0.00,41.00,7.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,383.00,61.00,1666.00,24.00,52.00,207.00,2291.00,27.00,2686.00,16.00,848.00,5.00,

 11:34:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,383.00,61.00,1666.00,24.00,52.00,207.00,2291.00,27.00,2686.00,16.00,848.00,5.00,

 11:35:18
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,
Total Counts,383.00,61.00,1666.00,24.00,52.00,207.00,2291.00,27.00,2686.00,16.00,857.00,5.00,

 11:35:48
Interval Count,0.00,0.00,80.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,184.00,0.00,
Total Counts,383.00,61.00,1746.00,24.00,52.00,207.00,2291.00,30.00,2686.00,16.00,1041.00,5.00,

 11:36:18
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,1.00,
Total Counts,383.00,61.00,1746.00,24.00,52.00,207.00,2291.00,33.00,2687.00,16.00,1041.00,6.00,

 11:36:48
Interval Count,0.00,0.00,2.00,0.00,0.00,0.00,5.00,0.00,23.00,0.00,5.00,0.00,
Total Counts,383.00,61.00,1748.00,24.00,52.00,207.00,2296.00,33.00,2710.00,16.00,1046.00,6.00,

 11:37:18
Interval Count,0.00,0.00,0.00,22.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,383.00,61.00,1748.00,46.00,52.00,207.00,2315.00,33.00,2710.00,16.00,1046.00,6.00,

 11:37:48
Interval Count,0.00,0.00,2.00,21.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,383.00,61.00,1750.00,67.00,52.00,207.00,2330.00,33.00,2710.00,16.00,1046.00,6.00,

 11:38:18
Interval Count,0.00,0.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,383.00,61.00,1826.00,67.00,52.00,207.00,2330.00,33.00,2710.00,16.00,1046.00,6.00,

 11:38:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,383.00,61.00,1826.00,67.00,52.00,207.00,2330.00,33.00,2711.00,16.00,1046.00,6.00,

 11:39:18
Interval Count,25.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,408.00,61.00,1827.00,67.00,52.00,207.00,2331.00,33.00,2711.00,16.00,1046.00,6.00,

 11:39:48
Interval Count,29.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,437.00,61.00,1827.00,67.00,52.00,207.00,2332.00,33.00,2711.00,17.00,1046.00,6.00,

 11:40:18
Interval Count,27.00,15.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,464.00,76.00,1827.00,67.00,52.00,207.00,2334.00,33.00,2711.00,17.00,1046.00,6.00,

 11:40:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,464.00,76.00,1827.00,67.00,52.00,207.00,2335.00,34.00,2711.00,17.00,1046.00,6.00,

 11:41:18
Interval Count,48.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,
Total Counts,512.00,76.00,1827.00,67.00,52.00,207.00,2336.00,34.00,2711.00,17.00,1048.00,6.00,

 11:41:49
Interval Count,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.00,3.00,0.00,
Total Counts,527.00,76.00,1827.00,67.00,52.00,207.00,2336.00,34.00,2748.00,17.00,1051.00,6.00,

 11:42:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,159.00,0.00,0.00,0.00,
Total Counts,527.00,76.00,1827.00,67.00,52.00,207.00,2336.00,34.00,2907.00,17.00,1051.00,6.00,

 11:42:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,
Total Counts,527.00,76.00,1827.00,67.00,52.00,207.00,2336.00,35.00,2908.00,17.00,1051.00,6.00,

 11:43:18
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,527.00,76.00,1827.00,67.00,52.00,208.00,2336.00,35.00,2908.00,17.00,1051.00,6.00,

 11:43:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,527.00,76.00,1827.00,67.00,52.00,208.00,2336.00,35.00,2909.00,17.00,1051.00,6.00,

 11:44:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,527.00,76.00,1827.00,67.00,52.00,208.00,2336.00,35.00,2909.00,17.00,1051.00,6.00,

 11:44:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,
Total Counts,527.00,76.00,1827.00,67.00,52.00,208.00,2336.00,35.00,2909.00,19.00,1051.00,6.00,

 11:45:19
Interval Count,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,527.00,76.00,1827.00,67.00,57.00,208.00,2336.00,35.00,2909.00,19.00,1051.00,6.00,

 11:45:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,1.00,0.00,0.00,
Total Counts,527.00,76.00,1827.00,67.00,57.00,208.00,2336.00,35.00,2916.00,20.00,1051.00,6.00,

 11:46:19
Interval Count,0.00,0.00,1.00,0.00,0.00,69.00,0.00,0.00,0.00,0.00,85.00,0.00,
Total Counts,527.00,76.00,1828.00,67.00,57.00,277.00,2336.00,35.00,2916.00,20.00,1136.00,6.00,

 11:46:49
Interval Count,37.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,1.00,0.00,28.00,0.00,
Total Counts,564.00,76.00,1829.00,67.00,57.00,277.00,2340.00,35.00,2917.00,20.00,1164.00,6.00,

 11:47:19
Interval Count,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.00,0.00,
Total Counts,578.00,76.00,1829.00,67.00,57.00,277.00,2340.00,35.00,2917.00,20.00,1289.00,6.00,

 11:47:49
Interval Count,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,79.00,0.00,
Total Counts,608.00,76.00,1829.00,67.00,57.00,277.00,2340.00,35.00,2919.00,22.00,1368.00,6.00,

 11:48:19
Interval Count,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,
Total Counts,617.00,76.00,1829.00,67.00,57.00,277.00,2340.00,35.00,2979.00,22.00,1368.00,6.00,

 11:48:49
Interval Count,14.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,631.00,76.00,1830.00,67.00,57.00,277.00,2340.00,35.00,2979.00,22.00,1368.00,6.00,

 11:49:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00,0.00,0.00,0.00,
Total Counts,631.00,76.00,1830.00,67.00,57.00,277.00,2340.00,35.00,3077.00,22.00,1368.00,6.00,

 11:49:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.00,0.00,0.00,0.00,
Total Counts,631.00,76.00,1830.00,67.00,57.00,277.00,2340.00,35.00,3233.00,22.00,1368.00,6.00,

 11:50:19
Interval Count,0.00,0.00,0.00,22.00,21.00,1.00,0.00,0.00,42.00,0.00,0.00,0.00,
Total Counts,631.00,76.00,1830.00,89.00,78.00,278.00,2340.00,35.00,3275.00,22.00,1368.00,6.00,

 11:50:49
Interval Count,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,631.00,76.00,1830.00,89.00,81.00,278.00,2340.00,35.00,3275.00,22.00,1368.00,6.00,

 11:51:19
Interval Count,0.00,0.00,153.00,0.00,0.00,0.00,0.00,0.00,3.00,5.00,0.00,0.00,
Total Counts,631.00,76.00,1983.00,89.00,81.00,278.00,2340.00,35.00,3278.00,27.00,1368.00,6.00,

 11:51:49
Interval Count,0.00,0.00,184.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,631.00,76.00,2167.00,89.00,81.00,280.00,2340.00,35.00,3278.00,27.00,1368.00,6.00,

 11:52:19
Interval Count,0.00,0.00,220.00,0.00,0.00,0.00,0.00,1.00,63.00,0.00,0.00,0.00,
Total Counts,631.00,76.00,2387.00,89.00,81.00,280.00,2340.00,36.00,3341.00,27.00,1368.00,6.00,

 11:52:49
Interval Count,0.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,115.00,0.00,0.00,0.00,
Total Counts,631.00,76.00,2393.00,89.00,81.00,280.00,2340.00,37.00,3456.00,27.00,1368.00,6.00,

 11:53:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,631.00,76.00,2393.00,89.00,81.00,280.00,2340.00,37.00,3456.00,27.00,1368.00,6.00,

 11:53:49
Interval Count,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,631.00,76.00,2393.00,89.00,81.00,292.00,2340.00,37.00,3456.00,27.00,1368.00,6.00,

 11:54:19
Interval Count,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,631.00,76.00,2393.00,89.00,82.00,294.00,2340.00,37.00,3456.00,27.00,1368.00,6.00,

 11:54:49
Interval Count,0.00,0.00,2.00,0.00,2.00,0.00,0.00,23.00,0.00,1.00,0.00,0.00,
Total Counts,631.00,76.00,2395.00,89.00,84.00,294.00,2340.00,60.00,3456.00,28.00,1368.00,6.00,

 11:55:19
Interval Count,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,631.00,76.00,2395.00,89.00,84.00,296.00,2341.00,60.00,3456.00,28.00,1368.00,6.00,

 11:55:49
Interval Count,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,631.00,76.00,2395.00,89.00,86.00,296.00,2341.00,60.00,3456.00,28.00,1368.00,6.00,

 11:56:19
Interval Count,15.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,646.00,76.00,2395.00,91.00,86.00,296.00,2341.00,60.00,3456.00,28.00,1368.00,6.00,

 11:56:49
Interval Count,34.00,0.00,180.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,
Total Counts,680.00,76.00,2575.00,91.00,86.00,296.00,2341.00,60.00,3461.00,28.00,1368.00,6.00,

 11:57:19
