,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W3
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/9/2018 13:45:28
,     Stop Time: ~1/9/2018 14:45:28


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Counter/Animal ID, Di15_S, Di15_H, Di16_S, Di16_H, Vi17_S, Vi17_H, Vi18_H, Vi18_S, Ri15_H, Ri15_S, Ri16_H, Ri16_S,
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,

Interval Count,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,427.00,33.00,29.00,499.00,89.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:35:30
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,427.00,33.00,29.00,499.00,89.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:36:00
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,427.00,33.00,29.00,499.00,89.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:36:30
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,427.00,33.00,29.00,499.00,89.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:37:00
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,427.00,33.00,29.00,499.00,89.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:37:30
Interval Count,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,427.00,33.00,29.00,501.00,89.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:38:00
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,427.00,33.00,29.00,501.00,89.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:38:30
Interval Count,0.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,427.00,61.00,29.00,501.00,89.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:39:00
Interval Count,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,427.00,67.00,29.00,501.00,89.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:39:30
Interval Count,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,427.00,83.00,29.00,501.00,89.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:40:00
Interval Count,0.00,0.00,0.00,0.00,191.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,427.00,83.00,29.00,692.00,89.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:40:30
Interval Count,0.00,0.00,0.00,0.00,97.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,427.00,83.00,29.00,789.00,89.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:41:00
Interval Count,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,427.00,83.00,29.00,796.00,89.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:41:30
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,427.00,83.00,29.00,796.00,89.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:42:00
Interval Count,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,428.00,83.00,29.00,796.00,90.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:42:30
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,428.00,83.00,29.00,796.00,90.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:43:00
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,428.00,84.00,29.00,796.00,90.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:43:30
Interval Count,0.00,0.00,0.00,154.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,428.00,84.00,183.00,796.00,90.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:44:00
Interval Count,0.00,0.00,0.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,428.00,84.00,245.00,796.00,90.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:44:30
Interval Count,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,428.00,86.00,245.00,796.00,90.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:45:00
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,428.00,86.00,245.00,796.00,90.00,19.00,18.00,5.00,29.00,29.00,558.00,

 14:45:28
Interval Count,0.00,0.00,46.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,120.00,428.00,132.00,245.00,796.00,90.00,19.00,18.00,5.00,29.00,29.00,558.00,
