,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/7/2018 13:08:14
,     Stop Time: ~1/7/2018 14:08:14


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,1146.00,27.00,1261.00,18.00,2266.00,53.00,16.00,323.00,25.00,661.00,20.00,443.00,

 13:16:45
Interval Count,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,0.00,59.00,
Total Counts,1215.00,27.00,1261.00,18.00,2266.00,53.00,16.00,323.00,25.00,731.00,20.00,502.00,

 13:17:15
Interval Count,52.00,0.00,0.00,0.00,171.00,0.00,0.00,0.00,0.00,34.00,1.00,16.00,
Total Counts,1267.00,27.00,1261.00,18.00,2437.00,53.00,16.00,323.00,25.00,765.00,21.00,518.00,

 13:17:45
Interval Count,0.00,0.00,51.00,0.00,119.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1267.00,27.00,1312.00,18.00,2556.00,53.00,38.00,323.00,25.00,765.00,21.00,518.00,

 13:18:15
Interval Count,0.00,24.00,105.00,0.00,11.00,0.00,0.00,0.00,0.00,98.00,1.00,82.00,
Total Counts,1267.00,51.00,1417.00,18.00,2567.00,53.00,38.00,323.00,25.00,863.00,22.00,600.00,

 13:18:45
Interval Count,0.00,0.00,73.00,0.00,181.00,0.00,0.00,0.00,0.00,177.00,0.00,0.00,
Total Counts,1267.00,51.00,1490.00,18.00,2748.00,53.00,38.00,323.00,25.00,1040.00,22.00,600.00,

 13:19:15
Interval Count,1.00,0.00,0.00,0.00,55.00,0.00,0.00,1.00,0.00,39.00,0.00,83.00,
Total Counts,1268.00,51.00,1490.00,18.00,2803.00,53.00,38.00,324.00,25.00,1079.00,22.00,683.00,

 13:19:45
Interval Count,0.00,0.00,58.00,0.00,121.00,0.00,0.00,0.00,0.00,0.00,0.00,61.00,
Total Counts,1268.00,51.00,1548.00,18.00,2924.00,53.00,38.00,324.00,25.00,1079.00,22.00,744.00,

 13:20:15
Interval Count,45.00,0.00,161.00,0.00,65.00,0.00,0.00,0.00,0.00,34.00,0.00,90.00,
Total Counts,1313.00,51.00,1709.00,18.00,2989.00,53.00,38.00,324.00,25.00,1113.00,22.00,834.00,

 13:20:45
Interval Count,129.00,0.00,135.00,0.00,0.00,0.00,0.00,0.00,0.00,136.00,0.00,91.00,
Total Counts,1442.00,51.00,1844.00,18.00,2989.00,53.00,38.00,324.00,25.00,1249.00,22.00,925.00,

 13:21:15
Interval Count,0.00,0.00,148.00,0.00,125.00,0.00,0.00,0.00,0.00,1.00,0.00,85.00,
Total Counts,1442.00,51.00,1992.00,18.00,3114.00,53.00,38.00,324.00,25.00,1250.00,22.00,1010.00,

 13:21:45
Interval Count,0.00,0.00,44.00,1.00,56.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00,
Total Counts,1442.00,51.00,2036.00,19.00,3170.00,53.00,38.00,324.00,25.00,1250.00,22.00,1076.00,

 13:22:15
Interval Count,0.00,0.00,118.00,0.00,83.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,
Total Counts,1442.00,51.00,2154.00,19.00,3253.00,53.00,38.00,324.00,25.00,1250.00,22.00,1093.00,

 13:22:45
Interval Count,81.00,0.00,75.00,0.00,81.00,0.00,0.00,0.00,0.00,32.00,0.00,0.00,
Total Counts,1523.00,51.00,2229.00,19.00,3334.00,53.00,38.00,324.00,25.00,1282.00,22.00,1093.00,

 13:23:15
Interval Count,187.00,0.00,115.00,6.00,49.00,0.00,0.00,0.00,0.00,205.00,0.00,31.00,
Total Counts,1710.00,51.00,2344.00,25.00,3383.00,53.00,38.00,324.00,25.00,1487.00,22.00,1124.00,

 13:23:45
Interval Count,166.00,0.00,100.00,1.00,86.00,0.00,0.00,0.00,0.00,155.00,0.00,18.00,
Total Counts,1876.00,51.00,2444.00,26.00,3469.00,53.00,38.00,324.00,25.00,1642.00,22.00,1142.00,

 13:24:15
Interval Count,94.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00,0.00,16.00,0.00,68.00,
Total Counts,1970.00,51.00,2444.00,26.00,3544.00,53.00,38.00,324.00,25.00,1658.00,22.00,1210.00,

 13:24:45
Interval Count,71.00,0.00,108.00,0.00,15.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2041.00,51.00,2552.00,26.00,3559.00,56.00,38.00,324.00,25.00,1658.00,22.00,1210.00,

 13:25:15
Interval Count,0.00,0.00,33.00,0.00,94.00,0.00,0.00,68.00,0.00,0.00,0.00,64.00,
Total Counts,2041.00,51.00,2585.00,26.00,3653.00,56.00,38.00,392.00,25.00,1658.00,22.00,1274.00,

 13:25:45
Interval Count,6.00,0.00,0.00,0.00,0.00,0.00,0.00,214.00,0.00,84.00,0.00,34.00,
Total Counts,2047.00,51.00,2585.00,26.00,3653.00,56.00,38.00,606.00,25.00,1742.00,22.00,1308.00,

 13:26:15
Interval Count,0.00,0.00,0.00,0.00,226.00,0.00,0.00,130.00,0.00,0.00,0.00,3.00,
Total Counts,2047.00,51.00,2585.00,26.00,3879.00,56.00,38.00,736.00,25.00,1742.00,22.00,1311.00,

 13:26:45
Interval Count,0.00,0.00,4.00,0.00,156.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,
Total Counts,2047.00,51.00,2589.00,26.00,4035.00,56.00,38.00,736.00,25.00,1744.00,22.00,1311.00,

 13:27:15
Interval Count,0.00,0.00,7.00,0.00,53.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,2047.00,51.00,2596.00,26.00,4088.00,57.00,38.00,736.00,26.00,1744.00,22.00,1311.00,

 13:27:45
Interval Count,102.00,1.00,0.00,0.00,76.00,0.00,0.00,0.00,0.00,72.00,0.00,62.00,
Total Counts,2149.00,52.00,2596.00,26.00,4164.00,57.00,38.00,736.00,26.00,1816.00,22.00,1373.00,

 13:28:15
Interval Count,208.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2357.00,52.00,2599.00,26.00,4164.00,57.00,38.00,736.00,26.00,1816.00,22.00,1373.00,

 13:28:45
Interval Count,122.00,0.00,116.00,0.00,135.00,7.00,0.00,81.00,0.00,0.00,0.00,49.00,
Total Counts,2479.00,52.00,2715.00,26.00,4299.00,64.00,38.00,817.00,26.00,1816.00,22.00,1422.00,

 13:29:15
Interval Count,177.00,0.00,185.00,0.00,94.00,0.00,0.00,3.00,0.00,0.00,0.00,99.00,
Total Counts,2656.00,52.00,2900.00,26.00,4393.00,64.00,38.00,820.00,26.00,1816.00,22.00,1521.00,

 13:29:45
Interval Count,56.00,0.00,184.00,0.00,44.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2712.00,52.00,3084.00,26.00,4437.00,68.00,38.00,820.00,26.00,1816.00,22.00,1521.00,

 13:30:15
Interval Count,0.00,0.00,102.00,0.00,46.00,0.00,0.00,0.00,0.00,0.00,0.00,97.00,
Total Counts,2712.00,52.00,3186.00,26.00,4483.00,68.00,38.00,820.00,26.00,1816.00,22.00,1618.00,

 13:30:45
Interval Count,66.00,0.00,64.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,
Total Counts,2778.00,52.00,3250.00,26.00,4483.00,68.00,38.00,820.00,26.00,1816.00,22.00,1623.00,

 13:31:15
Interval Count,0.00,0.00,42.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,
Total Counts,2778.00,52.00,3292.00,26.00,4483.00,68.00,38.00,824.00,26.00,1816.00,22.00,1623.00,

 13:31:45
Interval Count,0.00,0.00,166.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,
Total Counts,2778.00,52.00,3458.00,26.00,4483.00,68.00,38.00,824.00,26.00,1816.00,22.00,1653.00,

 13:32:15
Interval Count,0.00,0.00,33.00,0.00,47.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,
Total Counts,2778.00,52.00,3491.00,26.00,4530.00,68.00,38.00,824.00,26.00,1816.00,22.00,1689.00,

 13:32:45
Interval Count,0.00,0.00,0.00,0.00,53.00,2.00,0.00,0.00,0.00,0.00,0.00,65.00,
Total Counts,2778.00,52.00,3491.00,26.00,4583.00,70.00,38.00,824.00,26.00,1816.00,22.00,1754.00,

 13:33:16
Interval Count,139.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,187.00,0.00,32.00,
Total Counts,2917.00,52.00,3494.00,26.00,4583.00,70.00,38.00,824.00,26.00,2003.00,22.00,1786.00,

 13:33:46
Interval Count,139.00,0.00,82.00,0.00,0.00,0.00,0.00,0.00,0.00,199.00,0.00,81.00,
Total Counts,3056.00,52.00,3576.00,26.00,4583.00,70.00,38.00,824.00,26.00,2202.00,22.00,1867.00,

 13:34:15
Interval Count,14.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,198.00,0.00,0.00,
Total Counts,3070.00,52.00,3595.00,26.00,4583.00,70.00,38.00,824.00,26.00,2400.00,22.00,1867.00,

 13:34:45
Interval Count,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,0.00,18.00,
Total Counts,3070.00,52.00,3601.00,26.00,4583.00,70.00,38.00,824.00,26.00,2443.00,22.00,1885.00,

 13:35:16
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,19.00,
Total Counts,3070.00,52.00,3602.00,26.00,4583.00,70.00,38.00,826.00,26.00,2443.00,22.00,1904.00,

 13:35:46
Interval Count,92.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,183.00,0.00,59.00,
Total Counts,3162.00,52.00,3602.00,26.00,4583.00,70.00,38.00,834.00,26.00,2626.00,22.00,1963.00,

 13:36:16
Interval Count,76.00,0.00,0.00,0.00,94.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,
Total Counts,3238.00,52.00,3602.00,26.00,4677.00,70.00,38.00,834.00,26.00,2656.00,22.00,1963.00,

 13:36:46
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,
Total Counts,3238.00,53.00,3602.00,26.00,4677.00,70.00,38.00,834.00,26.00,2656.00,22.00,2058.00,

 13:37:16
Interval Count,0.00,0.00,0.00,0.00,65.00,0.00,0.00,0.00,0.00,80.00,0.00,23.00,
Total Counts,3238.00,53.00,3602.00,26.00,4742.00,70.00,38.00,834.00,26.00,2736.00,22.00,2081.00,

 13:37:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,
Total Counts,3238.00,53.00,3602.00,26.00,4742.00,70.00,38.00,834.00,26.00,2736.00,22.00,2140.00,

 13:38:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3238.00,53.00,3602.00,26.00,4742.00,70.00,38.00,834.00,26.00,2736.00,22.00,2140.00,

 13:38:46
Interval Count,0.00,0.00,0.00,3.00,94.00,0.00,1.00,0.00,9.00,68.00,0.00,115.00,
Total Counts,3238.00,53.00,3602.00,29.00,4836.00,70.00,39.00,834.00,35.00,2804.00,22.00,2255.00,

 13:39:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.00,0.00,29.00,
Total Counts,3238.00,53.00,3602.00,29.00,4836.00,70.00,39.00,834.00,35.00,2905.00,22.00,2284.00,

 13:39:46
Interval Count,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3300.00,53.00,3602.00,29.00,4836.00,70.00,39.00,834.00,35.00,2905.00,22.00,2284.00,

 13:40:16
Interval Count,0.00,0.00,0.00,0.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,
Total Counts,3300.00,53.00,3602.00,29.00,4888.00,70.00,39.00,834.00,35.00,2905.00,22.00,2365.00,

 13:40:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,
Total Counts,3300.00,53.00,3602.00,29.00,4888.00,70.00,39.00,835.00,36.00,2905.00,22.00,2365.00,

 13:41:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,40.00,0.00,0.00,
Total Counts,3300.00,53.00,3602.00,29.00,4888.00,70.00,39.00,835.00,41.00,2945.00,22.00,2365.00,

 13:41:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.00,
Total Counts,3300.00,53.00,3602.00,29.00,4888.00,70.00,39.00,835.00,41.00,2945.00,22.00,2417.00,

 13:42:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,24.00,
Total Counts,3300.00,53.00,3602.00,29.00,4888.00,70.00,39.00,835.00,41.00,2945.00,24.00,2441.00,

 13:42:46
Interval Count,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,
Total Counts,3300.00,53.00,3602.00,29.00,4973.00,70.00,39.00,835.00,41.00,2945.00,24.00,2471.00,

 13:43:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,7.00,
Total Counts,3300.00,53.00,3602.00,29.00,4973.00,70.00,39.00,835.00,41.00,2946.00,24.00,2478.00,

 13:43:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,
Total Counts,3300.00,53.00,3602.00,29.00,4973.00,70.00,39.00,835.00,41.00,2946.00,24.00,2487.00,

 13:44:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,3300.00,53.00,3602.00,29.00,4973.00,70.00,39.00,835.00,42.00,2946.00,24.00,2487.00,

 13:44:46
Interval Count,0.00,0.00,0.00,0.00,110.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,
Total Counts,3300.00,53.00,3602.00,29.00,5083.00,70.00,39.00,835.00,42.00,2946.00,24.00,2490.00,

 13:45:16
Interval Count,1.00,0.00,1.00,0.00,12.00,2.00,0.00,0.00,0.00,0.00,1.00,6.00,
Total Counts,3301.00,53.00,3603.00,29.00,5095.00,72.00,39.00,835.00,42.00,2946.00,25.00,2496.00,

 13:45:46
Interval Count,0.00,0.00,81.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,24.00,
Total Counts,3301.00,53.00,3684.00,29.00,5095.00,72.00,39.00,835.00,42.00,2952.00,25.00,2520.00,

 13:46:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,3301.00,53.00,3684.00,29.00,5095.00,72.00,39.00,835.00,42.00,2952.00,26.00,2520.00,

 13:46:46
Interval Count,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3301.00,53.00,3684.00,29.00,5125.00,72.00,39.00,835.00,42.00,2952.00,26.00,2520.00,

 13:47:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,3301.00,53.00,3684.00,29.00,5125.00,72.00,39.00,835.00,42.00,2953.00,26.00,2520.00,

 13:47:46
Interval Count,0.00,0.00,0.00,0.00,77.00,0.00,1.00,0.00,0.00,147.00,0.00,0.00,
Total Counts,3301.00,53.00,3684.00,29.00,5202.00,72.00,40.00,835.00,42.00,3100.00,26.00,2520.00,

 13:48:16
Interval Count,0.00,0.00,0.00,0.00,73.00,4.00,0.00,0.00,0.00,188.00,0.00,0.00,
Total Counts,3301.00,53.00,3684.00,29.00,5275.00,76.00,40.00,835.00,42.00,3288.00,26.00,2520.00,

 13:48:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,0.00,7.00,
Total Counts,3301.00,53.00,3684.00,29.00,5275.00,76.00,40.00,835.00,42.00,3315.00,26.00,2527.00,

 13:49:16
Interval Count,0.00,0.00,0.00,0.00,103.00,0.00,0.00,0.00,0.00,70.00,0.00,19.00,
Total Counts,3301.00,53.00,3684.00,29.00,5378.00,76.00,40.00,835.00,42.00,3385.00,26.00,2546.00,

 13:49:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,193.00,0.00,79.00,0.00,7.00,
Total Counts,3301.00,53.00,3684.00,29.00,5378.00,76.00,40.00,1028.00,42.00,3464.00,26.00,2553.00,

 13:50:16
Interval Count,0.00,0.00,0.00,0.00,91.00,0.00,0.00,130.00,1.00,0.00,0.00,9.00,
Total Counts,3301.00,53.00,3684.00,29.00,5469.00,76.00,40.00,1158.00,43.00,3464.00,26.00,2562.00,

 13:50:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.00,0.00,53.00,
Total Counts,3301.00,53.00,3684.00,29.00,5469.00,76.00,40.00,1158.00,43.00,3595.00,26.00,2615.00,

 13:51:16
Interval Count,0.00,0.00,0.00,0.00,103.00,0.00,0.00,5.00,0.00,125.00,0.00,0.00,
Total Counts,3301.00,53.00,3684.00,29.00,5572.00,76.00,40.00,1163.00,43.00,3720.00,26.00,2615.00,

 13:51:46
Interval Count,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,30.00,0.00,4.00,
Total Counts,3301.00,53.00,3684.00,29.00,5592.00,76.00,40.00,1163.00,43.00,3750.00,26.00,2619.00,

 13:52:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,
Total Counts,3301.00,53.00,3684.00,29.00,5592.00,76.00,40.00,1169.00,43.00,3750.00,26.00,2619.00,

 13:52:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,208.00,0.00,0.00,0.00,73.00,
Total Counts,3301.00,53.00,3684.00,29.00,5592.00,76.00,40.00,1377.00,43.00,3750.00,26.00,2692.00,

 13:53:16
Interval Count,0.00,0.00,0.00,0.00,126.00,0.00,0.00,17.00,0.00,59.00,0.00,0.00,
Total Counts,3301.00,53.00,3684.00,29.00,5718.00,76.00,40.00,1394.00,43.00,3809.00,26.00,2692.00,

 13:53:46
Interval Count,0.00,0.00,0.00,0.00,59.00,0.00,1.00,0.00,0.00,208.00,0.00,0.00,
Total Counts,3301.00,53.00,3684.00,29.00,5777.00,76.00,41.00,1394.00,43.00,4017.00,26.00,2692.00,

 13:54:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,27.00,0.00,0.00,
Total Counts,3301.00,53.00,3684.00,29.00,5777.00,76.00,41.00,1402.00,43.00,4044.00,26.00,2692.00,

 13:54:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3301.00,53.00,3684.00,29.00,5777.00,76.00,41.00,1402.00,43.00,4044.00,26.00,2692.00,

 13:55:16
Interval Count,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3316.00,53.00,3684.00,29.00,5777.00,76.00,41.00,1402.00,43.00,4044.00,26.00,2692.00,

 13:55:46
Interval Count,85.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3401.00,53.00,3684.00,29.00,5777.00,76.00,41.00,1402.00,43.00,4044.00,26.00,2692.00,

 13:56:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3401.00,53.00,3684.00,29.00,5777.00,76.00,41.00,1402.00,43.00,4044.00,26.00,2692.00,

 13:56:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3401.00,53.00,3684.00,29.00,5777.00,76.00,41.00,1402.00,43.00,4044.00,26.00,2692.00,

 13:57:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.00,
Total Counts,3401.00,53.00,3684.00,29.00,5777.00,76.00,41.00,1402.00,43.00,4044.00,26.00,2760.00,

 13:57:46
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,56.00,
Total Counts,3401.00,53.00,3684.00,30.00,5777.00,76.00,41.00,1404.00,43.00,4044.00,26.00,2816.00,

 13:58:16
Interval Count,0.00,14.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,3401.00,67.00,3684.00,30.00,5791.00,76.00,41.00,1404.00,43.00,4044.00,26.00,2817.00,

 13:58:46
Interval Count,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3401.00,78.00,3684.00,30.00,5791.00,76.00,41.00,1404.00,43.00,4044.00,26.00,2817.00,

 13:59:16
Interval Count,0.00,13.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3401.00,91.00,3684.00,30.00,5796.00,76.00,41.00,1404.00,43.00,4044.00,26.00,2817.00,

 13:59:46
Interval Count,0.00,0.00,8.00,0.00,0.00,0.00,6.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,3401.00,91.00,3692.00,30.00,5796.00,76.00,47.00,1404.00,44.00,4044.00,26.00,2817.00,

 14:00:16
Interval Count,0.00,0.00,110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3401.00,91.00,3802.00,30.00,5796.00,76.00,47.00,1404.00,44.00,4044.00,26.00,2817.00,

 14:00:46
Interval Count,0.00,0.00,108.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3401.00,91.00,3910.00,30.00,5806.00,76.00,47.00,1404.00,44.00,4044.00,26.00,2817.00,

 14:01:16
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3401.00,91.00,3911.00,30.00,5806.00,76.00,47.00,1404.00,44.00,4044.00,26.00,2817.00,

 14:01:46
Interval Count,2.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3403.00,108.00,3911.00,30.00,5806.00,76.00,47.00,1404.00,44.00,4044.00,26.00,2817.00,

 14:02:16
Interval Count,0.00,0.00,0.00,0.00,73.00,0.00,4.00,0.00,0.00,76.00,0.00,0.00,
