,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/7/2018 11:46:05
,     Stop Time: ~1/7/2018 12:46:05


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Counter/Animal ID, Di11_S, Di11_H, Di12_S, Di12_H, Vi13_S, Vi13_H, Vi14_H, Vi14_S, Ri11_H, Ri11_S, Ri12_H, Ri12_S,
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,


Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,71.00,165.00,1.00,0.00,113.00,
Total Counts,1932.00,56.00,296.00,928.00,0.00,0.00,40.00,5600.00,1224.00,4618.00,97.00,2543.00,

 12:35:36
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.00,
Total Counts,1932.00,56.00,296.00,928.00,0.00,0.00,40.00,5600.00,1224.00,4618.00,97.00,2695.00,

 12:36:06
Interval Count,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,
Total Counts,1932.00,56.00,304.00,928.00,0.00,0.00,40.00,5600.00,1238.00,4618.00,97.00,2695.00,

 12:36:36
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,0.00,0.00,0.00,0.00,
Total Counts,1932.00,56.00,304.00,928.00,0.00,0.00,40.00,5676.00,1238.00,4618.00,97.00,2695.00,

 12:37:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.00,0.00,0.00,0.00,0.00,
Total Counts,1932.00,56.00,304.00,928.00,0.00,0.00,40.00,5790.00,1238.00,4618.00,97.00,2695.00,

 12:37:36
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1932.00,56.00,305.00,928.00,0.00,0.00,40.00,5790.00,1238.00,4618.00,97.00,2695.00,

 12:38:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.00,0.00,0.00,0.00,0.00,
Total Counts,1932.00,56.00,305.00,928.00,0.00,0.00,40.00,5914.00,1238.00,4618.00,97.00,2695.00,

 12:38:36
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.00,0.00,0.00,0.00,0.00,
Total Counts,1932.00,56.00,305.00,928.00,0.00,0.00,40.00,6079.00,1238.00,4618.00,97.00,2695.00,

 12:39:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235.00,0.00,0.00,0.00,9.00,
Total Counts,1932.00,56.00,305.00,928.00,0.00,0.00,40.00,6314.00,1238.00,4618.00,97.00,2704.00,

 12:39:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155.00,3.00,76.00,0.00,66.00,
Total Counts,1932.00,56.00,305.00,928.00,0.00,0.00,40.00,6469.00,1241.00,4694.00,97.00,2770.00,

 12:40:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.00,0.00,40.00,0.00,0.00,
Total Counts,1932.00,56.00,305.00,928.00,0.00,0.00,40.00,6560.00,1241.00,4734.00,97.00,2770.00,

 12:40:36
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,
Total Counts,1932.00,56.00,305.00,928.00,0.00,0.00,40.00,6560.00,1241.00,4739.00,97.00,2770.00,

 12:41:07
Interval Count,7.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,1.00,112.00,0.00,0.00,
Total Counts,1939.00,56.00,305.00,928.00,0.00,0.00,40.00,6595.00,1242.00,4851.00,97.00,2770.00,

 12:41:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,1.00,115.00,0.00,6.00,
Total Counts,1939.00,56.00,305.00,928.00,0.00,0.00,40.00,6678.00,1243.00,4966.00,97.00,2776.00,

 12:42:06
Interval Count,45.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1984.00,57.00,305.00,928.00,0.00,0.00,40.00,6678.00,1243.00,4966.00,97.00,2776.00,

 12:42:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,4.00,70.00,
Total Counts,1984.00,57.00,305.00,928.00,0.00,0.00,40.00,6678.00,1243.00,5051.00,101.00,2846.00,

 12:43:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,
Total Counts,1984.00,57.00,305.00,928.00,0.00,0.00,40.00,6678.00,1243.00,5054.00,101.00,2846.00,

 12:43:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,194.00,0.00,137.00,0.00,0.00,
Total Counts,1984.00,57.00,305.00,928.00,0.00,0.00,40.00,6872.00,1243.00,5191.00,101.00,2846.00,

 12:44:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,1984.00,57.00,305.00,928.00,0.00,0.00,41.00,6872.00,1243.00,5192.00,101.00,2846.00,

 12:44:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1984.00,57.00,305.00,928.00,0.00,0.00,41.00,6872.00,1243.00,5192.00,101.00,2846.00,

 12:45:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.00,2.00,0.00,0.00,0.00,
Total Counts,1984.00,57.00,305.00,928.00,0.00,0.00,41.00,7088.00,1245.00,5192.00,101.00,2846.00,

 12:45:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.00,0.00,0.00,3.00,1.00,
Total Counts,1984.00,57.00,305.00,928.00,0.00,0.00,41.00,7246.00,1245.00,5192.00,104.00,2847.00,

 12:46:04
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1984.00,57.00,305.00,928.00,0.00,0.00,41.00,7246.00,1245.00,5192.00,104.00,2847.00,
