,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W4
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/22/2017 15:06:20
,     Stop Time: ~10/22/2017 16:06:20


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,102.00,2.00,27.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,86.00,7.00,1.00,5.00,256.00,7.00,268.00,2.00,

 15:09:50
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,40.00,0.00,134.00,6.00,
Total Counts,0.00,0.00,0.00,0.00,86.00,7.00,10.00,5.00,296.00,7.00,402.00,8.00,

 15:10:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,222.00,0.00,130.00,0.00,95.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,86.00,7.00,232.00,5.00,426.00,7.00,497.00,8.00,

 15:10:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,225.00,0.00,92.00,0.00,69.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,86.00,7.00,457.00,5.00,518.00,7.00,566.00,8.00,

 15:11:21
Interval Count,0.00,0.00,0.00,0.00,0.00,2.00,203.00,0.00,81.00,0.00,26.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,86.00,9.00,660.00,5.00,599.00,7.00,592.00,8.00,

 15:11:51
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,41.00,8.00,103.00,2.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,86.00,10.00,701.00,13.00,702.00,9.00,592.00,8.00,

 15:12:21
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,113.00,0.00,26.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,86.00,11.00,701.00,13.00,815.00,9.00,618.00,8.00,

 15:12:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,4.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,86.00,11.00,701.00,13.00,826.00,9.00,622.00,8.00,

 15:13:21
Interval Count,0.00,0.00,0.00,0.00,166.00,0.00,62.00,6.00,39.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,252.00,11.00,763.00,19.00,865.00,9.00,622.00,8.00,

 15:13:51
Interval Count,0.00,0.00,0.00,0.00,135.00,4.00,49.00,1.00,108.00,0.00,190.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,387.00,15.00,812.00,20.00,973.00,9.00,812.00,8.00,

 15:14:21
Interval Count,0.00,0.00,0.00,0.00,49.00,1.00,73.00,0.00,94.00,0.00,12.00,6.00,
Total Counts,0.00,0.00,0.00,0.00,436.00,16.00,885.00,20.00,1067.00,9.00,824.00,14.00,

 15:14:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,18.00,
Total Counts,0.00,0.00,0.00,0.00,436.00,16.00,885.00,20.00,1067.00,42.00,824.00,32.00,

 15:15:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,57.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,436.00,16.00,885.00,21.00,1124.00,42.00,824.00,32.00,

 15:15:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,436.00,16.00,885.00,21.00,1124.00,42.00,824.00,32.00,

 15:16:21
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,437.00,16.00,885.00,21.00,1124.00,42.00,824.00,32.00,

 15:16:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,437.00,16.00,885.00,21.00,1124.00,42.00,824.00,32.00,

 15:17:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,437.00,16.00,885.00,21.00,1244.00,42.00,824.00,32.00,

 15:17:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,38.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,437.00,16.00,888.00,21.00,1282.00,42.00,824.00,32.00,

 15:18:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,148.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,437.00,16.00,905.00,21.00,1282.00,42.00,972.00,32.00,

 15:18:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,196.00,0.00,177.00,0.00,155.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,437.00,16.00,1101.00,21.00,1459.00,42.00,1127.00,32.00,

 15:19:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0.00,227.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,437.00,16.00,1101.00,21.00,1497.00,42.00,1354.00,32.00,

 15:19:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,86.00,1.00,98.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,437.00,16.00,1113.00,21.00,1583.00,43.00,1452.00,32.00,

 15:20:21
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,0.00,0.00,0.00,0.00,438.00,16.00,1113.00,21.00,1583.00,43.00,1452.00,33.00,

 15:20:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,92.00,0.00,56.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,438.00,16.00,1113.00,22.00,1675.00,43.00,1508.00,33.00,

 15:21:21
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,439.00,16.00,1113.00,22.00,1760.00,43.00,1508.00,33.00,

 15:21:51
Interval Count,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,81.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,461.00,16.00,1113.00,22.00,1841.00,43.00,1508.00,33.00,

 15:22:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,129.00,0.00,79.00,0.00,86.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,461.00,16.00,1242.00,22.00,1920.00,43.00,1594.00,33.00,

 15:22:51
Interval Count,0.00,0.00,0.00,0.00,186.00,0.00,204.00,0.00,1.00,0.00,71.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,647.00,16.00,1446.00,22.00,1921.00,43.00,1665.00,33.00,

 15:23:21
Interval Count,0.00,0.00,0.00,0.00,137.00,0.00,183.00,0.00,0.00,0.00,143.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,784.00,16.00,1629.00,22.00,1921.00,43.00,1808.00,33.00,

 15:23:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,20.00,1.00,0.00,0.00,76.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,784.00,16.00,1649.00,23.00,1921.00,43.00,1884.00,33.00,

 15:24:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,45.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,784.00,16.00,1649.00,23.00,1922.00,43.00,1929.00,33.00,

 15:24:51
Interval Count,0.00,0.00,0.00,0.00,98.00,0.00,0.00,0.00,139.00,0.00,93.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,882.00,16.00,1649.00,23.00,2061.00,43.00,2022.00,33.00,

 15:25:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,182.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,882.00,16.00,1649.00,23.00,2243.00,43.00,2022.00,33.00,

 15:25:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,79.00,0.00,197.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,882.00,16.00,1649.00,25.00,2322.00,43.00,2219.00,33.00,

 15:26:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.00,0.00,65.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,882.00,16.00,1649.00,25.00,2428.00,43.00,2284.00,33.00,

 15:26:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00,63.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,882.00,16.00,1649.00,25.00,2481.00,43.00,2347.00,33.00,

 15:27:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,882.00,16.00,1649.00,25.00,2481.00,43.00,2347.00,33.00,

 15:27:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,882.00,16.00,1649.00,25.00,2481.00,43.00,2350.00,33.00,

 15:28:21
Interval Count,0.00,0.00,0.00,0.00,0.00,91.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,882.00,107.00,1649.00,25.00,2481.00,43.00,2350.00,33.00,

 15:28:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,114.00,2.00,58.00,0.00,1.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,882.00,107.00,1763.00,27.00,2539.00,43.00,2351.00,33.00,

 15:29:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,23.00,0.00,128.00,0.00,122.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,882.00,107.00,1786.00,27.00,2667.00,43.00,2473.00,33.00,

 15:29:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.00,0.00,124.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,882.00,107.00,1786.00,27.00,2784.00,43.00,2597.00,33.00,

 15:30:21
Interval Count,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,71.00,0.00,85.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,886.00,107.00,1786.00,27.00,2855.00,43.00,2682.00,33.00,

 15:30:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,6.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,886.00,107.00,1786.00,38.00,2855.00,49.00,2682.00,33.00,

 15:31:21
Interval Count,0.00,0.00,0.00,0.00,82.00,0.00,0.00,0.00,71.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,968.00,107.00,1786.00,38.00,2926.00,49.00,2682.00,33.00,

 15:31:51
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,968.00,108.00,1786.00,38.00,2926.00,49.00,2682.00,33.00,

 15:32:21
Interval Count,0.00,0.00,0.00,0.00,65.00,0.00,0.00,0.00,0.00,1.00,17.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,108.00,1786.00,38.00,2926.00,50.00,2699.00,33.00,

 15:32:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,108.00,1786.00,38.00,2926.00,50.00,2841.00,33.00,

 15:33:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,108.00,1786.00,38.00,2926.00,50.00,2841.00,33.00,

 15:33:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.00,1.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,108.00,1786.00,38.00,2926.00,50.00,2940.00,34.00,

 15:34:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.00,0.00,213.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,108.00,1786.00,38.00,3039.00,50.00,3153.00,34.00,

 15:34:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,80.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,108.00,1793.00,38.00,3039.00,50.00,3233.00,34.00,

 15:35:21
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,112.00,0.00,79.00,10.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,109.00,1793.00,38.00,3151.00,50.00,3312.00,44.00,

 15:35:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,73.00,0.00,24.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,109.00,1793.00,41.00,3224.00,50.00,3336.00,44.00,

 15:36:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,109.00,1793.00,41.00,3224.00,50.00,3336.00,44.00,

 15:36:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,109.00,1793.00,41.00,3228.00,50.00,3336.00,44.00,

 15:37:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,109.00,1793.00,41.00,3228.00,50.00,3336.00,44.00,

 15:37:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,109.00,1793.00,41.00,3228.00,50.00,3336.00,44.00,

 15:38:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,109.00,1793.00,41.00,3228.00,50.00,3336.00,44.00,

 15:38:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,109.00,1793.00,41.00,3228.00,50.00,3336.00,50.00,

 15:39:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,109.00,1793.00,41.00,3228.00,50.00,3336.00,50.00,

 15:39:52
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,109.00,1793.00,41.00,3233.00,50.00,3336.00,50.00,

 15:40:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,109.00,1793.00,41.00,3233.00,50.00,3336.00,50.00,

 15:40:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,109.00,1794.00,41.00,3233.00,50.00,3336.00,50.00,

 15:41:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1033.00,109.00,1798.00,41.00,3233.00,50.00,3336.00,50.00,

 15:41:52
Interval Count,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1043.00,109.00,1798.00,41.00,3234.00,50.00,3336.00,50.00,

 15:42:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1043.00,109.00,1798.00,41.00,3328.00,50.00,3336.00,50.00,

 15:42:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1043.00,109.00,1798.00,41.00,3433.00,50.00,3336.00,50.00,

 15:43:22
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1043.00,109.00,1798.00,42.00,3434.00,50.00,3336.00,50.00,

 15:43:52
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,57.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1043.00,109.00,1855.00,42.00,3434.00,50.00,3336.00,50.00,

 15:44:22
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,45.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1043.00,109.00,1900.00,42.00,3434.00,50.00,3336.00,50.00,

 15:44:51
Interval Count,0.00,0.00,0.00,0.00,57.00,0.00,0.00,0.00,109.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1100.00,109.00,1900.00,42.00,3543.00,50.00,3336.00,50.00,

 15:45:22
Interval Count,0.00,0.00,0.00,0.00,186.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1286.00,109.00,1900.00,42.00,3546.00,50.00,3336.00,50.00,

 15:45:52
Interval Count,0.00,0.00,0.00,0.00,188.00,0.00,0.00,0.00,0.00,0.00,119.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1474.00,109.00,1900.00,42.00,3546.00,50.00,3455.00,50.00,

 15:46:22
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1474.00,109.00,1900.00,42.00,3546.00,50.00,3455.00,50.00,

 15:46:52
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1474.00,109.00,1900.00,42.00,3546.00,50.00,3539.00,50.00,

 15:47:22
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1474.00,109.00,1900.00,42.00,3546.00,50.00,3553.00,50.00,

 15:47:52
Interval Count,0.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1477.00,109.00,1900.00,43.00,3546.00,50.00,3553.00,50.00,

 15:48:22
Interval Count,0.00,0.00,0.00,0.00,240.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1717.00,109.00,1900.00,44.00,3546.00,50.00,3553.00,50.00,

 15:48:52
Interval Count,0.00,0.00,0.00,0.00,239.00,0.00,0.00,0.00,39.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,1956.00,109.00,1900.00,44.00,3585.00,50.00,3553.00,50.00,

 15:49:22
Interval Count,0.00,0.00,0.00,0.00,241.00,0.00,0.00,0.00,99.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,2197.00,109.00,1900.00,44.00,3684.00,50.00,3553.00,50.00,

 15:49:52
Interval Count,0.00,0.00,0.00,0.00,240.00,0.00,0.00,0.00,113.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,2437.00,109.00,1900.00,44.00,3797.00,50.00,3553.00,50.00,

 15:50:22
Interval Count,0.00,0.00,0.00,0.00,240.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,2677.00,109.00,1900.00,44.00,3799.00,50.00,3553.00,50.00,

 15:50:52
Interval Count,0.00,0.00,0.00,0.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,2917.00,109.00,1900.00,44.00,3799.00,50.00,3553.00,50.00,

 15:51:22
Interval Count,0.00,0.00,0.00,0.00,240.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,3157.00,109.00,1902.00,44.00,3799.00,50.00,3553.00,50.00,

 15:51:52
Interval Count,0.00,0.00,0.00,0.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,3397.00,109.00,1902.00,44.00,3799.00,50.00,3553.00,50.00,

 15:52:22
Interval Count,0.00,0.00,0.00,0.00,241.00,0.00,0.00,8.00,1.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,3638.00,109.00,1902.00,52.00,3800.00,50.00,3553.00,50.00,

 15:52:52
Interval Count,0.00,0.00,0.00,0.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,3878.00,109.00,1902.00,52.00,3800.00,50.00,3553.00,50.00,

 15:53:22
Interval Count,0.00,0.00,0.00,0.00,240.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,4118.00,109.00,1902.00,52.00,3800.00,50.00,3558.00,50.00,

 15:53:52
Interval Count,0.00,0.00,0.00,0.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,4358.00,109.00,1902.00,52.00,3800.00,50.00,3558.00,50.00,

 15:54:22
Interval Count,0.00,0.00,0.00,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,4546.00,109.00,1902.00,52.00,3800.00,50.00,3558.00,50.00,

 15:54:52
Interval Count,0.00,0.00,0.00,0.00,240.00,0.00,0.00,119.00,0.00,0.00,0.00,6.00,
Total Counts,0.00,0.00,0.00,0.00,4786.00,109.00,1902.00,171.00,3800.00,50.00,3558.00,56.00,

 15:55:22
Interval Count,0.00,0.00,0.00,0.00,239.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,5025.00,109.00,1902.00,188.00,3800.00,50.00,3558.00,56.00,

 15:55:52
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,5025.00,109.00,1902.00,188.00,3800.00,50.00,3558.00,56.00,

 15:56:22
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,5025.00,109.00,1905.00,188.00,3800.00,55.00,3558.00,56.00,

 15:56:52
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,5025.00,109.00,1905.00,188.00,3800.00,55.00,3558.00,56.00,

 15:57:22
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,5025.00,109.00,1905.00,188.00,3800.00,55.00,3558.00,56.00,

 15:57:52
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,5025.00,109.00,1905.00,188.00,3800.00,55.00,3558.00,56.00,

 15:58:22
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,169.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,5025.00,109.00,1905.00,188.00,3800.00,55.00,3727.00,56.00,

 15:58:52
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,93.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,5025.00,109.00,1905.00,188.00,3801.00,55.00,3820.00,56.00,

 15:59:22
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,5025.00,109.00,1905.00,188.00,3801.00,55.00,3820.00,56.00,

 15:59:52
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,5025.00,109.00,1905.00,188.00,3926.00,55.00,3820.00,56.00,

 16:00:22
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,5025.00,109.00,1905.00,188.00,3936.00,55.00,3820.00,56.00,

 16:00:52
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,5025.00,109.00,1906.00,188.00,3936.00,55.00,3820.00,56.00,

 16:01:22
