,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W3
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/1/2006 19:59:08
,     Stop Time: ~1/1/2006 20:59:08


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,351.00,974.00,70.00,39.00,699.00,19.00,422.00,49.00,0.00,0.00,0.00,0.00,

 20:10:08
Interval Count,2.00,65.00,202.00,0.00,5.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,353.00,1039.00,272.00,39.00,704.00,19.00,422.00,50.00,0.00,0.00,0.00,0.00,

 20:10:38
Interval Count,0.00,237.00,38.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,353.00,1276.00,310.00,64.00,704.00,19.00,422.00,50.00,0.00,0.00,0.00,0.00,

 20:11:08
Interval Count,0.00,45.00,0.00,226.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,353.00,1321.00,310.00,290.00,704.00,19.00,422.00,50.00,0.00,0.00,0.00,0.00,

 20:11:38
Interval Count,4.00,0.00,22.00,108.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,357.00,1321.00,332.00,398.00,704.00,19.00,422.00,50.00,0.00,0.00,0.00,0.00,

 20:12:08
Interval Count,0.00,1.00,0.00,74.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,357.00,1322.00,332.00,472.00,704.00,19.00,422.00,50.00,0.00,0.00,0.00,0.00,

 20:12:38
Interval Count,0.00,39.00,31.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,357.00,1361.00,363.00,510.00,704.00,19.00,422.00,50.00,0.00,0.00,0.00,0.00,

 20:13:08
Interval Count,0.00,150.00,8.00,68.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,357.00,1511.00,371.00,578.00,704.00,19.00,422.00,50.00,0.00,0.00,0.00,0.00,

 20:13:38
Interval Count,0.00,153.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,357.00,1664.00,371.00,578.00,704.00,19.00,422.00,50.00,0.00,0.00,0.00,0.00,

 20:14:08
Interval Count,0.00,121.00,9.00,0.00,0.00,0.00,73.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,357.00,1785.00,380.00,578.00,704.00,19.00,495.00,50.00,0.00,0.00,0.00,0.00,

 20:14:38
Interval Count,7.00,38.00,1.00,35.00,0.00,0.00,121.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,364.00,1823.00,381.00,613.00,704.00,19.00,616.00,50.00,0.00,0.00,0.00,0.00,

 20:15:08
Interval Count,2.00,240.00,24.00,72.00,0.00,0.00,73.00,12.00,0.00,0.00,0.00,0.00,
Total Counts,366.00,2063.00,405.00,685.00,704.00,19.00,689.00,62.00,0.00,0.00,0.00,0.00,

 20:15:38
Interval Count,19.00,187.00,11.00,20.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,385.00,2250.00,416.00,705.00,704.00,19.00,689.00,63.00,0.00,0.00,0.00,0.00,

 20:16:08
Interval Count,0.00,133.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,385.00,2383.00,416.00,708.00,705.00,19.00,689.00,63.00,0.00,0.00,0.00,0.00,

 20:16:38
Interval Count,0.00,0.00,2.00,25.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,385.00,2383.00,418.00,733.00,706.00,19.00,689.00,63.00,0.00,0.00,0.00,0.00,

 20:17:08
Interval Count,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,385.00,2383.00,418.00,764.00,706.00,19.00,689.00,63.00,0.00,0.00,0.00,0.00,

 20:17:38
Interval Count,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,385.00,2383.00,418.00,764.00,706.00,24.00,689.00,63.00,0.00,0.00,0.00,0.00,

 20:18:08
Interval Count,0.00,0.00,0.00,0.00,16.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,385.00,2383.00,418.00,764.00,722.00,27.00,689.00,63.00,0.00,0.00,0.00,0.00,

 20:18:38
Interval Count,0.00,131.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,385.00,2514.00,418.00,764.00,722.00,27.00,689.00,63.00,0.00,0.00,0.00,0.00,

 20:19:08
Interval Count,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,385.00,2514.00,418.00,778.00,722.00,27.00,689.00,63.00,0.00,0.00,0.00,0.00,

 20:19:39
Interval Count,0.00,0.00,0.00,15.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,385.00,2514.00,418.00,793.00,722.00,28.00,690.00,63.00,0.00,0.00,0.00,0.00,

 20:20:08
Interval Count,0.00,0.00,7.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,385.00,2514.00,425.00,797.00,722.00,28.00,690.00,63.00,0.00,0.00,0.00,0.00,

 20:20:38
Interval Count,9.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,394.00,2514.00,425.00,797.00,722.00,28.00,690.00,64.00,0.00,0.00,0.00,0.00,

 20:21:08
Interval Count,0.00,109.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,394.00,2623.00,425.00,797.00,722.00,28.00,690.00,65.00,0.00,0.00,0.00,0.00,

 20:21:39
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,394.00,2623.00,426.00,797.00,722.00,28.00,690.00,65.00,0.00,0.00,0.00,0.00,

 20:22:09
Interval Count,2.00,11.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,396.00,2634.00,426.00,797.00,722.00,41.00,690.00,65.00,0.00,0.00,0.00,0.00,

 20:22:38
Interval Count,4.00,240.00,0.00,0.00,0.00,175.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,2874.00,426.00,797.00,722.00,216.00,690.00,66.00,0.00,0.00,0.00,0.00,

 20:23:09
Interval Count,0.00,240.00,0.00,5.00,0.00,168.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,3114.00,426.00,802.00,722.00,384.00,690.00,66.00,0.00,0.00,0.00,0.00,

 20:23:39
Interval Count,0.00,240.00,0.00,87.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,3354.00,426.00,889.00,727.00,385.00,690.00,66.00,0.00,0.00,0.00,0.00,

 20:24:09
Interval Count,0.00,240.00,0.00,0.00,0.00,0.00,123.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,3594.00,426.00,889.00,727.00,385.00,813.00,66.00,0.00,0.00,0.00,0.00,

 20:24:39
Interval Count,0.00,240.00,0.00,0.00,0.00,0.00,239.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,3834.00,426.00,889.00,727.00,385.00,1052.00,66.00,0.00,0.00,0.00,0.00,

 20:25:09
Interval Count,0.00,192.00,0.00,0.00,0.00,0.00,222.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,4026.00,426.00,889.00,727.00,385.00,1274.00,66.00,0.00,0.00,0.00,0.00,

 20:25:39
Interval Count,0.00,0.00,2.00,16.00,0.00,0.00,61.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,4026.00,428.00,905.00,727.00,385.00,1335.00,66.00,0.00,0.00,0.00,0.00,

 20:26:09
Interval Count,0.00,21.00,0.00,1.00,1.00,11.00,0.00,40.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,4047.00,428.00,906.00,728.00,396.00,1335.00,106.00,0.00,0.00,0.00,0.00,

 20:26:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,4047.00,428.00,906.00,728.00,396.00,1335.00,106.00,0.00,0.00,0.00,0.00,

 20:27:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,4047.00,428.00,906.00,728.00,396.00,1335.00,106.00,0.00,0.00,0.00,0.00,

 20:27:39
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,4047.00,428.00,907.00,728.00,396.00,1335.00,106.00,0.00,0.00,0.00,0.00,

 20:28:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,102.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,4047.00,428.00,907.00,728.00,396.00,1437.00,106.00,0.00,0.00,0.00,0.00,

 20:28:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,4047.00,428.00,907.00,728.00,396.00,1450.00,106.00,0.00,0.00,0.00,0.00,

 20:29:09
Interval Count,0.00,0.00,2.00,0.00,0.00,13.00,102.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,4047.00,430.00,907.00,728.00,409.00,1552.00,106.00,0.00,0.00,0.00,0.00,

 20:29:39
Interval Count,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,4047.00,430.00,912.00,728.00,409.00,1552.00,106.00,0.00,0.00,0.00,0.00,

 20:30:09
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,4047.00,430.00,913.00,728.00,409.00,1552.00,106.00,0.00,0.00,0.00,0.00,

 20:30:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,4047.00,430.00,913.00,728.00,409.00,1552.00,106.00,0.00,0.00,0.00,0.00,

 20:31:09
Interval Count,0.00,0.00,0.00,188.00,101.00,1.00,125.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,400.00,4047.00,430.00,1101.00,829.00,410.00,1677.00,106.00,0.00,0.00,0.00,0.00,

 20:31:39
Interval Count,51.00,0.00,0.00,185.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,451.00,4047.00,430.00,1286.00,829.00,410.00,1677.00,106.00,0.00,0.00,0.00,0.00,

 20:32:09
Interval Count,3.00,0.00,0.00,47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4047.00,430.00,1333.00,829.00,410.00,1677.00,106.00,0.00,0.00,0.00,0.00,

 20:32:39
Interval Count,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4047.00,430.00,1333.00,829.00,413.00,1677.00,106.00,0.00,0.00,0.00,0.00,

 20:33:09
Interval Count,0.00,0.00,3.00,42.00,0.00,7.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4047.00,433.00,1375.00,829.00,420.00,1677.00,107.00,0.00,0.00,0.00,0.00,

 20:33:39
Interval Count,0.00,0.00,0.00,19.00,0.00,0.00,107.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4047.00,433.00,1394.00,829.00,420.00,1784.00,107.00,0.00,0.00,0.00,0.00,

 20:34:09
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4047.00,433.00,1395.00,829.00,420.00,1784.00,107.00,0.00,0.00,0.00,0.00,

 20:34:39
Interval Count,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4056.00,433.00,1395.00,829.00,420.00,1784.00,107.00,0.00,0.00,0.00,0.00,

 20:35:09
Interval Count,0.00,178.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4234.00,433.00,1395.00,829.00,420.00,1784.00,107.00,0.00,0.00,0.00,0.00,

 20:35:39
Interval Count,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4259.00,433.00,1395.00,829.00,420.00,1784.00,107.00,0.00,0.00,0.00,0.00,

 20:36:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4259.00,433.00,1395.00,829.00,420.00,1784.00,107.00,0.00,0.00,0.00,0.00,

 20:36:39
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,433.00,1395.00,829.00,420.00,1784.00,107.00,0.00,0.00,0.00,0.00,

 20:37:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,433.00,1395.00,829.00,420.00,1784.00,107.00,0.00,0.00,0.00,0.00,

 20:37:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,433.00,1395.00,829.00,420.00,1784.00,107.00,0.00,0.00,0.00,0.00,

 20:38:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,433.00,1395.00,829.00,420.00,1784.00,107.00,0.00,0.00,0.00,0.00,

 20:38:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,433.00,1395.00,829.00,420.00,1784.00,107.00,0.00,0.00,0.00,0.00,

 20:39:09
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,434.00,1395.00,829.00,420.00,1784.00,107.00,0.00,0.00,0.00,0.00,

 20:39:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,434.00,1395.00,829.00,420.00,1784.00,107.00,0.00,0.00,0.00,0.00,

 20:40:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,434.00,1395.00,829.00,420.00,1784.00,107.00,0.00,0.00,0.00,0.00,

 20:40:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,434.00,1395.00,829.00,420.00,1784.00,107.00,0.00,0.00,0.00,0.00,

 20:41:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,434.00,1395.00,829.00,420.00,1784.00,107.00,0.00,0.00,0.00,0.00,

 20:41:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,434.00,1395.00,829.00,420.00,1784.00,107.00,0.00,0.00,0.00,0.00,

 20:42:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,434.00,1395.00,829.00,420.00,1785.00,107.00,0.00,0.00,0.00,0.00,

 20:42:39
Interval Count,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,434.00,1483.00,829.00,420.00,1785.00,107.00,0.00,0.00,0.00,0.00,

 20:43:09
Interval Count,0.00,0.00,0.00,71.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,434.00,1554.00,829.00,420.00,1785.00,107.00,0.00,0.00,0.00,0.00,

 20:43:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,434.00,1554.00,829.00,420.00,1785.00,107.00,0.00,0.00,0.00,0.00,

 20:44:09
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,434.00,1555.00,829.00,420.00,1785.00,107.00,0.00,0.00,0.00,0.00,

 20:44:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,434.00,1555.00,829.00,420.00,1785.00,107.00,0.00,0.00,0.00,0.00,

 20:45:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,434.00,1555.00,829.00,420.00,1785.00,107.00,0.00,0.00,0.00,0.00,

 20:45:39
Interval Count,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,454.00,4260.00,434.00,1558.00,829.00,420.00,1785.00,107.00,0.00,0.00,0.00,0.00,

 20:46:09
Interval Count,5.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,459.00,4287.00,434.00,1558.00,829.00,420.00,1785.00,107.00,0.00,0.00,0.00,0.00,

 20:46:39
Interval Count,0.00,0.00,2.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,459.00,4287.00,436.00,1568.00,829.00,420.00,1785.00,107.00,0.00,0.00,0.00,0.00,

 20:47:09
Interval Count,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,459.00,4287.00,436.00,1571.00,829.00,420.00,1785.00,107.00,0.00,0.00,0.00,0.00,

 20:47:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,459.00,4287.00,436.00,1571.00,829.00,420.00,1785.00,107.00,0.00,0.00,0.00,0.00,

 20:48:09
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,459.00,4287.00,437.00,1571.00,829.00,420.00,1785.00,107.00,0.00,0.00,0.00,0.00,

 20:48:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,459.00,4287.00,437.00,1571.00,829.00,420.00,1785.00,107.00,0.00,0.00,0.00,0.00,

 20:49:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,459.00,4287.00,437.00,1571.00,829.00,420.00,1787.00,107.00,0.00,0.00,0.00,0.00,

 20:49:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,459.00,4287.00,437.00,1571.00,829.00,420.00,1787.00,108.00,0.00,0.00,0.00,0.00,

 20:50:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,459.00,4287.00,437.00,1571.00,829.00,420.00,1787.00,108.00,0.00,0.00,0.00,0.00,

 20:50:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,459.00,4287.00,437.00,1571.00,829.00,420.00,1787.00,108.00,0.00,0.00,0.00,0.00,

 20:51:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,459.00,4287.00,437.00,1571.00,829.00,420.00,1787.00,108.00,0.00,0.00,0.00,0.00,

 20:51:39
Interval Count,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,459.00,4287.00,437.00,1579.00,829.00,420.00,1787.00,108.00,0.00,0.00,0.00,0.00,

 20:52:09
Interval Count,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,459.00,4287.00,437.00,1588.00,829.00,420.00,1787.00,108.00,0.00,0.00,0.00,0.00,

 20:52:39
Interval Count,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,459.00,4287.00,437.00,1591.00,829.00,420.00,1787.00,108.00,0.00,0.00,0.00,0.00,

 20:53:09
Interval Count,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,459.00,4287.00,437.00,1600.00,829.00,420.00,1787.00,108.00,0.00,0.00,0.00,0.00,

 20:53:39
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,459.00,4287.00,437.00,1600.00,829.00,420.00,1787.00,108.00,0.00,0.00,0.00,0.00,

 20:54:09
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,459.00,4287.00,437.00,1600.00,829.00,420.00,1788.00,108.00,0.00,0.00,0.00,0.00,

 20:54:40
