,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W3
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/29/2017 13:24:05
,     Stop Time: ~10/29/2017 14:24:05


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Counter/Animal ID, Ri9_H, Ri9_S, Ri10_H, Ri10_S, Vi9_H, Vi9_S, Vi10_H, Vi10_S, Di7_H, Di7_S, Di8_H, Di8_S,
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,


Total Counts,50.00,6997.00,101.00,2776.00,31.00,2200.00,71.00,2304.00,73.00,1634.00,10.00,8469.00,

 14:12:37
Interval Count,0.00,0.00,0.00,25.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,50.00,6997.00,101.00,2801.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,10.00,8469.00,

 14:13:07
Interval Count,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.00,
Total Counts,50.00,6997.00,101.00,2821.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,10.00,8590.00,

 14:13:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,50.00,6997.00,101.00,2821.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,10.00,8590.00,

 14:14:07
Interval Count,0.00,1.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,50.00,6998.00,101.00,2846.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,10.00,8590.00,

 14:14:37
Interval Count,0.00,4.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,50.00,7002.00,101.00,2863.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,10.00,8590.00,

 14:15:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,50.00,7002.00,101.00,2863.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,10.00,8590.00,

 14:15:37
Interval Count,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,50.00,7007.00,101.00,2868.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,10.00,8590.00,

 14:16:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,
Total Counts,50.00,7007.00,101.00,2868.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,10.00,8613.00,

 14:16:37
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,50.00,7008.00,101.00,2868.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,10.00,8613.00,

 14:17:07
Interval Count,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,50.00,7008.00,101.00,2877.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,11.00,8613.00,

 14:17:37
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,50.00,7009.00,101.00,2877.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,11.00,8613.00,

 14:18:07
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,50.00,7009.00,101.00,2878.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,11.00,8613.00,

 14:18:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,50.00,7009.00,101.00,2878.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,11.00,8613.00,

 14:19:07
Interval Count,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,50.00,7009.00,101.00,2882.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,11.00,8613.00,

 14:19:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,50.00,7009.00,101.00,2882.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,11.00,8613.00,

 14:20:07
Interval Count,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,50.00,7009.00,101.00,2887.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,11.00,8613.00,

 14:20:37
Interval Count,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,50.00,7009.00,101.00,2909.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,11.00,8613.00,

 14:21:07
Interval Count,0.00,0.00,43.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,50.00,7009.00,144.00,2909.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,11.00,8613.00,

 14:21:37
Interval Count,0.00,0.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,50.00,7009.00,145.00,2916.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,11.00,8613.00,

 14:22:07
Interval Count,1.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,
Total Counts,51.00,7009.00,145.00,2931.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,13.00,8613.00,

 14:22:37
Interval Count,0.00,0.00,37.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,51.00,7009.00,182.00,2972.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,13.00,8613.00,

 14:23:07
Interval Count,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,51.00,7013.00,182.00,2972.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,13.00,8613.00,

 14:23:37
Interval Count,0.00,0.00,5.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,27.00,
Total Counts,51.00,7013.00,187.00,3035.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,23.00,8640.00,

 14:24:04
Interval Count,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,
Total Counts,51.00,7013.00,199.00,3035.00,34.00,2200.00,71.00,2304.00,73.00,1634.00,23.00,8644.00,
