,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/8/2006 17:39:57
,     Stop Time: ~1/8/2006 18:39:57


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,14.00,1256.00,14.00,1349.00,33.00,90.00,2041.00,78.00,906.00,38.00,24.00,13.00,

 17:52:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,78.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,14.00,1256.00,14.00,1349.00,33.00,90.00,2119.00,78.00,906.00,38.00,25.00,13.00,

 17:53:27
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1256.00,14.00,1349.00,34.00,90.00,2119.00,78.00,906.00,38.00,25.00,13.00,

 17:53:57
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1256.00,14.00,1349.00,34.00,90.00,2123.00,78.00,906.00,38.00,25.00,13.00,

 17:54:28
Interval Count,0.00,91.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1347.00,15.00,1349.00,34.00,90.00,2123.00,78.00,906.00,38.00,25.00,13.00,

 17:54:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,1347.00,15.00,1349.00,34.00,90.00,2123.00,78.00,906.00,38.00,25.00,13.00,

 17:55:28
Interval Count,1.00,64.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,15.00,1411.00,16.00,1349.00,34.00,90.00,2123.00,78.00,906.00,38.00,25.00,13.00,

 17:55:58
Interval Count,0.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,15.00,1455.00,16.00,1349.00,34.00,90.00,2123.00,78.00,906.00,38.00,26.00,13.00,

 17:56:28
Interval Count,24.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,1473.00,16.00,1349.00,34.00,90.00,2123.00,78.00,906.00,38.00,26.00,13.00,

 17:56:58
Interval Count,0.00,46.00,0.00,0.00,0.00,0.00,109.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,1519.00,16.00,1349.00,34.00,90.00,2232.00,80.00,906.00,38.00,26.00,13.00,

 17:57:28
Interval Count,0.00,109.00,0.00,0.00,0.00,0.00,240.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,1628.00,16.00,1349.00,34.00,90.00,2472.00,80.00,906.00,38.00,26.00,13.00,

 17:57:58
Interval Count,0.00,2.00,0.00,1.00,0.00,0.00,82.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,1630.00,16.00,1350.00,34.00,90.00,2554.00,80.00,906.00,38.00,26.00,13.00,

 17:58:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,66.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,1630.00,16.00,1350.00,34.00,90.00,2620.00,80.00,906.00,38.00,26.00,13.00,

 17:58:58
Interval Count,0.00,0.00,10.00,0.00,0.00,0.00,56.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,39.00,1630.00,26.00,1350.00,34.00,90.00,2676.00,80.00,907.00,38.00,26.00,13.00,

 17:59:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,1630.00,26.00,1350.00,34.00,90.00,2676.00,80.00,907.00,38.00,26.00,13.00,

 17:59:58
Interval Count,0.00,0.00,0.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,1630.00,26.00,1416.00,34.00,90.00,2676.00,80.00,907.00,38.00,26.00,13.00,

 18:00:28
Interval Count,0.00,101.00,0.00,231.00,0.00,0.00,0.00,0.00,46.00,0.00,0.00,0.00,
Total Counts,39.00,1731.00,26.00,1647.00,34.00,90.00,2676.00,80.00,953.00,38.00,26.00,13.00,

 18:00:58
Interval Count,0.00,78.00,0.00,162.00,0.00,0.00,0.00,0.00,53.00,0.00,0.00,0.00,
Total Counts,39.00,1809.00,26.00,1809.00,34.00,90.00,2676.00,80.00,1006.00,38.00,26.00,13.00,

 18:01:28
Interval Count,0.00,14.00,0.00,163.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,1823.00,26.00,1972.00,34.00,90.00,2676.00,80.00,1006.00,38.00,26.00,13.00,

 18:01:58
Interval Count,0.00,74.00,0.00,164.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,1897.00,26.00,2136.00,34.00,90.00,2676.00,80.00,1006.00,38.00,26.00,13.00,

 18:02:28
Interval Count,0.00,31.00,0.00,145.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,1928.00,26.00,2281.00,34.00,90.00,2676.00,80.00,1006.00,38.00,26.00,13.00,

 18:02:58
Interval Count,0.00,29.00,0.00,143.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,1957.00,26.00,2424.00,34.00,90.00,2676.00,80.00,1006.00,38.00,26.00,13.00,

 18:03:28
Interval Count,0.00,55.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2012.00,26.00,2543.00,34.00,90.00,2676.00,80.00,1006.00,38.00,26.00,13.00,

 18:03:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,
Total Counts,39.00,2012.00,26.00,2543.00,34.00,90.00,2676.00,80.00,1006.00,38.00,30.00,15.00,

 18:04:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2012.00,26.00,2543.00,34.00,90.00,2676.00,80.00,1006.00,38.00,30.00,15.00,

 18:04:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2012.00,26.00,2543.00,34.00,90.00,2676.00,80.00,1006.00,38.00,30.00,15.00,

 18:05:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2012.00,26.00,2543.00,34.00,90.00,2676.00,82.00,1006.00,38.00,30.00,15.00,

 18:05:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2012.00,26.00,2543.00,34.00,90.00,2676.00,82.00,1006.00,38.00,30.00,15.00,

 18:06:28
Interval Count,0.00,81.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2093.00,26.00,2543.00,34.00,90.00,2676.00,82.00,1006.00,38.00,30.00,15.00,

 18:06:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2093.00,26.00,2543.00,34.00,90.00,2676.00,82.00,1006.00,38.00,30.00,15.00,

 18:07:28
Interval Count,0.00,0.00,0.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2093.00,26.00,2609.00,34.00,90.00,2676.00,82.00,1006.00,38.00,30.00,15.00,

 18:07:58
Interval Count,0.00,0.00,0.00,96.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2093.00,26.00,2705.00,34.00,90.00,2677.00,82.00,1006.00,38.00,30.00,15.00,

 18:08:28
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2094.00,26.00,2705.00,34.00,90.00,2677.00,82.00,1006.00,38.00,30.00,15.00,

 18:08:58
Interval Count,0.00,101.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,39.00,2195.00,26.00,2705.00,34.00,90.00,2677.00,82.00,1006.00,38.00,30.00,15.00,

 18:09:28
Interval Count,117.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,156.00,2195.00,26.00,2705.00,34.00,90.00,2677.00,82.00,1006.00,38.00,30.00,15.00,

 18:09:58
Interval Count,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,156.00,2195.00,28.00,2705.00,34.00,90.00,2677.00,82.00,1006.00,38.00,30.00,15.00,

 18:10:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,156.00,2195.00,28.00,2705.00,34.00,90.00,2677.00,82.00,1006.00,38.00,30.00,15.00,

 18:10:58
Interval Count,0.00,58.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,156.00,2253.00,28.00,2705.00,34.00,90.00,2677.00,82.00,1006.00,38.00,30.00,15.00,

 18:11:28
Interval Count,0.00,45.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,156.00,2298.00,28.00,2705.00,34.00,90.00,2678.00,82.00,1006.00,38.00,30.00,15.00,

 18:11:58
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,156.00,2298.00,29.00,2705.00,34.00,90.00,2678.00,82.00,1006.00,38.00,30.00,15.00,

 18:12:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,156.00,2298.00,29.00,2705.00,34.00,90.00,2693.00,82.00,1006.00,38.00,30.00,15.00,

 18:12:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,214.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,156.00,2298.00,29.00,2705.00,34.00,90.00,2907.00,82.00,1006.00,38.00,30.00,15.00,

 18:13:28
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,207.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,156.00,2298.00,30.00,2705.00,34.00,90.00,3114.00,82.00,1006.00,38.00,30.00,15.00,

 18:13:58
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,181.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,157.00,2298.00,30.00,2705.00,34.00,90.00,3295.00,82.00,1006.00,38.00,30.00,15.00,

 18:14:28
Interval Count,1.00,78.00,0.00,0.00,0.00,0.00,117.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,158.00,2376.00,30.00,2705.00,34.00,90.00,3412.00,82.00,1006.00,38.00,30.00,15.00,

 18:14:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,158.00,2376.00,30.00,2705.00,34.00,90.00,3412.00,82.00,1006.00,38.00,30.00,15.00,

 18:15:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,158.00,2376.00,30.00,2705.00,34.00,90.00,3412.00,82.00,1006.00,38.00,30.00,15.00,

 18:15:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,158.00,2376.00,30.00,2705.00,34.00,90.00,3412.00,82.00,1006.00,38.00,30.00,15.00,

 18:16:28
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,158.00,2377.00,30.00,2705.00,34.00,90.00,3412.00,82.00,1006.00,38.00,30.00,15.00,

 18:16:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,158.00,2377.00,30.00,2705.00,34.00,90.00,3412.00,82.00,1006.00,38.00,30.00,15.00,

 18:17:28
Interval Count,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,158.00,2391.00,30.00,2705.00,34.00,90.00,3412.00,82.00,1006.00,38.00,30.00,15.00,

 18:17:58
Interval Count,0.00,107.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,158.00,2498.00,30.00,2705.00,34.00,90.00,3412.00,82.00,1006.00,38.00,30.00,15.00,

 18:18:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,158.00,2498.00,30.00,2705.00,34.00,90.00,3412.00,82.00,1006.00,38.00,30.00,15.00,

 18:18:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,158.00,2498.00,30.00,2705.00,34.00,90.00,3412.00,82.00,1006.00,38.00,30.00,15.00,

 18:19:28
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,158.00,2499.00,30.00,2705.00,34.00,90.00,3412.00,82.00,1006.00,38.00,30.00,15.00,

 18:19:58
Interval Count,0.00,87.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,158.00,2586.00,30.00,2739.00,34.00,90.00,3412.00,82.00,1006.00,38.00,30.00,15.00,

 18:20:28
Interval Count,6.00,0.00,0.00,162.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,2586.00,30.00,2901.00,34.00,90.00,3412.00,82.00,1006.00,38.00,30.00,15.00,

 18:20:58
Interval Count,0.00,0.00,0.00,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,2586.00,30.00,3081.00,34.00,90.00,3412.00,82.00,1006.00,38.00,30.00,15.00,

 18:21:28
Interval Count,0.00,18.00,0.00,81.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,2604.00,30.00,3162.00,34.00,90.00,3412.00,82.00,1006.00,38.00,30.00,15.00,

 18:21:58
Interval Count,0.00,49.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,2653.00,30.00,3162.00,34.00,90.00,3412.00,82.00,1006.00,38.00,30.00,15.00,

 18:22:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,2653.00,30.00,3162.00,34.00,90.00,3412.00,82.00,1006.00,38.00,30.00,15.00,

 18:22:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,2653.00,30.00,3162.00,34.00,90.00,3412.00,84.00,1006.00,38.00,30.00,15.00,

 18:23:28
Interval Count,0.00,115.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,2768.00,30.00,3162.00,34.00,90.00,3412.00,84.00,1006.00,38.00,30.00,15.00,

 18:23:58
Interval Count,0.00,161.00,0.00,0.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,2929.00,30.00,3162.00,34.00,90.00,3547.00,84.00,1006.00,38.00,30.00,15.00,

 18:24:28
Interval Count,0.00,200.00,0.00,0.00,0.00,0.00,192.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,3129.00,30.00,3162.00,34.00,90.00,3739.00,84.00,1006.00,38.00,30.00,15.00,

 18:24:58
Interval Count,0.00,154.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,3283.00,30.00,3162.00,34.00,90.00,3739.00,84.00,1006.00,38.00,30.00,15.00,

 18:25:28
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,3283.00,30.00,3162.00,34.00,90.00,3739.00,84.00,1006.00,38.00,30.00,15.00,

 18:25:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,169.00,0.00,0.00,2.00,0.00,0.00,
Total Counts,164.00,3283.00,30.00,3162.00,34.00,90.00,3908.00,84.00,1006.00,40.00,30.00,15.00,

 18:26:28
Interval Count,0.00,0.00,0.00,122.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,3283.00,30.00,3284.00,34.00,90.00,3908.00,84.00,1006.00,40.00,30.00,15.00,

 18:26:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,3283.00,30.00,3284.00,34.00,90.00,3908.00,84.00,1006.00,40.00,30.00,15.00,

 18:27:29
Interval Count,0.00,92.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,3375.00,30.00,3284.00,34.00,90.00,3916.00,84.00,1006.00,40.00,30.00,15.00,

 18:27:59
Interval Count,0.00,23.00,0.00,0.00,0.00,0.00,175.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,3398.00,30.00,3284.00,34.00,90.00,4091.00,84.00,1006.00,40.00,30.00,15.00,

 18:28:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,76.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,3398.00,30.00,3284.00,34.00,90.00,4167.00,84.00,1006.00,40.00,30.00,15.00,

 18:28:58
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,45.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,3398.00,30.00,3284.00,34.00,90.00,4212.00,84.00,1006.00,40.00,30.00,15.00,

 18:29:29
Interval Count,0.00,65.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,164.00,3463.00,30.00,3284.00,34.00,90.00,4212.00,84.00,1006.00,40.00,30.00,15.00,

 18:29:59
Interval Count,3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,39.00,0.00,0.00,0.00,
Total Counts,167.00,3463.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1045.00,40.00,30.00,15.00,

 18:30:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,132.00,0.00,0.00,0.00,
Total Counts,167.00,3463.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1177.00,40.00,30.00,15.00,

 18:30:59
Interval Count,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,3466.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1177.00,40.00,30.00,15.00,

 18:31:29
Interval Count,0.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,3504.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1177.00,40.00,30.00,15.00,

 18:31:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,3504.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1177.00,40.00,30.00,15.00,

 18:32:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,3504.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1177.00,40.00,30.00,15.00,

 18:32:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.00,0.00,0.00,0.00,
Total Counts,167.00,3504.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1248.00,40.00,30.00,15.00,

 18:33:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,159.00,0.00,0.00,0.00,
Total Counts,167.00,3504.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1407.00,40.00,30.00,15.00,

 18:33:59
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,3504.00,30.00,3284.00,34.00,90.00,4213.00,84.00,1407.00,40.00,30.00,15.00,

 18:34:29
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
