,Activity Wheel Software from Lafayette Instrument Company.,,,,,,,,,,,
,Version 10.2.2966.20953,,,,,,,,,,,
,Experiment Setup:,,,,,,,,,,,
,Connected Hardware:,,,,,,,,,,,
,,USB Interface REV 1 [1],,,,,,,,,,
,     Experiment Name: SaccharinPrefG2W4,,,,,,,,,,,
,     Experiment Length: 1 Hour,,,,,,,,,,,
,     Download Interval(Active Cycle): 30 Seconds,,,,,,,,,,,
,     Date Format: M/d/yyyy,,,,,,,,,,,
,     Time Format: H:mm:ss,,,,,,,,,,,
,     Start Time: 10/16/2017 14:02:08,,,,,,,,,,,
,     Stop Time: ~10/16/2017 15:02:08,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12
Counter/Animal ID, Ri9_H, Ri9_S, Ri10_H, Ri10_S, Vi11_S, Vi11_H, Vi12_S, Vi12_H, Di9_S, Di9_H, Di10_S, Di10_H
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat
,,,,,,,,,,,,
,,,,,,,,,,,,
 10/16/2017 14:02:08,,,,,,,,,,,,
Total Counts,84,1315,13,845,8,14,400,35,1079,49,1098,27
,,,,,,,,,,,,
 14:14:08,,,,,,,,,,,,
Interval Count,0,59,0,63,0,1,26,0,25,0,0,0
Total Counts,84,1374,13,908,8,15,426,35,1104,49,1098,27
,,,,,,,,,,,,
 14:14:38,,,,,,,,,,,,
Interval Count,1,40,1,0,0,0,0,0,61,0,94,0
Total Counts,85,1414,14,908,8,15,426,35,1165,49,1192,27
,,,,,,,,,,,,
 14:15:08,,,,,,,,,,,,
Interval Count,0,87,7,24,0,0,0,0,68,0,108,0
Total Counts,85,1501,21,932,8,15,426,35,1233,49,1300,27
,,,,,,,,,,,,
 14:15:38,,,,,,,,,,,,
Interval Count,0,97,0,7,0,0,0,0,0,0,24,0
Total Counts,85,1598,21,939,8,15,426,35,1233,49,1324,27
,,,,,,,,,,,,
 14:16:08,,,,,,,,,,,,
Interval Count,0,13,0,1,0,0,0,0,0,0,0,0
Total Counts,85,1611,21,940,8,15,426,35,1233,49,1324,27
,,,,,,,,,,,,
 14:16:38,,,,,,,,,,,,
Interval Count,0,39,0,1,0,0,9,0,0,0,0,0
Total Counts,85,1650,21,941,8,15,435,35,1233,49,1324,27
,,,,,,,,,,,,
 14:17:08,,,,,,,,,,,,
Interval Count,0,0,0,18,0,9,0,0,0,0,0,0
Total Counts,85,1650,21,959,8,24,435,35,1233,49,1324,27
,,,,,,,,,,,,
 14:17:38,,,,,,,,,,,,
Interval Count,0,17,0,0,0,0,0,3,0,0,0,45
Total Counts,85,1667,21,959,8,24,435,38,1233,49,1324,72
,,,,,,,,,,,,
 14:18:08,,,,,,,,,,,,
Interval Count,0,139,0,0,0,0,0,0,0,0,52,0
Total Counts,85,1806,21,959,8,24,435,38,1233,49,1376,72
,,,,,,,,,,,,
 14:18:38,,,,,,,,,,,,
Interval Count,0,110,0,0,0,0,0,0,0,0,95,0
Total Counts,85,1916,21,959,8,24,435,38,1233,49,1471,72
,,,,,,,,,,,,
 14:19:08,,,,,,,,,,,,
Interval Count,0,0,1,0,21,0,1,75,146,0,88,5
Total Counts,85,1916,22,959,29,24,436,113,1379,49,1559,77
,,,,,,,,,,,,
 14:19:38,,,,,,,,,,,,
Interval Count,0,21,0,0,0,0,0,51,65,0,21,0
