,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/3/2006 16:23:41
,     Stop Time: ~1/3/2006 17:23:41


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,

 16:36:42
Interval Count,0.00,93.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,10.00,0.00,0.00,
Total Counts,19.00,1096.00,21.00,1356.00,82.00,264.00,538.00,446.00,718.00,34.00,21.00,336.00,

 16:37:12
Interval Count,6.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,25.00,1096.00,21.00,1356.00,82.00,364.00,538.00,446.00,718.00,34.00,21.00,336.00,

 16:37:42
Interval Count,0.00,27.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,59.00,
Total Counts,25.00,1123.00,21.00,1356.00,82.00,373.00,538.00,446.00,718.00,34.00,21.00,395.00,

 16:38:12
Interval Count,0.00,0.00,0.00,73.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,195.00,
Total Counts,25.00,1123.00,21.00,1429.00,82.00,373.00,538.00,446.00,718.00,34.00,21.00,590.00,

 16:38:42
Interval Count,0.00,0.00,0.00,233.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,121.00,
Total Counts,25.00,1123.00,21.00,1662.00,82.00,374.00,538.00,446.00,718.00,34.00,21.00,711.00,

 16:39:12
Interval Count,0.00,60.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,
Total Counts,25.00,1183.00,21.00,1679.00,82.00,374.00,538.00,446.00,718.00,34.00,21.00,801.00,

 16:39:42
Interval Count,0.00,29.00,0.00,170.00,0.00,0.00,1.00,35.00,0.00,0.00,0.00,0.00,
Total Counts,25.00,1212.00,21.00,1849.00,82.00,374.00,539.00,481.00,718.00,34.00,21.00,801.00,

 16:40:12
Interval Count,0.00,0.00,0.00,73.00,0.00,0.00,0.00,158.00,0.00,0.00,0.00,0.00,
Total Counts,25.00,1212.00,21.00,1922.00,82.00,374.00,539.00,639.00,718.00,34.00,21.00,801.00,

 16:40:42
Interval Count,0.00,0.00,0.00,218.00,0.00,0.00,0.00,0.00,135.00,1.00,0.00,0.00,
Total Counts,25.00,1212.00,21.00,2140.00,82.00,374.00,539.00,639.00,853.00,35.00,21.00,801.00,

 16:41:12
Interval Count,7.00,41.00,0.00,96.00,0.00,0.00,0.00,0.00,83.00,0.00,0.00,0.00,
Total Counts,32.00,1253.00,21.00,2236.00,82.00,374.00,539.00,639.00,936.00,35.00,21.00,801.00,

 16:41:42
Interval Count,0.00,52.00,2.00,64.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,1305.00,23.00,2300.00,95.00,374.00,539.00,639.00,936.00,35.00,21.00,801.00,

 16:42:12
Interval Count,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,
Total Counts,32.00,1305.00,23.00,2313.00,95.00,374.00,539.00,639.00,941.00,35.00,21.00,801.00,

 16:42:42
Interval Count,0.00,0.00,0.00,0.00,0.00,18.00,1.00,0.00,71.00,0.00,1.00,0.00,
Total Counts,32.00,1305.00,23.00,2313.00,95.00,392.00,540.00,639.00,1012.00,35.00,22.00,801.00,

 16:43:12
Interval Count,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,2.00,43.00,9.00,0.00,
Total Counts,32.00,1305.00,23.00,2313.00,95.00,396.00,540.00,639.00,1014.00,78.00,31.00,801.00,

 16:43:42
Interval Count,0.00,0.00,0.00,179.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,1305.00,23.00,2492.00,134.00,396.00,540.00,639.00,1014.00,78.00,31.00,801.00,

 16:44:12
Interval Count,0.00,122.00,2.00,106.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,32.00,1427.00,25.00,2598.00,134.00,396.00,540.00,639.00,1014.00,79.00,31.00,801.00,

 16:44:42
Interval Count,0.00,43.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,1470.00,25.00,2598.00,134.00,396.00,541.00,639.00,1014.00,79.00,31.00,801.00,

 16:45:12
Interval Count,0.00,0.00,0.00,79.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,1470.00,25.00,2677.00,134.00,396.00,541.00,639.00,1014.00,79.00,31.00,801.00,

 16:45:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,
Total Counts,32.00,1470.00,25.00,2677.00,134.00,396.00,541.00,639.00,1014.00,79.00,31.00,803.00,

 16:46:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,1470.00,25.00,2677.00,134.00,396.00,541.00,639.00,1014.00,79.00,31.00,803.00,

 16:46:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,1470.00,25.00,2677.00,134.00,396.00,541.00,639.00,1014.00,79.00,31.00,803.00,

 16:47:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,1470.00,25.00,2677.00,134.00,396.00,544.00,639.00,1014.00,79.00,31.00,803.00,

 16:47:42
Interval Count,0.00,80.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,1550.00,26.00,2677.00,134.00,396.00,544.00,639.00,1014.00,79.00,31.00,803.00,

 16:48:12
Interval Count,0.00,218.00,0.00,0.00,0.00,0.00,0.00,0.00,91.00,0.00,0.00,0.00,
Total Counts,32.00,1768.00,26.00,2677.00,134.00,396.00,544.00,639.00,1105.00,79.00,31.00,803.00,

 16:48:42
Interval Count,0.00,193.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,
Total Counts,32.00,1961.00,27.00,2677.00,134.00,396.00,544.00,640.00,1107.00,79.00,31.00,803.00,

 16:49:12
Interval Count,0.00,199.00,0.00,139.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,32.00,2160.00,27.00,2816.00,134.00,396.00,544.00,640.00,1107.00,80.00,31.00,803.00,

 16:49:42
Interval Count,0.00,0.00,0.00,78.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,
Total Counts,32.00,2160.00,27.00,2894.00,134.00,396.00,544.00,640.00,1133.00,80.00,31.00,803.00,

 16:50:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2160.00,27.00,2894.00,134.00,396.00,544.00,640.00,1133.00,80.00,31.00,803.00,

 16:50:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,
Total Counts,32.00,2160.00,27.00,2894.00,134.00,396.00,544.00,641.00,1133.00,80.00,32.00,803.00,

 16:51:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,32.00,2160.00,27.00,2894.00,134.00,396.00,544.00,641.00,1133.00,81.00,32.00,803.00,

 16:51:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2160.00,27.00,2894.00,134.00,396.00,544.00,641.00,1133.00,81.00,32.00,803.00,

 16:52:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2160.00,27.00,2894.00,134.00,396.00,544.00,641.00,1133.00,81.00,32.00,803.00,

 16:52:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2160.00,27.00,2894.00,134.00,396.00,544.00,641.00,1133.00,81.00,32.00,803.00,

 16:53:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2160.00,27.00,2894.00,134.00,396.00,544.00,641.00,1133.00,81.00,32.00,803.00,

 16:53:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,
Total Counts,32.00,2160.00,27.00,2894.00,134.00,396.00,544.00,641.00,1133.00,81.00,37.00,808.00,

 16:54:12
Interval Count,0.00,0.00,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2160.00,27.00,2939.00,134.00,396.00,544.00,641.00,1133.00,81.00,37.00,808.00,

 16:54:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,32.00,2160.00,27.00,2939.00,134.00,396.00,544.00,641.00,1133.00,81.00,37.00,809.00,

 16:55:12
Interval Count,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2160.00,30.00,2939.00,134.00,396.00,544.00,641.00,1133.00,81.00,37.00,809.00,

 16:55:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2160.00,30.00,2939.00,134.00,396.00,544.00,641.00,1133.00,81.00,37.00,809.00,

 16:56:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2160.00,30.00,2939.00,134.00,396.00,544.00,641.00,1133.00,81.00,37.00,809.00,

 16:56:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2160.00,30.00,2939.00,134.00,396.00,544.00,641.00,1133.00,81.00,37.00,809.00,

 16:57:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,32.00,2160.00,30.00,2939.00,134.00,396.00,544.00,641.00,1133.00,81.00,37.00,810.00,

 16:57:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,
Total Counts,32.00,2160.00,30.00,2939.00,134.00,396.00,544.00,641.00,1133.00,83.00,37.00,810.00,

 16:58:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2160.00,30.00,2939.00,134.00,396.00,544.00,642.00,1133.00,83.00,37.00,810.00,

 16:58:42
Interval Count,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2160.00,30.00,2950.00,134.00,396.00,544.00,642.00,1133.00,83.00,37.00,810.00,

 16:59:12
Interval Count,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,57.00,1.00,0.00,0.00,
Total Counts,32.00,2160.00,30.00,3001.00,134.00,396.00,544.00,642.00,1190.00,84.00,37.00,810.00,

 16:59:42
Interval Count,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2160.00,32.00,3001.00,134.00,396.00,544.00,642.00,1190.00,84.00,37.00,810.00,

 17:00:13
Interval Count,0.00,52.00,1.00,103.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,32.00,2212.00,33.00,3104.00,134.00,396.00,544.00,642.00,1190.00,84.00,37.00,811.00,

 17:00:43
Interval Count,0.00,218.00,0.00,83.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2430.00,33.00,3187.00,134.00,396.00,544.00,642.00,1190.00,84.00,37.00,811.00,

 17:01:12
Interval Count,0.00,163.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,
Total Counts,32.00,2593.00,33.00,3187.00,134.00,396.00,544.00,642.00,1190.00,84.00,41.00,811.00,

 17:01:42
Interval Count,0.00,149.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2742.00,33.00,3187.00,134.00,396.00,544.00,642.00,1190.00,84.00,41.00,811.00,

 17:02:13
Interval Count,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2742.00,35.00,3187.00,134.00,396.00,544.00,642.00,1190.00,84.00,41.00,811.00,

 17:02:43
Interval Count,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2805.00,35.00,3187.00,134.00,396.00,544.00,642.00,1190.00,84.00,41.00,811.00,

 17:03:13
Interval Count,0.00,0.00,0.00,189.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2805.00,35.00,3376.00,134.00,396.00,544.00,642.00,1190.00,84.00,41.00,811.00,

 17:03:43
Interval Count,1.00,39.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,
Total Counts,33.00,2844.00,35.00,3380.00,134.00,396.00,544.00,642.00,1190.00,93.00,41.00,811.00,

 17:04:13
Interval Count,0.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,
Total Counts,33.00,2885.00,35.00,3380.00,134.00,396.00,544.00,642.00,1190.00,108.00,41.00,811.00,

 17:04:43
Interval Count,0.00,16.00,0.00,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2901.00,35.00,3452.00,134.00,396.00,544.00,642.00,1190.00,108.00,41.00,811.00,

 17:05:13
Interval Count,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2910.00,35.00,3452.00,134.00,396.00,544.00,642.00,1190.00,108.00,41.00,811.00,

 17:05:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2910.00,35.00,3452.00,134.00,396.00,544.00,642.00,1190.00,108.00,41.00,811.00,

 17:06:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2910.00,35.00,3452.00,134.00,396.00,544.00,642.00,1190.00,108.00,41.00,811.00,

 17:06:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2910.00,35.00,3452.00,134.00,396.00,544.00,642.00,1190.00,108.00,41.00,811.00,

 17:07:13
Interval Count,0.00,0.00,0.00,0.00,104.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,33.00,2910.00,35.00,3452.00,238.00,396.00,544.00,642.00,1191.00,108.00,41.00,811.00,

 17:07:43
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2910.00,35.00,3452.00,239.00,396.00,544.00,642.00,1191.00,108.00,41.00,811.00,

 17:08:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2910.00,35.00,3452.00,239.00,396.00,544.00,642.00,1191.00,108.00,41.00,811.00,

 17:08:43
Interval Count,0.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2910.00,35.00,3452.00,271.00,396.00,544.00,642.00,1191.00,108.00,41.00,811.00,

 17:09:13
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2910.00,36.00,3452.00,271.00,396.00,544.00,642.00,1191.00,108.00,41.00,811.00,

 17:09:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,33.00,2910.00,36.00,3452.00,271.00,396.00,544.00,642.00,1192.00,108.00,41.00,811.00,

 17:10:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2910.00,36.00,3452.00,271.00,396.00,544.00,642.00,1192.00,108.00,41.00,811.00,

 17:10:43
Interval Count,0.00,0.00,6.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167.00,
Total Counts,33.00,2910.00,42.00,3518.00,271.00,396.00,544.00,642.00,1192.00,108.00,41.00,978.00,

 17:11:13
Interval Count,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,193.00,
Total Counts,33.00,2910.00,42.00,3548.00,271.00,396.00,544.00,642.00,1192.00,108.00,41.00,1171.00,

 17:11:43
Interval Count,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,195.00,
Total Counts,33.00,2910.00,42.00,3548.00,271.00,410.00,544.00,642.00,1192.00,108.00,41.00,1366.00,

 17:12:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,205.00,
Total Counts,33.00,2910.00,42.00,3548.00,271.00,410.00,544.00,642.00,1192.00,108.00,41.00,1571.00,

 17:12:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.00,
Total Counts,33.00,2910.00,42.00,3548.00,271.00,410.00,544.00,642.00,1192.00,108.00,41.00,1679.00,

 17:13:13
Interval Count,0.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,
Total Counts,33.00,2946.00,42.00,3548.00,271.00,410.00,544.00,642.00,1192.00,108.00,41.00,1682.00,

 17:13:43
Interval Count,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2954.00,42.00,3548.00,271.00,410.00,544.00,642.00,1192.00,108.00,41.00,1682.00,

 17:14:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2954.00,42.00,3548.00,271.00,410.00,544.00,642.00,1192.00,108.00,41.00,1682.00,

 17:14:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2954.00,42.00,3548.00,271.00,410.00,544.00,642.00,1192.00,108.00,41.00,1682.00,

 17:15:13
Interval Count,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2960.00,42.00,3548.00,271.00,410.00,544.00,642.00,1192.00,108.00,41.00,1682.00,

 17:15:43
Interval Count,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2960.00,73.00,3548.00,271.00,410.00,544.00,642.00,1192.00,108.00,41.00,1682.00,

 17:16:13
Interval Count,0.00,0.00,1.00,34.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2960.00,74.00,3582.00,271.00,440.00,544.00,642.00,1192.00,108.00,41.00,1682.00,

 17:16:43
Interval Count,0.00,0.00,0.00,221.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2960.00,74.00,3803.00,271.00,440.00,544.00,642.00,1192.00,108.00,41.00,1682.00,

 17:17:13
Interval Count,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,33.00,2960.00,74.00,3812.00,271.00,440.00,544.00,642.00,1192.00,108.00,41.00,1682.00,

 17:17:43
Interval Count,0.00,0.00,0.00,143.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,
Total Counts,33.00,2960.00,74.00,3955.00,271.00,440.00,544.00,642.00,1197.00,109.00,41.00,1682.00,

 17:18:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,61.00,0.00,0.00,
Total Counts,33.00,2960.00,74.00,3955.00,271.00,440.00,544.00,642.00,1205.00,170.00,41.00,1682.00,

 17:18:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
