,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/1/2018 13:43:10
,     Stop Time: ~1/1/2018 14:43:10


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,299.00,22.00,35.00,35.00,355.00,231.00,17.00,21.00,150.00,268.00,40.00,215.00,

 13:51:41
Interval Count,0.00,0.00,21.00,4.00,58.00,0.00,0.00,3.00,0.00,7.00,0.00,2.00,
Total Counts,299.00,22.00,56.00,39.00,413.00,231.00,17.00,24.00,150.00,275.00,40.00,217.00,

 13:52:11
Interval Count,0.00,0.00,176.00,0.00,0.00,4.00,21.00,0.00,10.00,0.00,0.00,0.00,
Total Counts,299.00,22.00,232.00,39.00,413.00,235.00,38.00,24.00,160.00,275.00,40.00,217.00,

 13:52:41
Interval Count,0.00,0.00,180.00,0.00,2.00,0.00,0.00,0.00,4.00,0.00,0.00,64.00,
Total Counts,299.00,22.00,412.00,39.00,415.00,235.00,38.00,24.00,164.00,275.00,40.00,281.00,

 13:53:11
Interval Count,0.00,0.00,137.00,0.00,93.00,0.00,0.00,1.00,6.00,2.00,4.00,39.00,
Total Counts,299.00,22.00,549.00,39.00,508.00,235.00,38.00,25.00,170.00,277.00,44.00,320.00,

 13:53:41
Interval Count,1.00,0.00,33.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,51.00,
Total Counts,300.00,22.00,582.00,39.00,508.00,239.00,38.00,25.00,170.00,277.00,44.00,371.00,

 13:54:11
Interval Count,0.00,0.00,50.00,4.00,114.00,22.00,0.00,1.00,42.00,1.00,0.00,0.00,
Total Counts,300.00,22.00,632.00,43.00,622.00,261.00,38.00,26.00,212.00,278.00,44.00,371.00,

 13:54:41
Interval Count,8.00,0.00,0.00,0.00,19.00,2.00,0.00,0.00,87.00,0.00,0.00,1.00,
Total Counts,308.00,22.00,632.00,43.00,641.00,263.00,38.00,26.00,299.00,278.00,44.00,372.00,

 13:55:11
Interval Count,82.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.00,0.00,0.00,3.00,
Total Counts,390.00,22.00,632.00,43.00,641.00,263.00,38.00,26.00,435.00,278.00,44.00,375.00,

 13:55:41
Interval Count,1.00,0.00,0.00,7.00,2.00,0.00,8.00,0.00,0.00,8.00,0.00,0.00,
Total Counts,391.00,22.00,632.00,50.00,643.00,263.00,46.00,26.00,435.00,286.00,44.00,375.00,

 13:56:11
Interval Count,0.00,0.00,78.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,
Total Counts,391.00,22.00,710.00,50.00,643.00,263.00,46.00,26.00,435.00,291.00,44.00,375.00,

 13:56:41
Interval Count,0.00,0.00,124.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,391.00,22.00,834.00,50.00,643.00,263.00,46.00,27.00,435.00,291.00,44.00,375.00,

 13:57:11
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,191.00,0.00,0.00,
Total Counts,391.00,22.00,834.00,50.00,643.00,263.00,57.00,27.00,435.00,482.00,44.00,375.00,

 13:57:41
Interval Count,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,208.00,0.00,0.00,
Total Counts,391.00,22.00,834.00,50.00,643.00,291.00,57.00,27.00,435.00,690.00,44.00,375.00,

 13:58:11
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,80.00,0.00,13.00,42.00,0.00,2.00,
Total Counts,391.00,22.00,834.00,50.00,643.00,291.00,137.00,27.00,448.00,732.00,44.00,377.00,

 13:58:41
Interval Count,0.00,0.00,1.00,0.00,1.00,0.00,122.00,0.00,0.00,0.00,0.00,74.00,
Total Counts,391.00,22.00,835.00,50.00,644.00,291.00,259.00,27.00,448.00,732.00,44.00,451.00,

 13:59:11
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,2.00,
Total Counts,391.00,22.00,835.00,50.00,645.00,291.00,260.00,27.00,448.00,732.00,45.00,453.00,

 13:59:41
Interval Count,1.00,0.00,0.00,0.00,0.00,5.00,0.00,106.00,10.00,0.00,0.00,0.00,
Total Counts,392.00,22.00,835.00,50.00,645.00,296.00,260.00,133.00,458.00,732.00,45.00,453.00,

 14:00:11
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,25.00,1.00,0.00,0.00,0.00,
Total Counts,392.00,22.00,835.00,50.00,645.00,297.00,260.00,158.00,459.00,732.00,45.00,453.00,

 14:00:41
Interval Count,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,179.00,0.00,1.00,
Total Counts,392.00,22.00,840.00,50.00,645.00,297.00,260.00,158.00,459.00,911.00,45.00,454.00,

 14:01:11
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.00,0.00,0.00,
Total Counts,392.00,22.00,840.00,50.00,645.00,297.00,260.00,158.00,459.00,1024.00,45.00,454.00,

 14:01:41
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,4.00,5.00,12.00,0.00,0.00,2.00,
Total Counts,392.00,22.00,840.00,50.00,645.00,298.00,264.00,163.00,471.00,1024.00,45.00,456.00,

 14:02:11
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,30.00,
Total Counts,392.00,22.00,840.00,50.00,645.00,298.00,264.00,164.00,472.00,1024.00,45.00,486.00,

 14:02:41
Interval Count,0.00,0.00,0.00,4.00,0.00,0.00,1.00,0.00,9.00,45.00,0.00,80.00,
Total Counts,392.00,22.00,840.00,54.00,645.00,298.00,265.00,164.00,481.00,1069.00,45.00,566.00,

 14:03:11
Interval Count,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1.00,0.00,18.00,0.00,0.00,
Total Counts,392.00,22.00,840.00,59.00,645.00,298.00,265.00,165.00,481.00,1087.00,45.00,566.00,

 14:03:41
Interval Count,0.00,0.00,94.00,0.00,82.00,0.00,1.00,0.00,1.00,5.00,0.00,0.00,
Total Counts,392.00,22.00,934.00,59.00,727.00,298.00,266.00,165.00,482.00,1092.00,45.00,566.00,

 14:04:11
Interval Count,0.00,0.00,172.00,0.00,169.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,
Total Counts,392.00,22.00,1106.00,59.00,896.00,298.00,266.00,165.00,482.00,1092.00,48.00,566.00,

 14:04:41
Interval Count,0.00,0.00,76.00,0.00,38.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,392.00,22.00,1182.00,59.00,934.00,298.00,266.00,165.00,483.00,1092.00,48.00,566.00,

 14:05:11
Interval Count,0.00,0.00,53.00,0.00,0.00,65.00,61.00,54.00,1.00,2.00,0.00,0.00,
Total Counts,392.00,22.00,1235.00,59.00,934.00,363.00,327.00,219.00,484.00,1094.00,48.00,566.00,

 14:05:41
Interval Count,0.00,117.00,159.00,0.00,0.00,0.00,15.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1394.00,59.00,934.00,363.00,342.00,219.00,485.00,1094.00,48.00,566.00,

 14:06:11
Interval Count,0.00,0.00,0.00,1.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1394.00,60.00,934.00,397.00,342.00,219.00,485.00,1094.00,48.00,566.00,

 14:06:41
Interval Count,0.00,0.00,0.00,0.00,162.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1394.00,60.00,1096.00,397.00,342.00,219.00,485.00,1094.00,48.00,566.00,

 14:07:11
Interval Count,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,1.00,0.00,121.00,
Total Counts,392.00,139.00,1394.00,60.00,1098.00,400.00,342.00,219.00,485.00,1095.00,48.00,687.00,

 14:07:41
Interval Count,0.00,0.00,0.00,0.00,111.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,
Total Counts,392.00,139.00,1394.00,60.00,1209.00,400.00,342.00,220.00,485.00,1095.00,49.00,687.00,

 14:08:11
Interval Count,0.00,0.00,125.00,1.00,54.00,2.00,0.00,0.00,103.00,0.00,0.00,41.00,
Total Counts,392.00,139.00,1519.00,61.00,1263.00,402.00,342.00,220.00,588.00,1095.00,49.00,728.00,

 14:08:41
Interval Count,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,17.00,0.00,0.00,15.00,
Total Counts,392.00,139.00,1520.00,61.00,1263.00,403.00,342.00,220.00,605.00,1095.00,49.00,743.00,

 14:09:11
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1520.00,61.00,1263.00,403.00,342.00,220.00,605.00,1095.00,49.00,743.00,

 14:09:41
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,
Total Counts,392.00,139.00,1520.00,61.00,1263.00,403.00,342.00,220.00,605.00,1102.00,49.00,743.00,

 14:10:11
Interval Count,0.00,0.00,0.00,1.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1520.00,62.00,1272.00,403.00,342.00,220.00,605.00,1102.00,49.00,743.00,

 14:10:41
Interval Count,0.00,0.00,7.00,0.00,4.00,0.00,0.00,0.00,3.00,0.00,2.00,0.00,
Total Counts,392.00,139.00,1527.00,62.00,1276.00,403.00,342.00,220.00,608.00,1102.00,51.00,743.00,

 14:11:11
Interval Count,0.00,0.00,0.00,87.00,77.00,0.00,0.00,0.00,92.00,0.00,14.00,3.00,
Total Counts,392.00,139.00,1527.00,149.00,1353.00,403.00,342.00,220.00,700.00,1102.00,65.00,746.00,

 14:11:41
Interval Count,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,49.00,0.00,6.00,
Total Counts,392.00,139.00,1527.00,149.00,1353.00,412.00,342.00,220.00,700.00,1151.00,65.00,752.00,

 14:12:11
Interval Count,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,9.00,5.00,6.00,51.00,
Total Counts,392.00,139.00,1527.00,149.00,1353.00,415.00,342.00,220.00,709.00,1156.00,71.00,803.00,

 14:12:41
Interval Count,0.00,0.00,4.00,0.00,0.00,0.00,50.00,0.00,1.00,2.00,0.00,186.00,
Total Counts,392.00,139.00,1531.00,149.00,1353.00,415.00,392.00,220.00,710.00,1158.00,71.00,989.00,

 14:13:11
Interval Count,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,3.00,
Total Counts,392.00,139.00,1539.00,149.00,1353.00,415.00,392.00,220.00,736.00,1158.00,71.00,992.00,

 14:13:41
Interval Count,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,392.00,139.00,1570.00,149.00,1353.00,415.00,392.00,220.00,736.00,1159.00,71.00,992.00,

 14:14:11
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,64.00,0.00,4.00,
Total Counts,392.00,139.00,1570.00,149.00,1353.00,415.00,392.00,220.00,737.00,1223.00,71.00,996.00,

 14:14:41
Interval Count,0.00,0.00,0.00,0.00,16.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1570.00,149.00,1369.00,417.00,392.00,220.00,737.00,1223.00,71.00,996.00,

 14:15:11
Interval Count,0.00,0.00,0.00,0.00,116.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1570.00,149.00,1485.00,417.00,392.00,220.00,737.00,1223.00,71.00,996.00,

 14:15:41
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1571.00,149.00,1485.00,417.00,392.00,220.00,737.00,1223.00,71.00,996.00,

 14:16:11
Interval Count,0.00,0.00,0.00,0.00,117.00,27.00,1.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1571.00,149.00,1602.00,444.00,393.00,222.00,737.00,1223.00,71.00,996.00,

 14:16:41
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7.00,0.00,0.00,2.00,0.00,
Total Counts,392.00,139.00,1571.00,149.00,1603.00,444.00,393.00,229.00,737.00,1223.00,73.00,996.00,

 14:17:11
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,46.00,
Total Counts,392.00,139.00,1571.00,149.00,1603.00,444.00,394.00,230.00,739.00,1223.00,75.00,1042.00,

 14:17:41
Interval Count,0.00,0.00,0.00,0.00,95.00,3.00,1.00,0.00,0.00,0.00,0.00,108.00,
Total Counts,392.00,139.00,1571.00,149.00,1698.00,447.00,395.00,230.00,739.00,1223.00,75.00,1150.00,

 14:18:11
Interval Count,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1571.00,149.00,1717.00,447.00,395.00,230.00,739.00,1223.00,75.00,1150.00,

 14:18:41
Interval Count,0.00,0.00,1.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,
Total Counts,392.00,139.00,1572.00,149.00,1741.00,447.00,395.00,230.00,739.00,1223.00,75.00,1222.00,

 14:19:11
Interval Count,0.00,0.00,0.00,0.00,14.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,
Total Counts,392.00,139.00,1572.00,149.00,1755.00,448.00,395.00,230.00,739.00,1223.00,75.00,1224.00,

 14:19:41
Interval Count,0.00,0.00,0.00,0.00,87.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1572.00,149.00,1842.00,448.00,395.00,230.00,739.00,1223.00,75.00,1224.00,

 14:20:11
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,3.00,27.00,0.00,0.00,
Total Counts,392.00,139.00,1572.00,149.00,1842.00,449.00,395.00,231.00,742.00,1250.00,75.00,1224.00,

 14:20:41
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,95.00,
Total Counts,392.00,139.00,1572.00,149.00,1842.00,449.00,395.00,231.00,742.00,1258.00,75.00,1319.00,

 14:21:12
Interval Count,0.00,0.00,0.00,0.00,33.00,0.00,0.00,0.00,0.00,10.00,0.00,46.00,
Total Counts,392.00,139.00,1572.00,149.00,1875.00,449.00,395.00,231.00,742.00,1268.00,75.00,1365.00,

 14:21:42
Interval Count,0.00,0.00,0.00,0.00,38.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1572.00,149.00,1913.00,449.00,398.00,231.00,742.00,1268.00,75.00,1365.00,

 14:22:11
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1572.00,149.00,1913.00,449.00,398.00,231.00,742.00,1268.00,75.00,1365.00,

 14:22:41
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,
Total Counts,392.00,139.00,1572.00,149.00,1913.00,449.00,398.00,231.00,742.00,1268.00,75.00,1425.00,

 14:23:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1572.00,149.00,1913.00,449.00,398.00,231.00,742.00,1268.00,75.00,1425.00,

 14:23:42
Interval Count,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1574.00,149.00,1913.00,449.00,398.00,231.00,742.00,1268.00,75.00,1425.00,

 14:24:12
Interval Count,0.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,392.00,139.00,1575.00,149.00,1913.00,451.00,399.00,231.00,742.00,1269.00,75.00,1425.00,

 14:24:41
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,392.00,139.00,1575.00,149.00,1913.00,451.00,399.00,231.00,742.00,1270.00,75.00,1425.00,

 14:25:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1575.00,149.00,1913.00,451.00,399.00,231.00,742.00,1270.00,75.00,1425.00,

 14:25:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,29.00,
Total Counts,392.00,139.00,1575.00,149.00,1913.00,451.00,399.00,231.00,745.00,1270.00,75.00,1454.00,

 14:26:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,
Total Counts,392.00,139.00,1575.00,149.00,1913.00,451.00,399.00,231.00,745.00,1270.00,75.00,1530.00,

 14:26:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,
Total Counts,392.00,139.00,1575.00,149.00,1913.00,451.00,399.00,232.00,745.00,1270.00,75.00,1531.00,

 14:27:12
Interval Count,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,
Total Counts,392.00,139.00,1575.00,151.00,1913.00,451.00,399.00,232.00,748.00,1270.00,76.00,1531.00,

 14:27:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1575.00,151.00,1913.00,451.00,399.00,232.00,748.00,1270.00,76.00,1531.00,

 14:28:12
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1576.00,151.00,1913.00,451.00,399.00,232.00,748.00,1270.00,76.00,1531.00,

 14:28:42
Interval Count,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,
Total Counts,392.00,139.00,1579.00,153.00,1913.00,451.00,399.00,232.00,750.00,1272.00,76.00,1531.00,

 14:29:12
Interval Count,0.00,0.00,172.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,1751.00,153.00,1913.00,451.00,399.00,232.00,750.00,1272.00,76.00,1531.00,

 14:29:42
Interval Count,0.00,0.00,189.00,0.00,0.00,0.00,0.00,4.00,0.00,5.00,0.00,0.00,
Total Counts,392.00,139.00,1940.00,153.00,1913.00,451.00,399.00,236.00,750.00,1277.00,76.00,1531.00,

 14:30:12
Interval Count,0.00,0.00,132.00,0.00,0.00,0.00,42.00,104.00,0.00,7.00,1.00,0.00,
Total Counts,392.00,139.00,2072.00,153.00,1913.00,451.00,441.00,340.00,750.00,1284.00,77.00,1531.00,

 14:30:42
Interval Count,0.00,0.00,70.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2142.00,153.00,1913.00,451.00,468.00,340.00,750.00,1284.00,77.00,1531.00,

 14:31:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2142.00,153.00,1913.00,451.00,468.00,353.00,750.00,1284.00,77.00,1531.00,

 14:31:42
Interval Count,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2143.00,155.00,1913.00,451.00,468.00,353.00,750.00,1284.00,77.00,1531.00,

 14:32:12
Interval Count,0.00,0.00,104.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,
Total Counts,392.00,139.00,2247.00,155.00,1913.00,451.00,468.00,353.00,750.00,1286.00,77.00,1531.00,

 14:32:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,
Total Counts,392.00,139.00,2247.00,155.00,1913.00,451.00,468.00,353.00,750.00,1307.00,77.00,1531.00,

 14:33:12
Interval Count,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2249.00,155.00,1913.00,451.00,468.00,353.00,750.00,1307.00,77.00,1531.00,

 14:33:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2249.00,155.00,1913.00,451.00,468.00,353.00,750.00,1307.00,77.00,1531.00,

 14:34:12
Interval Count,0.00,0.00,5.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,159.00,1913.00,451.00,468.00,353.00,750.00,1307.00,77.00,1531.00,

 14:34:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,159.00,1913.00,451.00,468.00,353.00,816.00,1307.00,77.00,1531.00,

 14:35:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,161.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,159.00,1913.00,451.00,469.00,353.00,816.00,1468.00,77.00,1531.00,

 14:35:42
Interval Count,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,191.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,161.00,1913.00,451.00,469.00,353.00,816.00,1659.00,77.00,1531.00,

 14:36:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,161.00,1913.00,451.00,469.00,353.00,816.00,1727.00,77.00,1531.00,

 14:36:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,161.00,1913.00,451.00,469.00,353.00,840.00,1727.00,77.00,1531.00,

 14:37:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,161.00,1913.00,451.00,469.00,353.00,953.00,1727.00,77.00,1531.00,

 14:37:42
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,392.00,139.00,2254.00,161.00,1913.00,451.00,471.00,353.00,953.00,1727.00,77.00,1531.00,

 14:38:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
