,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/2/2006 17:49:47
,     Stop Time: ~1/2/2006 18:49:47


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,26.00,1187.00,14.00,1791.00,81.00,304.00,1047.00,546.00,1042.00,46.00,22.00,30.00,

 18:02:48
Interval Count,0.00,0.00,3.00,116.00,0.00,0.00,0.00,0.00,0.00,0.00,79.00,0.00,
Total Counts,26.00,1187.00,17.00,1907.00,81.00,304.00,1047.00,546.00,1042.00,46.00,101.00,30.00,

 18:03:18
Interval Count,0.00,0.00,5.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,1187.00,22.00,1946.00,81.00,304.00,1047.00,546.00,1042.00,46.00,101.00,30.00,

 18:03:48
Interval Count,3.00,0.00,8.00,0.00,0.00,84.00,0.00,0.00,0.00,15.00,0.00,51.00,
Total Counts,29.00,1187.00,30.00,1946.00,81.00,388.00,1047.00,546.00,1042.00,61.00,101.00,81.00,

 18:04:18
Interval Count,0.00,96.00,13.00,126.00,4.00,2.00,44.00,2.00,103.00,56.00,0.00,18.00,
Total Counts,29.00,1283.00,43.00,2072.00,85.00,390.00,1091.00,548.00,1145.00,117.00,101.00,99.00,

 18:04:48
Interval Count,0.00,110.00,0.00,17.00,0.00,0.00,197.00,0.00,64.00,0.00,0.00,0.00,
Total Counts,29.00,1393.00,43.00,2089.00,85.00,390.00,1288.00,548.00,1209.00,117.00,101.00,99.00,

 18:05:18
Interval Count,0.00,94.00,0.00,0.00,0.00,0.00,69.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,1487.00,43.00,2089.00,85.00,390.00,1357.00,548.00,1209.00,117.00,101.00,99.00,

 18:05:48
Interval Count,0.00,0.00,0.00,48.00,0.00,0.00,64.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,1487.00,43.00,2137.00,85.00,390.00,1421.00,548.00,1209.00,117.00,101.00,99.00,

 18:06:18
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,1487.00,43.00,2137.00,85.00,390.00,1421.00,548.00,1209.00,117.00,101.00,99.00,

 18:06:48
Interval Count,0.00,0.00,0.00,86.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,1487.00,43.00,2223.00,85.00,390.00,1421.00,548.00,1209.00,117.00,101.00,99.00,

 18:07:18
Interval Count,0.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,
Total Counts,29.00,1549.00,43.00,2223.00,85.00,390.00,1421.00,548.00,1226.00,117.00,101.00,99.00,

 18:07:48
Interval Count,0.00,94.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,1643.00,43.00,2223.00,85.00,390.00,1421.00,548.00,1226.00,117.00,101.00,99.00,

 18:08:18
Interval Count,1.00,42.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,30.00,1685.00,43.00,2223.00,91.00,390.00,1421.00,548.00,1226.00,117.00,101.00,99.00,

 18:08:48
Interval Count,0.00,41.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,4.00,
Total Counts,30.00,1726.00,43.00,2223.00,91.00,390.00,1437.00,548.00,1226.00,117.00,101.00,103.00,

 18:09:18
Interval Count,0.00,0.00,0.00,57.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,
Total Counts,30.00,1726.00,43.00,2280.00,91.00,390.00,1437.00,548.00,1226.00,117.00,118.00,103.00,

 18:09:48
Interval Count,0.00,0.00,0.00,150.00,1.00,63.00,0.00,0.00,0.00,0.00,66.00,0.00,
Total Counts,30.00,1726.00,43.00,2430.00,92.00,453.00,1437.00,548.00,1226.00,117.00,184.00,103.00,

 18:10:18
Interval Count,0.00,0.00,0.00,196.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,
Total Counts,30.00,1726.00,43.00,2626.00,92.00,453.00,1437.00,548.00,1226.00,117.00,203.00,103.00,

 18:10:48
Interval Count,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,30.00,1726.00,43.00,2677.00,92.00,453.00,1437.00,548.00,1226.00,117.00,203.00,103.00,

 18:11:18
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,20.00,
Total Counts,30.00,1727.00,43.00,2677.00,92.00,453.00,1437.00,548.00,1230.00,117.00,203.00,123.00,

 18:11:48
Interval Count,0.00,143.00,2.00,0.00,7.00,0.00,0.00,0.00,0.00,3.00,0.00,50.00,
Total Counts,30.00,1870.00,45.00,2677.00,99.00,453.00,1437.00,548.00,1230.00,120.00,203.00,173.00,

 18:12:18
Interval Count,0.00,29.00,0.00,217.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,30.00,1899.00,45.00,2894.00,99.00,453.00,1437.00,548.00,1230.00,120.00,203.00,173.00,

 18:12:48
Interval Count,0.00,48.00,0.00,213.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,30.00,1947.00,45.00,3107.00,99.00,453.00,1437.00,548.00,1230.00,120.00,203.00,173.00,

 18:13:18
Interval Count,0.00,0.00,0.00,170.00,0.00,67.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,30.00,1947.00,45.00,3277.00,99.00,520.00,1437.00,548.00,1230.00,120.00,203.00,173.00,

 18:13:48
Interval Count,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,30.00,1947.00,45.00,3293.00,99.00,520.00,1437.00,548.00,1230.00,120.00,203.00,173.00,

 18:14:18
Interval Count,2.00,54.00,0.00,103.00,7.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,
Total Counts,32.00,2001.00,45.00,3396.00,106.00,520.00,1437.00,548.00,1230.00,125.00,203.00,173.00,

 18:14:48
Interval Count,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,1.00,19.00,2.00,
Total Counts,32.00,2001.00,45.00,3436.00,106.00,520.00,1437.00,548.00,1230.00,126.00,222.00,175.00,

 18:15:18
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2001.00,45.00,3436.00,106.00,520.00,1437.00,548.00,1230.00,126.00,222.00,175.00,

 18:15:48
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,
Total Counts,32.00,2001.00,45.00,3436.00,106.00,520.00,1437.00,548.00,1230.00,128.00,222.00,176.00,

 18:16:18
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,
Total Counts,32.00,2001.00,45.00,3436.00,106.00,520.00,1437.00,548.00,1230.00,128.00,222.00,179.00,

 18:16:48
Interval Count,0.00,89.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,
Total Counts,32.00,2090.00,45.00,3436.00,106.00,520.00,1437.00,548.00,1230.00,128.00,231.00,179.00,

 18:17:18
Interval Count,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,32.00,2135.00,45.00,3436.00,106.00,520.00,1437.00,548.00,1230.00,128.00,231.00,179.00,

 18:17:48
Interval Count,30.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,62.00,2135.00,45.00,3441.00,106.00,520.00,1437.00,548.00,1230.00,128.00,231.00,179.00,

 18:18:18
Interval Count,0.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,62.00,2174.00,45.00,3441.00,106.00,520.00,1437.00,548.00,1230.00,128.00,231.00,179.00,

 18:18:48
Interval Count,0.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,62.00,2226.00,45.00,3441.00,106.00,520.00,1437.00,548.00,1230.00,128.00,231.00,179.00,

 18:19:18
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,62.00,2226.00,45.00,3441.00,106.00,520.00,1437.00,548.00,1230.00,128.00,231.00,179.00,

 18:19:48
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,84.00,
Total Counts,62.00,2226.00,45.00,3441.00,106.00,521.00,1437.00,548.00,1230.00,128.00,231.00,263.00,

 18:20:18
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127.00,
Total Counts,62.00,2226.00,45.00,3441.00,106.00,521.00,1437.00,548.00,1230.00,128.00,231.00,390.00,

 18:20:48
Interval Count,0.00,46.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,62.00,2272.00,45.00,3441.00,106.00,522.00,1437.00,548.00,1230.00,128.00,231.00,390.00,

 18:21:18
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,63.00,2272.00,45.00,3441.00,106.00,522.00,1437.00,548.00,1230.00,128.00,231.00,390.00,

 18:21:49
Interval Count,0.00,85.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,
Total Counts,63.00,2357.00,45.00,3441.00,116.00,522.00,1437.00,548.00,1230.00,128.00,256.00,390.00,

 18:22:19
Interval Count,1.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,
Total Counts,64.00,2401.00,45.00,3441.00,116.00,522.00,1437.00,548.00,1237.00,128.00,256.00,390.00,

 18:22:48
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,64.00,2402.00,45.00,3441.00,116.00,522.00,1437.00,548.00,1237.00,128.00,256.00,390.00,

 18:23:18
Interval Count,0.00,72.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,64.00,2474.00,45.00,3442.00,116.00,522.00,1437.00,548.00,1237.00,128.00,256.00,390.00,

 18:23:49
Interval Count,0.00,0.00,0.00,115.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,
Total Counts,64.00,2474.00,45.00,3557.00,116.00,522.00,1437.00,548.00,1241.00,128.00,256.00,390.00,

 18:24:19
Interval Count,2.00,29.00,0.00,52.00,0.00,56.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,66.00,2503.00,45.00,3609.00,116.00,578.00,1437.00,548.00,1241.00,128.00,256.00,390.00,

 18:24:49
Interval Count,0.00,6.00,0.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,129.00,0.00,
Total Counts,66.00,2509.00,45.00,3638.00,116.00,578.00,1437.00,548.00,1241.00,128.00,385.00,390.00,

 18:25:18
Interval Count,0.00,57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,66.00,2566.00,45.00,3638.00,116.00,578.00,1437.00,548.00,1241.00,128.00,385.00,390.00,

 18:25:49
Interval Count,0.00,23.00,0.00,0.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,66.00,2589.00,45.00,3638.00,175.00,578.00,1437.00,548.00,1241.00,128.00,385.00,391.00,

 18:26:19
Interval Count,0.00,52.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,66.00,2641.00,45.00,3638.00,182.00,578.00,1437.00,548.00,1241.00,128.00,385.00,391.00,

 18:26:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,66.00,2641.00,45.00,3638.00,182.00,578.00,1437.00,548.00,1241.00,128.00,385.00,391.00,

 18:27:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,24.00,
Total Counts,66.00,2641.00,45.00,3638.00,182.00,578.00,1437.00,548.00,1259.00,128.00,385.00,415.00,

 18:27:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,181.00,
Total Counts,66.00,2641.00,45.00,3638.00,182.00,578.00,1437.00,548.00,1260.00,128.00,385.00,596.00,

 18:28:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,
Total Counts,66.00,2641.00,45.00,3638.00,182.00,578.00,1437.00,548.00,1260.00,128.00,385.00,625.00,

 18:28:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,
Total Counts,66.00,2641.00,45.00,3638.00,182.00,578.00,1437.00,548.00,1260.00,140.00,385.00,625.00,

 18:29:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,
Total Counts,66.00,2641.00,45.00,3638.00,182.00,578.00,1437.00,548.00,1260.00,170.00,385.00,625.00,

 18:29:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,
Total Counts,66.00,2641.00,45.00,3638.00,182.00,578.00,1437.00,548.00,1260.00,175.00,385.00,625.00,

 18:30:19
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,66.00,2642.00,45.00,3638.00,182.00,578.00,1437.00,548.00,1260.00,175.00,385.00,625.00,

 18:30:49
Interval Count,0.00,133.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,66.00,2775.00,45.00,3638.00,182.00,578.00,1437.00,548.00,1260.00,175.00,385.00,625.00,

 18:31:19
Interval Count,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,66.00,2800.00,45.00,3638.00,182.00,578.00,1437.00,548.00,1260.00,175.00,385.00,625.00,

 18:31:49
Interval Count,0.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,66.00,2844.00,45.00,3638.00,182.00,578.00,1437.00,548.00,1260.00,175.00,385.00,625.00,

 18:32:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,
Total Counts,66.00,2844.00,45.00,3638.00,182.00,578.00,1437.00,548.00,1273.00,175.00,385.00,625.00,

 18:32:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,66.00,2844.00,45.00,3638.00,182.00,578.00,1437.00,548.00,1273.00,175.00,385.00,625.00,

 18:33:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,
Total Counts,66.00,2844.00,45.00,3638.00,182.00,578.00,1437.00,548.00,1273.00,182.00,385.00,625.00,

 18:33:49
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,57.00,89.00,0.00,0.00,
Total Counts,66.00,2844.00,46.00,3638.00,182.00,578.00,1437.00,548.00,1330.00,271.00,385.00,625.00,

 18:34:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.00,0.00,0.00,0.00,
Total Counts,66.00,2844.00,46.00,3638.00,182.00,578.00,1437.00,548.00,1435.00,271.00,385.00,625.00,

 18:34:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,
Total Counts,66.00,2844.00,46.00,3638.00,182.00,578.00,1437.00,548.00,1535.00,271.00,385.00,625.00,

 18:35:19
Interval Count,1.00,40.00,0.00,122.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,67.00,2884.00,46.00,3760.00,182.00,578.00,1437.00,548.00,1535.00,271.00,385.00,625.00,

 18:35:49
Interval Count,0.00,89.00,0.00,137.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,
Total Counts,67.00,2973.00,46.00,3897.00,182.00,578.00,1437.00,548.00,1535.00,271.00,385.00,725.00,

 18:36:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,202.00,1.00,
Total Counts,67.00,2973.00,46.00,3897.00,182.00,578.00,1437.00,548.00,1536.00,271.00,587.00,726.00,

 18:36:49
Interval Count,0.00,0.00,2.00,126.00,0.00,0.00,0.00,0.00,0.00,0.00,241.00,0.00,
Total Counts,67.00,2973.00,48.00,4023.00,182.00,578.00,1437.00,548.00,1536.00,271.00,828.00,726.00,

 18:37:19
Interval Count,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,
Total Counts,67.00,2973.00,48.00,4032.00,182.00,578.00,1437.00,548.00,1536.00,271.00,1068.00,726.00,

 18:37:49
Interval Count,0.00,0.00,0.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,
Total Counts,67.00,2973.00,48.00,4102.00,182.00,578.00,1437.00,548.00,1536.00,271.00,1308.00,726.00,

 18:38:19
Interval Count,0.00,127.00,0.00,123.00,0.00,0.00,0.00,0.00,0.00,0.00,239.00,0.00,
Total Counts,67.00,3100.00,48.00,4225.00,182.00,578.00,1437.00,548.00,1536.00,271.00,1547.00,726.00,

 18:38:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,241.00,0.00,
Total Counts,67.00,3100.00,48.00,4225.00,182.00,578.00,1437.00,548.00,1536.00,271.00,1788.00,726.00,

 18:39:19
Interval Count,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,
Total Counts,67.00,3135.00,48.00,4225.00,182.00,578.00,1437.00,548.00,1536.00,271.00,2028.00,726.00,

 18:39:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,241.00,0.00,
Total Counts,67.00,3135.00,48.00,4225.00,182.00,578.00,1437.00,548.00,1536.00,271.00,2269.00,726.00,

 18:40:19
Interval Count,0.00,0.00,0.00,138.00,0.00,0.00,0.00,0.00,0.00,0.00,239.00,0.00,
Total Counts,67.00,3135.00,48.00,4363.00,182.00,578.00,1437.00,548.00,1536.00,271.00,2508.00,726.00,

 18:40:49
Interval Count,1.00,87.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,240.00,0.00,
Total Counts,68.00,3222.00,48.00,4363.00,182.00,578.00,1438.00,548.00,1536.00,271.00,2748.00,726.00,

 18:41:19
Interval Count,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,241.00,0.00,
Total Counts,68.00,3228.00,48.00,4363.00,182.00,578.00,1438.00,548.00,1536.00,271.00,2989.00,726.00,

 18:41:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,241.00,0.00,
Total Counts,68.00,3228.00,48.00,4363.00,182.00,578.00,1438.00,548.00,1536.00,271.00,3230.00,726.00,

 18:42:19
Interval Count,6.00,0.00,0.00,0.00,0.00,0.00,155.00,0.00,0.00,0.00,239.00,0.00,
Total Counts,74.00,3228.00,48.00,4363.00,182.00,578.00,1593.00,548.00,1536.00,271.00,3469.00,726.00,

 18:42:49
Interval Count,0.00,77.00,0.00,0.00,0.00,0.00,189.00,0.00,1.00,19.00,240.00,2.00,
Total Counts,74.00,3305.00,48.00,4363.00,182.00,578.00,1782.00,548.00,1537.00,290.00,3709.00,728.00,

 18:43:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,77.00,0.00,0.00,0.00,228.00,66.00,
Total Counts,74.00,3305.00,48.00,4363.00,182.00,578.00,1859.00,548.00,1537.00,290.00,3937.00,794.00,

 18:43:49
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,238.00,0.00,
Total Counts,74.00,3305.00,48.00,4363.00,182.00,578.00,1859.00,553.00,1537.00,290.00,4175.00,794.00,

 18:44:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00,0.00,0.00,238.00,0.00,
