,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/8/2018 12:52:36
,     Stop Time: ~1/8/2018 13:52:36


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,1012.00,4.00,1245.00,9.00,1043.00,4.00,10.00,809.00,23.00,728.00,2.00,171.00,

 13:01:06
Interval Count,0.00,0.00,43.00,0.00,100.00,44.00,0.00,0.00,0.00,122.00,0.00,0.00,
Total Counts,1012.00,4.00,1288.00,9.00,1143.00,48.00,10.00,809.00,23.00,850.00,2.00,171.00,

 13:01:36
Interval Count,0.00,0.00,104.00,1.00,60.00,7.00,0.00,0.00,0.00,2.00,0.00,106.00,
Total Counts,1012.00,4.00,1392.00,10.00,1203.00,55.00,10.00,809.00,23.00,852.00,2.00,277.00,

 13:02:06
Interval Count,0.00,0.00,73.00,0.00,70.00,0.00,0.00,0.00,0.00,104.00,0.00,0.00,
Total Counts,1012.00,4.00,1465.00,10.00,1273.00,55.00,10.00,809.00,23.00,956.00,2.00,277.00,

 13:02:36
Interval Count,0.00,0.00,138.00,0.00,66.00,0.00,0.00,0.00,0.00,138.00,0.00,93.00,
Total Counts,1012.00,4.00,1603.00,10.00,1339.00,55.00,10.00,809.00,23.00,1094.00,2.00,370.00,

 13:03:06
Interval Count,0.00,0.00,157.00,0.00,28.00,0.00,0.00,0.00,0.00,1.00,0.00,29.00,
Total Counts,1012.00,4.00,1760.00,10.00,1367.00,55.00,10.00,809.00,23.00,1095.00,2.00,399.00,

 13:03:36
Interval Count,4.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,25.00,0.00,36.00,
Total Counts,1016.00,4.00,1760.00,10.00,1367.00,55.00,10.00,827.00,23.00,1120.00,2.00,435.00,

 13:04:06
Interval Count,0.00,0.00,64.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.00,
Total Counts,1016.00,4.00,1824.00,10.00,1367.00,55.00,10.00,827.00,23.00,1120.00,2.00,536.00,

 13:04:36
Interval Count,0.00,0.00,112.00,4.00,49.00,0.00,0.00,0.00,0.00,83.00,0.00,0.00,
Total Counts,1016.00,4.00,1936.00,14.00,1416.00,55.00,10.00,827.00,23.00,1203.00,2.00,536.00,

 13:05:06
Interval Count,0.00,0.00,0.00,0.00,73.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1016.00,4.00,1936.00,14.00,1489.00,55.00,10.00,827.00,23.00,1203.00,2.00,536.00,

 13:05:36
Interval Count,0.00,0.00,60.00,0.00,78.00,0.00,0.00,0.00,0.00,56.00,0.00,0.00,
Total Counts,1016.00,4.00,1996.00,14.00,1567.00,55.00,10.00,827.00,23.00,1259.00,2.00,536.00,

 13:06:06
Interval Count,0.00,0.00,95.00,0.00,0.00,0.00,23.00,109.00,0.00,113.00,0.00,93.00,
Total Counts,1016.00,4.00,2091.00,14.00,1567.00,55.00,33.00,936.00,23.00,1372.00,2.00,629.00,

 13:06:36
Interval Count,0.00,0.00,33.00,0.00,0.00,0.00,7.00,3.00,0.00,0.00,0.00,121.00,
Total Counts,1016.00,4.00,2124.00,14.00,1567.00,55.00,40.00,939.00,23.00,1372.00,2.00,750.00,

 13:07:06
Interval Count,0.00,0.00,3.00,0.00,112.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,
Total Counts,1016.00,4.00,2127.00,14.00,1679.00,55.00,40.00,939.00,23.00,1372.00,2.00,755.00,

 13:07:36
Interval Count,0.00,0.00,0.00,52.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,9.00,
Total Counts,1016.00,4.00,2127.00,66.00,1679.00,55.00,40.00,940.00,23.00,1373.00,2.00,764.00,

 13:08:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.00,29.00,
Total Counts,1016.00,4.00,2127.00,66.00,1679.00,55.00,40.00,940.00,23.00,1374.00,11.00,793.00,

 13:08:36
Interval Count,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,0.00,12.00,
Total Counts,1016.00,4.00,2130.00,66.00,1679.00,55.00,40.00,940.00,23.00,1401.00,11.00,805.00,

 13:09:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,
Total Counts,1016.00,4.00,2130.00,66.00,1679.00,55.00,40.00,940.00,23.00,1401.00,11.00,851.00,

 13:09:36
Interval Count,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1016.00,4.00,2130.00,66.00,1699.00,55.00,40.00,940.00,23.00,1401.00,11.00,851.00,

 13:10:06
Interval Count,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,0.00,107.00,0.00,103.00,
Total Counts,1016.00,4.00,2130.00,66.00,1735.00,55.00,40.00,940.00,23.00,1508.00,11.00,954.00,

 13:10:36
Interval Count,0.00,0.00,0.00,0.00,148.00,0.00,0.00,0.00,0.00,22.00,0.00,2.00,
Total Counts,1016.00,4.00,2130.00,66.00,1883.00,55.00,40.00,940.00,23.00,1530.00,11.00,956.00,

 13:11:07
Interval Count,0.00,0.00,0.00,0.00,145.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,
Total Counts,1016.00,4.00,2130.00,66.00,2028.00,55.00,40.00,943.00,23.00,1531.00,11.00,956.00,

 13:11:36
Interval Count,0.00,0.00,0.00,2.00,164.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,1016.00,4.00,2130.00,68.00,2192.00,55.00,40.00,943.00,23.00,1532.00,11.00,956.00,

 13:12:06
Interval Count,0.00,0.00,0.00,2.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,78.00,
Total Counts,1016.00,4.00,2130.00,70.00,2261.00,55.00,40.00,943.00,23.00,1532.00,11.00,1034.00,

 13:12:36
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1016.00,4.00,2130.00,70.00,2261.00,55.00,40.00,943.00,23.00,1532.00,11.00,1034.00,

 13:13:07
Interval Count,47.00,0.00,0.00,0.00,99.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,1063.00,4.00,2130.00,70.00,2360.00,55.00,40.00,943.00,23.00,1532.00,11.00,1035.00,

 13:13:37
Interval Count,178.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,
Total Counts,1241.00,4.00,2130.00,70.00,2360.00,55.00,40.00,943.00,23.00,1532.00,11.00,1063.00,

 13:14:06
Interval Count,171.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1412.00,4.00,2130.00,70.00,2360.00,55.00,40.00,943.00,23.00,1532.00,11.00,1063.00,

 13:14:36
Interval Count,168.00,0.00,0.00,2.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,11.00,
Total Counts,1580.00,4.00,2130.00,72.00,2360.00,55.00,43.00,945.00,23.00,1532.00,11.00,1074.00,

 13:15:07
Interval Count,123.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1703.00,4.00,2130.00,72.00,2389.00,55.00,43.00,945.00,23.00,1532.00,11.00,1074.00,

 13:15:37
Interval Count,53.00,0.00,0.00,9.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,108.00,
Total Counts,1756.00,4.00,2130.00,81.00,2423.00,55.00,43.00,945.00,23.00,1532.00,11.00,1182.00,

 13:16:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1756.00,4.00,2130.00,81.00,2423.00,55.00,43.00,945.00,23.00,1532.00,11.00,1182.00,

 13:16:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,0.00,
Total Counts,1756.00,4.00,2130.00,81.00,2423.00,55.00,44.00,945.00,23.00,1532.00,18.00,1182.00,

 13:17:07
Interval Count,68.00,0.00,0.00,0.00,0.00,0.00,0.00,118.00,0.00,0.00,0.00,0.00,
Total Counts,1824.00,4.00,2130.00,81.00,2423.00,55.00,44.00,1063.00,23.00,1532.00,18.00,1182.00,

 13:17:37
Interval Count,0.00,0.00,3.00,0.00,0.00,0.00,0.00,151.00,0.00,0.00,0.00,0.00,
Total Counts,1824.00,4.00,2133.00,81.00,2423.00,55.00,44.00,1214.00,23.00,1532.00,18.00,1182.00,

 13:18:07
Interval Count,0.00,0.00,0.00,0.00,25.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,1824.00,4.00,2133.00,81.00,2448.00,55.00,44.00,1215.00,23.00,1532.00,18.00,1182.00,

 13:18:37
Interval Count,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1824.00,5.00,2133.00,81.00,2450.00,55.00,44.00,1215.00,23.00,1532.00,18.00,1182.00,

 13:19:07
Interval Count,0.00,0.00,0.00,0.00,34.00,0.00,0.00,53.00,0.00,0.00,0.00,0.00,
Total Counts,1824.00,5.00,2133.00,81.00,2484.00,55.00,44.00,1268.00,23.00,1532.00,18.00,1182.00,

 13:19:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.00,1.00,0.00,0.00,0.00,
Total Counts,1824.00,5.00,2133.00,81.00,2484.00,55.00,44.00,1396.00,24.00,1532.00,18.00,1182.00,

 13:20:07
Interval Count,2.00,0.00,0.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1826.00,5.00,2133.00,81.00,2526.00,55.00,44.00,1396.00,24.00,1532.00,18.00,1182.00,

 13:20:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1826.00,5.00,2133.00,81.00,2526.00,55.00,44.00,1396.00,24.00,1532.00,18.00,1182.00,

 13:21:07
Interval Count,0.00,16.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1826.00,21.00,2133.00,81.00,2561.00,55.00,44.00,1396.00,24.00,1532.00,18.00,1182.00,

 13:21:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,0.00,0.00,0.00,0.00,
Total Counts,1826.00,21.00,2133.00,81.00,2561.00,55.00,44.00,1459.00,24.00,1532.00,18.00,1182.00,

 13:22:07
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,33.00,0.00,0.00,0.00,0.00,
Total Counts,1826.00,21.00,2133.00,81.00,2562.00,55.00,44.00,1492.00,24.00,1532.00,18.00,1182.00,

 13:22:37
Interval Count,0.00,0.00,0.00,0.00,45.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,
Total Counts,1826.00,21.00,2133.00,81.00,2607.00,55.00,44.00,1493.00,24.00,1533.00,18.00,1182.00,

 13:23:07
Interval Count,0.00,0.00,1.00,0.00,34.00,0.00,0.00,0.00,0.00,16.00,0.00,154.00,
Total Counts,1826.00,21.00,2134.00,81.00,2641.00,55.00,44.00,1493.00,24.00,1549.00,18.00,1336.00,

 13:23:37
Interval Count,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,210.00,0.00,186.00,
Total Counts,1826.00,21.00,2136.00,81.00,2641.00,55.00,44.00,1493.00,24.00,1759.00,18.00,1522.00,

 13:24:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.00,0.00,153.00,
Total Counts,1826.00,21.00,2136.00,81.00,2641.00,55.00,44.00,1493.00,24.00,1852.00,18.00,1675.00,

 13:24:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143.00,
Total Counts,1826.00,21.00,2136.00,81.00,2641.00,55.00,44.00,1493.00,24.00,1852.00,18.00,1818.00,

 13:25:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,
Total Counts,1826.00,21.00,2136.00,81.00,2641.00,55.00,44.00,1493.00,24.00,1852.00,18.00,1900.00,

 13:25:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.00,0.00,53.00,
Total Counts,1826.00,21.00,2136.00,81.00,2641.00,55.00,44.00,1493.00,24.00,1940.00,18.00,1953.00,

 13:26:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,1826.00,21.00,2136.00,81.00,2641.00,55.00,44.00,1493.00,24.00,1940.00,19.00,1953.00,

 13:26:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,
Total Counts,1826.00,21.00,2136.00,81.00,2641.00,55.00,44.00,1493.00,24.00,1940.00,19.00,2016.00,

 13:27:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,1826.00,21.00,2136.00,81.00,2641.00,55.00,44.00,1493.00,25.00,1940.00,19.00,2016.00,

 13:27:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.00,
Total Counts,1826.00,21.00,2136.00,81.00,2641.00,55.00,44.00,1493.00,25.00,1940.00,19.00,2090.00,

 13:28:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,15.00,
Total Counts,1826.00,21.00,2136.00,81.00,2641.00,55.00,44.00,1493.00,25.00,1940.00,21.00,2105.00,

 13:28:37
Interval Count,126.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,
Total Counts,1952.00,21.00,2136.00,81.00,2641.00,55.00,45.00,1493.00,25.00,1940.00,21.00,2107.00,

 13:29:07
Interval Count,183.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,83.00,
Total Counts,2135.00,21.00,2136.00,81.00,2641.00,55.00,45.00,1495.00,25.00,1940.00,21.00,2190.00,

 13:29:37
Interval Count,174.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2309.00,21.00,2136.00,81.00,2641.00,55.00,45.00,1495.00,25.00,1940.00,21.00,2190.00,

 13:30:07
Interval Count,210.00,0.00,0.00,0.00,165.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2519.00,21.00,2136.00,81.00,2806.00,55.00,45.00,1495.00,25.00,1940.00,21.00,2190.00,

 13:30:37
Interval Count,194.00,0.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2713.00,21.00,2162.00,81.00,2806.00,55.00,45.00,1495.00,25.00,1940.00,21.00,2190.00,

 13:31:07
Interval Count,15.00,0.00,132.00,0.00,65.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,
Total Counts,2728.00,21.00,2294.00,81.00,2871.00,55.00,45.00,1512.00,25.00,1940.00,21.00,2190.00,

 13:31:37
Interval Count,0.00,0.00,65.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,0.00,56.00,
Total Counts,2728.00,21.00,2359.00,81.00,2871.00,55.00,45.00,1512.00,25.00,2016.00,21.00,2246.00,

 13:32:07
Interval Count,0.00,0.00,0.00,0.00,91.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2728.00,21.00,2359.00,81.00,2962.00,55.00,80.00,1512.00,25.00,2016.00,21.00,2246.00,

 13:32:37
Interval Count,0.00,0.00,0.00,0.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,
Total Counts,2728.00,21.00,2359.00,81.00,3003.00,55.00,80.00,1512.00,25.00,2016.00,21.00,2262.00,

 13:33:07
Interval Count,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,1.00,0.00,16.00,
Total Counts,2728.00,21.00,2359.00,81.00,3029.00,55.00,80.00,1512.00,25.00,2017.00,21.00,2278.00,

 13:33:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,
Total Counts,2728.00,21.00,2359.00,81.00,3029.00,55.00,80.00,1512.00,25.00,2017.00,21.00,2343.00,

 13:34:07
Interval Count,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2728.00,21.00,2359.00,81.00,3032.00,55.00,80.00,1512.00,25.00,2017.00,21.00,2343.00,

 13:34:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,2728.00,21.00,2359.00,81.00,3032.00,55.00,80.00,1512.00,25.00,2018.00,21.00,2343.00,

 13:35:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,
Total Counts,2728.00,21.00,2359.00,81.00,3032.00,55.00,80.00,1512.00,25.00,2018.00,21.00,2357.00,

 13:35:37
Interval Count,76.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,0.00,0.00,
Total Counts,2804.00,21.00,2359.00,81.00,3032.00,55.00,80.00,1512.00,25.00,2050.00,21.00,2357.00,

 13:36:07
Interval Count,156.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2960.00,21.00,2359.00,81.00,3032.00,55.00,80.00,1512.00,25.00,2050.00,21.00,2357.00,

 13:36:37
Interval Count,204.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3164.00,21.00,2359.00,81.00,3032.00,55.00,80.00,1512.00,25.00,2050.00,21.00,2357.00,

 13:37:07
Interval Count,175.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3339.00,21.00,2359.00,81.00,3032.00,55.00,80.00,1512.00,25.00,2050.00,21.00,2357.00,

 13:37:37
Interval Count,0.00,0.00,1.00,0.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3339.00,21.00,2360.00,81.00,3041.00,56.00,80.00,1512.00,25.00,2050.00,21.00,2357.00,

 13:38:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3339.00,21.00,2360.00,81.00,3041.00,56.00,84.00,1512.00,25.00,2050.00,21.00,2357.00,

 13:38:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3339.00,21.00,2360.00,81.00,3041.00,56.00,84.00,1512.00,25.00,2050.00,21.00,2357.00,

 13:39:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3339.00,21.00,2360.00,81.00,3041.00,56.00,86.00,1512.00,25.00,2050.00,21.00,2357.00,

 13:39:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3339.00,21.00,2360.00,81.00,3041.00,56.00,86.00,1512.00,25.00,2050.00,21.00,2357.00,

 13:40:07
Interval Count,1.00,0.00,0.00,10.00,162.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3340.00,21.00,2360.00,91.00,3203.00,56.00,86.00,1512.00,25.00,2050.00,21.00,2357.00,

 13:40:37
Interval Count,0.00,0.00,0.00,3.00,174.00,0.00,0.00,0.00,0.00,104.00,0.00,0.00,
Total Counts,3340.00,21.00,2360.00,94.00,3377.00,56.00,86.00,1512.00,25.00,2154.00,21.00,2357.00,

 13:41:07
Interval Count,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,
Total Counts,3340.00,21.00,2360.00,94.00,3391.00,56.00,86.00,1512.00,25.00,2194.00,21.00,2357.00,

 13:41:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.00,0.00,0.00,
Total Counts,3340.00,21.00,2360.00,94.00,3391.00,56.00,86.00,1512.00,25.00,2296.00,21.00,2357.00,

 13:42:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.00,0.00,0.00,
Total Counts,3340.00,21.00,2360.00,94.00,3391.00,56.00,86.00,1512.00,25.00,2395.00,21.00,2357.00,

 13:42:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3340.00,21.00,2360.00,94.00,3391.00,56.00,88.00,1512.00,25.00,2395.00,21.00,2357.00,

 13:43:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3340.00,21.00,2360.00,94.00,3391.00,56.00,88.00,1512.00,25.00,2395.00,21.00,2357.00,

 13:43:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.00,0.00,0.00,0.00,0.00,
Total Counts,3340.00,21.00,2360.00,94.00,3391.00,56.00,88.00,1625.00,25.00,2395.00,21.00,2357.00,

 13:44:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155.00,0.00,0.00,0.00,0.00,
Total Counts,3340.00,21.00,2360.00,94.00,3391.00,56.00,88.00,1780.00,25.00,2395.00,21.00,2357.00,

 13:44:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3340.00,21.00,2360.00,94.00,3391.00,56.00,89.00,1780.00,25.00,2395.00,21.00,2357.00,

 13:45:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,87.00,0.00,0.00,0.00,0.00,
Total Counts,3340.00,21.00,2360.00,94.00,3391.00,56.00,90.00,1867.00,25.00,2395.00,21.00,2357.00,

 13:45:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,3340.00,21.00,2360.00,94.00,3391.00,56.00,90.00,1867.00,25.00,2396.00,21.00,2357.00,

 13:46:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3340.00,21.00,2360.00,94.00,3391.00,56.00,90.00,1867.00,25.00,2396.00,21.00,2357.00,

 13:46:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
