,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/1/2018 12:22:30
,     Stop Time: ~1/1/2018 13:22:30


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.00,0.00,2.00,0.00,0.00,
Total Counts,22.00,26.00,6.00,19.00,0.00,0.00,22.00,827.00,72.00,27.00,69.00,399.00,

 12:32:00
Interval Count,0.00,0.00,1.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,22.00,26.00,7.00,21.00,0.00,0.00,23.00,827.00,72.00,27.00,69.00,399.00,

 12:32:31
Interval Count,0.00,0.00,71.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,97.00,
Total Counts,22.00,26.00,78.00,21.00,0.00,0.00,23.00,829.00,72.00,27.00,72.00,496.00,

 12:33:00
Interval Count,0.00,0.00,191.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,83.00,
Total Counts,22.00,26.00,269.00,21.00,0.00,0.00,23.00,829.00,72.00,28.00,72.00,579.00,

 12:33:30
Interval Count,0.00,0.00,29.00,56.00,0.00,0.00,1.00,7.00,0.00,0.00,0.00,37.00,
Total Counts,22.00,26.00,298.00,77.00,0.00,0.00,24.00,836.00,72.00,28.00,72.00,616.00,

 12:34:00
Interval Count,0.00,0.00,6.00,1.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,42.00,
Total Counts,22.00,26.00,304.00,78.00,0.00,0.00,24.00,836.00,79.00,28.00,72.00,658.00,

 12:34:31
Interval Count,0.00,0.00,0.00,2.00,0.00,0.00,5.00,2.00,10.00,1.00,2.00,0.00,
Total Counts,22.00,26.00,304.00,80.00,0.00,0.00,29.00,838.00,89.00,29.00,74.00,658.00,

 12:35:01
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,17.00,0.00,3.00,0.00,0.00,2.00,
Total Counts,22.00,26.00,304.00,81.00,0.00,0.00,46.00,838.00,92.00,29.00,74.00,660.00,

 12:35:30
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,
Total Counts,22.00,26.00,304.00,81.00,0.00,0.00,46.00,838.00,92.00,29.00,74.00,663.00,

 12:36:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,
Total Counts,22.00,26.00,304.00,81.00,0.00,0.00,46.00,841.00,92.00,29.00,74.00,663.00,

 12:36:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,22.00,26.00,304.00,81.00,0.00,0.00,47.00,841.00,92.00,30.00,74.00,663.00,

 12:37:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.00,0.00,0.00,0.00,
Total Counts,22.00,26.00,304.00,81.00,0.00,0.00,47.00,897.00,92.00,30.00,74.00,663.00,

 12:37:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,0.00,0.00,0.00,0.00,
Total Counts,22.00,26.00,304.00,81.00,0.00,0.00,47.00,973.00,92.00,30.00,74.00,663.00,

 12:38:01
Interval Count,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,
Total Counts,26.00,26.00,304.00,81.00,0.00,0.00,47.00,973.00,92.00,30.00,74.00,666.00,

 12:38:31
Interval Count,0.00,0.00,194.00,0.00,0.00,0.00,1.00,0.00,0.00,45.00,0.00,0.00,
Total Counts,26.00,26.00,498.00,81.00,0.00,0.00,48.00,973.00,92.00,75.00,74.00,666.00,

 12:39:01
Interval Count,0.00,0.00,154.00,0.00,0.00,0.00,0.00,0.00,54.00,0.00,0.00,1.00,
Total Counts,26.00,26.00,652.00,81.00,0.00,0.00,48.00,973.00,146.00,75.00,74.00,667.00,

 12:39:31
Interval Count,0.00,43.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,69.00,747.00,81.00,0.00,0.00,48.00,973.00,146.00,75.00,74.00,667.00,

 12:40:01
Interval Count,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,1.00,10.00,
Total Counts,26.00,69.00,749.00,81.00,0.00,0.00,48.00,973.00,146.00,84.00,75.00,677.00,

 12:40:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,69.00,749.00,81.00,0.00,0.00,48.00,983.00,146.00,84.00,75.00,677.00,

 12:41:01
Interval Count,0.00,4.00,0.00,0.00,0.00,0.00,0.00,81.00,0.00,0.00,0.00,1.00,
Total Counts,26.00,73.00,749.00,81.00,0.00,0.00,48.00,1064.00,146.00,84.00,75.00,678.00,

 12:41:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,26.00,73.00,749.00,81.00,0.00,0.00,48.00,1064.00,146.00,84.00,75.00,678.00,

 12:42:01
Interval Count,1.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,
Total Counts,27.00,77.00,749.00,82.00,0.00,0.00,48.00,1064.00,146.00,84.00,81.00,678.00,

 12:42:31
Interval Count,0.00,151.00,0.00,0.00,0.00,0.00,21.00,5.00,10.00,0.00,0.00,0.00,
Total Counts,27.00,228.00,749.00,82.00,0.00,0.00,69.00,1069.00,156.00,84.00,81.00,678.00,

 12:43:01
Interval Count,0.00,69.00,0.00,0.00,0.00,0.00,5.00,6.00,0.00,2.00,0.00,0.00,
Total Counts,27.00,297.00,749.00,82.00,0.00,0.00,74.00,1075.00,156.00,86.00,81.00,678.00,

 12:43:31
Interval Count,0.00,94.00,173.00,0.00,0.00,0.00,0.00,2.00,0.00,22.00,0.00,3.00,
Total Counts,27.00,391.00,922.00,82.00,0.00,0.00,74.00,1077.00,156.00,108.00,81.00,681.00,

 12:44:01
Interval Count,0.00,99.00,0.00,0.00,0.00,0.00,56.00,1.00,0.00,18.00,4.00,0.00,
Total Counts,27.00,490.00,922.00,82.00,0.00,0.00,130.00,1078.00,156.00,126.00,85.00,681.00,

 12:44:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,24.00,0.00,0.00,
Total Counts,27.00,490.00,922.00,82.00,0.00,0.00,130.00,1078.00,179.00,150.00,85.00,681.00,

 12:45:01
Interval Count,3.00,1.00,85.00,0.00,0.00,0.00,53.00,0.00,64.00,6.00,0.00,0.00,
Total Counts,30.00,491.00,1007.00,82.00,0.00,0.00,183.00,1078.00,243.00,156.00,85.00,681.00,

 12:45:31
Interval Count,0.00,59.00,38.00,0.00,0.00,0.00,19.00,0.00,0.00,74.00,0.00,0.00,
Total Counts,30.00,550.00,1045.00,82.00,0.00,0.00,202.00,1078.00,243.00,230.00,85.00,681.00,

 12:46:01
Interval Count,0.00,18.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,155.00,0.00,1.00,
Total Counts,30.00,568.00,1045.00,83.00,0.00,0.00,202.00,1078.00,243.00,385.00,85.00,682.00,

 12:46:31
Interval Count,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,118.00,0.00,0.00,
Total Counts,30.00,568.00,1049.00,83.00,0.00,0.00,202.00,1078.00,243.00,503.00,85.00,682.00,

 12:47:01
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,9.00,1.00,0.00,28.00,0.00,121.00,
Total Counts,31.00,568.00,1049.00,83.00,0.00,0.00,211.00,1079.00,243.00,531.00,85.00,803.00,

 12:47:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,104.00,0.00,2.00,19.00,0.00,183.00,
Total Counts,31.00,568.00,1049.00,83.00,0.00,0.00,315.00,1079.00,245.00,550.00,85.00,986.00,

 12:48:01
Interval Count,0.00,0.00,3.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,146.00,
Total Counts,31.00,568.00,1052.00,83.00,0.00,0.00,332.00,1079.00,245.00,550.00,85.00,1132.00,

 12:48:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.00,
Total Counts,31.00,568.00,1052.00,83.00,0.00,0.00,332.00,1079.00,245.00,550.00,85.00,1223.00,

 12:49:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,92.00,
Total Counts,31.00,568.00,1052.00,83.00,0.00,0.00,333.00,1079.00,245.00,550.00,85.00,1315.00,

 12:49:31
Interval Count,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,10.00,37.00,
Total Counts,33.00,568.00,1052.00,83.00,0.00,0.00,333.00,1079.00,245.00,580.00,95.00,1352.00,

 12:50:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,33.00,568.00,1052.00,83.00,0.00,0.00,333.00,1079.00,245.00,581.00,95.00,1352.00,

 12:50:31
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00,42.00,0.00,84.00,
Total Counts,33.00,568.00,1053.00,83.00,0.00,0.00,333.00,1079.00,273.00,623.00,95.00,1436.00,

 12:51:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,201.00,0.00,0.00,116.00,
Total Counts,33.00,568.00,1053.00,83.00,0.00,0.00,333.00,1079.00,474.00,623.00,95.00,1552.00,

 12:51:31
Interval Count,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,197.00,0.00,69.00,0.00,
Total Counts,33.00,570.00,1053.00,83.00,0.00,0.00,333.00,1079.00,671.00,623.00,164.00,1552.00,

 12:52:01
Interval Count,58.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,122.00,0.00,106.00,0.00,
Total Counts,91.00,570.00,1053.00,83.00,0.00,0.00,334.00,1081.00,793.00,623.00,270.00,1552.00,

 12:52:31
Interval Count,102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.00,0.00,0.00,
Total Counts,193.00,570.00,1053.00,83.00,0.00,0.00,334.00,1081.00,793.00,691.00,270.00,1552.00,

 12:53:01
Interval Count,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,54.00,
Total Counts,204.00,570.00,1053.00,83.00,0.00,0.00,334.00,1081.00,793.00,692.00,270.00,1606.00,

 12:53:31
Interval Count,12.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,100.00,18.00,76.00,
Total Counts,216.00,570.00,1053.00,83.00,0.00,0.00,336.00,1081.00,793.00,792.00,288.00,1682.00,

 12:54:01
Interval Count,11.00,58.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,137.00,0.00,0.00,
Total Counts,227.00,628.00,1055.00,83.00,0.00,0.00,336.00,1083.00,793.00,929.00,288.00,1682.00,

 12:54:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,21.00,0.00,1.00,
Total Counts,227.00,628.00,1055.00,83.00,0.00,0.00,336.00,1083.00,799.00,950.00,288.00,1683.00,

 12:55:01
Interval Count,0.00,0.00,55.00,0.00,0.00,0.00,0.00,0.00,69.00,0.00,0.00,1.00,
Total Counts,227.00,628.00,1110.00,83.00,0.00,0.00,336.00,1083.00,868.00,950.00,288.00,1684.00,

 12:55:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,11.00,0.00,1.00,
Total Counts,227.00,628.00,1110.00,83.00,0.00,0.00,336.00,1083.00,912.00,961.00,288.00,1685.00,

 12:56:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,43.00,0.00,6.00,
Total Counts,227.00,628.00,1110.00,83.00,0.00,0.00,336.00,1083.00,936.00,1004.00,288.00,1691.00,

 12:56:31
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,
Total Counts,228.00,628.00,1110.00,83.00,0.00,0.00,336.00,1083.00,936.00,1013.00,288.00,1691.00,

 12:57:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,2.00,0.00,
Total Counts,228.00,628.00,1110.00,83.00,0.00,0.00,336.00,1083.00,940.00,1017.00,290.00,1691.00,

 12:57:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,228.00,628.00,1110.00,83.00,0.00,0.00,336.00,1083.00,940.00,1017.00,290.00,1691.00,

 12:58:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,7.00,0.00,0.00,
Total Counts,228.00,628.00,1110.00,83.00,0.00,0.00,336.00,1083.00,947.00,1024.00,290.00,1691.00,

 12:58:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,228.00,628.00,1110.00,83.00,0.00,0.00,336.00,1084.00,947.00,1024.00,290.00,1691.00,

 12:59:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,228.00,628.00,1110.00,83.00,0.00,0.00,336.00,1085.00,947.00,1024.00,290.00,1691.00,

 12:59:31
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,7.00,9.00,0.00,0.00,
Total Counts,228.00,628.00,1110.00,84.00,0.00,0.00,336.00,1087.00,954.00,1033.00,290.00,1691.00,

 13:00:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,19.00,0.00,100.00,
Total Counts,228.00,628.00,1110.00,84.00,0.00,0.00,336.00,1087.00,978.00,1052.00,290.00,1791.00,

 13:00:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,
Total Counts,228.00,628.00,1110.00,84.00,0.00,0.00,336.00,1087.00,978.00,1055.00,290.00,1791.00,

 13:01:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,228.00,628.00,1110.00,84.00,0.00,0.00,336.00,1087.00,978.00,1055.00,290.00,1791.00,

 13:01:31
Interval Count,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,8.00,0.00,2.00,
Total Counts,228.00,628.00,1110.00,88.00,0.00,0.00,336.00,1087.00,982.00,1063.00,290.00,1793.00,

 13:02:01
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,228.00,628.00,1110.00,89.00,0.00,0.00,336.00,1087.00,982.00,1063.00,290.00,1793.00,

 13:02:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,56.00,0.00,166.00,
Total Counts,228.00,628.00,1110.00,89.00,0.00,0.00,336.00,1087.00,986.00,1119.00,290.00,1959.00,

 13:03:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,64.00,
Total Counts,228.00,628.00,1110.00,89.00,0.00,0.00,336.00,1087.00,990.00,1119.00,290.00,2023.00,

 13:03:31
Interval Count,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,52.00,23.00,9.00,0.00,
Total Counts,229.00,632.00,1110.00,89.00,0.00,0.00,336.00,1087.00,1042.00,1142.00,299.00,2023.00,

 13:04:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,7.00,0.00,0.00,
Total Counts,229.00,632.00,1110.00,89.00,0.00,0.00,336.00,1087.00,1048.00,1149.00,299.00,2023.00,

 13:04:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,47.00,0.00,0.00,
Total Counts,229.00,632.00,1110.00,89.00,0.00,0.00,336.00,1087.00,1050.00,1196.00,299.00,2023.00,

 13:05:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,
Total Counts,229.00,632.00,1110.00,89.00,0.00,0.00,336.00,1087.00,1050.00,1198.00,299.00,2023.00,

 13:05:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,22.00,0.00,0.00,
Total Counts,229.00,632.00,1110.00,89.00,0.00,0.00,338.00,1087.00,1052.00,1220.00,299.00,2023.00,

 13:06:01
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,
Total Counts,229.00,632.00,1110.00,89.00,0.00,0.00,338.00,1087.00,1052.00,1224.00,299.00,2023.00,

 13:06:31
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,12.00,0.00,0.00,
Total Counts,229.00,632.00,1110.00,89.00,0.00,0.00,338.00,1087.00,1059.00,1236.00,299.00,2023.00,

 13:07:01
Interval Count,0.00,0.00,92.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,
Total Counts,229.00,632.00,1202.00,89.00,0.00,0.00,338.00,1087.00,1059.00,1250.00,299.00,2023.00,

 13:07:32
Interval Count,0.00,0.00,185.00,0.00,0.00,0.00,5.00,0.00,0.00,3.00,0.00,0.00,
Total Counts,229.00,632.00,1387.00,89.00,0.00,0.00,343.00,1087.00,1059.00,1253.00,299.00,2023.00,

 13:08:01
Interval Count,0.00,0.00,194.00,0.00,0.00,0.00,60.00,0.00,0.00,14.00,4.00,71.00,
Total Counts,229.00,632.00,1581.00,89.00,0.00,0.00,403.00,1087.00,1059.00,1267.00,303.00,2094.00,

 13:08:31
Interval Count,0.00,0.00,181.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,152.00,
Total Counts,229.00,632.00,1762.00,89.00,0.00,0.00,403.00,1087.00,1059.00,1268.00,303.00,2246.00,

 13:09:02
Interval Count,0.00,1.00,51.00,0.00,0.00,0.00,0.00,0.00,29.00,5.00,0.00,80.00,
Total Counts,229.00,633.00,1813.00,89.00,0.00,0.00,403.00,1087.00,1088.00,1273.00,303.00,2326.00,

 13:09:32
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,
Total Counts,229.00,633.00,1813.00,89.00,0.00,0.00,403.00,1087.00,1088.00,1277.00,303.00,2326.00,

 13:10:02
Interval Count,0.00,0.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,229.00,633.00,1879.00,89.00,0.00,0.00,403.00,1087.00,1088.00,1277.00,303.00,2326.00,

 13:10:31
Interval Count,0.00,0.00,64.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,229.00,633.00,1943.00,89.00,0.00,0.00,403.00,1087.00,1088.00,1277.00,303.00,2326.00,

 13:11:02
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,
Total Counts,229.00,633.00,1943.00,89.00,0.00,0.00,403.00,1087.00,1088.00,1277.00,303.00,2329.00,

 13:11:32
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,
Total Counts,230.00,633.00,1943.00,89.00,0.00,0.00,403.00,1087.00,1088.00,1277.00,312.00,2329.00,

 13:12:02
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00,0.00,0.00,0.00,0.00,
Total Counts,230.00,633.00,1943.00,89.00,0.00,0.00,403.00,1185.00,1088.00,1277.00,312.00,2329.00,

 13:12:32
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,20.00,47.00,4.00,0.00,0.00,1.00,
Total Counts,230.00,633.00,1943.00,89.00,0.00,0.00,423.00,1232.00,1092.00,1277.00,312.00,2330.00,

 13:13:02
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,230.00,633.00,1943.00,89.00,0.00,0.00,423.00,1232.00,1092.00,1277.00,312.00,2330.00,

 13:13:32
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,
Total Counts,230.00,633.00,1944.00,89.00,0.00,0.00,423.00,1232.00,1092.00,1277.00,312.00,2370.00,

 13:14:02
Interval Count,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,182.00,
Total Counts,230.00,639.00,1944.00,89.00,0.00,0.00,423.00,1232.00,1092.00,1283.00,312.00,2552.00,

 13:14:32
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,38.00,
Total Counts,230.00,639.00,1945.00,89.00,0.00,0.00,423.00,1232.00,1092.00,1287.00,312.00,2590.00,

 13:15:02
Interval Count,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,230.00,639.00,1949.00,89.00,0.00,0.00,423.00,1232.00,1092.00,1287.00,312.00,2590.00,

 13:15:32
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,
Total Counts,230.00,639.00,1949.00,89.00,0.00,0.00,423.00,1232.00,1106.00,1287.00,312.00,2590.00,

 13:16:02
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,230.00,639.00,1949.00,89.00,0.00,0.00,423.00,1232.00,1106.00,1287.00,312.00,2590.00,

 13:16:32
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,231.00,639.00,1949.00,89.00,0.00,0.00,423.00,1232.00,1106.00,1287.00,312.00,2590.00,

 13:17:02
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,
Total Counts,231.00,639.00,1949.00,89.00,0.00,0.00,423.00,1232.00,1106.00,1294.00,312.00,2590.00,

 13:17:32
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
