,Activity Wheel Software from Lafayette Instrument Company.,,,,,,,,,,,
,Version 10.2.2966.20953,,,,,,,,,,,
,Experiment Setup:,,,,,,,,,,,
,Connected Hardware:,,,,,,,,,,,
,,USB Interface REV 1 [1],,,,,,,,,,
,     Experiment Name: SaccharinPrefG2W2,,,,,,,,,,,
,     Experiment Length: 1 Hour,,,,,,,,,,,
,     Download Interval(Active Cycle): 30 Seconds,,,,,,,,,,,
,     Date Format: M/d/yyyy,,,,,,,,,,,
,     Time Format: H:mm:ss,,,,,,,,,,,
,     Start Time: 10/30/2017 12:34:18,,,,,,,,,,,
,     Stop Time: ~10/30/2017 13:34:18,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12
Counter/Animal ID, Ri7_H, Ri7_S, Ri8_H, Ri8_S, Vi7_H, Vi7_S, Vi8_H, Vi8_S, Di5_H, Di5_S, Di7_H, Di7_S
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat
,,,,,,,,,,,,
,,,,,,,,,,,,
 10/30/2017 12:34:18,,,,,,,,,,,,
Interval Count,0,0,0,0,1,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,944,1101,881,238,185,448,42,592
,,,,,,,,,,,,
 13:17:20,,,,,,,,,,,,
Interval Count,0,0,0,0,0,62,0,0,0,0,0,1
Total Counts,521,280,224,1087,944,1163,881,238,185,448,42,593
,,,,,,,,,,,,
 13:17:50,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,944,1163,881,238,185,448,42,593
,,,,,,,,,,,,
 13:18:19,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,944,1163,881,238,185,448,42,593
,,,,,,,,,,,,
 13:18:49,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,944,1163,881,238,185,448,42,593
,,,,,,,,,,,,
 13:19:20,,,,,,,,,,,,
Interval Count,0,0,0,0,1,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,945,1163,881,238,185,448,42,593
,,,,,,,,,,,,
 13:19:50,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,945,1163,881,238,185,448,42,593
,,,,,,,,,,,,
 13:20:20,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,945,1163,881,238,185,448,42,593
,,,,,,,,,,,,
 13:20:50,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,945,1163,881,238,185,448,42,593
,,,,,,,,,,,,
 13:21:20,,,,,,,,,,,,
Interval Count,0,0,0,0,12,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,957,1163,881,238,185,448,42,593
,,,,,,,,,,,,
 13:21:50,,,,,,,,,,,,
Interval Count,0,0,0,0,7,0,0,0,0,0,0,12
Total Counts,521,280,224,1087,964,1163,881,238,185,448,42,605
,,,,,,,,,,,,
 13:22:20,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,1,2
Total Counts,521,280,224,1087,964,1163,881,238,185,448,43,607
,,,,,,,,,,,,
 13:22:50,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,964,1163,881,238,185,448,43,607
,,,,,,,,,,,,
 13:23:20,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,964,1163,881,238,185,448,43,607
,,,,,,,,,,,,
 13:23:50,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,964,1163,881,238,185,448,43,607
,,,,,,,,,,,,
 13:24:20,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,964,1163,881,238,185,448,43,607
,,,,,,,,,,,,
 13:24:50,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,964,1163,881,238,185,448,43,607
,,,,,,,,,,,,
 13:25:20,,,,,,,,,,,,
Interval Count,0,0,0,0,0,4,0,0,0,0,0,0
Total Counts,521,280,224,1087,964,1167,881,238,185,448,43,607
,,,,,,,,,,,,
 13:25:50,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,964,1167,881,238,185,448,43,607
,,,,,,,,,,,,
 13:26:20,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,964,1167,881,238,185,448,43,607
,,,,,,,,,,,,
 13:26:50,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,964,1167,881,238,185,448,43,607
,,,,,,,,,,,,
 13:27:20,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,964,1167,881,238,185,448,43,607
,,,,,,,,,,,,
 13:27:50,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,964,1167,881,238,185,448,43,607
,,,,,,,,,,,,
 13:28:20,,,,,,,,,,,,
Interval Count,0,0,0,0,0,2,0,0,0,0,0,0
Total Counts,521,280,224,1087,964,1169,881,238,185,448,43,607
,,,,,,,,,,,,
 13:28:50,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,964,1169,881,238,185,448,43,607
,,,,,,,,,,,,
 13:29:20,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1087,964,1169,881,238,185,448,43,607
,,,,,,,,,,,,
 13:29:50,,,,,,,,,,,,
Interval Count,0,0,0,8,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1095,964,1169,881,238,185,448,43,607
,,,,,,,,,,,,
 13:30:20,,,,,,,,,,,,
Interval Count,0,0,0,3,0,0,0,0,0,0,0,0
Total Counts,521,280,224,1098,964,1169,881,238,185,448,43,607
,,,,,,,,,,,,
 13:30:50,,,,,,,,,,,,
Interval Count,0,0,1,0,0,0,0,0,0,0,0,0
Total Counts,521,280,225,1098,964,1169,881,238,185,448,43,607
,,,,,,,,,,,,
 13:31:20,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,225,1098,964,1169,881,238,185,448,43,607
,,,,,,,,,,,,
 13:31:50,,,,,,,,,,,,
Interval Count,0,0,0,0,0,0,0,0,0,0,0,0
Total Counts,521,280,225,1098,964,1169,881,238,185,448,43,607
,,,,,,,,,,,,
 13:32:20,,,,,,,,,,,,
