,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W4
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/30/2017 15:19:20
,     Stop Time: ~10/30/2017 16:19:20


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Counter/Animal ID, , , , , Vi11_S, Vi11_H, Vi12_S, Vi12_H, Di9_S, Di9_H, Di10_S, Di10_H,
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,

Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,44.00,695.00,31.00,26.00,

 16:08:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,44.00,695.00,31.00,26.00,

 16:09:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,44.00,695.00,31.00,26.00,

 16:09:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,44.00,695.00,31.00,26.00,

 16:10:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,44.00,695.00,31.00,26.00,

 16:10:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,44.00,695.00,31.00,26.00,

 16:11:22
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,44.00,695.00,31.00,26.00,

 16:11:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,44.00,695.00,31.00,26.00,

 16:12:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,44.00,695.00,31.00,26.00,

 16:12:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,44.00,695.00,31.00,26.00,

 16:13:22
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,44.00,700.00,31.00,26.00,

 16:13:52
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,44.00,700.00,31.00,26.00,

 16:14:21
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,44.00,700.00,31.00,26.00,

 16:14:51
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,44.00,700.00,31.00,26.00,

 16:15:22
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,46.00,700.00,31.00,26.00,

 16:15:52
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,48.00,700.00,31.00,26.00,

 16:16:22
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,48.00,700.00,31.00,26.00,

 16:16:52
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,48.00,700.00,31.00,26.00,

 16:17:22
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,48.00,700.00,31.00,26.00,

 16:17:52
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,48.00,700.00,31.00,26.00,

 16:18:22
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,48.00,700.00,31.00,26.00,

 16:18:52
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,48.00,700.00,31.00,26.00,

 16:19:19
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,410.00,227.00,378.00,1107.00,48.00,700.00,31.00,26.00,
