,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/24/2017 11:37:19
,     Stop Time: ~10/24/2017 12:37:19


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,30.00,5.00,4.00,0.00,0.00,0.00,0.00,0.00,7.00,1.00,0.00,0.00,
Total Counts,1369.00,77.00,1747.00,35.00,317.00,306.00,2092.00,198.00,2790.00,30.00,1555.00,39.00,

 11:57:49
Interval Count,71.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,60.00,0.00,
Total Counts,1440.00,77.00,1748.00,35.00,317.00,307.00,2092.00,198.00,2790.00,30.00,1615.00,39.00,

 11:58:20
Interval Count,31.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,43.00,0.00,
Total Counts,1471.00,78.00,1750.00,35.00,317.00,307.00,2092.00,198.00,2793.00,30.00,1658.00,39.00,

 11:58:50
Interval Count,0.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,0.00,
Total Counts,1471.00,78.00,1754.00,36.00,317.00,307.00,2092.00,198.00,2793.00,30.00,1740.00,39.00,

 11:59:20
Interval Count,38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.00,0.00,45.00,0.00,
Total Counts,1509.00,78.00,1754.00,36.00,317.00,307.00,2092.00,198.00,2905.00,30.00,1785.00,39.00,

 11:59:50
Interval Count,47.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,152.00,0.00,134.00,0.00,
Total Counts,1556.00,79.00,1754.00,36.00,317.00,308.00,2092.00,198.00,3057.00,30.00,1919.00,39.00,

 12:00:20
Interval Count,11.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,140.00,0.00,0.00,0.00,
Total Counts,1567.00,79.00,1763.00,36.00,317.00,308.00,2092.00,198.00,3197.00,30.00,1919.00,39.00,

 12:00:50
Interval Count,37.00,1.00,103.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,11.00,0.00,
Total Counts,1604.00,80.00,1866.00,36.00,317.00,308.00,2092.00,198.00,3198.00,30.00,1930.00,39.00,

 12:01:20
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1604.00,80.00,1866.00,36.00,317.00,308.00,2092.00,198.00,3198.00,30.00,1930.00,39.00,

 12:01:50
Interval Count,90.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1694.00,81.00,1866.00,36.00,317.00,308.00,2092.00,198.00,3198.00,30.00,1930.00,39.00,

 12:02:20
Interval Count,19.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,
Total Counts,1713.00,83.00,1866.00,36.00,317.00,308.00,2092.00,198.00,3201.00,31.00,1930.00,39.00,

 12:02:50
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,5.00,3.00,0.00,0.00,131.00,0.00,
Total Counts,1713.00,83.00,1866.00,36.00,317.00,309.00,2097.00,201.00,3201.00,31.00,2061.00,39.00,

 12:03:20
Interval Count,24.00,1.00,0.00,0.00,0.00,82.00,107.00,0.00,171.00,0.00,67.00,0.00,
Total Counts,1737.00,84.00,1866.00,36.00,317.00,391.00,2204.00,201.00,3372.00,31.00,2128.00,39.00,

 12:03:50
Interval Count,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.00,0.00,0.00,
Total Counts,1766.00,84.00,1866.00,36.00,317.00,391.00,2204.00,201.00,3428.00,31.00,2128.00,39.00,

 12:04:20
Interval Count,63.00,1.00,0.00,0.00,53.00,0.00,0.00,0.00,13.00,0.00,25.00,1.00,
Total Counts,1829.00,85.00,1866.00,36.00,370.00,391.00,2204.00,201.00,3441.00,31.00,2153.00,40.00,

 12:04:50
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,179.00,0.00,0.00,0.00,
Total Counts,1830.00,85.00,1866.00,36.00,370.00,391.00,2204.00,201.00,3620.00,31.00,2153.00,40.00,

 12:05:20
Interval Count,35.00,0.00,0.00,0.00,0.00,46.00,3.00,0.00,39.00,0.00,15.00,0.00,
Total Counts,1865.00,85.00,1866.00,36.00,370.00,437.00,2207.00,201.00,3659.00,31.00,2168.00,40.00,

 12:05:50
Interval Count,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,
Total Counts,1917.00,85.00,1866.00,36.00,370.00,437.00,2207.00,201.00,3659.00,31.00,2176.00,41.00,

 12:06:20
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1917.00,85.00,1866.00,36.00,370.00,437.00,2207.00,201.00,3659.00,31.00,2176.00,41.00,

 12:06:50
Interval Count,45.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1962.00,86.00,1866.00,36.00,370.00,437.00,2207.00,201.00,3659.00,31.00,2176.00,41.00,

 12:07:20
Interval Count,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2001.00,86.00,1866.00,36.00,370.00,437.00,2207.00,201.00,3659.00,31.00,2176.00,41.00,

 12:07:50
Interval Count,77.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,2078.00,87.00,1866.00,36.00,370.00,437.00,2207.00,201.00,3660.00,31.00,2176.00,41.00,

 12:08:20
Interval Count,55.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,2133.00,88.00,1866.00,36.00,370.00,437.00,2207.00,201.00,3660.00,31.00,2176.00,42.00,

 12:08:50
Interval Count,0.00,0.00,0.00,0.00,0.00,58.00,0.00,0.00,0.00,3.00,0.00,0.00,
Total Counts,2133.00,88.00,1866.00,36.00,370.00,495.00,2207.00,201.00,3660.00,34.00,2176.00,42.00,

 12:09:20
Interval Count,34.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,138.00,0.00,3.00,0.00,
Total Counts,2167.00,89.00,1866.00,36.00,370.00,495.00,2207.00,201.00,3798.00,34.00,2179.00,42.00,

 12:09:50
Interval Count,39.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,2206.00,90.00,1866.00,36.00,370.00,495.00,2208.00,201.00,3799.00,34.00,2179.00,42.00,

 12:10:20
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,2206.00,90.00,1866.00,36.00,370.00,495.00,2209.00,201.00,3799.00,34.00,2180.00,42.00,

 12:10:50
Interval Count,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2225.00,90.00,1866.00,36.00,370.00,495.00,2209.00,201.00,3799.00,34.00,2180.00,42.00,

 12:11:20
Interval Count,22.00,0.00,0.00,0.00,84.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,
Total Counts,2247.00,90.00,1866.00,36.00,454.00,495.00,2209.00,201.00,3801.00,34.00,2180.00,42.00,

 12:11:50
Interval Count,20.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,103.00,0.00,
Total Counts,2267.00,90.00,1868.00,36.00,454.00,495.00,2209.00,201.00,3819.00,34.00,2283.00,42.00,

 12:12:20
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,0.00,9.00,0.00,
Total Counts,2267.00,90.00,1868.00,36.00,454.00,495.00,2209.00,201.00,3900.00,34.00,2292.00,42.00,

 12:12:50
Interval Count,33.00,12.00,115.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,147.00,0.00,
Total Counts,2300.00,102.00,1983.00,36.00,454.00,495.00,2209.00,201.00,3900.00,36.00,2439.00,42.00,

 12:13:20
Interval Count,37.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,
Total Counts,2337.00,104.00,1983.00,36.00,454.00,495.00,2209.00,201.00,3904.00,36.00,2439.00,42.00,

 12:13:50
Interval Count,11.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,2348.00,104.00,1983.00,36.00,454.00,496.00,2209.00,201.00,3904.00,36.00,2440.00,42.00,

 12:14:20
Interval Count,14.00,0.00,0.00,0.00,45.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,
Total Counts,2362.00,104.00,1983.00,36.00,499.00,496.00,2209.00,201.00,3904.00,36.00,2461.00,42.00,

 12:14:50
Interval Count,16.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2378.00,104.00,1983.00,36.00,502.00,496.00,2209.00,201.00,3904.00,36.00,2461.00,42.00,

 12:15:20
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,2378.00,104.00,1983.00,36.00,502.00,496.00,2209.00,201.00,3904.00,37.00,2461.00,42.00,

 12:15:50
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2378.00,104.00,1983.00,36.00,502.00,496.00,2209.00,201.00,3904.00,37.00,2461.00,42.00,

 12:16:20
Interval Count,12.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2390.00,104.00,1983.00,38.00,502.00,496.00,2209.00,201.00,3904.00,37.00,2461.00,42.00,

 12:16:50
Interval Count,0.00,0.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,2390.00,104.00,2045.00,38.00,502.00,496.00,2209.00,201.00,3904.00,37.00,2461.00,43.00,

 12:17:20
Interval Count,0.00,0.00,45.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,2390.00,104.00,2090.00,40.00,502.00,496.00,2209.00,201.00,3904.00,37.00,2462.00,43.00,

 12:17:50
Interval Count,14.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,
Total Counts,2404.00,104.00,2120.00,40.00,502.00,496.00,2209.00,201.00,3904.00,39.00,2463.00,43.00,

 12:18:20
Interval Count,3.00,0.00,49.00,0.00,0.00,0.00,74.00,0.00,1.00,0.00,1.00,0.00,
Total Counts,2407.00,104.00,2169.00,40.00,502.00,496.00,2283.00,201.00,3905.00,39.00,2464.00,43.00,

 12:18:50
Interval Count,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,
Total Counts,2430.00,104.00,2169.00,40.00,502.00,496.00,2283.00,201.00,3907.00,41.00,2464.00,43.00,

 12:19:20
Interval Count,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.00,0.00,
Total Counts,2445.00,104.00,2169.00,40.00,502.00,496.00,2283.00,201.00,3907.00,41.00,2610.00,43.00,

 12:19:50
Interval Count,2.00,29.00,1.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,
Total Counts,2447.00,133.00,2170.00,64.00,502.00,496.00,2283.00,201.00,3907.00,41.00,2612.00,45.00,

 12:20:20
Interval Count,18.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.00,0.00,
Total Counts,2465.00,133.00,2180.00,64.00,502.00,496.00,2283.00,201.00,3907.00,41.00,2717.00,45.00,

 12:20:50
Interval Count,22.00,0.00,97.00,0.00,0.00,0.00,0.00,0.00,21.00,1.00,0.00,0.00,
Total Counts,2487.00,133.00,2277.00,64.00,502.00,496.00,2283.00,201.00,3928.00,42.00,2717.00,45.00,

 12:21:20
Interval Count,24.00,0.00,142.00,0.00,0.00,0.00,0.00,0.00,65.00,0.00,0.00,0.00,
Total Counts,2511.00,133.00,2419.00,64.00,502.00,496.00,2283.00,201.00,3993.00,42.00,2717.00,45.00,

 12:21:50
Interval Count,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.00,0.00,17.00,0.00,
Total Counts,2535.00,133.00,2419.00,64.00,502.00,496.00,2283.00,201.00,4090.00,42.00,2734.00,45.00,

 12:22:20
Interval Count,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.00,0.00,
Total Counts,2535.00,133.00,2425.00,64.00,502.00,496.00,2283.00,201.00,4090.00,42.00,2883.00,45.00,

 12:22:50
Interval Count,41.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2576.00,134.00,2427.00,64.00,502.00,496.00,2283.00,201.00,4090.00,42.00,2883.00,45.00,

 12:23:20
Interval Count,10.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,163.00,0.00,21.00,0.00,
Total Counts,2586.00,134.00,2477.00,64.00,502.00,496.00,2283.00,201.00,4253.00,42.00,2904.00,45.00,

 12:23:50
Interval Count,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,
Total Counts,2586.00,134.00,2509.00,64.00,502.00,496.00,2283.00,201.00,4270.00,42.00,2904.00,45.00,

 12:24:20
Interval Count,0.00,3.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,
Total Counts,2586.00,137.00,2518.00,64.00,502.00,496.00,2283.00,201.00,4270.00,42.00,2937.00,45.00,

 12:24:50
Interval Count,50.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,
Total Counts,2636.00,137.00,2523.00,65.00,502.00,496.00,2283.00,201.00,4273.00,42.00,2937.00,45.00,

 12:25:20
Interval Count,0.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,
Total Counts,2636.00,137.00,2524.00,69.00,502.00,496.00,2283.00,201.00,4274.00,43.00,2937.00,46.00,

 12:25:50
Interval Count,23.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,3.00,0.00,0.00,
Total Counts,2659.00,137.00,2524.00,69.00,502.00,513.00,2283.00,201.00,4274.00,46.00,2937.00,46.00,

 12:26:20
Interval Count,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,
Total Counts,2659.00,137.00,2524.00,69.00,536.00,513.00,2283.00,201.00,4275.00,46.00,2937.00,47.00,

 12:26:50
Interval Count,63.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.00,0.00,
Total Counts,2722.00,139.00,2524.00,69.00,536.00,513.00,2283.00,201.00,4275.00,46.00,3055.00,47.00,

 12:27:20
Interval Count,16.00,0.00,1.00,0.00,0.00,5.00,0.00,0.00,1.00,0.00,169.00,0.00,
Total Counts,2738.00,139.00,2525.00,69.00,536.00,518.00,2283.00,201.00,4276.00,46.00,3224.00,47.00,

 12:27:50
Interval Count,0.00,0.00,0.00,0.00,48.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,
Total Counts,2738.00,139.00,2525.00,69.00,584.00,518.00,2283.00,201.00,4278.00,46.00,3226.00,47.00,

 12:28:20
Interval Count,15.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,
Total Counts,2753.00,139.00,2525.00,69.00,585.00,521.00,2283.00,201.00,4278.00,46.00,3229.00,47.00,

 12:28:50
Interval Count,15.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,
Total Counts,2768.00,140.00,2525.00,69.00,585.00,521.00,2283.00,201.00,4284.00,46.00,3229.00,47.00,

 12:29:21
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,2768.00,140.00,2526.00,69.00,585.00,521.00,2283.00,201.00,4284.00,47.00,3229.00,47.00,

 12:29:50
Interval Count,21.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2789.00,142.00,2527.00,69.00,585.00,521.00,2283.00,201.00,4284.00,47.00,3229.00,47.00,

 12:30:20
Interval Count,23.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,121.00,1.00,0.00,0.00,
Total Counts,2812.00,142.00,2529.00,69.00,585.00,521.00,2283.00,201.00,4405.00,48.00,3229.00,47.00,

 12:30:50
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,62.00,0.00,19.00,0.00,
Total Counts,2812.00,142.00,2530.00,69.00,585.00,521.00,2283.00,201.00,4467.00,48.00,3248.00,47.00,

 12:31:21
Interval Count,0.00,0.00,57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2812.00,142.00,2587.00,69.00,585.00,521.00,2283.00,201.00,4467.00,48.00,3248.00,47.00,

 12:31:51
