,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/1/2006 17:23:34
,     Stop Time: ~1/1/2006 18:23:34


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,0.00,0.00,7.00,74.00,0.00,0.00,0.00,231.00,3.00,0.00,0.00,0.00,
Total Counts,104.00,256.00,73.00,499.00,158.00,177.00,583.00,486.00,382.00,162.00,16.00,14.00,

 17:37:05
Interval Count,0.00,24.00,0.00,7.00,14.00,1.00,0.00,206.00,0.00,0.00,0.00,0.00,
Total Counts,104.00,280.00,73.00,506.00,172.00,178.00,583.00,692.00,382.00,162.00,16.00,14.00,

 17:37:35
Interval Count,0.00,225.00,4.00,70.00,0.00,0.00,3.00,81.00,0.00,0.00,0.00,0.00,
Total Counts,104.00,505.00,77.00,576.00,172.00,178.00,586.00,773.00,382.00,162.00,16.00,14.00,

 17:38:05
Interval Count,5.00,78.00,0.00,41.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,109.00,583.00,77.00,617.00,172.00,178.00,592.00,773.00,382.00,162.00,16.00,14.00,

 17:38:35
Interval Count,1.00,51.00,1.00,70.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,
Total Counts,110.00,634.00,78.00,687.00,172.00,178.00,592.00,777.00,382.00,162.00,16.00,14.00,

 17:39:05
Interval Count,0.00,63.00,1.00,18.00,0.00,0.00,10.00,2.00,0.00,0.00,7.00,9.00,
Total Counts,110.00,697.00,79.00,705.00,172.00,178.00,602.00,779.00,382.00,162.00,23.00,23.00,

 17:39:35
Interval Count,0.00,0.00,19.00,58.00,0.00,0.00,7.00,0.00,0.00,0.00,2.00,0.00,
Total Counts,110.00,697.00,98.00,763.00,172.00,178.00,609.00,779.00,382.00,162.00,25.00,23.00,

 17:40:05
Interval Count,0.00,0.00,1.00,86.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,
Total Counts,110.00,697.00,99.00,849.00,172.00,178.00,609.00,797.00,382.00,162.00,25.00,23.00,

 17:40:35
Interval Count,4.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,114.00,697.00,99.00,849.00,172.00,192.00,609.00,797.00,382.00,162.00,25.00,23.00,

 17:41:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,114.00,697.00,99.00,849.00,172.00,192.00,609.00,797.00,383.00,162.00,25.00,23.00,

 17:41:35
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,114.00,697.00,99.00,849.00,172.00,192.00,609.00,797.00,383.00,162.00,25.00,24.00,

 17:42:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,
Total Counts,114.00,697.00,99.00,849.00,172.00,192.00,609.00,797.00,385.00,162.00,25.00,24.00,

 17:42:35
Interval Count,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,116.00,697.00,99.00,849.00,172.00,192.00,609.00,799.00,385.00,162.00,25.00,24.00,

 17:43:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,14.00,1.00,0.00,0.00,1.00,0.00,
Total Counts,116.00,697.00,99.00,849.00,172.00,192.00,623.00,800.00,385.00,162.00,26.00,24.00,

 17:43:35
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,116.00,697.00,99.00,849.00,172.00,192.00,623.00,802.00,385.00,162.00,26.00,24.00,

 17:44:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,
Total Counts,116.00,697.00,99.00,849.00,172.00,192.00,623.00,808.00,385.00,162.00,26.00,24.00,

 17:44:35
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,116.00,697.00,99.00,849.00,172.00,192.00,626.00,808.00,385.00,162.00,26.00,24.00,

 17:45:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,
Total Counts,116.00,697.00,99.00,849.00,172.00,192.00,626.00,808.00,385.00,162.00,31.00,24.00,

 17:45:35
Interval Count,0.00,105.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,116.00,802.00,99.00,849.00,174.00,192.00,626.00,808.00,385.00,163.00,31.00,24.00,

 17:46:05
Interval Count,0.00,167.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,
Total Counts,116.00,969.00,99.00,849.00,174.00,192.00,626.00,812.00,385.00,163.00,31.00,24.00,

 17:46:35
Interval Count,0.00,181.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,
Total Counts,116.00,1150.00,99.00,849.00,174.00,192.00,626.00,816.00,387.00,163.00,31.00,24.00,

 17:47:05
Interval Count,0.00,90.00,0.00,1.00,0.00,0.00,0.00,0.00,52.00,15.00,0.00,0.00,
Total Counts,116.00,1240.00,99.00,850.00,174.00,192.00,626.00,816.00,439.00,178.00,31.00,24.00,

 17:47:35
Interval Count,0.00,0.00,0.00,1.00,49.00,0.00,1.00,0.00,0.00,0.00,6.00,0.00,
Total Counts,116.00,1240.00,99.00,851.00,223.00,192.00,627.00,816.00,439.00,178.00,37.00,24.00,

 17:48:05
Interval Count,0.00,0.00,0.00,2.00,70.00,0.00,2.00,0.00,1.00,3.00,5.00,0.00,
Total Counts,116.00,1240.00,99.00,853.00,293.00,192.00,629.00,816.00,440.00,181.00,42.00,24.00,

 17:48:35
Interval Count,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,5.00,0.00,
Total Counts,116.00,1240.00,103.00,853.00,293.00,192.00,629.00,816.00,442.00,181.00,47.00,24.00,

 17:49:05
Interval Count,10.00,0.00,0.00,43.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,126.00,1240.00,103.00,896.00,294.00,192.00,629.00,816.00,442.00,181.00,48.00,24.00,

 17:49:35
Interval Count,0.00,87.00,0.00,196.00,1.00,0.00,0.00,11.00,0.00,0.00,1.00,0.00,
Total Counts,126.00,1327.00,103.00,1092.00,295.00,192.00,629.00,827.00,442.00,181.00,49.00,24.00,

 17:50:05
Interval Count,4.00,64.00,0.00,145.00,0.00,0.00,0.00,218.00,0.00,0.00,0.00,0.00,
Total Counts,130.00,1391.00,103.00,1237.00,295.00,192.00,629.00,1045.00,442.00,181.00,49.00,24.00,

 17:50:35
Interval Count,1.00,0.00,0.00,0.00,0.00,1.00,0.00,68.00,0.00,0.00,0.00,0.00,
Total Counts,131.00,1391.00,103.00,1237.00,295.00,193.00,629.00,1113.00,442.00,181.00,49.00,24.00,

 17:51:05
Interval Count,22.00,71.00,5.00,0.00,0.00,0.00,94.00,70.00,0.00,0.00,0.00,0.00,
Total Counts,153.00,1462.00,108.00,1237.00,295.00,193.00,723.00,1183.00,442.00,181.00,49.00,24.00,

 17:51:35
Interval Count,0.00,21.00,4.00,35.00,0.00,0.00,147.00,2.00,0.00,3.00,0.00,0.00,
Total Counts,153.00,1483.00,112.00,1272.00,295.00,193.00,870.00,1185.00,442.00,184.00,49.00,24.00,

 17:52:05
Interval Count,5.00,0.00,0.00,180.00,0.00,0.00,117.00,23.00,0.00,0.00,17.00,0.00,
Total Counts,158.00,1483.00,112.00,1452.00,295.00,193.00,987.00,1208.00,442.00,184.00,66.00,24.00,

 17:52:35
Interval Count,0.00,0.00,1.00,20.00,0.00,89.00,69.00,0.00,0.00,0.00,39.00,0.00,
Total Counts,158.00,1483.00,113.00,1472.00,295.00,282.00,1056.00,1208.00,442.00,184.00,105.00,24.00,

 17:53:05
Interval Count,0.00,124.00,0.00,70.00,21.00,93.00,0.00,0.00,0.00,0.00,17.00,0.00,
Total Counts,158.00,1607.00,113.00,1542.00,316.00,375.00,1056.00,1208.00,442.00,184.00,122.00,24.00,

 17:53:35
Interval Count,0.00,24.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,158.00,1631.00,113.00,1542.00,319.00,375.00,1056.00,1208.00,442.00,184.00,122.00,24.00,

 17:54:05
Interval Count,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,162.00,1631.00,113.00,1542.00,319.00,375.00,1056.00,1208.00,442.00,184.00,122.00,24.00,

 17:54:35
Interval Count,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,3.00,
Total Counts,162.00,1633.00,113.00,1542.00,319.00,375.00,1057.00,1208.00,442.00,184.00,123.00,27.00,

 17:55:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,8.00,
Total Counts,162.00,1633.00,113.00,1542.00,319.00,375.00,1058.00,1208.00,443.00,184.00,123.00,35.00,

 17:55:35
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,162.00,1633.00,113.00,1542.00,319.00,375.00,1058.00,1208.00,443.00,184.00,123.00,35.00,

 17:56:05
Interval Count,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,162.00,1633.00,113.00,1545.00,319.00,375.00,1058.00,1208.00,443.00,184.00,123.00,35.00,

 17:56:35
Interval Count,0.00,0.00,0.00,0.00,2.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,162.00,1633.00,113.00,1545.00,321.00,375.00,1074.00,1208.00,443.00,184.00,123.00,35.00,

 17:57:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,162.00,1633.00,113.00,1545.00,321.00,375.00,1214.00,1208.00,443.00,184.00,123.00,35.00,

 17:57:36
Interval Count,0.00,0.00,0.00,0.00,8.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,162.00,1633.00,113.00,1545.00,329.00,375.00,1218.00,1208.00,443.00,184.00,123.00,35.00,

 17:58:05
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,2.00,
Total Counts,162.00,1633.00,113.00,1545.00,329.00,375.00,1228.00,1208.00,443.00,184.00,123.00,37.00,

 17:58:35
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,163.00,1633.00,113.00,1545.00,329.00,375.00,1228.00,1208.00,443.00,184.00,123.00,37.00,

 17:59:06
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,170.00,0.00,0.00,0.00,
Total Counts,163.00,1634.00,113.00,1545.00,329.00,375.00,1228.00,1208.00,613.00,184.00,123.00,37.00,

 17:59:36
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,241.00,0.00,0.00,0.00,
Total Counts,163.00,1634.00,113.00,1545.00,329.00,375.00,1228.00,1208.00,854.00,184.00,123.00,37.00,

 18:00:06
Interval Count,0.00,0.00,0.00,0.00,54.00,2.00,0.00,0.00,187.00,0.00,0.00,0.00,
Total Counts,163.00,1634.00,113.00,1545.00,383.00,377.00,1228.00,1208.00,1041.00,184.00,123.00,37.00,

 18:00:36
Interval Count,0.00,4.00,10.00,0.00,0.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,
Total Counts,163.00,1638.00,123.00,1545.00,383.00,377.00,1228.00,1208.00,1073.00,184.00,123.00,37.00,

 18:01:06
Interval Count,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,
Total Counts,167.00,1639.00,123.00,1545.00,383.00,377.00,1228.00,1208.00,1073.00,184.00,125.00,37.00,

 18:01:36
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,1639.00,123.00,1545.00,383.00,377.00,1228.00,1208.00,1073.00,184.00,125.00,37.00,

 18:02:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,1639.00,123.00,1545.00,383.00,377.00,1228.00,1208.00,1073.00,184.00,125.00,37.00,

 18:02:36
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,19.00,0.00,0.00,
Total Counts,167.00,1639.00,123.00,1545.00,383.00,377.00,1230.00,1208.00,1073.00,203.00,125.00,37.00,

 18:03:06
Interval Count,0.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,
Total Counts,167.00,1639.00,123.00,1568.00,383.00,377.00,1230.00,1208.00,1073.00,227.00,125.00,37.00,

 18:03:36
Interval Count,0.00,1.00,0.00,187.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,3.00,
Total Counts,167.00,1640.00,123.00,1755.00,383.00,377.00,1232.00,1208.00,1073.00,227.00,125.00,40.00,

 18:04:06
Interval Count,0.00,0.00,0.00,136.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,1640.00,123.00,1891.00,383.00,377.00,1232.00,1208.00,1073.00,227.00,125.00,40.00,

 18:04:36
Interval Count,0.00,0.00,0.00,86.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,1640.00,123.00,1977.00,383.00,377.00,1232.00,1208.00,1073.00,227.00,125.00,40.00,

 18:05:06
Interval Count,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,1640.00,126.00,1978.00,383.00,377.00,1232.00,1208.00,1073.00,227.00,125.00,40.00,

 18:05:36
Interval Count,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,167.00,1640.00,126.00,1981.00,383.00,377.00,1232.00,1208.00,1073.00,228.00,125.00,40.00,

 18:06:06
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,1640.00,126.00,1982.00,383.00,377.00,1232.00,1208.00,1073.00,228.00,125.00,40.00,

 18:06:36
Interval Count,0.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,15.00,0.00,
Total Counts,167.00,1640.00,130.00,1982.00,383.00,377.00,1232.00,1209.00,1073.00,228.00,140.00,40.00,

 18:07:06
Interval Count,0.00,176.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,1816.00,130.00,1982.00,383.00,377.00,1237.00,1209.00,1073.00,228.00,140.00,40.00,

 18:07:36
Interval Count,0.00,50.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,1866.00,130.00,1987.00,383.00,377.00,1237.00,1209.00,1073.00,228.00,140.00,40.00,

 18:08:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,1866.00,130.00,1987.00,383.00,377.00,1237.00,1209.00,1073.00,228.00,140.00,40.00,

 18:08:36
Interval Count,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,167.00,1866.00,130.00,2009.00,383.00,377.00,1237.00,1209.00,1073.00,228.00,140.00,40.00,

 18:09:06
Interval Count,10.00,118.00,0.00,169.00,0.00,4.00,0.00,0.00,1.00,1.00,0.00,0.00,
Total Counts,177.00,1984.00,130.00,2178.00,383.00,381.00,1237.00,1209.00,1074.00,229.00,140.00,40.00,

 18:09:36
Interval Count,0.00,176.00,11.00,0.00,4.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,177.00,2160.00,141.00,2178.00,387.00,411.00,1237.00,1209.00,1074.00,229.00,140.00,40.00,

 18:10:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,177.00,2160.00,141.00,2178.00,387.00,411.00,1237.00,1209.00,1074.00,229.00,140.00,40.00,

 18:10:36
Interval Count,0.00,57.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,177.00,2217.00,141.00,2178.00,388.00,411.00,1237.00,1209.00,1074.00,229.00,140.00,40.00,

 18:11:06
Interval Count,0.00,99.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,177.00,2316.00,141.00,2178.00,388.00,411.00,1237.00,1209.00,1074.00,229.00,140.00,40.00,

 18:11:36
Interval Count,0.00,0.00,3.00,40.00,0.00,0.00,10.00,0.00,0.00,0.00,21.00,0.00,
Total Counts,177.00,2316.00,144.00,2218.00,388.00,411.00,1247.00,1209.00,1074.00,229.00,161.00,40.00,

 18:12:06
Interval Count,0.00,0.00,0.00,239.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,177.00,2316.00,144.00,2457.00,388.00,411.00,1247.00,1209.00,1074.00,229.00,161.00,40.00,

 18:12:36
Interval Count,0.00,0.00,0.00,205.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,
Total Counts,177.00,2316.00,144.00,2662.00,388.00,411.00,1247.00,1209.00,1077.00,229.00,161.00,40.00,

 18:13:06
Interval Count,0.00,46.00,0.00,162.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,177.00,2362.00,144.00,2824.00,398.00,411.00,1247.00,1209.00,1077.00,229.00,161.00,40.00,

 18:13:36
Interval Count,0.00,58.00,5.00,41.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,75.00,
Total Counts,177.00,2420.00,149.00,2865.00,398.00,411.00,1248.00,1209.00,1079.00,229.00,161.00,115.00,

 18:14:06
Interval Count,1.00,16.00,0.00,212.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,
Total Counts,178.00,2436.00,149.00,3077.00,398.00,411.00,1248.00,1209.00,1079.00,229.00,161.00,200.00,

 18:14:36
Interval Count,0.00,86.00,0.00,141.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,181.00,
Total Counts,178.00,2522.00,149.00,3218.00,398.00,411.00,1248.00,1209.00,1084.00,229.00,161.00,381.00,

 18:15:06
Interval Count,0.00,10.00,0.00,143.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,120.00,
Total Counts,178.00,2532.00,149.00,3361.00,398.00,412.00,1248.00,1209.00,1084.00,229.00,161.00,501.00,

 18:15:36
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,
Total Counts,178.00,2532.00,149.00,3361.00,398.00,412.00,1248.00,1209.00,1084.00,229.00,161.00,506.00,

 18:16:06
Interval Count,0.00,0.00,0.00,62.00,0.00,0.00,29.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,178.00,2532.00,149.00,3423.00,398.00,412.00,1277.00,1209.00,1084.00,229.00,161.00,507.00,

 18:16:36
Interval Count,0.00,0.00,0.00,76.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,178.00,2532.00,149.00,3499.00,398.00,412.00,1277.00,1209.00,1085.00,229.00,161.00,507.00,

 18:17:06
Interval Count,0.00,0.00,0.00,92.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,178.00,2532.00,149.00,3591.00,398.00,412.00,1277.00,1209.00,1085.00,229.00,161.00,507.00,

 18:17:36
Interval Count,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,178.00,2540.00,149.00,3591.00,398.00,412.00,1277.00,1209.00,1085.00,229.00,161.00,507.00,

 18:18:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,14.00,0.00,0.00,
Total Counts,178.00,2540.00,149.00,3591.00,398.00,412.00,1277.00,1209.00,1086.00,243.00,161.00,507.00,

 18:18:36
Interval Count,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
