,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG3W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/4/2018 11:53:24
,     Stop Time: ~1/4/2018 12:53:24


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,1016.00,18.00,258.00,1.00,1056.00,43.00,12.00,32.00,13.00,2760.00,21.00,737.00,

 12:01:54
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,239.00,0.00,2.00,
Total Counts,1016.00,18.00,258.00,1.00,1056.00,43.00,12.00,34.00,13.00,2999.00,21.00,739.00,

 12:02:24
Interval Count,54.00,3.00,0.00,0.00,6.00,1.00,0.00,0.00,0.00,240.00,2.00,60.00,
Total Counts,1070.00,21.00,258.00,1.00,1062.00,44.00,12.00,34.00,13.00,3239.00,23.00,799.00,

 12:02:54
Interval Count,0.00,0.00,0.00,0.00,209.00,0.00,3.00,0.00,1.00,241.00,0.00,27.00,
Total Counts,1070.00,21.00,258.00,1.00,1271.00,44.00,15.00,34.00,14.00,3480.00,23.00,826.00,

 12:03:24
Interval Count,2.00,0.00,0.00,0.00,78.00,0.00,0.00,0.00,0.00,240.00,0.00,87.00,
Total Counts,1072.00,21.00,258.00,1.00,1349.00,44.00,15.00,34.00,14.00,3720.00,23.00,913.00,

 12:03:54
Interval Count,0.00,0.00,1.00,0.00,109.00,0.00,0.00,0.00,0.00,240.00,0.00,1.00,
Total Counts,1072.00,21.00,259.00,1.00,1458.00,44.00,15.00,34.00,14.00,3960.00,23.00,914.00,

 12:04:24
Interval Count,0.00,0.00,111.00,0.00,160.00,1.00,1.00,74.00,0.00,240.00,0.00,63.00,
Total Counts,1072.00,21.00,370.00,1.00,1618.00,45.00,16.00,108.00,14.00,4200.00,23.00,977.00,

 12:04:54
Interval Count,124.00,0.00,165.00,0.00,30.00,0.00,0.00,190.00,17.00,240.00,0.00,55.00,
Total Counts,1196.00,21.00,535.00,1.00,1648.00,45.00,16.00,298.00,31.00,4440.00,23.00,1032.00,

 12:05:24
Interval Count,104.00,0.00,155.00,0.00,56.00,0.00,0.00,120.00,0.00,241.00,2.00,54.00,
Total Counts,1300.00,21.00,690.00,1.00,1704.00,45.00,16.00,418.00,31.00,4681.00,25.00,1086.00,

 12:05:54
Interval Count,74.00,0.00,157.00,0.00,92.00,0.00,0.00,0.00,0.00,240.00,0.00,61.00,
Total Counts,1374.00,21.00,847.00,1.00,1796.00,45.00,16.00,418.00,31.00,4921.00,25.00,1147.00,

 12:06:24
Interval Count,83.00,0.00,74.00,0.00,0.00,0.00,1.00,0.00,5.00,239.00,0.00,0.00,
Total Counts,1457.00,21.00,921.00,1.00,1796.00,45.00,17.00,418.00,36.00,5160.00,25.00,1147.00,

 12:06:54
Interval Count,0.00,15.00,75.00,0.00,136.00,183.00,1.00,0.00,1.00,240.00,0.00,0.00,
Total Counts,1457.00,36.00,996.00,1.00,1932.00,228.00,18.00,418.00,37.00,5400.00,25.00,1147.00,

 12:07:24
Interval Count,0.00,0.00,114.00,0.00,0.00,12.00,0.00,0.00,0.00,241.00,0.00,57.00,
Total Counts,1457.00,36.00,1110.00,1.00,1932.00,240.00,18.00,418.00,37.00,5641.00,25.00,1204.00,

 12:07:54
Interval Count,0.00,0.00,112.00,0.00,73.00,0.00,0.00,0.00,2.00,241.00,0.00,47.00,
Total Counts,1457.00,36.00,1222.00,1.00,2005.00,240.00,18.00,418.00,39.00,5882.00,25.00,1251.00,

 12:08:24
Interval Count,4.00,1.00,64.00,0.00,26.00,0.00,0.00,0.00,0.00,161.00,0.00,2.00,
Total Counts,1461.00,37.00,1286.00,1.00,2031.00,240.00,18.00,418.00,39.00,6043.00,25.00,1253.00,

 12:08:54
Interval Count,147.00,0.00,48.00,1.00,13.00,1.00,0.00,0.00,0.00,105.00,0.00,2.00,
Total Counts,1608.00,37.00,1334.00,2.00,2044.00,241.00,18.00,418.00,39.00,6148.00,25.00,1255.00,

 12:09:24
Interval Count,102.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1710.00,37.00,1352.00,2.00,2044.00,241.00,18.00,418.00,39.00,6148.00,25.00,1255.00,

 12:09:54
Interval Count,200.00,0.00,3.00,3.00,93.00,2.00,0.00,0.00,0.00,205.00,0.00,75.00,
Total Counts,1910.00,37.00,1355.00,5.00,2137.00,243.00,18.00,418.00,39.00,6353.00,25.00,1330.00,

 12:10:24
Interval Count,110.00,0.00,0.00,0.00,59.00,0.00,0.00,0.00,0.00,112.00,0.00,46.00,
Total Counts,2020.00,37.00,1355.00,5.00,2196.00,243.00,18.00,418.00,39.00,6465.00,25.00,1376.00,

 12:10:54
Interval Count,134.00,0.00,0.00,0.00,92.00,0.00,9.00,0.00,0.00,0.00,0.00,82.00,
Total Counts,2154.00,37.00,1355.00,5.00,2288.00,243.00,27.00,418.00,39.00,6465.00,25.00,1458.00,

 12:11:24
Interval Count,20.00,0.00,10.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,
Total Counts,2174.00,37.00,1365.00,5.00,2292.00,243.00,27.00,418.00,39.00,6465.00,25.00,1496.00,

 12:11:55
Interval Count,0.00,0.00,0.00,0.00,115.00,0.00,0.00,0.00,0.00,0.00,0.00,71.00,
Total Counts,2174.00,37.00,1365.00,5.00,2407.00,243.00,27.00,418.00,39.00,6465.00,25.00,1567.00,

 12:12:25
Interval Count,0.00,0.00,190.00,0.00,0.00,1.00,5.00,0.00,0.00,0.00,0.00,38.00,
Total Counts,2174.00,37.00,1555.00,5.00,2407.00,244.00,32.00,418.00,39.00,6465.00,25.00,1605.00,

 12:12:54
Interval Count,0.00,0.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,
Total Counts,2174.00,37.00,1614.00,5.00,2407.00,244.00,32.00,418.00,39.00,6465.00,25.00,1615.00,

 12:13:24
Interval Count,0.00,0.00,0.00,0.00,83.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,2174.00,37.00,1614.00,5.00,2490.00,244.00,32.00,418.00,39.00,6465.00,25.00,1616.00,

 12:13:55
Interval Count,0.00,0.00,0.00,0.00,144.00,5.00,0.00,1.00,0.00,0.00,0.00,62.00,
Total Counts,2174.00,37.00,1614.00,5.00,2634.00,249.00,32.00,419.00,39.00,6465.00,25.00,1678.00,

 12:14:25
Interval Count,0.00,0.00,144.00,0.00,78.00,1.00,0.00,0.00,0.00,0.00,0.00,33.00,
Total Counts,2174.00,37.00,1758.00,5.00,2712.00,250.00,32.00,419.00,39.00,6465.00,25.00,1711.00,

 12:14:55
Interval Count,0.00,7.00,86.00,0.00,67.00,0.00,0.00,0.00,6.00,0.00,0.00,22.00,
Total Counts,2174.00,44.00,1844.00,5.00,2779.00,250.00,32.00,419.00,45.00,6465.00,25.00,1733.00,

 12:15:24
Interval Count,2.00,0.00,0.00,0.00,83.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,
Total Counts,2176.00,44.00,1844.00,5.00,2862.00,250.00,32.00,419.00,45.00,6465.00,25.00,1774.00,

 12:15:55
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2176.00,44.00,1844.00,6.00,2862.00,250.00,32.00,419.00,45.00,6465.00,25.00,1774.00,

 12:16:25
Interval Count,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,29.00,
Total Counts,2178.00,44.00,1844.00,6.00,2862.00,250.00,32.00,419.00,46.00,6465.00,26.00,1803.00,

 12:16:55
Interval Count,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,40.00,
Total Counts,2178.00,44.00,1850.00,6.00,2862.00,250.00,32.00,419.00,46.00,6465.00,28.00,1843.00,

 12:17:25
Interval Count,0.00,0.00,128.00,0.00,171.00,0.00,0.00,0.00,0.00,227.00,0.00,53.00,
Total Counts,2178.00,44.00,1978.00,6.00,3033.00,250.00,32.00,419.00,46.00,6692.00,28.00,1896.00,

 12:17:55
Interval Count,0.00,0.00,118.00,0.00,9.00,59.00,0.00,0.00,0.00,117.00,0.00,15.00,
Total Counts,2178.00,44.00,2096.00,6.00,3042.00,309.00,32.00,419.00,46.00,6809.00,28.00,1911.00,

 12:18:25
Interval Count,0.00,0.00,94.00,0.00,198.00,5.00,0.00,0.00,3.00,0.00,0.00,20.00,
Total Counts,2178.00,44.00,2190.00,6.00,3240.00,314.00,32.00,419.00,49.00,6809.00,28.00,1931.00,

 12:18:55
Interval Count,0.00,0.00,0.00,0.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2178.00,44.00,2190.00,6.00,3273.00,314.00,32.00,419.00,49.00,6809.00,28.00,1931.00,

 12:19:25
Interval Count,0.00,0.00,0.00,0.00,99.00,1.00,0.00,0.00,4.00,57.00,1.00,23.00,
Total Counts,2178.00,44.00,2190.00,6.00,3372.00,315.00,32.00,419.00,53.00,6866.00,29.00,1954.00,

 12:19:55
Interval Count,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,
Total Counts,2178.00,44.00,2199.00,6.00,3372.00,315.00,32.00,419.00,53.00,6883.00,29.00,1954.00,

 12:20:25
Interval Count,0.00,0.00,0.00,0.00,99.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
Total Counts,2178.00,44.00,2199.00,6.00,3471.00,315.00,32.00,419.00,53.00,6883.00,29.00,1955.00,

 12:20:55
Interval Count,0.00,0.00,0.00,0.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2178.00,44.00,2199.00,6.00,3515.00,315.00,32.00,419.00,53.00,6883.00,29.00,1955.00,

 12:21:25
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2178.00,44.00,2199.00,6.00,3515.00,315.00,32.00,419.00,53.00,6883.00,29.00,1955.00,

 12:21:55
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2178.00,44.00,2199.00,6.00,3515.00,315.00,32.00,419.00,53.00,6883.00,29.00,1955.00,

 12:22:25
Interval Count,0.00,0.00,12.00,1.00,89.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2178.00,44.00,2211.00,7.00,3604.00,319.00,32.00,419.00,53.00,6883.00,29.00,1955.00,

 12:22:55
Interval Count,0.00,0.00,209.00,0.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2178.00,44.00,2420.00,7.00,3667.00,319.00,32.00,419.00,53.00,6883.00,29.00,1955.00,

 12:23:25
Interval Count,0.00,0.00,118.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2178.00,44.00,2538.00,7.00,3667.00,319.00,32.00,419.00,53.00,6883.00,29.00,1955.00,

 12:23:55
Interval Count,0.00,0.00,136.00,0.00,63.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,2178.00,44.00,2674.00,7.00,3730.00,319.00,32.00,419.00,53.00,6884.00,29.00,1955.00,

 12:24:25
Interval Count,0.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,155.00,0.00,0.00,
Total Counts,2178.00,44.00,2764.00,7.00,3730.00,319.00,32.00,419.00,53.00,7039.00,29.00,1955.00,

 12:24:55
Interval Count,0.00,0.00,0.00,0.00,56.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2178.00,44.00,2764.00,7.00,3786.00,319.00,32.00,419.00,53.00,7039.00,29.00,1955.00,

 12:25:25
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,2178.00,44.00,2764.00,7.00,3786.00,319.00,32.00,419.00,54.00,7039.00,29.00,1955.00,

 12:25:55
Interval Count,0.00,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,90.00,0.00,0.00,
Total Counts,2178.00,44.00,2764.00,7.00,3817.00,319.00,32.00,419.00,54.00,7129.00,29.00,1955.00,

 12:26:25
Interval Count,0.00,0.00,4.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,
Total Counts,2178.00,44.00,2768.00,7.00,3859.00,319.00,32.00,419.00,54.00,7129.00,29.00,2045.00,

 12:26:55
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,2178.00,44.00,2768.00,7.00,3859.00,319.00,32.00,419.00,54.00,7129.00,30.00,2045.00,

 12:27:25
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,
Total Counts,2178.00,44.00,2768.00,7.00,3859.00,319.00,32.00,419.00,54.00,7129.00,30.00,2088.00,

 12:27:55
Interval Count,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.00,
Total Counts,2178.00,47.00,2768.00,7.00,3859.00,319.00,32.00,419.00,54.00,7129.00,30.00,2196.00,

 12:28:25
Interval Count,80.00,50.00,0.00,6.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,
Total Counts,2258.00,97.00,2768.00,13.00,3918.00,319.00,32.00,419.00,54.00,7129.00,30.00,2201.00,

 12:28:55
Interval Count,103.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,
Total Counts,2361.00,97.00,2770.00,13.00,3919.00,319.00,32.00,420.00,54.00,7129.00,30.00,2204.00,

 12:29:25
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,2361.00,97.00,2770.00,13.00,3919.00,319.00,32.00,420.00,55.00,7129.00,30.00,2204.00,

 12:29:55
Interval Count,0.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,50.00,
Total Counts,2361.00,97.00,2773.00,13.00,3919.00,320.00,32.00,420.00,55.00,7129.00,31.00,2254.00,

 12:30:25
Interval Count,0.00,0.00,185.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,
Total Counts,2361.00,97.00,2958.00,13.00,3919.00,320.00,32.00,420.00,55.00,7129.00,31.00,2317.00,

 12:30:55
Interval Count,4.00,0.00,147.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119.00,
Total Counts,2365.00,97.00,3105.00,13.00,3919.00,320.00,32.00,420.00,55.00,7129.00,31.00,2436.00,

 12:31:25
Interval Count,127.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,
Total Counts,2492.00,97.00,3124.00,13.00,3919.00,320.00,32.00,420.00,55.00,7129.00,31.00,2521.00,

 12:31:55
Interval Count,111.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.00,
Total Counts,2603.00,97.00,3124.00,13.00,3919.00,320.00,32.00,420.00,55.00,7129.00,31.00,2613.00,

 12:32:25
Interval Count,115.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2718.00,97.00,3124.00,13.00,3919.00,320.00,32.00,420.00,55.00,7129.00,31.00,2613.00,

 12:32:55
Interval Count,0.00,0.00,1.00,0.00,160.00,0.00,0.00,47.00,0.00,0.00,0.00,0.00,
Total Counts,2718.00,97.00,3125.00,13.00,4079.00,320.00,32.00,467.00,55.00,7129.00,31.00,2613.00,

 12:33:25
Interval Count,0.00,0.00,0.00,0.00,19.00,0.00,0.00,165.00,0.00,0.00,0.00,0.00,
Total Counts,2718.00,97.00,3125.00,13.00,4098.00,320.00,32.00,632.00,55.00,7129.00,31.00,2613.00,

 12:33:55
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.00,0.00,85.00,0.00,14.00,
Total Counts,2718.00,97.00,3125.00,13.00,4098.00,320.00,32.00,750.00,55.00,7214.00,31.00,2627.00,

 12:34:25
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.00,0.00,201.00,0.00,80.00,
Total Counts,2718.00,97.00,3125.00,13.00,4098.00,320.00,32.00,858.00,55.00,7415.00,31.00,2707.00,

 12:34:55
Interval Count,0.00,0.00,0.00,0.00,9.00,0.00,0.00,121.00,0.00,239.00,0.00,0.00,
Total Counts,2718.00,97.00,3125.00,13.00,4107.00,320.00,32.00,979.00,55.00,7654.00,31.00,2707.00,

 12:35:25
Interval Count,0.00,0.00,0.00,0.00,58.00,0.00,0.00,94.00,0.00,232.00,0.00,43.00,
Total Counts,2718.00,97.00,3125.00,13.00,4165.00,320.00,32.00,1073.00,55.00,7886.00,31.00,2750.00,

 12:35:55
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2718.00,97.00,3125.00,13.00,4165.00,320.00,32.00,1073.00,55.00,7886.00,31.00,2750.00,

 12:36:25
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2718.00,97.00,3125.00,13.00,4165.00,320.00,32.00,1073.00,55.00,7886.00,31.00,2750.00,

 12:36:55
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2718.00,97.00,3125.00,13.00,4165.00,320.00,32.00,1073.00,55.00,7886.00,31.00,2750.00,

 12:37:25
Interval Count,0.00,0.00,0.00,0.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,52.00,
Total Counts,2718.00,97.00,3125.00,13.00,4202.00,320.00,32.00,1073.00,55.00,7886.00,31.00,2802.00,

 12:37:55
Interval Count,0.00,0.00,0.00,0.00,154.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2718.00,97.00,3125.00,13.00,4356.00,320.00,32.00,1073.00,55.00,7886.00,31.00,2802.00,

 12:38:25
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2718.00,97.00,3125.00,13.00,4356.00,320.00,32.00,1073.00,55.00,7886.00,31.00,2802.00,

 12:38:55
Interval Count,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,118.00,
Total Counts,2718.00,97.00,3125.00,13.00,4364.00,320.00,32.00,1073.00,55.00,7886.00,31.00,2920.00,

 12:39:25
Interval Count,17.00,0.00,0.00,0.00,149.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,
Total Counts,2735.00,97.00,3125.00,13.00,4513.00,320.00,32.00,1073.00,55.00,7886.00,34.00,2920.00,

 12:39:55
Interval Count,3.00,0.00,0.00,0.00,80.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2738.00,97.00,3125.00,13.00,4593.00,320.00,32.00,1073.00,55.00,7886.00,34.00,2920.00,

 12:40:25
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2738.00,97.00,3125.00,13.00,4593.00,320.00,32.00,1073.00,55.00,7886.00,34.00,2920.00,

 12:40:55
Interval Count,0.00,0.00,0.00,18.00,104.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2738.00,97.00,3125.00,31.00,4697.00,320.00,32.00,1073.00,55.00,7886.00,34.00,2920.00,

 12:41:25
Interval Count,0.00,0.00,0.00,4.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2738.00,97.00,3125.00,35.00,4760.00,320.00,32.00,1073.00,55.00,7886.00,34.00,2920.00,

 12:41:55
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,
Total Counts,2738.00,97.00,3125.00,35.00,4760.00,320.00,32.00,1073.00,55.00,7910.00,34.00,2920.00,

 12:42:25
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.00,0.00,8.00,
Total Counts,2738.00,97.00,3125.00,35.00,4760.00,320.00,32.00,1073.00,55.00,8032.00,34.00,2928.00,

 12:42:55
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.00,0.00,12.00,
Total Counts,2738.00,97.00,3125.00,35.00,4760.00,320.00,32.00,1073.00,55.00,8140.00,34.00,2940.00,

 12:43:25
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,190.00,0.00,6.00,
Total Counts,2738.00,97.00,3125.00,35.00,4760.00,320.00,32.00,1074.00,55.00,8330.00,34.00,2946.00,

 12:43:55
Interval Count,0.00,0.00,0.00,0.00,84.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,
Total Counts,2738.00,97.00,3125.00,35.00,4844.00,320.00,32.00,1074.00,56.00,8331.00,34.00,2946.00,

 12:44:25
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,0.00,0.00,
Total Counts,2738.00,97.00,3125.00,35.00,4844.00,320.00,32.00,1074.00,56.00,8377.00,34.00,2946.00,

 12:44:55
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,
Total Counts,2738.00,97.00,3125.00,35.00,4844.00,320.00,32.00,1074.00,61.00,8377.00,34.00,2946.00,

 12:45:25
Interval Count,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,86.00,0.00,0.00,
Total Counts,2738.00,97.00,3125.00,37.00,4844.00,320.00,32.00,1074.00,61.00,8463.00,34.00,2946.00,

 12:45:55
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,
Total Counts,2738.00,97.00,3125.00,37.00,4844.00,320.00,32.00,1074.00,61.00,8551.00,34.00,2946.00,

 12:46:25
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2738.00,97.00,3125.00,37.00,4844.00,320.00,32.00,1074.00,61.00,8551.00,34.00,2946.00,

 12:46:56
Interval Count,0.00,0.00,1.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2738.00,97.00,3126.00,45.00,4844.00,320.00,32.00,1074.00,61.00,8551.00,34.00,2946.00,

 12:47:26
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,0.00,0.00,0.00,0.00,
