,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/9/2006 18:18:42
,     Stop Time: ~1/9/2006 19:18:42


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,1.00,33.00,61.00,64.00,31.00,48.00,42.00,0.00,0.00,0.00,0.00,0.00,

 18:26:12
Interval Count,12.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,13.00,33.00,61.00,75.00,31.00,48.00,42.00,0.00,0.00,0.00,0.00,0.00,

 18:26:42
Interval Count,0.00,216.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,13.00,249.00,61.00,75.00,31.00,48.00,42.00,0.00,0.00,0.00,0.00,0.00,

 18:27:13
Interval Count,0.00,111.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,13.00,360.00,61.00,75.00,31.00,48.00,42.00,0.00,0.00,0.00,0.00,0.00,

 18:27:42
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,360.00,61.00,75.00,31.00,48.00,42.00,0.00,0.00,0.00,0.00,0.00,

 18:28:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,360.00,61.00,75.00,31.00,48.00,42.00,4.00,0.00,0.00,0.00,0.00,

 18:28:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,360.00,61.00,75.00,31.00,48.00,42.00,4.00,0.00,0.00,0.00,0.00,

 18:29:13
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,14.00,360.00,61.00,76.00,31.00,48.00,42.00,4.00,0.00,0.00,0.00,0.00,

 18:29:43
Interval Count,7.00,1.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,361.00,61.00,195.00,31.00,48.00,42.00,4.00,0.00,0.00,0.00,0.00,

 18:30:12
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,361.00,61.00,195.00,31.00,48.00,42.00,4.00,0.00,0.00,0.00,0.00,

 18:30:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,361.00,61.00,195.00,31.00,48.00,42.00,4.00,0.00,0.00,0.00,0.00,

 18:31:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,361.00,61.00,195.00,31.00,48.00,42.00,4.00,0.00,0.00,0.00,0.00,

 18:31:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,361.00,61.00,195.00,31.00,48.00,42.00,4.00,0.00,0.00,0.00,0.00,

 18:32:13
Interval Count,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,362.00,61.00,195.00,31.00,50.00,42.00,4.00,0.00,0.00,0.00,0.00,

 18:32:43
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,362.00,61.00,195.00,32.00,50.00,42.00,4.00,0.00,0.00,0.00,0.00,

 18:33:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,362.00,61.00,195.00,32.00,50.00,42.00,4.00,0.00,0.00,0.00,0.00,

 18:33:43
Interval Count,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,362.00,62.00,195.00,33.00,50.00,42.00,5.00,0.00,0.00,0.00,0.00,

 18:34:13
Interval Count,0.00,0.00,1.00,2.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,362.00,63.00,197.00,33.00,56.00,42.00,5.00,0.00,0.00,0.00,0.00,

 18:34:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,362.00,63.00,197.00,33.00,56.00,42.00,5.00,0.00,0.00,0.00,0.00,

 18:35:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,362.00,63.00,197.00,33.00,56.00,42.00,5.00,0.00,0.00,0.00,0.00,

 18:35:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,362.00,63.00,197.00,33.00,56.00,42.00,5.00,0.00,0.00,0.00,0.00,

 18:36:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,362.00,63.00,197.00,33.00,56.00,42.00,5.00,0.00,0.00,0.00,0.00,

 18:36:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,362.00,63.00,197.00,33.00,56.00,42.00,5.00,0.00,0.00,0.00,0.00,

 18:37:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,362.00,63.00,197.00,33.00,56.00,42.00,5.00,0.00,0.00,0.00,0.00,

 18:37:43
Interval Count,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,362.00,63.00,210.00,33.00,56.00,42.00,5.00,0.00,0.00,0.00,0.00,

 18:38:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,362.00,63.00,210.00,33.00,56.00,42.00,5.00,0.00,0.00,0.00,0.00,

 18:38:43
Interval Count,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,363.00,64.00,210.00,33.00,56.00,42.00,5.00,0.00,0.00,0.00,0.00,

 18:39:13
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,363.00,64.00,210.00,33.00,57.00,42.00,5.00,0.00,0.00,0.00,0.00,

 18:39:43
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,21.00,363.00,64.00,211.00,33.00,57.00,42.00,5.00,0.00,0.00,0.00,0.00,

 18:40:13
Interval Count,35.00,0.00,0.00,65.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,56.00,363.00,64.00,276.00,34.00,57.00,42.00,5.00,0.00,0.00,0.00,0.00,

 18:40:43
Interval Count,189.00,0.00,0.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,245.00,363.00,64.00,309.00,34.00,57.00,42.00,5.00,0.00,0.00,0.00,0.00,

 18:41:13
Interval Count,92.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,363.00,64.00,328.00,34.00,57.00,42.00,5.00,0.00,0.00,0.00,0.00,

 18:41:43
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,363.00,65.00,328.00,34.00,57.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:42:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,363.00,65.00,328.00,34.00,57.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:42:43
Interval Count,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,363.00,65.00,330.00,34.00,57.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:43:13
Interval Count,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,363.00,65.00,330.00,34.00,59.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:43:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,363.00,65.00,330.00,34.00,59.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:44:13
Interval Count,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,363.00,65.00,330.00,36.00,62.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:44:43
Interval Count,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,363.00,65.00,330.00,36.00,69.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:45:13
Interval Count,0.00,0.00,0.00,0.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,363.00,65.00,330.00,75.00,69.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:45:43
Interval Count,0.00,184.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,69.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:46:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,69.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:46:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,69.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:47:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,69.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:47:43
Interval Count,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,72.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:48:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,72.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:48:43
Interval Count,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:49:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:49:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:50:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,45.00,5.00,0.00,0.00,0.00,0.00,

 18:50:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,45.00,6.00,0.00,0.00,0.00,0.00,

 18:51:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,55.00,6.00,0.00,0.00,0.00,0.00,

 18:51:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,55.00,6.00,0.00,0.00,0.00,0.00,

 18:52:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,55.00,6.00,0.00,0.00,0.00,0.00,

 18:52:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,55.00,6.00,0.00,0.00,0.00,0.00,

 18:53:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,55.00,6.00,0.00,0.00,0.00,0.00,

 18:53:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,55.00,6.00,0.00,0.00,0.00,0.00,

 18:54:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,55.00,6.00,0.00,0.00,0.00,0.00,

 18:54:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,55.00,6.00,0.00,0.00,0.00,0.00,

 18:55:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,102.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,157.00,6.00,0.00,0.00,0.00,0.00,

 18:55:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,172.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,329.00,6.00,0.00,0.00,0.00,0.00,

 18:56:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,380.00,6.00,0.00,0.00,0.00,0.00,

 18:56:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,515.00,6.00,0.00,0.00,0.00,0.00,

 18:57:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,108.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,84.00,623.00,6.00,0.00,0.00,0.00,0.00,

 18:57:43
Interval Count,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,86.00,623.00,6.00,0.00,0.00,0.00,0.00,

 18:58:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,86.00,674.00,6.00,0.00,0.00,0.00,0.00,

 18:58:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,3.00,18.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,86.00,677.00,24.00,0.00,0.00,0.00,0.00,

 18:59:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,86.00,678.00,24.00,0.00,0.00,0.00,0.00,

 18:59:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,330.00,75.00,86.00,678.00,24.00,0.00,0.00,0.00,0.00,

 19:00:13
Interval Count,0.00,0.00,0.00,24.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,354.00,75.00,90.00,678.00,24.00,0.00,0.00,0.00,0.00,

 19:00:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,354.00,75.00,90.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:01:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,354.00,75.00,90.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:01:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,354.00,75.00,90.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:02:14
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,354.00,75.00,90.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:02:43
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,354.00,75.00,90.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:03:13
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,354.00,75.00,90.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:03:44
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,354.00,75.00,90.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:04:14
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,354.00,75.00,90.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:04:44
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,337.00,547.00,65.00,354.00,75.00,90.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:05:13
Interval Count,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,427.00,547.00,65.00,354.00,75.00,90.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:05:44
Interval Count,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,667.00,547.00,65.00,354.00,75.00,90.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:06:14
Interval Count,240.00,0.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,907.00,547.00,65.00,438.00,75.00,90.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:06:44
Interval Count,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1147.00,547.00,65.00,438.00,75.00,90.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:07:14
Interval Count,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1387.00,547.00,65.00,438.00,75.00,90.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:07:44
Interval Count,241.00,0.00,0.00,86.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1628.00,547.00,65.00,524.00,75.00,90.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:08:14
Interval Count,240.00,0.00,0.00,0.00,0.00,80.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1868.00,547.00,65.00,524.00,75.00,170.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:08:44
Interval Count,240.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2108.00,547.00,65.00,524.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:09:14
Interval Count,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2348.00,547.00,65.00,524.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:09:44
Interval Count,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2588.00,547.00,65.00,524.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:10:14
Interval Count,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2828.00,547.00,65.00,524.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:10:44
Interval Count,240.00,0.00,0.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3068.00,547.00,65.00,565.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:11:14
Interval Count,241.00,0.00,0.00,201.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3309.00,547.00,65.00,766.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:11:44
Interval Count,187.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3496.00,547.00,65.00,775.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:12:14
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3496.00,547.00,65.00,775.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:12:44
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3496.00,547.00,65.00,775.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:13:14
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3496.00,547.00,65.00,775.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:13:44
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3496.00,547.00,65.00,775.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:14:14
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,3496.00,547.00,65.00,775.00,75.00,192.00,681.00,24.00,0.00,0.00,0.00,0.00,

 19:14:44
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
