,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/2/2006 19:11:09
,     Stop Time: ~1/2/2006 20:11:09


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Total Counts,44.00,561.00,16.00,6.00,43.00,164.00,458.00,37.00,0.00,0.00,0.00,0.00,

 19:18:39
Interval Count,11.00,62.00,0.00,213.00,0.00,0.00,98.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,55.00,623.00,16.00,219.00,43.00,164.00,556.00,37.00,0.00,0.00,0.00,0.00,

 19:19:09
Interval Count,0.00,0.00,0.00,137.00,0.00,0.00,82.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,55.00,623.00,16.00,356.00,43.00,164.00,638.00,37.00,0.00,0.00,0.00,0.00,

 19:19:39
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,55.00,623.00,16.00,357.00,43.00,164.00,638.00,37.00,0.00,0.00,0.00,0.00,

 19:20:09
Interval Count,0.00,0.00,1.00,3.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,55.00,623.00,17.00,360.00,43.00,164.00,646.00,37.00,0.00,0.00,0.00,0.00,

 19:20:39
Interval Count,0.00,148.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,55.00,771.00,17.00,360.00,43.00,169.00,646.00,37.00,0.00,0.00,0.00,0.00,

 19:21:09
Interval Count,0.00,14.00,0.00,0.00,0.00,0.00,104.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,55.00,785.00,17.00,360.00,43.00,169.00,750.00,37.00,0.00,0.00,0.00,0.00,

 19:21:39
Interval Count,0.00,149.00,0.00,175.00,0.00,0.00,55.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,55.00,934.00,17.00,535.00,43.00,169.00,805.00,37.00,0.00,0.00,0.00,0.00,

 19:22:09
Interval Count,0.00,17.00,0.00,186.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,55.00,951.00,17.00,721.00,43.00,169.00,805.00,37.00,0.00,0.00,0.00,0.00,

 19:22:39
Interval Count,4.00,0.00,0.00,53.00,0.00,0.00,144.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,59.00,951.00,17.00,774.00,43.00,169.00,949.00,37.00,0.00,0.00,0.00,0.00,

 19:23:09
Interval Count,0.00,150.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,59.00,1101.00,19.00,774.00,43.00,169.00,949.00,37.00,0.00,0.00,0.00,0.00,

 19:23:40
Interval Count,0.00,186.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,59.00,1287.00,19.00,774.00,43.00,169.00,949.00,37.00,0.00,0.00,0.00,0.00,

 19:24:10
Interval Count,0.00,0.00,0.00,25.00,0.00,0.00,153.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,59.00,1287.00,19.00,799.00,43.00,169.00,1102.00,37.00,0.00,0.00,0.00,0.00,

 19:24:39
Interval Count,0.00,55.00,0.00,123.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,59.00,1342.00,19.00,922.00,43.00,169.00,1102.00,37.00,0.00,0.00,0.00,0.00,

 19:25:09
Interval Count,0.00,86.00,0.00,61.00,0.00,0.00,96.00,13.00,0.00,0.00,0.00,0.00,
Total Counts,59.00,1428.00,19.00,983.00,43.00,169.00,1198.00,50.00,0.00,0.00,0.00,0.00,

 19:25:40
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,49.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,59.00,1428.00,19.00,983.00,43.00,169.00,1247.00,50.00,0.00,0.00,0.00,0.00,

 19:26:10
Interval Count,0.00,0.00,0.00,0.00,1.00,131.00,74.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,59.00,1428.00,19.00,983.00,44.00,300.00,1321.00,50.00,0.00,0.00,0.00,0.00,

 19:26:40
Interval Count,0.00,0.00,0.00,0.00,0.00,76.00,17.00,10.00,0.00,0.00,0.00,0.00,
Total Counts,59.00,1428.00,19.00,983.00,44.00,376.00,1338.00,60.00,0.00,0.00,0.00,0.00,

 19:27:09
Interval Count,0.00,0.00,0.00,0.00,3.00,0.00,86.00,24.00,0.00,0.00,0.00,0.00,
Total Counts,59.00,1428.00,19.00,983.00,47.00,376.00,1424.00,84.00,0.00,0.00,0.00,0.00,

 19:27:40
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,106.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,59.00,1428.00,19.00,983.00,47.00,376.00,1530.00,86.00,0.00,0.00,0.00,0.00,

 19:28:10
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,109.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,59.00,1428.00,19.00,983.00,47.00,376.00,1639.00,86.00,0.00,0.00,0.00,0.00,

 19:28:40
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,98.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,59.00,1428.00,19.00,983.00,47.00,376.00,1737.00,86.00,0.00,0.00,0.00,0.00,

 19:29:10
Interval Count,0.00,0.00,0.00,1.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,59.00,1428.00,19.00,984.00,47.00,376.00,1769.00,86.00,0.00,0.00,0.00,0.00,

 19:29:40
Interval Count,0.00,1.00,0.00,92.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,59.00,1429.00,19.00,1076.00,47.00,376.00,1769.00,86.00,0.00,0.00,0.00,0.00,

 19:30:10
Interval Count,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,59.00,1429.00,30.00,1076.00,47.00,376.00,1769.00,86.00,0.00,0.00,0.00,0.00,

 19:30:40
Interval Count,0.00,141.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,59.00,1570.00,33.00,1076.00,47.00,376.00,1769.00,86.00,0.00,0.00,0.00,0.00,

 19:31:10
Interval Count,1.00,68.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,60.00,1638.00,33.00,1076.00,47.00,376.00,1769.00,86.00,0.00,0.00,0.00,0.00,

 19:31:40
Interval Count,15.00,0.00,0.00,0.00,0.00,0.00,73.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,75.00,1638.00,33.00,1076.00,47.00,376.00,1842.00,86.00,0.00,0.00,0.00,0.00,

 19:32:10
Interval Count,3.00,0.00,0.00,0.00,0.00,0.00,89.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1638.00,33.00,1076.00,47.00,376.00,1931.00,86.00,0.00,0.00,0.00,0.00,

 19:32:40
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1638.00,33.00,1076.00,47.00,376.00,1931.00,86.00,0.00,0.00,0.00,0.00,

 19:33:10
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1638.00,33.00,1076.00,47.00,376.00,1936.00,86.00,0.00,0.00,0.00,0.00,

 19:33:40
Interval Count,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1638.00,33.00,1076.00,47.00,384.00,1936.00,86.00,0.00,0.00,0.00,0.00,

 19:34:10
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1638.00,33.00,1076.00,47.00,384.00,1943.00,86.00,0.00,0.00,0.00,0.00,

 19:34:40
Interval Count,0.00,0.00,0.00,0.00,2.00,1.00,59.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1638.00,33.00,1076.00,49.00,385.00,2002.00,87.00,0.00,0.00,0.00,0.00,

 19:35:10
Interval Count,0.00,109.00,0.00,124.00,38.00,0.00,149.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1747.00,33.00,1200.00,87.00,385.00,2151.00,87.00,0.00,0.00,0.00,0.00,

 19:35:40
Interval Count,0.00,6.00,0.00,99.00,159.00,115.00,52.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1753.00,33.00,1299.00,246.00,500.00,2203.00,87.00,0.00,0.00,0.00,0.00,

 19:36:10
Interval Count,0.00,0.00,0.00,0.00,240.00,34.00,131.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1753.00,33.00,1299.00,486.00,534.00,2334.00,87.00,0.00,0.00,0.00,0.00,

 19:36:40
Interval Count,0.00,0.00,0.00,154.00,107.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1753.00,33.00,1453.00,593.00,564.00,2334.00,87.00,0.00,0.00,0.00,0.00,

 19:37:10
Interval Count,0.00,0.00,0.00,138.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1753.00,33.00,1591.00,593.00,565.00,2334.00,87.00,0.00,0.00,0.00,0.00,

 19:37:40
Interval Count,0.00,0.00,0.00,106.00,0.00,0.00,167.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1753.00,33.00,1697.00,593.00,565.00,2501.00,87.00,0.00,0.00,0.00,0.00,

 19:38:10
Interval Count,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1753.00,33.00,1697.00,605.00,565.00,2501.00,87.00,0.00,0.00,0.00,0.00,

 19:38:40
Interval Count,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1753.00,33.00,1697.00,605.00,568.00,2501.00,87.00,0.00,0.00,0.00,0.00,

 19:39:10
Interval Count,0.00,0.00,0.00,131.00,0.00,0.00,14.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1753.00,33.00,1828.00,605.00,568.00,2515.00,88.00,0.00,0.00,0.00,0.00,

 19:39:40
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1753.00,33.00,1828.00,605.00,568.00,2562.00,88.00,0.00,0.00,0.00,0.00,

 19:40:10
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1753.00,33.00,1828.00,605.00,568.00,2562.00,88.00,0.00,0.00,0.00,0.00,

 19:40:40
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1753.00,33.00,1828.00,605.00,568.00,2562.00,88.00,0.00,0.00,0.00,0.00,

 19:41:10
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1753.00,33.00,1828.00,605.00,568.00,2604.00,88.00,0.00,0.00,0.00,0.00,

 19:41:40
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1753.00,33.00,1828.00,605.00,568.00,2604.00,88.00,0.00,0.00,0.00,0.00,

 19:42:10
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1753.00,33.00,1828.00,605.00,568.00,2604.00,88.00,0.00,0.00,0.00,0.00,

 19:42:40
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,144.00,2.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1754.00,33.00,1828.00,605.00,568.00,2748.00,90.00,0.00,0.00,0.00,0.00,

 19:43:10
Interval Count,0.00,4.00,0.00,0.00,0.00,0.00,86.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,78.00,1758.00,33.00,1828.00,605.00,568.00,2834.00,90.00,0.00,0.00,0.00,0.00,

 19:43:40
Interval Count,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,1758.00,33.00,1828.00,605.00,568.00,2834.00,90.00,0.00,0.00,0.00,0.00,

 19:44:10
Interval Count,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,1761.00,33.00,1828.00,605.00,568.00,2834.00,90.00,0.00,0.00,0.00,0.00,

 19:44:40
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,1761.00,33.00,1828.00,605.00,568.00,2881.00,90.00,0.00,0.00,0.00,0.00,

 19:45:10
Interval Count,0.00,0.00,0.00,2.00,0.00,0.00,37.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,1761.00,33.00,1830.00,605.00,568.00,2918.00,90.00,0.00,0.00,0.00,0.00,

 19:45:40
Interval Count,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,1761.00,33.00,1830.00,608.00,568.00,2918.00,90.00,0.00,0.00,0.00,0.00,

 19:46:10
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,1761.00,33.00,1830.00,608.00,568.00,2918.00,90.00,0.00,0.00,0.00,0.00,

 19:46:40
Interval Count,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,1761.00,33.00,1830.00,608.00,570.00,2918.00,90.00,0.00,0.00,0.00,0.00,

 19:47:10
Interval Count,0.00,0.00,0.00,0.00,0.00,210.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,1761.00,33.00,1830.00,608.00,780.00,2918.00,90.00,0.00,0.00,0.00,0.00,

 19:47:40
Interval Count,0.00,104.00,0.00,0.00,0.00,209.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,1865.00,33.00,1830.00,608.00,989.00,2918.00,90.00,0.00,0.00,0.00,0.00,

 19:48:10
Interval Count,0.00,108.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,1973.00,33.00,1830.00,608.00,1010.00,2918.00,90.00,0.00,0.00,0.00,0.00,

 19:48:40
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,1973.00,33.00,1830.00,608.00,1010.00,2918.00,90.00,0.00,0.00,0.00,0.00,

 19:49:10
Interval Count,0.00,146.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,2119.00,33.00,1830.00,608.00,1010.00,2918.00,90.00,0.00,0.00,0.00,0.00,

 19:49:40
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,2119.00,33.00,1830.00,608.00,1010.00,2918.00,90.00,0.00,0.00,0.00,0.00,

 19:50:10
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,2119.00,33.00,1830.00,608.00,1010.00,2918.00,90.00,0.00,0.00,0.00,0.00,

 19:50:40
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,2119.00,33.00,1830.00,608.00,1010.00,2918.00,90.00,0.00,0.00,0.00,0.00,

 19:51:10
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,2119.00,33.00,1830.00,608.00,1010.00,2918.00,90.00,0.00,0.00,0.00,0.00,

 19:51:40
Interval Count,0.00,0.00,0.00,0.00,3.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,2119.00,33.00,1830.00,611.00,1105.00,2918.00,90.00,0.00,0.00,0.00,0.00,

 19:52:10
Interval Count,0.00,0.00,0.00,0.00,0.00,186.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,2119.00,33.00,1830.00,611.00,1291.00,2918.00,90.00,0.00,0.00,0.00,0.00,

 19:52:40
Interval Count,0.00,0.00,0.00,0.00,0.00,71.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,2119.00,33.00,1830.00,611.00,1362.00,2918.00,90.00,0.00,0.00,0.00,0.00,

 19:53:10
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,39.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,2119.00,33.00,1830.00,611.00,1362.00,2957.00,90.00,0.00,0.00,0.00,0.00,

 19:53:40
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,182.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,2119.00,33.00,1830.00,611.00,1362.00,3139.00,90.00,0.00,0.00,0.00,0.00,

 19:54:10
Interval Count,0.00,0.00,0.00,61.00,0.00,0.00,87.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,2119.00,33.00,1891.00,611.00,1362.00,3226.00,90.00,0.00,0.00,0.00,0.00,

 19:54:40
Interval Count,0.00,0.00,0.00,60.00,0.00,0.00,57.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,2119.00,33.00,1951.00,611.00,1362.00,3283.00,90.00,0.00,0.00,0.00,0.00,

 19:55:10
Interval Count,0.00,0.00,0.00,47.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,2119.00,33.00,1998.00,611.00,1362.00,3306.00,90.00,0.00,0.00,0.00,0.00,

 19:55:40
Interval Count,0.00,0.00,0.00,46.00,0.00,0.00,99.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,2119.00,33.00,2044.00,611.00,1362.00,3405.00,90.00,0.00,0.00,0.00,0.00,

 19:56:10
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,68.00,6.00,0.00,0.00,0.00,0.00,
Total Counts,79.00,2119.00,33.00,2044.00,611.00,1362.00,3473.00,96.00,0.00,0.00,0.00,0.00,

 19:56:40
Interval Count,1.00,35.00,0.00,0.00,0.00,0.00,93.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2154.00,33.00,2044.00,611.00,1362.00,3566.00,96.00,0.00,0.00,0.00,0.00,

 19:57:10
Interval Count,0.00,187.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2341.00,33.00,2044.00,611.00,1362.00,3566.00,96.00,0.00,0.00,0.00,0.00,

 19:57:40
Interval Count,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,33.00,2044.00,611.00,1362.00,3566.00,96.00,0.00,0.00,0.00,0.00,

 19:58:10
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,33.00,2044.00,611.00,1362.00,3661.00,96.00,0.00,0.00,0.00,0.00,

 19:58:40
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,58.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2044.00,611.00,1362.00,3719.00,96.00,0.00,0.00,0.00,0.00,

 19:59:11
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2044.00,612.00,1362.00,3719.00,96.00,0.00,0.00,0.00,0.00,

 19:59:40
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2044.00,612.00,1362.00,3719.00,96.00,0.00,0.00,0.00,0.00,

 20:00:10
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2044.00,612.00,1362.00,3719.00,96.00,0.00,0.00,0.00,0.00,

 20:00:41
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2044.00,612.00,1362.00,3749.00,96.00,0.00,0.00,0.00,0.00,

 20:01:11
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2044.00,612.00,1362.00,3749.00,96.00,0.00,0.00,0.00,0.00,

 20:01:41
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,49.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2044.00,612.00,1362.00,3798.00,96.00,0.00,0.00,0.00,0.00,

 20:02:10
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2044.00,613.00,1362.00,3798.00,96.00,0.00,0.00,0.00,0.00,

 20:02:41
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2044.00,613.00,1362.00,3798.00,96.00,0.00,0.00,0.00,0.00,

 20:03:11
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2044.00,613.00,1362.00,3798.00,96.00,0.00,0.00,0.00,0.00,

 20:03:41
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2044.00,613.00,1362.00,3849.00,96.00,0.00,0.00,0.00,0.00,

 20:04:11
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2044.00,613.00,1362.00,3944.00,96.00,0.00,0.00,0.00,0.00,

 20:04:41
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2044.00,613.00,1363.00,3944.00,96.00,0.00,0.00,0.00,0.00,

 20:05:11
Interval Count,0.00,0.00,0.00,37.00,0.00,0.00,49.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2081.00,613.00,1363.00,3993.00,96.00,0.00,0.00,0.00,0.00,

 20:05:41
Interval Count,0.00,0.00,0.00,148.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,80.00,2346.00,34.00,2229.00,613.00,1363.00,3993.00,96.00,0.00,0.00,0.00,0.00,

 20:06:11
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,
