,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W4
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/15/2017 16:04:45
,     Stop Time: ~10/15/2017 17:04:45


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,241.00,29.00,
Total Counts,0.00,0.00,0.00,0.00,11.00,1.00,7.00,29.00,431.00,31.00,1444.00,33.00,

 16:08:16
Interval Count,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,240.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,11.00,15.00,7.00,29.00,431.00,31.00,1684.00,33.00,

 16:08:46
Interval Count,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,240.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,12.00,16.00,7.00,29.00,431.00,31.00,1924.00,33.00,

 16:09:15
Interval Count,0.00,0.00,0.00,0.00,0.00,4.00,2.00,1.00,1.00,0.00,239.00,1.00,
Total Counts,0.00,0.00,0.00,0.00,12.00,20.00,9.00,30.00,432.00,31.00,2163.00,34.00,

 16:09:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,11.00,241.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,12.00,20.00,13.00,30.00,432.00,42.00,2404.00,34.00,

 16:10:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,241.00,9.00,
Total Counts,0.00,0.00,0.00,0.00,12.00,20.00,13.00,30.00,435.00,42.00,2645.00,43.00,

 16:10:46
Interval Count,0.00,0.00,0.00,0.00,2.00,3.00,3.00,0.00,2.00,2.00,240.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,14.00,23.00,16.00,30.00,437.00,44.00,2885.00,43.00,

 16:11:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,239.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,14.00,23.00,18.00,30.00,437.00,44.00,3124.00,43.00,

 16:11:46
Interval Count,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,240.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,14.00,25.00,18.00,32.00,437.00,44.00,3364.00,43.00,

 16:12:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,241.00,1.00,
Total Counts,0.00,0.00,0.00,0.00,14.00,25.00,18.00,33.00,438.00,44.00,3605.00,44.00,

 16:12:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,241.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,14.00,25.00,21.00,33.00,438.00,44.00,3846.00,44.00,

 16:13:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,2.00,6.00,239.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,14.00,25.00,21.00,96.00,440.00,50.00,4085.00,44.00,

 16:13:46
Interval Count,0.00,0.00,0.00,0.00,1.00,7.00,0.00,0.00,0.00,16.00,240.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,15.00,32.00,21.00,96.00,440.00,66.00,4325.00,44.00,

 16:14:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,6.00,1.00,
Total Counts,0.00,0.00,0.00,0.00,15.00,32.00,22.00,96.00,440.00,66.00,4331.00,45.00,

 16:14:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,
Total Counts,0.00,0.00,0.00,0.00,15.00,32.00,22.00,96.00,440.00,67.00,4331.00,46.00,

 16:15:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,152.00,
Total Counts,0.00,0.00,0.00,0.00,15.00,32.00,22.00,96.00,441.00,69.00,4331.00,198.00,

 16:15:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.00,239.00,
Total Counts,0.00,0.00,0.00,0.00,15.00,32.00,22.00,96.00,441.00,69.00,4455.00,437.00,

 16:16:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.00,241.00,
Total Counts,0.00,0.00,0.00,0.00,15.00,32.00,22.00,96.00,441.00,69.00,4559.00,678.00,

 16:16:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,218.00,
Total Counts,0.00,0.00,0.00,0.00,15.00,32.00,23.00,96.00,441.00,69.00,4559.00,896.00,

 16:17:16
Interval Count,0.00,0.00,0.00,0.00,47.00,0.00,0.00,11.00,0.00,0.00,79.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,62.00,32.00,23.00,107.00,441.00,69.00,4638.00,896.00,

 16:17:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,16.00,0.00,0.00,4.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,62.00,32.00,24.00,123.00,441.00,69.00,4642.00,896.00,

 16:18:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,175.00,
Total Counts,0.00,0.00,0.00,0.00,62.00,32.00,24.00,123.00,442.00,69.00,4642.00,1071.00,

 16:18:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,178.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,62.00,32.00,24.00,124.00,620.00,69.00,4642.00,1071.00,

 16:19:16
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,167.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,62.00,33.00,24.00,124.00,787.00,69.00,4642.00,1071.00,

 16:19:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,62.00,33.00,24.00,124.00,843.00,69.00,4642.00,1071.00,

 16:20:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,62.00,33.00,24.00,124.00,843.00,69.00,4642.00,1071.00,

 16:20:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.00,15.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,62.00,33.00,24.00,124.00,912.00,84.00,4642.00,1071.00,

 16:21:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,62.00,33.00,24.00,124.00,970.00,84.00,4642.00,1071.00,

 16:21:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,32.00,58.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,62.00,33.00,24.00,125.00,1002.00,142.00,4642.00,1071.00,

 16:22:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,222.00,87.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,62.00,33.00,24.00,125.00,1002.00,364.00,4729.00,1071.00,

 16:22:46
Interval Count,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,0.00,1.00,79.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,63.00,34.00,26.00,125.00,1002.00,365.00,4808.00,1071.00,

 16:23:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,2.00,8.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,63.00,34.00,28.00,133.00,1002.00,365.00,4808.00,1071.00,

 16:23:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.00,1.00,
Total Counts,0.00,0.00,0.00,0.00,63.00,34.00,28.00,133.00,1002.00,365.00,4954.00,1072.00,

 16:24:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,141.00,0.00,192.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,63.00,34.00,29.00,133.00,1143.00,365.00,5146.00,1072.00,

 16:24:46
Interval Count,0.00,0.00,0.00,0.00,1.00,26.00,0.00,0.00,30.00,0.00,240.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,64.00,60.00,29.00,133.00,1173.00,365.00,5386.00,1072.00,

 16:25:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,130.00,0.00,58.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,64.00,60.00,159.00,133.00,1231.00,365.00,5386.00,1072.00,

 16:25:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,161.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,64.00,60.00,163.00,133.00,1392.00,365.00,5386.00,1072.00,

 16:26:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.00,0.00,104.00,7.00,
Total Counts,0.00,0.00,0.00,0.00,64.00,60.00,163.00,133.00,1469.00,365.00,5490.00,1079.00,

 16:26:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,64.00,60.00,163.00,133.00,1524.00,365.00,5490.00,1079.00,

 16:27:16
Interval Count,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,70.00,60.00,163.00,133.00,1524.00,365.00,5490.00,1079.00,

 16:27:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,70.00,60.00,163.00,133.00,1524.00,365.00,5490.00,1079.00,

 16:28:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,70.00,60.00,163.00,133.00,1524.00,390.00,5490.00,1079.00,

 16:28:46
Interval Count,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,75.00,60.00,163.00,133.00,1524.00,390.00,5490.00,1079.00,

 16:29:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,1.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,75.00,60.00,163.00,152.00,1525.00,390.00,5490.00,1079.00,

 16:29:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,75.00,60.00,163.00,153.00,1525.00,390.00,5490.00,1079.00,

 16:30:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,75.00,60.00,163.00,153.00,1525.00,390.00,5490.00,1079.00,

 16:30:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,75.00,60.00,163.00,153.00,1525.00,390.00,5490.00,1079.00,

 16:31:16
Interval Count,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,36.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,75.00,62.00,163.00,154.00,1525.00,426.00,5490.00,1079.00,

 16:31:46
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,53.00,11.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,76.00,62.00,163.00,154.00,1578.00,437.00,5490.00,1079.00,

 16:32:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,89.00,2.00,
Total Counts,0.00,0.00,0.00,0.00,76.00,62.00,163.00,154.00,1582.00,437.00,5579.00,1081.00,

 16:32:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,76.00,62.00,163.00,154.00,1582.00,437.00,5804.00,1081.00,

 16:33:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,76.00,62.00,163.00,154.00,1582.00,437.00,5804.00,1081.00,

 16:33:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,76.00,62.00,163.00,154.00,1582.00,437.00,5804.00,1081.00,

 16:34:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,76.00,62.00,163.00,154.00,1582.00,437.00,5804.00,1081.00,

 16:34:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,76.00,62.00,163.00,154.00,1582.00,437.00,5804.00,1081.00,

 16:35:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,76.00,62.00,163.00,154.00,1582.00,437.00,5866.00,1081.00,

 16:35:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,76.00,62.00,163.00,154.00,1582.00,437.00,5995.00,1081.00,

 16:36:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,76.00,62.00,163.00,154.00,1618.00,437.00,5995.00,1081.00,

 16:36:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,76.00,62.00,163.00,154.00,1689.00,437.00,5995.00,1081.00,

 16:37:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,142.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,76.00,62.00,164.00,154.00,1831.00,437.00,5995.00,1081.00,

 16:37:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,76.00,62.00,164.00,154.00,1904.00,437.00,5995.00,1081.00,

 16:38:16
Interval Count,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,39.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,76.00,68.00,164.00,154.00,1943.00,437.00,5995.00,1081.00,

 16:38:46
Interval Count,0.00,0.00,0.00,0.00,1.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,68.00,173.00,154.00,1943.00,437.00,5995.00,1081.00,

 16:39:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,68.00,173.00,154.00,1943.00,437.00,5995.00,1081.00,

 16:39:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,68.00,173.00,154.00,1943.00,437.00,5995.00,1081.00,

 16:40:16
Interval Count,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,154.00,1943.00,437.00,5995.00,1081.00,

 16:40:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,154.00,1943.00,437.00,5995.00,1081.00,

 16:41:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,154.00,1943.00,437.00,5995.00,1081.00,

 16:41:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,154.00,1943.00,437.00,5995.00,1081.00,

 16:42:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,154.00,1943.00,437.00,5995.00,1081.00,

 16:42:46
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,154.00,1943.00,437.00,5995.00,1081.00,

 16:43:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,154.00,1943.00,437.00,5995.00,1106.00,

 16:43:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,171.00,87.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,155.00,1943.00,437.00,6166.00,1193.00,

 16:44:16
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,195.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,155.00,1943.00,437.00,6361.00,1193.00,

 16:44:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,155.00,1943.00,437.00,6397.00,1193.00,

 16:45:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,155.00,1943.00,437.00,6397.00,1193.00,

 16:45:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,155.00,1943.00,437.00,6405.00,1193.00,

 16:46:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,155.00,1943.00,437.00,6405.00,1193.00,

 16:46:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,155.00,1943.00,437.00,6405.00,1193.00,

 16:47:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,155.00,1943.00,437.00,6405.00,1193.00,

 16:47:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,155.00,1943.00,437.00,6405.00,1193.00,

 16:48:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,162.00,1943.00,437.00,6405.00,1193.00,

 16:48:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.00,0.00,0.00,8.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,347.00,1943.00,437.00,6413.00,1193.00,

 16:49:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,365.00,1943.00,437.00,6413.00,1193.00,

 16:49:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,6.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,367.00,1943.00,437.00,6419.00,1193.00,

 16:50:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,367.00,1943.00,437.00,6479.00,1193.00,

 16:50:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,367.00,1943.00,437.00,6651.00,1193.00,

 16:51:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,367.00,1943.00,437.00,6825.00,1193.00,

 16:51:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,367.00,1943.00,437.00,6825.00,1193.00,

 16:52:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,367.00,1943.00,437.00,6825.00,1193.00,

 16:52:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,367.00,1943.00,437.00,6825.00,1193.00,

 16:53:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,367.00,1943.00,437.00,6825.00,1193.00,

 16:53:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,367.00,1943.00,437.00,6825.00,1193.00,

 16:54:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,368.00,1943.00,437.00,6825.00,1193.00,

 16:54:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,368.00,1943.00,437.00,6825.00,1193.00,

 16:55:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,368.00,1943.00,437.00,6825.00,1193.00,

 16:55:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,368.00,1943.00,437.00,6825.00,1193.00,

 16:56:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,368.00,1943.00,437.00,6825.00,1193.00,

 16:56:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,368.00,1943.00,437.00,6825.00,1193.00,

 16:57:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,368.00,1943.00,437.00,6825.00,1193.00,

 16:57:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,69.00,173.00,368.00,1943.00,437.00,6825.00,1193.00,

 16:58:17
Interval Count,0.00,0.00,0.00,0.00,0.00,111.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,180.00,173.00,368.00,1943.00,437.00,6825.00,1193.00,

 16:58:47
Interval Count,0.00,0.00,0.00,0.00,0.00,5.00,0.00,11.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,185.00,173.00,379.00,1943.00,437.00,6825.00,1193.00,

 16:59:17
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,0.00,0.00,0.00,0.00,77.00,185.00,173.00,379.00,1943.00,437.00,6825.00,1193.00,

 16:59:47
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
