,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG2W1
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 10/16/2017 9:29:35
,     Stop Time: ~10/16/2017 10:29:35


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
 9:50:06
Interval Count,38.00,0.00,37.00,0.00,0.00,0.00,0.00,0.00,73.00,0.00,205.00,0.00,
Total Counts,1029.00,156.00,1016.00,37.00,706.00,137.00,1510.00,79.00,1295.00,54.00,262.00,22.00,

 9:50:36
Interval Count,17.00,2.00,164.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,198.00,0.00,
Total Counts,1046.00,158.00,1180.00,37.00,706.00,137.00,1510.00,79.00,1295.00,56.00,460.00,22.00,

 9:51:06
Interval Count,1.00,1.00,150.00,0.00,1.00,24.00,1.00,0.00,0.00,0.00,171.00,0.00,
Total Counts,1047.00,159.00,1330.00,37.00,707.00,161.00,1511.00,79.00,1295.00,56.00,631.00,22.00,

 9:51:36
Interval Count,14.00,0.00,41.00,0.00,0.00,4.00,2.00,0.00,29.00,0.00,184.00,0.00,
Total Counts,1061.00,159.00,1371.00,37.00,707.00,165.00,1513.00,79.00,1324.00,56.00,815.00,22.00,

 9:52:06
Interval Count,40.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,121.00,0.00,
Total Counts,1101.00,159.00,1371.00,37.00,707.00,165.00,1521.00,79.00,1324.00,56.00,936.00,22.00,

 9:52:36
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,3.00,1.00,0.00,
Total Counts,1101.00,160.00,1371.00,37.00,707.00,165.00,1521.00,79.00,1386.00,59.00,937.00,22.00,

 9:53:06
Interval Count,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,62.00,0.00,0.00,0.00,
Total Counts,1101.00,160.00,1371.00,37.00,710.00,165.00,1521.00,79.00,1448.00,59.00,937.00,22.00,

 9:53:36
Interval Count,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1137.00,160.00,1371.00,37.00,710.00,165.00,1521.00,79.00,1448.00,59.00,937.00,22.00,

 9:54:06
Interval Count,0.00,0.00,64.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,94.00,1.00,
Total Counts,1137.00,160.00,1435.00,37.00,710.00,165.00,1521.00,79.00,1457.00,59.00,1031.00,23.00,

 9:54:36
Interval Count,63.00,0.00,23.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,85.00,14.00,
Total Counts,1200.00,160.00,1458.00,37.00,711.00,166.00,1521.00,79.00,1457.00,59.00,1116.00,37.00,

 9:55:06
Interval Count,27.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,1227.00,160.00,1458.00,37.00,711.00,166.00,1522.00,79.00,1457.00,60.00,1116.00,37.00,

 9:55:36
Interval Count,0.00,0.00,65.00,0.00,0.00,0.00,0.00,0.00,68.00,0.00,0.00,0.00,
Total Counts,1227.00,160.00,1523.00,37.00,711.00,166.00,1522.00,79.00,1525.00,60.00,1116.00,37.00,

 9:56:06
Interval Count,53.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,
Total Counts,1280.00,160.00,1523.00,37.00,711.00,166.00,1522.00,79.00,1534.00,60.00,1116.00,37.00,

 9:56:36
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,
Total Counts,1280.00,160.00,1523.00,37.00,711.00,166.00,1522.00,79.00,1560.00,60.00,1116.00,37.00,

 9:57:06
Interval Count,27.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,6.00,0.00,0.00,0.00,
Total Counts,1307.00,160.00,1523.00,37.00,711.00,166.00,1572.00,79.00,1566.00,60.00,1116.00,37.00,

 9:57:36
Interval Count,16.00,2.00,0.00,0.00,0.00,0.00,65.00,0.00,141.00,0.00,1.00,0.00,
Total Counts,1323.00,162.00,1523.00,37.00,711.00,166.00,1637.00,79.00,1707.00,60.00,1117.00,37.00,

 9:58:06
Interval Count,35.00,0.00,0.00,0.00,0.00,0.00,63.00,0.00,4.00,0.00,0.00,0.00,
Total Counts,1358.00,162.00,1523.00,37.00,711.00,166.00,1700.00,79.00,1711.00,60.00,1117.00,37.00,

 9:58:36
Interval Count,81.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1439.00,162.00,1523.00,37.00,711.00,166.00,1700.00,79.00,1711.00,60.00,1117.00,37.00,

 9:59:06
Interval Count,17.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,1456.00,162.00,1523.00,37.00,711.00,167.00,1700.00,79.00,1712.00,60.00,1117.00,37.00,

 9:59:36
Interval Count,33.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,
Total Counts,1489.00,162.00,1523.00,37.00,713.00,167.00,1700.00,79.00,1748.00,60.00,1117.00,37.00,

 10:00:06
Interval Count,31.00,1.00,4.00,6.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,
Total Counts,1520.00,163.00,1527.00,43.00,713.00,167.00,1700.00,79.00,1788.00,60.00,1117.00,37.00,

 10:00:36
Interval Count,36.00,0.00,53.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,
Total Counts,1556.00,163.00,1580.00,43.00,713.00,167.00,1700.00,80.00,1791.00,60.00,1117.00,37.00,

 10:01:06
Interval Count,46.00,0.00,42.00,0.00,0.00,2.00,0.00,0.00,13.00,0.00,0.00,0.00,
Total Counts,1602.00,163.00,1622.00,43.00,713.00,169.00,1700.00,80.00,1804.00,60.00,1117.00,37.00,

 10:01:36
Interval Count,3.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1605.00,163.00,1622.00,43.00,723.00,169.00,1700.00,80.00,1804.00,60.00,1117.00,37.00,

 10:02:06
Interval Count,23.00,0.00,0.00,0.00,0.00,2.00,107.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,1628.00,163.00,1622.00,43.00,723.00,171.00,1807.00,80.00,1804.00,61.00,1117.00,37.00,

 10:02:36
Interval Count,41.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1669.00,163.00,1622.00,43.00,723.00,171.00,1808.00,80.00,1804.00,61.00,1117.00,37.00,

 10:03:06
Interval Count,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,
Total Counts,1672.00,163.00,1622.00,43.00,723.00,171.00,1808.00,80.00,1804.00,63.00,1117.00,37.00,

 10:03:36
Interval Count,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.00,2.00,1.00,
Total Counts,1684.00,163.00,1622.00,43.00,723.00,171.00,1808.00,80.00,1860.00,63.00,1119.00,38.00,

 10:04:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,
Total Counts,1684.00,163.00,1622.00,43.00,723.00,171.00,1808.00,80.00,1890.00,63.00,1119.00,38.00,

 10:04:36
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1684.00,163.00,1622.00,43.00,723.00,171.00,1808.00,80.00,1890.00,63.00,1119.00,38.00,

 10:05:06
Interval Count,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1686.00,163.00,1622.00,43.00,723.00,171.00,1808.00,80.00,1890.00,63.00,1119.00,38.00,

 10:05:36
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,0.00,0.00,0.00,
Total Counts,1686.00,163.00,1622.00,43.00,723.00,171.00,1808.00,80.00,1975.00,63.00,1119.00,38.00,

 10:06:06
Interval Count,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,6.00,0.00,0.00,0.00,
Total Counts,1686.00,163.00,1622.00,43.00,723.00,173.00,1808.00,80.00,1981.00,63.00,1119.00,38.00,

 10:06:36
Interval Count,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,
Total Counts,1702.00,163.00,1622.00,43.00,723.00,173.00,1808.00,80.00,1981.00,64.00,1119.00,38.00,

 10:07:06
Interval Count,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1709.00,163.00,1622.00,43.00,723.00,173.00,1808.00,80.00,1981.00,64.00,1119.00,38.00,

 10:07:36
Interval Count,67.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1776.00,163.00,1622.00,43.00,723.00,173.00,1827.00,80.00,1981.00,64.00,1119.00,38.00,

 10:08:06
Interval Count,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,1800.00,163.00,1622.00,43.00,723.00,173.00,1827.00,80.00,1982.00,64.00,1119.00,38.00,

 10:08:36
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1800.00,163.00,1622.00,43.00,723.00,173.00,1827.00,80.00,1982.00,64.00,1119.00,38.00,

 10:09:06
Interval Count,24.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,
Total Counts,1824.00,164.00,1622.00,43.00,723.00,173.00,1827.00,80.00,1987.00,65.00,1119.00,38.00,

 10:09:36
Interval Count,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,
Total Counts,1854.00,164.00,1622.00,43.00,723.00,173.00,1827.00,80.00,1990.00,65.00,1119.00,38.00,

 10:10:06
Interval Count,12.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
Total Counts,1866.00,164.00,1622.00,43.00,724.00,173.00,1827.00,80.00,1991.00,65.00,1119.00,38.00,

 10:10:36
Interval Count,21.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1887.00,164.00,1622.00,43.00,724.00,184.00,1827.00,80.00,1991.00,65.00,1119.00,38.00,

 10:11:06
Interval Count,34.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1921.00,164.00,1622.00,43.00,724.00,184.00,1874.00,80.00,1991.00,65.00,1119.00,38.00,

 10:11:36
Interval Count,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1941.00,164.00,1622.00,43.00,724.00,184.00,1874.00,80.00,1991.00,65.00,1119.00,38.00,

 10:12:06
Interval Count,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,1.00,0.00,0.00,
Total Counts,1959.00,164.00,1622.00,43.00,724.00,184.00,1874.00,80.00,2044.00,66.00,1119.00,38.00,

 10:12:36
Interval Count,20.00,0.00,0.00,0.00,0.00,0.00,43.00,0.00,26.00,0.00,0.00,0.00,
Total Counts,1979.00,164.00,1622.00,43.00,724.00,184.00,1917.00,80.00,2070.00,66.00,1119.00,38.00,

 10:13:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,92.00,1.00,0.00,0.00,0.00,0.00,
Total Counts,1979.00,164.00,1622.00,43.00,724.00,184.00,2009.00,81.00,2070.00,66.00,1119.00,38.00,

 10:13:36
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,1979.00,164.00,1622.00,43.00,724.00,184.00,2009.00,81.00,2070.00,66.00,1119.00,38.00,

 10:14:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0.00,0.00,0.00,
Total Counts,1979.00,164.00,1622.00,43.00,724.00,184.00,2009.00,81.00,2108.00,66.00,1119.00,38.00,

 10:14:37
Interval Count,18.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,6.00,0.00,0.00,0.00,
Total Counts,1997.00,164.00,1622.00,43.00,724.00,184.00,2031.00,81.00,2114.00,66.00,1119.00,38.00,

 10:15:06
Interval Count,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2022.00,164.00,1622.00,43.00,724.00,184.00,2031.00,81.00,2114.00,66.00,1119.00,38.00,

 10:15:36
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2022.00,164.00,1622.00,43.00,724.00,184.00,2031.00,81.00,2114.00,66.00,1119.00,38.00,

 10:16:06
Interval Count,20.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,147.00,0.00,0.00,0.00,
Total Counts,2042.00,164.00,1622.00,43.00,724.00,184.00,2036.00,81.00,2261.00,66.00,1119.00,38.00,

 10:16:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,0.00,0.00,0.00,
Total Counts,2042.00,164.00,1622.00,43.00,724.00,184.00,2036.00,81.00,2323.00,66.00,1119.00,38.00,

 10:17:07
Interval Count,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2070.00,164.00,1622.00,43.00,724.00,184.00,2036.00,81.00,2323.00,66.00,1119.00,38.00,

 10:17:36
Interval Count,0.00,0.00,0.00,1.00,1.00,0.00,62.00,0.00,106.00,0.00,0.00,0.00,
Total Counts,2070.00,164.00,1622.00,44.00,725.00,184.00,2098.00,81.00,2429.00,66.00,1119.00,38.00,

 10:18:06
Interval Count,20.00,0.00,0.00,21.00,0.00,0.00,0.00,0.00,188.00,0.00,145.00,0.00,
Total Counts,2090.00,164.00,1622.00,65.00,725.00,184.00,2098.00,81.00,2617.00,66.00,1264.00,38.00,

 10:18:37
Interval Count,0.00,1.00,0.00,0.00,0.00,0.00,33.00,0.00,121.00,0.00,4.00,0.00,
Total Counts,2090.00,165.00,1622.00,65.00,725.00,184.00,2131.00,81.00,2738.00,66.00,1268.00,38.00,

 10:19:07
Interval Count,13.00,0.00,0.00,0.00,0.00,0.00,77.00,0.00,53.00,0.00,0.00,0.00,
Total Counts,2103.00,165.00,1622.00,65.00,725.00,184.00,2208.00,81.00,2791.00,66.00,1268.00,38.00,

 10:19:37
Interval Count,9.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00,3.00,0.00,0.00,
Total Counts,2112.00,165.00,1622.00,65.00,725.00,184.00,2214.00,82.00,2791.00,69.00,1268.00,38.00,

 10:20:07
Interval Count,49.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,
Total Counts,2161.00,165.00,1622.00,65.00,725.00,184.00,2214.00,90.00,2791.00,69.00,1268.00,38.00,

 10:20:37
Interval Count,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,
Total Counts,2176.00,165.00,1622.00,65.00,725.00,184.00,2214.00,90.00,2791.00,69.00,1269.00,38.00,

 10:21:07
Interval Count,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.00,0.00,0.00,0.00,
Total Counts,2192.00,165.00,1622.00,65.00,725.00,184.00,2214.00,90.00,2895.00,69.00,1269.00,38.00,

 10:21:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2192.00,165.00,1622.00,65.00,725.00,184.00,2214.00,90.00,2895.00,69.00,1269.00,38.00,

 10:22:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00,
Total Counts,2192.00,165.00,1622.00,65.00,725.00,184.00,2214.00,90.00,2916.00,69.00,1269.00,38.00,

 10:22:37
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,0.00,0.00,0.00,
Total Counts,2192.00,165.00,1622.00,65.00,725.00,184.00,2214.00,90.00,2979.00,69.00,1269.00,38.00,

 10:23:07
Interval Count,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2192.00,165.00,1623.00,65.00,725.00,184.00,2214.00,90.00,2979.00,69.00,1269.00,38.00,

 10:23:37
Interval Count,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2192.00,165.00,1623.00,65.00,725.00,198.00,2214.00,90.00,2979.00,69.00,1269.00,38.00,

 10:24:07
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,2192.00,165.00,1623.00,65.00,725.00,198.00,2214.00,90.00,2979.00,69.00,1269.00,38.00,

 10:24:37
